I,MCL,ABP,RESP
3842,10132,3596,0
4338,10074,3598,0
4820,10022,3590,0
5172,10019,3598,0
5329,9989,3612,0
5380,9963,3635,0
5328,9926,3636,0
5172,9908,3635,0
4902,9861,3629,0
4588,9797,3635,0
4164,9719,3633,0
3629,9687,3635,0
3240,9654,3630,0
3504,9631,3635,0
4481,9616,3632,0
5631,9742,3635,0
6295,10025,3631,0
6340,10462,3635,0
5956,10901,3631,0
5380,11292,3635,0
4926,11529,3631,0
5088,11569,3635,0
6067,11241,3631,0
7508,10462,3635,0
8838,9135,3631,0
9802,7362,3635,0
10285,5316,3631,0
10177,3487,3635,0
9519,2462,3631,0
8717,2712,3635,0
8064,3989,3631,0
7466,5591,3635,0
6718,6851,3631,0
5964,7749,3635,0
5419,8488,3632,0
5005,9188,3635,0
4427,9700,3630,0
3629,10019,3635,0
2776,10157,3632,0
2127,10185,3635,0
1841,10074,3628,0
2002,9963,3635,0
2408,9902,3646,0
2711,9908,3672,0
2704,9857,3679,0
2586,9797,3672,0
2591,9757,3645,0
2753,9797,3635,0
2882,9849,3631,0
2961,9908,3635,0
3038,9938,3627,0
3170,9963,3635,0
3250,9972,3650,0
3253,10019,3672,0
3209,10057,3671,0
3253,10074,3672,0
3413,10013,3670,0
3670,9963,3672,0
3910,9936,3652,0
4046,9963,3635,0
4012,9961,3625,0
3837,9963,3635,0
3610,9961,3635,0
3462,10019,3635,0
3458,10088,3629,0
3629,10185,3635,0
3962,10230,3633,0
4463,10240,3635,0
5013,10195,3629,0
5422,10185,3635,0
5554,10182,3633,0
5547,10185,3635,0
5695,10124,3628,0
6173,10074,3635,0
6741,10030,3636,0
6924,10019,3635,0
6374,9975,3613,0
5214,9963,3598,0
3848,9984,3588,0
2711,10074,3598,0
2039,10142,3598,0
1919,10185,3598,0
2242,10146,3591,0
2878,10074,3598,0
3707,9965,3598,0
4588,9908,3598,0
5094,9880,3588,0
4797,9908,3598,0
3762,9953,3613,0
2711,10074,3635,0
2258,10187,3634,0
2419,10240,3635,0
2777,10160,3641,0
3170,10074,3672,0
3630,10037,3696,0
4129,10074,3709,0
4400,10075,3702,0
4338,10074,3709,0
4090,10091,3723,0
3962,10185,3746,0
4070,10247,3748,0
4338,10240,3746,0
4603,10124,3739,0
4797,10019,3746,0
4886,9967,3745,0
4880,10019,3746,0
4809,10065,3740,0
4838,10074,3746,0
5103,10009,3746,0
5672,9963,3746,0
6454,9927,3737,0
7257,9908,3746,0
7717,9829,3761,0
7508,9742,3783,0
6613,9653,3784,0
5422,9631,3783,0
4300,9633,3777,0
3378,9687,3783,0
2664,9737,3782,0
2336,9797,3783,0
2523,9791,3777,0
3128,9742,3783,0
3833,9625,3782,0
4421,9521,3783,0
4772,9430,3776,0
4880,9410,3783,0
4786,9400,3785,0
4671,9410,3783,0
4627,9393,3760,0
4588,9410,3746,0
4383,9429,3738,0
4046,9465,3746,0
3764,9447,3744,0
3754,9410,3746,0
3972,9339,3742,0
4254,9299,3746,0
4424,9254,3741,0
4505,9244,3746,0
4569,9241,3747,0
4671,9299,3746,0
4761,9372,3724,0
4880,9465,3709,0
5130,9505,3700,0
5547,9521,3709,0
5849,9487,3708,0
5672,9465,3709,0
4938,9425,3704,0
4087,9410,3709,0
3640,9388,3706,0
3754,9410,3709,0
4076,9429,3704,0
4213,9465,3709,0
4023,9480,3706,0
3712,9521,3709,0
3515,9530,3704,0
3545,9521,3709,0
3720,9482,3707,0
3962,9521,3709,0
4262,9592,3703,0
4671,9631,3709,0
5098,9549,3710,0
5380,9465,3709,0
5353,9431,3687,0
5047,9465,3672,0
4561,9475,3664,0
4087,9521,3672,0
3813,9594,3670,0
3962,9687,3672,0
4549,9698,3667,0
5297,9687,3672,0
5675,9656,3668,0
5380,9631,3672,0
4604,9561,3669,0
3879,9521,3672,0
3479,9474,3666,0
3295,9410,3672,0
3164,9302,3673,0
3253,9299,3672,0
3781,9386,3649,0
4671,9465,3635,0
5498,9395,3627,0
5923,9299,3635,0
5858,9261,3633,0
5464,9299,3635,0
4912,9292,3631,0
4421,9299,3635,0
4130,9351,3630,0
4087,9465,3635,0
4127,9497,3635,0
4046,9465,3635,0
3744,9413,3613,0
3337,9465,3598,0
2872,9567,3589,0
2419,9687,3598,0
2145,9735,3597,0
2377,9742,3598,0
3095,9709,3591,0
3879,9687,3598,0
4302,9650,3597,0
4421,9631,3598,0
4497,9613,3591,0
4713,9631,3598,0
5129,9624,3600,0
5756,9631,3598,0
6224,9709,3574,0
5964,10019,3561,0
4888,10514,3554,0
3837,11070,3561,0
3805,11480,3557,0
5005,11735,3561,0
6756,11751,3560,0
8258,11403,3561,0
9055,10424,3540,0
9093,8801,3524,0
8528,6744,3514,0
7674,4816,3524,0
6804,3587,3524,0
6048,3487,3524,0
5342,4359,3517,0
4630,5701,3524,0
3918,6937,3523,0
3295,7915,3524,0
2761,8667,3517,0
2336,9299,3524,0
2087,9754,3525,0
2169,10074,3524,0
2528,10268,3501,0
2920,10406,3487,0
3069,10435,3478,0
3003,10406,3487,0
2932,10329,3485,0
3003,10296,3487,0
3139,10245,3482,0
3295,10185,3487,0
3521,10091,3483,0
3879,10074,3487,0
4110,10119,3484,0
3921,10185,3487,0
3390,10158,3481,0
3086,10074,3487,0
3386,9984,3488,0
4046,9963,3487,0
4469,9956,3464,0
4421,9963,3449,0
4095,9945,3442,0
3754,9963,3449,0
3397,9993,3447,0
2920,10074,3449,0
2275,10134,3446,0
1627,10185,3449,0
1250,10179,3444,0
1376,10185,3449,0
1888,10175,3451,0
2419,10185,3449,0
2655,10167,3426,0
2586,10185,3412,0
2299,10203,3406,0
1919,10240,3412,0
1654,10235,3408,0
1835,10240,3412,0
2506,10230,3413,0
3337,10240,3412,0
3925,10224,3389,0
4213,10240,3375,0
4298,10243,3369,0
4254,10240,3375,0
4135,10190,3369,0
4129,10185,3375,0
4292,10215,3390,0
4421,10296,3412,0
4251,10373,3412,0
3837,10517,3412,0
3437,10660,3420,0
3253,10738,3449,0
3307,10667,3468,0
3545,10572,3487,0
3813,10487,3499,0
3921,10406,3524,0
3765,10230,3542,0
3504,10074,3561,0
3374,10008,3562,0
3462,10074,3561,0
3579,10136,3551,0
3504,10185,3561,0
3163,10186,3576,0
2753,10185,3598,0
2497,10126,3599,0
2544,10074,3598,0
2842,10035,3591,0
3253,10074,3598,0
3532,10124,3597,0
3504,10185,3598,0
3129,10188,3592,0
2628,10185,3598,0
2259,10162,3598,0
2169,10185,3598,0
2293,10206,3588,0
2503,10240,3598,0
2673,10216,3614,0
2795,10185,3635,0
2921,10163,3634,0
3170,10240,3635,0
3566,10335,3631,0
4046,10406,3635,0
4479,10409,3628,0
4838,10462,3635,0
5172,10521,3649,0
5547,10517,3672,0
5868,10350,3674,0
5964,10185,3672,0
5686,10120,3665,0
5088,10185,3672,0
4304,10209,3670,0
3504,10185,3672,0
2755,10115,3667,0
2169,10074,3672,0
1821,10030,3669,0
1793,10019,3672,0
2017,10026,3668,0
2377,10074,3672,0
2713,10118,3668,0
2961,10185,3672,0
3118,10217,3669,0
3253,10240,3672,0
3408,10272,3667,0
3629,10462,3672,0
3953,10786,3672,0
4421,11181,3672,0
4955,11504,3652,0
5464,11790,3635,0
5935,11954,3621,0
6507,11845,3635,0
7208,11181,3652,0
7966,9908,3672,0
8697,8107,3672,0
9385,6144,3672,0
9813,4473,3667,0
9593,3653,3672,0
8518,3866,3669,0
6882,4926,3672,0
5175,6320,3668,0
3712,7694,3672,0
2573,8805,3669,0
1835,9631,3672,0
1526,10159,3668,0
1543,10517,3672,0
1690,10706,3668,0
1919,10738,3672,0
2244,10584,3668,0
2628,10406,3672,0
2846,10273,3668,0
2753,10240,3672,0
2369,10231,3668,0
1960,10296,3672,0
1752,10368,3668,0
1835,10406,3672,0
2076,10326,3668,0
2336,10240,3672,0
2491,10207,3668,0
2544,10240,3672,0
2497,10241,3668,0
2419,10240,3672,0
2335,10248,3668,0
2294,10296,3672,0
2380,10288,3668,-1
2711,10240,3672,0
3278,10140,3669,1
3962,10074,3672,0
4644,10018,3667,-3
5255,10019,3672,0
5566,10025,3670,13
5297,10074,3672,37
4427,10130,3666,66
3337,10240,3672,93
2378,10334,3673,120
1668,10406,3672,150
1293,10402,3650,179
1460,10406,3635,206
2083,10415,3626,225
2628,10462,3635,243
2599,10466,3634,266
2127,10462,3635,299
1681,10436,3630,331
1543,10462,3635,355
1657,10482,3632,371
1960,10517,3635,393
2409,10524,3630,421
2920,10572,3635,449
3361,10621,3632,468
3712,10683,3635,486
3929,10700,3631,512
3921,10738,3635,542
3604,10764,3631,565
3128,10794,3635,580
2711,10776,3631,594
2503,10794,3635,617
2470,10833,3631,640
2544,10904,3635,654
2651,10927,3630,661
2795,10960,3635,673
2996,10979,3643,692
3295,11015,3672,711
3647,11020,3694,719
3962,11070,3709,729
4131,11100,3703,746
4129,11070,3709,767
3997,10918,3722,778
3837,10794,3746,785
3702,10734,3749,794
3670,10738,3746,804
3784,10716,3738,806
4046,10738,3746,804
4241,10785,3747,802
4213,10794,3746,804
4055,10681,3736,804
4129,10572,3746,804
4500,10523,3762,804
4797,10517,3783,804
4601,10453,3784,797
3962,10462,3783,785
3236,10635,3777,773
2711,11015,3783,767
2485,11439,3781,765
2628,11845,3783,767
3129,12109,3778,762
3879,12177,3783,748
4723,11934,3780,726
5631,11403,3783,711
6545,10488,3779,702
7341,9133,3783,692
7870,7314,3780,672
8133,5425,3783,654
8106,4012,3779,643
7674,3598,3783,636
6683,4180,3780,619
5255,5425,3783,598
3772,6780,3778,578
2628,7971,3783,561
1885,8900,3781,542
1418,9687,3783,524
1189,10315,3776,505
1376,10794,3783,486
1963,11053,3785,465
2628,11181,3783,449
3004,11208,3760,439
3086,11236,3746,430
3065,11230,3739,412
3086,11236,3746,393
3194,11205,3742,379
3462,11181,3746,374
3831,11119,3746,367
4087,11070,3746,355
4012,11015,3725,342
3670,11015,3709,337
3214,11061,3700,336
2795,11181,3709,337
2543,11303,3708,329
2711,11403,3709,318
3378,11428,3704,312
4296,11458,3709,318
5014,11491,3706,329
5255,11569,3709,337
5006,11636,3705,336
4421,11735,3709,337
3668,11789,3705,343
2920,11790,3709,355
2265,11680,3706,366
1752,11569,3709,374
1400,11464,3704,381
1293,11403,3709,393
1457,11318,3707,409
1835,11292,3709,430
2245,11317,3703,450
2544,11403,3709,467
2644,11428,3710,483
2586,11403,3709,505
2435,11295,3687,531
2294,11181,3672,561
2205,11056,3663,588
2211,11015,3672,617
2285,11021,3671,645
2419,11070,3672,673
2563,11066,3666,693
2711,11070,3672,711
2814,11089,3670,733
2878,11181,3672,767
2917,11250,3667,799
3003,11292,3672,823
3143,11243,3670,837
3337,11181,3672,860
3574,11083,3665,895
3879,11015,3672,935
4194,10950,3672,964
4421,10960,3672,991
4513,10995,3661,1023
4630,11070,3672,1066
4940,11135,3690,1106
5464,11236,3709,1141
5927,11330,3704,1167
6048,11403,3709,1197
5729,11400,3724,1229
5172,11403,3746,1271
4647,11423,3744,1310
4338,11513,3746,1346
4243,11631,3757,1376
4296,11845,3783,1421
4398,12136,3786,1475
4463,12510,3783,1533
4374,12801,3776,1583
4129,12952,3783,1645
3883,12901,3781,1717
3921,12676,3783,1795
4373,12074,3779,1863
5172,10960,3783,1945
6091,9366,3779,2040
6924,7694,3783,2150
7397,6206,3782,2250
7299,5092,3783,2356
6606,4543,3774,2469
5631,4926,3783,2599
4697,6120,3799,2721
3962,7528,3820,2842
3390,8508,3820,2958
3003,9133,3820,3085
2805,9716,3816,3206
2753,10406,3820,3328
2750,10984,3815,3443
2795,11403,3820,3571
2899,11643,3821,3696
3086,11735,3820,3814
3379,11614,3797,3913
3837,11458,3783,4020
4386,11372,3776,4130
4838,11403,3783,4244
5037,11404,3779,4344
5047,11403,3783,4450
4962,11408,3784,4550
4797,11458,3783,4637
4466,11468,3759,4680
4046,11458,3746,4712
3690,11438,3742,4738
3504,11458,3746,4768
3335,11459,3726,4771
2961,11458,3709,4768
2271,11446,3700,4760
1460,11513,3709,4768
856,11606,3706,4766
709,11679,3709,4768
958,11610,3708,4762
1376,11458,3709,4768
1747,11249,3688,4764
2044,11070,3672,4768
2299,10840,3662,4763
2544,10572,3672,4768
2735,10253,3671,4764
2878,10019,3672,4768
2952,9889,3666,4763
2961,9908,3672,4768
2882,9970,3669,4763
2795,10074,3672,4768
2801,10148,3668,4763
3003,10240,3672,4768
3351,10306,3668,4763
3712,10406,3672,4768
3920,10508,3668,4763
3962,10683,3672,4768
3969,10908,3668,4763
4087,11236,3672,4768
4240,11563,3669,4763
4213,11845,3672,4768
3933,11987,3667,4763
3670,12067,3672,4768
3759,12074,3670,4763
4254,12067,3672,4768
4805,12026,3666,4763
5005,12067,3672,4768
4690,12164,3673,4763
4087,12288,3672,4768
3566,12312,3650,4763
3378,12288,3635,4768
3430,12237,3626,4763
3462,12233,3635,4768
3290,12217,3634,4763
3003,12233,3635,4768
2773,12245,3630,4763
2711,12288,3635,4768
2765,12288,3632,4763
2878,12288,3635,4768
3003,12269,3631,4763
3170,12288,3635,4768
3390,12274,3632,4763
3712,12233,3635,4768
4094,12102,3631,4763
4463,11956,3635,4768
4672,11802,3631,4763
4671,11735,3635,4768
4475,11704,3631,4763
4213,11735,3635,4768
3976,11752,3631,4763
3837,11790,3635,4768
3753,11757,3631,4763
3712,11679,3635,4768
3718,11538,3631,4763
3837,11458,3635,4768
4003,11420,3632,4763
4129,11403,3635,4768
4180,11316,3630,4763
4296,11236,3635,4768
4577,11197,3632,4763
5005,11236,3635,4768
5445,11258,3629,4763
5798,11292,3635,4768
5958,11354,3635,4763
5839,11569,3635,4768
5414,11928,3614,4763
4880,12454,3598,4768
4548,13004,3587,4763
4671,13506,3598,4768
5225,13841,3601,4763
6048,14004,3598,4768
6947,13802,3575,4763
7758,13063,3561,4768
8183,11652,3551,4763
7966,9797,3561,4768
7163,7819,3563,4763
6215,6199,3561,4768
5453,5349,3539,4763
4838,5591,3524,4768
4139,6663,3513,4763
3378,7971,3524,4768
2723,8949,3527,4763
2294,9631,3524,4768
2059,10211,3500,4763
2044,10794,3487,4768
2228,11211,3478,4763
2544,11458,3487,4768
2854,11534,3486,4763
3128,11513,3487,4768
3292,11378,3481,4763
3253,11292,3487,4768
2960,11299,3485,4763
2586,11403,3487,4768
2359,11433,3480,4763
2419,11403,3487,4768
2693,11312,3488,4763
3086,11236,3487,4768
3505,11141,3464,4763
3921,11070,3449,4768
4252,11021,3442,4763
4463,11015,3449,4768
4562,10986,3447,4763
4630,10960,3449,4768
4656,10941,3446,4763
4630,11015,3449,4768
4630,11110,3444,4763
4797,11181,3449,4768
4997,11138,3450,4763
4838,11070,3449,4768
4054,10984,3428,4763
2878,10904,3412,4768
1768,10733,3404,4763
1043,10517,3412,4768
752,10252,3412,4763
876,10019,3412,4768
1277,9787,3407,4763
1752,9631,3412,4768
2141,9515,3410,4763
2503,9465,3412,4768
2865,9425,3407,4763
3128,9465,3412,4768
3138,9548,3411,4763
2961,9687,3412,4768
2754,9817,3406,4763
2628,10019,3412,4768
2562,10269,3414,4763
2586,10572,3412,4768
2730,10828,3390,4763
3003,11070,3375,4768
3279,11254,3368,4763
3462,11403,3375,4768
3515,11458,3373,4763
3545,11513,3375,4768
3643,11574,3373,4763
3879,11679,3375,4768
4260,11725,3368,4763
4713,11735,3375,4768
5017,11707,3389,4763
4963,11735,3412,4768
4565,11765,3426,4763
4129,11790,3449,4768
3917,11752,3470,4763
3921,11735,3487,4768
3892,11722,3481,4763
3712,11735,3487,4768
3495,11699,3502,4763
3462,11679,3524,4768
3677,11659,3522,4763
4129,11679,3524,4768
4810,11667,3535,4763
5631,11679,3561,4768
6120,11691,3565,4763
5756,11735,3561,4768
4557,11722,3552,4763
3295,11679,3561,4768
2626,11586,3562,4763
2544,11513,3561,4768
2612,11457,3551,4763
2711,11458,3561,4768
2942,11445,3577,4763
3295,11403,3598,4768
3530,11293,3599,4763
3545,11236,3598,4768
3373,11254,3592,4763
3128,11403,3598,4768
2955,11654,3596,4763
3086,12067,3598,4768
3577,12480,3593,4763
4254,12731,3598,4768
4904,12697,3595,4763
5547,12510,3598,4768
6237,12089,3593,4763
6965,11236,3598,4768
7653,9787,3595,4763
8300,8026,3598,4768
8724,6274,3593,4763
8634,4871,3598,4768
7890,4130,3596,4763
6757,4484,3598,4768
5615,5816,3592,4763
4671,7473,3598,4768
3943,8703,3599,4763
3462,9465,3598,4768
3211,10026,3576,4764
3086,10572,3561,4768
2981,10957,3552,4762
3003,11181,3561,4768
3325,11258,3560,4765
3921,11236,3561,4768
4476,11039,3555,4761
4797,10794,3561,4768
5059,10590,3558,4768
5547,10517,3561,4768
5987,10485,3556,4745
5672,10517,3561,4731
4255,10577,3557,4710
2377,10683,3561,4693
1036,10752,3557,4653
709,10794,3561,4618
1052,10779,3557,4584
1543,10738,3561,4562
1877,10649,3557,4523
2044,10572,3561,4487
2099,10491,3557,4451
2127,10462,3561,4431
2140,10467,3557,4402
2127,10572,3561,4375
2072,10695,3557,4334
2044,10794,3561,4300
2086,10780,3557,4263
2211,10738,3561,4244
2360,10686,3557,4224
2503,10683,3561,4207
2577,10680,3557,4173
2586,10738,3561,4151
2567,10817,3558,4128
2628,10904,3561,4114
2764,10884,3556,4082
2920,10794,3561,4057
3029,10654,3559,4031
3128,10572,3561,4020
3216,10520,3555,3998
3253,10517,3561,3983
3192,10503,3562,3959
3128,10517,3561,3945
3181,10512,3539,3921
3378,10517,3524,3908
3598,10483,3514,3893
3712,10462,3524,3889
3660,10420,3524,3871
3504,10406,3524,3852
3344,10383,3517,3824
3295,10406,3524,3814
3370,10428,3524,3803
3504,10462,3524,3796
3601,10452,3514,3773
3712,10462,3524,3758
4015,10460,3539,3744
4671,10462,3561,3740
5536,10386,3560,3720
6173,10296,3561,3702
6116,10215,3567,3678
5297,10240,3598,3665
4078,10311,3621,3644
3003,10406,3635,3627
2369,10440,3628,3604
2169,10462,3635,3590
2217,10453,3649,3569
2419,10462,3672,3553
2730,10448,3674,3529
3086,10462,3672,3515
3303,10445,3664,3494
3253,10406,3672,3478
2956,10305,3672,3453
2628,10240,3672,3440
2467,10211,3662,3427
2544,10240,3672,3422
2724,10254,3688,3402
2878,10296,3709,3384
2964,10312,3710,3361
3086,10296,3709,3347
3279,10182,3703,3326
3504,10074,3709,3309
3647,9989,3706,3287
3712,9963,3709,3272
3706,9918,3705,3251
3670,9908,3709,3235
3616,9902,3705,3212
3629,9908,3709,3197
3734,9852,3706,3176
3921,9797,3709,3160
4062,9767,3703,3136
4129,9797,3709,3123
4138,9837,3710,3109
4213,9908,3709,3104
4412,9966,3687,3087
4713,10019,3672,3066
4922,10020,3663,3034
4880,10074,3672,3010
4623,10233,3671,2987
4421,10572,3672,2973
4481,10987,3666,2951
4797,11403,3672,2936
5214,11661,3671,2915
5672,11735,3672,2898
6199,11534,3665,2869
6882,11015,3672,2842
7768,9991,3674,2816
8842,8414,3672,2805
9844,6401,3650,2788
10344,4484,3635,2767
9975,3239,3626,2733
8801,3100,3635,2711
7231,3949,3634,2697
5756,5369,3635,2692
4589,6795,3629,2675
3712,7971,3635,2655
2997,8830,3633,2631
2419,9521,3635,2618
1993,10071,3630,2604
1752,10517,3635,2599
1649,10784,3633,2590
1668,10904,3635,2580
1793,10856,3628,2558
2044,10738,3635,2543
2371,10585,3636,2529
2711,10517,3635,2524
2938,10498,3613,2512
3003,10517,3598,2505
2910,10486,3589,2495
2795,10462,3598,2487
2738,10442,3597,2472
2795,10462,3598,2468
2891,10473,3592,2467
3003,10517,3598,2468
3089,10597,3595,2456
3170,10738,3598,2449
3224,10849,3593,2446
3253,10904,3598,2449
3250,10855,3595,2439
3253,10794,3598,2431
3288,10748,3593,2425
3378,10794,3598,2431
3500,10854,3596,2430
3629,10904,3598,2431
3697,10861,3592,2427
3670,10794,3598,2431
3535,10726,3599,2428
3378,10738,3598,2431
3293,10750,3576,2428
3337,10738,3561,2431
3436,10646,3552,2427
3504,10572,3561,2431
3489,10532,3560,2430
3462,10572,3561,2431
3463,10615,3555,2425
3462,10683,3561,2431
3337,10731,3559,2439
3086,10794,3561,2449
2860,10802,3554,2447
2920,10794,3561,2449
3362,10748,3562,2454
4046,10738,3561,2468
4625,10712,3539,2474
4838,10683,3524,2487
4618,10608,3514,2502
4129,10572,3524,2524
3569,10554,3524,2534
3128,10572,3524,2543
2914,10556,3515,2547
3003,10572,3524,2562
3326,10605,3536,2570
3712,10683,3561,2580
3922,10717,3577,2584
3879,10738,3598,2599
3671,10738,3611,2615
3504,10794,3635,2636
3468,10862,3652,2646
3545,10960,3672,2655
3631,11021,3674,2659
3712,11070,3672,2674
3802,11040,3662,2690
3921,10960,3672,2711
3990,10820,3687,2721
3962,10738,3709,2730
3843,10719,3710,2733
3754,10794,3709,2749
3754,10887,3703,2765
3879,11015,3709,2786
4072,11086,3708,2795
4296,11070,3709,2805
4454,10912,3703,2809
4463,10738,3709,2823
4290,10609,3708,2832
4087,10572,3709,2842
4057,10506,3700,2846
4296,10406,3709,2861
4624,10276,3724,2871
4797,10240,3746,2879
4664,10287,3747,2875
4338,10406,3746,2879
4018,10466,3739,2887
3879,10462,3746,2898
3955,10370,3745,2895
4296,10296,3746,2898
4946,10238,3740,2904
5798,10240,3746,2917
6366,10232,3744,2916
6173,10240,3746,2917
5251,10226,3740,2913
4213,10240,3746,2917
3523,10219,3747,2912
3170,10185,3746,2917
2978,10107,3724,2923
3128,10074,3709,2936
3821,10059,3699,2935
4838,10074,3709,2936
5556,10041,3709,2932
5589,10019,3709,2936
4996,10010,3701,2931
4129,10074,3709,2936
3264,10145,3711,2941
2628,10240,3709,2954
2364,10314,3686,2954
2544,10406,3672,2954
3002,10436,3664,2954
3462,10406,3672,2973
3697,10302,3670,2992
3754,10240,3672,3010
3763,10204,3667,3014
3837,10185,3672,3029
3948,10108,3669,3046
4087,10074,3672,3066
4202,10109,3668,3072
4254,10240,3672,3085
4203,10358,3668,3100
4129,10462,3672,3123
4097,10490,3670,3130
4129,10462,3672,3141
4175,10357,3666,3154
4254,10296,3672,3179
4357,10277,3673,3194
4463,10296,3672,3216
4508,10261,3650,3237
4505,10240,3635,3272
4466,10225,3626,3299
4421,10240,3635,3328
4393,10236,3633,3351
4463,10296,3635,3384
4669,10369,3630,3411
5047,10406,3635,3440
5574,10319,3631,3461
6173,10240,3635,3496
6554,10213,3632,3531
6423,10240,3635,3571
5746,10209,3629,3596
4880,10185,3635,3627
4172,10170,3636,3657
3712,10185,3635,3702
3376,10176,3613,3738
3170,10240,3598,3777
3161,10339,3589,3807
3337,10406,3598,3852
3483,10329,3597,3894
3462,10240,3598,3945
3317,10206,3592,3986
3253,10240,3598,4039
3349,10229,3597,4089
3545,10240,3598,4151
3691,10295,3591,4203
3754,10406,3598,4263
3719,10435,3599,4315
3629,10406,3598,4375
3525,10316,3576,4426
3545,10240,3561,4487
3698,10137,3552,4542
3921,10074,3561,4600
4081,10027,3560,4642
4213,10019,3561,4693
4311,10014,3555,4734
4338,10074,3561,4768
4201,10160,3560,4770
3962,10240,3561,4768
3740,10243,3554,4760
3670,10240,3561,4768
3812,10223,3563,4765
4213,10240,3561,4768
4796,10335,3538,4762
5380,10683,3524,4768
5740,11222,3516,4764
5839,11790,3524,4768
5853,12206,3522,4763
6048,12565,3524,4768
6507,12809,3520,4763
7174,12676,3524,4768
7941,11755,3519,4763
8717,10074,3524,4768
9213,7994,3524,4763
9051,6144,3524,4768
8089,4999,3503,4763
6715,4871,3487,4768
5490,5593,3477,4763
4713,6753,3487,4768
4244,7850,3487,4763
3837,8746,3487,4768
3338,9438,3479,4763
2795,10019,3487,4768
2334,10426,3489,4763
2127,10683,3487,4768
2205,10762,3464,4763
2503,10738,3449,4768
2879,10615,3441,4763
3253,10517,3449,4768
3480,10467,3448,4763
3462,10517,3449,4768
3203,10555,3445,4763
2920,10572,3449,4768
2748,10541,3446,4763
2711,10572,3449,4768
2715,10645,3446,4763
2795,10738,3449,4768
2956,10774,3445,4763
3170,10794,3449,4768
3334,10778,3447,4763
3462,10738,3449,4768
3587,10635,3443,4763
3712,10572,3449,4768
3745,10551,3451,4763
3670,10572,3449,4768
3548,10539,3427,4763
3504,10517,3412,4768
3595,10500,3405,4763
3837,10517,3412,4768
4181,10497,3410,4763
4588,10517,3412,4768
4959,10573,3409,4763
5172,10683,3412,4768
5058,10732,3407,4763
4588,10738,3412,4768
3904,10693,3413,4763
3295,10683,3412,4768
2946,10683,3390,4763
2878,10738,3375,4768
2964,10804,3367,4763
3128,10904,3375,4768
3328,10952,3374,4763
3545,10960,3375,4768
3682,10908,3371,4763
3670,10904,3375,4768
3490,10938,3372,4763
3253,11015,3375,4768
3082,11046,3372,4763
3086,11070,3375,4768
3258,11066,3370,4763
3545,11070,3375,4768
3838,11021,3385,4763
4087,10960,3412,4768
4248,10863,3431,4763
4338,10794,3449,4768
4333,10731,3460,4763
4254,10738,3487,4768
4109,10746,3508,4763
3962,10738,3524,4768
3828,10648,3518,4763
3712,10572,3524,4768
3589,10535,3537,4763
3504,10572,3561,4768
3502,10568,3564,4763
3629,10517,3561,4768
3830,10393,3552,4763
4046,10296,3561,4768
4214,10212,3562,4763
4338,10185,3561,4768
4399,10162,3551,4763
4421,10185,3561,4768
4463,10203,3577,4763
4630,10240,3598,4768
4887,10236,3598,4763
5088,10240,3598,4768
5072,10226,3593,4763
4880,10240,3598,4768
4639,10246,3594,4763
4463,10296,3598,4768
4309,10343,3596,4763
4129,10406,3598,4768
3892,10426,3590,4763
3670,10462,3598,4768
3533,10482,3612,4763
3545,10517,3635,4768
3651,10511,3636,4763
3754,10517,3635,4768
3738,10494,3629,4763
3629,10462,3635,4768
3520,10369,3633,4763
3545,10296,3635,4768
3689,10224,3630,4763
3879,10185,3635,4768
4001,10115,3632,4763
4087,10074,3635,4768
4180,10037,3631,4763
4338,10019,3635,4768
4467,9973,3631,4763
4505,9963,3635,4768
4414,9995,3631,4763
4296,10074,3635,4768
4211,10099,3631,4763
4213,10074,3635,4768
4301,10003,3631,4763
4505,10019,3635,4768
4768,10178,3631,4763
5005,10572,3635,4768
5154,11107,3631,4763
5297,11679,3635,4768
5533,12086,3631,4763
5923,12288,3635,4768
6460,12217,3631,4763
7174,11845,3635,4768
8008,10962,3631,4763
8801,9465,3635,4768
9275,7423,3631,4763
9259,5369,3635,4768
8701,3957,3631,4763
7758,3709,3635,4768
6706,4512,3631,4763
5839,5867,3635,4768
5200,7150,3631,4763
4630,8137,3635,4768
3962,8846,3631,4763
3253,9465,3635,4768
2621,10006,3631,4763
2169,10462,3635,4768
1966,10706,3631,4763
2127,10738,3635,4768
2587,10579,3631,4763
3128,10406,3635,4768
3541,10264,3631,4763
3879,10185,3635,4768
4209,10083,3631,4763
4463,10019,3635,4768
4440,9971,3631,4763
4129,9963,3635,4768
3630,9941,3631,4763
3128,9963,3635,4768
2733,10013,3631,4763
2586,10074,3635,4768
2684,10077,3632,4763
2920,10074,3635,4768
3102,10065,3630,4763
3170,10074,3635,4768
3115,10038,3633,4763
3003,10019,3635,4768
2910,10003,3629,4763
2961,10019,3635,4768
3186,9988,3636,4763
3504,9963,3635,4768
3757,9937,3612,4764
3879,9963,3598,4768
3847,9981,3590,4762
3712,10019,3598,4768
3534,10036,3596,4765
3462,10074,3598,4768
3583,10076,3594,4755
3879,10074,3598,4749
4153,10047,3592,4730
4254,10074,3598,4712
4177,10118,3599,4677
4087,10185,3598,4656
4084,10195,3576,4633
4129,10185,3561,4618
4079,10125,3552,4586
3921,10074,3561,4562
3761,10027,3559,4538
3754,10074,3561,4525
3903,10171,3556,4494
4129,10296,3561,4469
4320,10355,3556,4443
4463,10406,3561,4431
4548,10433,3559,4404
