III,V,ABP,RESP
84,3717,5119,876
172,3612,5347,872
251,3524,5579,876
340,3473,5784,890
461,3427,5989,907
595,3338,6170,911
712,3282,6347,907
804,3297,6498,903
901,3331,6654,907
1017,3281,6787,917
1131,3186,6910,938
1209,3112,7005,959
1257,3089,7115,970
1302,3064,7219,966
1361,3041,7320,970
1420,3017,7375,985
1466,2993,7422,1001
1498,2940,7449,1000
1529,2896,7473,1001
1554,2868,7466,1013
1571,2848,7473,1032
1573,2799,7489,1036
1571,2751,7524,1032
1569,2717,7528,1037
1571,2703,7524,1063
1570,2689,7511,1087
1571,2703,7524,1095
1576,2730,7525,1089
1592,2751,7524,1095
1605,2741,7496,1111
1613,2751,7473,1126
1604,2794,7438,1124
1592,2848,7422,1126
1577,2856,7394,1139
1571,2848,7371,1157
1568,2855,7320,1160
1571,2896,7268,1157
1570,2927,7190,1164
1571,2944,7115,1188
1569,2956,7025,1210
1571,2993,6961,1220
1570,3026,6888,1216
1571,3041,6808,1220
1563,3030,6679,1231
1550,3041,6552,1251
1532,3067,6431,1266
1529,3089,6347,1282
1530,3084,6249,1296
1529,3089,6142,1314
1520,3098,6005,1328
1529,3089,5886,1345
1545,3047,5784,1359
1550,3041,5733,1376
1532,3085,5695,1389
1529,3137,5682,1407
1549,3139,5664,1423
1571,3137,5682,1439
1567,3160,5703,1449
1571,3186,5733,1470
1598,3161,5730,1500
1634,3137,5733,1532
1644,3163,5728,1551
1654,3234,5733,1564
1688,3277,5707,1576
1738,3282,5682,1595
1763,3259,5647,1610
1759,3234,5630,1626
1744,3201,5601,1639
1738,3186,5579,1658
1734,3170,5547,1672
1738,3137,5528,1689
1746,3076,5497,1702
1759,3041,5477,1720
1757,3039,5447,1735
1738,3041,5426,1751
1705,2984,5392,1764
1675,2896,5375,1783
1650,2823,5349,1799
1634,2800,5323,1814
1618,2781,5269,1824
1613,2751,5221,1845
1611,2724,5180,1875
1613,2751,5170,1908
1604,2808,5149,1926
1592,2848,5119,1939
1576,2842,5060,1951
1571,2848,5016,1970
1568,2876,4980,1985
1571,2896,4965,2002
1569,2869,4936,2015
1571,2848,4914,2033
1568,2864,4883,2046
1571,2896,4863,2064
1568,2898,4831,2079
1571,2896,4811,2095
1567,2918,4784,2107
1571,2944,4760,2127
1563,2931,4722,2144
1550,2896,4709,2158
1526,2869,4705,2156
1508,2848,4709,2158
1459,2788,4683,2167
1361,2703,4658,2189
1232,2637,4628,2207
1173,2607,4607,2221
1241,2513,4571,2222
1424,2269,4556,2221
1626,1893,4551,2214
1801,1545,4556,2221
1948,1312,4530,2233
2136,1158,4504,2252
2430,948,4474,2255
2869,627,4453,2252
3366,193,4418,2244
3770,-290,4402,2252
3973,-719,4397,2266
4021,-917,4402,2283
4017,-803,4377,2285
4021,-434,4351,2283
4023,8,4321,2277
4021,434,4300,2283
4018,838,4264,2285
4021,1255,4248,2283
4020,1635,4244,2266
4021,1931,4248,2252
4022,2128,4224,2244
4021,2317,4197,2252
4020,2555,4167,2255
4021,2848,4146,2252
3959,3107,4111,2234
3728,3282,4095,2221
3269,3356,4090,2213
2660,3379,4095,2221
2031,3386,4071,2223
1487,3427,4044,2221
1062,3519,4027,2203
775,3668,4044,2189
600,3829,4052,2182
503,3958,4044,2189
439,4026,4009,2193
419,4055,3992,2189
429,4056,3987,2171
440,4055,3992,2158
414,4059,3971,2151
377,4103,3941,2158
355,4160,3905,2159
356,4199,3890,2158
349,4193,3881,2153
335,4199,3890,2158
320,4238,3892,2160
314,4296,3890,2158
298,4323,3862,2140
272,4344,3839,2127
238,4365,3824,2120
209,4392,3839,2127
186,4404,3845,2127
168,4441,3839,2127
148,4494,3806,2122
126,4537,3788,2127
103,4532,3778,2127
84,4537,3788,2127
58,4577,3784,2122
21,4634,3788,2127
-20,4644,3783,2129
-42,4634,3788,2127
-49,4627,3778,2108
-63,4634,3788,2095
-91,4615,3802,2090
-105,4586,3839,2095
-90,4541,3871,2095
-63,4489,3941,2095
-46,4424,4042,2093
-21,4392,4197,2095
37,4380,4376,2093
126,4344,4607,2095
202,4233,4855,2096
251,4103,5119,2095
297,3992,5364,2080
377,3910,5630,2064
479,3812,5892,2054
565,3717,6142,2064
619,3621,6343,2071
670,3524,6552,2064
734,3397,6760,2042
796,3282,6961,2033
830,3194,7112,2034
859,3137,7268,2033
910,3065,7426,2014
984,2993,7575,2002
1048,2928,7659,2000
1089,2896,7729,2002
1124,2866,7800,1984
1173,2848,7883,1970
1228,2836,7916,1967
1277,2848,7934,1970
1311,2839,7946,1955
1340,2800,7985,1939
1364,2746,8007,1934
1382,2751,8036,1939
1390,2804,8055,1928
1403,2848,8087,1908
1429,2827,8102,1887
1466,2800,8139,1877
1493,2806,8180,1862
1508,2848,8241,1845
1509,2873,8270,1826
1508,2896,8292,1814
1505,2921,8289,1799
1508,2944,8292,1783
1509,2938,8267,1763
1508,2944,8241,1751
1502,2983,8187,1738
1508,3041,8139,1720
1525,3056,8076,1687
1550,3041,8036,1658
1564,3024,7985,1636
1571,3041,7934,1626
1570,3064,7851,1611
1571,3089,7780,1595
1568,3107,7700,1577
1571,3137,7627,1564
1571,3164,7521,1547
1571,3186,7422,1532
1578,3185,7313,1515
1613,3186,7217,1501
1649,3195,7090,1484
1654,3234,6961,1470
1629,3283,6819,1453
1634,3331,6705,1439
1685,3344,6578,1421
1738,3331,6449,1407
1734,3298,6302,1392
1696,3282,6193,1376
1672,3279,6104,1356
1675,3282,6040,1345
1669,3263,5966,1341
1654,3234,5938,1345
1639,3204,5943,1335
1634,3186,5989,1314
1613,3152,6012,1289
1592,3089,6040,1282
1573,3006,6058,1285
1571,2944,6091,1282
1562,2914,6094,1264
1550,2896,6091,1251
1525,2856,6064,1249
1508,2800,6040,1251
1486,2730,5986,1236
1445,2655,5938,1220
1334,2573,5894,1213
1173,2510,5886,1220
1050,2441,5868,1221
1110,2317,5835,1220
1371,2085,5772,1216
1717,1786,5733,1220
1974,1474,5704,1220
2136,1207,5682,1220
2349,981,5625,1218
2764,772,5579,1220
3310,467,5545,1219
3770,0,5528,1220
3987,-550,5478,1218
4021,-917,5426,1220
4009,-930,5382,1218
4021,-627,5375,1220
4028,-217,5355,1219
4021,193,5323,1220
4015,592,5264,1217
4021,1014,5221,1220
4022,1406,5183,1221
4021,1738,5170,1220
4020,2004,5144,1215
4021,2269,5119,1220
4023,2550,5082,1224
4021,2848,5067,1220
3944,3114,5046,1200
3686,3331,5016,1188
3210,3464,4957,1188
2618,3524,4914,1188
2029,3546,4880,1172
1508,3620,4863,1157
1067,3772,4828,1154
754,3958,4811,1157
584,4103,4804,1146
524,4199,4811,1126
501,4260,4789,1107
503,4296,4760,1095
522,4297,4725,1078
545,4296,4709,1063
532,4298,4681,1049
503,4296,4658,1032
475,4267,4626,1002
461,4248,4607,970
434,4244,4577,947
398,4248,4556,938
354,4222,4523,927
314,4199,4504,907
269,4190,4490,875
230,4199,4504,844
197,4192,4512,823
168,4199,4504,813
128,4232,4467,802
84,4296,4453,782
39,4334,4452,749
0,4344,4453,719
-40,4346,4421,699
-84,4392,4402,688
-129,4452,4397,673
-168,4489,4402,657
-201,4482,4373,640
-230,4489,4351,626
-257,4503,4341,609
-272,4489,4351,594
-282,4411,4327,578
-293,4344,4300,563
-305,4316,4281,545
-293,4296,4300,532
-255,4224,4304,518
-209,4151,4300,500
-172,4101,4282,480
-126,4055,4300,469
-59,3958,4335,469
21,3862,4402,469
98,3787,4478,455
188,3717,4607,438
294,3608,4769,430
398,3524,4965,438
482,3490,5143,444
565,3475,5323,438
666,3407,5494,420
775,3331,5682,407
865,3288,5857,402
942,3282,6040,407
1023,3242,6201,408
1110,3186,6347,407
1188,3154,6450,404
1257,3186,6552,407
1326,3223,6648,409
1403,3234,6757,407
1475,3206,6838,401
1529,3186,6910,407
1556,3166,6959,423
1571,3137,7012,438
1585,3081,7042,440
1613,3041,7064,438
1639,3030,7060,438
1654,3041,7064,438
1654,3026,7058,433
1654,2993,7064,438
1657,2943,7057,454
1654,2896,7064,469
1634,2853,7060,470
1613,2848,7064,469
1604,2857,7054,481
1613,2848,7064,500
1616,2805,7066,507
1613,2800,7064,500
1606,2844,7017,494
1613,2896,6961,500
1618,2898,6897,516
1613,2896,6859,532
1589,2917,6809,537
1571,2944,6757,532
1564,2936,6676,525
1571,2944,6603,532
1571,2989,6519,549
1571,3041,6449,563
1569,3043,6366,563
1571,3041,6296,563
1562,3061,6200,575
1550,3089,6091,594
1535,3084,5951,601
1529,3089,5835,594
1525,3116,5727,586
1529,3137,5630,594
1540,3109,5512,612
1571,3089,5426,626
1617,3108,5376,626
1675,3137,5375,626
1726,3115,5367,626
1759,3089,5375,626
1767,3111,5387,621
1759,3186,5426,626
1735,3244,5451,641
1696,3282,5477,657
1648,3306,5479,659
1613,3331,5477,657
1596,3331,5447,656
1592,3331,5426,657
1571,3340,5396,653
1529,3379,5375,657
1460,3435,5337,671
1382,3524,5323,688
1300,3599,5317,692
1236,3620,5323,688
1182,3569,5299,685
1131,3524,5272,688
1053,3497,5238,688
942,3475,5221,688
800,3441,5192,688
649,3475,5170,688
500,3566,5138,685
377,3620,5119,688
308,3549,5089,700
335,3427,5067,719
443,3321,5036,728
607,3234,5016,719
838,3155,4986,700
1194,3186,4965,688
1644,3367,4934,686
2094,3620,4914,688
2485,3829,4884,687
2827,4055,4863,688
3014,4401,4831,690
2869,4875,4811,688
2388,5329,4782,674
1864,5647,4760,657
1543,5768,4728,649
1403,5696,4709,657
1310,5427,4681,663
1298,5020,4658,657
1440,4538,4623,639
1654,4055,4607,626
1777,3580,4598,623
1801,3137,4607,626
1819,2759,4589,616
1864,2510,4556,594
1880,2380,4511,572
1864,2317,4504,563
1852,2257,4507,564
1864,2220,4504,563
1872,2213,4469,550
1885,2220,4453,532
1907,2198,4451,514
1948,2172,4453,500
1974,2161,4422,485
1990,2172,4402,469
1996,2169,4397,452
2010,2172,4402,438
2027,2175,4373,423
2052,2172,4351,407
2085,2129,4342,390
2136,2076,4351,375
2190,2034,4326,361
2241,2027,4300,344
2279,2041,4282,326
2325,2076,4300,313
2377,2097,4302,300
2429,2076,4300,281
2457,2001,4286,251
2471,1931,4300,219
2478,1897,4315,197
2492,1882,4351,188
2497,1829,4398,178
2492,1738,4504,156
2472,1645,4644,124
2450,1593,4811,94
2421,1554,4959,75
2387,1496,5119,63
2339,1413,5286,48
2283,1352,5477,31
2217,1320,5639,15
2157,1303,5784,0
2101,1285,5904,-16
2052,1303,6040,-31
2000,1352,6167,-46
1948,1400,6296,-63
1892,1426,6399,-80
1843,1496,6501,-94
1802,1619,6580,-107
1780,1738,6654,-125
1769,1790,6702,-146
1759,1834,6757,-156
1739,1919,6804,-155
1717,2027,6859,-156
1689,2101,6873,-171
1654,2172,6859,-188
1605,2266,6818,-192
1550,2365,6808,-188
1485,2433,6807,-187
1403,2510,6808,-188
1288,2612,6775,-187
1152,2703,6757,-188
1012,2745,6749,-191
880,2800,6757,-188
744,2913,6731,-172
607,3041,6705,-156
490,3098,6674,-154
419,3089,6654,-156
375,3071,6603,-148
314,3089,6552,-125
201,3138,6492,-104
63,3234,6449,-94
-37,3347,6391,-85
-63,3427,6347,-63
-74,3400,6294,-29
-147,3282,6245,0
-264,3099,6165,17
-335,2896,6091,31
-381,2689,6010,48
-503,2510,5938,63
-688,2322,5834,74
-775,2076,5733,94
-751,1753,5637,126
-775,1448,5579,156
-868,1234,5508,173
-796,1158,5426,188
-515,1259,5325,214
-335,1641,5272,250
-476,2308,5257,282
-670,3137,5272,313
-573,3928,5266,345
-230,4586,5272,375
69,5048,5287,393
272,5261,5323,407
511,5152,5329,431
817,4779,5323,469
1100,4274,5294,506
1382,3813,5272,532
1726,3485,5236,547
2094,3331,5221,563
2369,3301,5213,588
2534,3331,5221,626
2642,3341,5201,662
2723,3331,5170,688
2756,3316,5128,701
2764,3331,5119,719
2776,3356,5116,747
2806,3379,5119,782
2835,3380,5093,813
2869,3379,5067,844
2908,3374,5035,877
2953,3379,5016,907
2985,3374,4986,924
3016,3379,4965,938
3049,3390,4936,961
3099,3427,4914,1001
3151,3456,4878,1039
3204,3475,4863,1063
3251,3471,4854,1074
3309,3475,4863,1095
3368,3477,4843,1126
3435,3475,4811,1157
3495,3463,4769,1173
3560,3475,4760,1188
3611,3490,4758,1213
3644,3475,4760,1251
3658,3414,4730,1285
3686,3379,4709,1314
3716,3393,4695,1331
3728,3427,4709,1345
3703,3414,4708,1354
3686,3379,4709,1376
3683,3346,4697,1407
3665,3331,4709,1439
3591,3314,4737,1456
3497,3331,4811,1470
3417,3365,4903,1484
3351,3379,5016,1501
3256,3330,5127,1513
3141,3282,5272,1532
3020,3271,5425,1560
2911,3282,5579,1595
2794,3248,5701,1616
2681,3186,5835,1626
2571,3124,5967,1634
2471,3089,6091,1658
2358,3056,6168,1688
2241,3041,6245,1720
2119,3024,6322,1738
2010,2993,6398,1751
1902,2932,6427,1763
1801,2896,6449,1783
1705,2892,6472,1799
1634,2896,6501,1814
1576,2866,6484,1825
1529,2848,6449,1845
1473,2862,6410,1863
1424,2896,6398,1877
1377,2899,6375,1884
1340,2896,6347,1908
1302,2908,6295,1942
1277,2944,6245,1970
1261,2968,6184,1972
1257,2993,6142,1970
1251,3017,6092,1978
1257,3041,6040,2002
1267,3039,5958,2017
1277,3041,5886,2033
1268,3055,5823,2046
1257,3089,5784,2064
1256,3113,5717,2076
1277,3137,5630,2095
1295,3159,5516,2114
1298,3186,5426,2127
1284,3190,5343,2123
1277,3186,5272,2127
1289,3177,5170,2140
1319,3186,5067,2158
1340,3187,4969,2158
1340,3186,4914,2158
1323,3189,4875,2166
1319,3234,4863,2189
1330,3294,4850,2205
1340,3331,4863,2221
1331,3311,4879,2233
1319,3282,4914,2252
1320,3270,4937,2264
1340,3282,4965,2283
1356,3294,4970,2300
1361,3331,4965,2314
1364,3382,4934,2312
1382,3427,4914,2314
1401,3417,4887,2323
1403,3379,4863,2346
1381,3342,4823,2361
1361,3331,4811,2377
1356,3309,4810,2389
1361,3282,4811,2408
1354,3250,4781,2422
1340,3234,4760,2439
1327,3213,4753,2452
1319,3186,4760,2471
1302,3138,4737,2484
1277,3089,4709,2502
1251,3034,4676,2516
1236,2993,4658,2533
1223,2957,4625,2545
1215,2944,4607,2565
1203,2940,4598,2580
1194,2944,4607,2596
1182,2939,4588,2604
1173,2944,4556,2627
1161,2959,4514,2656
1152,2993,4504,2690
1146,3019,4503,2706
1152,3041,4504,2721
1162,3042,4478,2733
1173,3041,4453,2752
1174,3034,4422,2764
1173,3041,4402,2784
1171,3043,4371,2800
1173,3041,4351,2815
1172,3028,4324,2811
1173,3041,4300,2815
1171,3066,4262,2825
1173,3089,4248,2846
1171,3084,4246,2858
1173,3089,4248,2877
1172,3108,4221,2894
1173,3137,4197,2909
1170,3154,4186,2905
1173,3186,4197,2909
1179,3207,4182,2920
1194,3186,4146,2940
1205,3117,4101,2941
1215,3089,4095,2940
1221,3129,4099,2936
1236,3186,4095,2940
1243,3189,4060,2936
1236,3186,4044,2940
1221,3208,4043,2942
1236,3234,4044,2940
1280,3209,4012,2920
1319,3186,3992,2909
1324,3214,3988,2906
1319,3282,3992,2909
1332,3322,3964,2892
1361,3331,3941,2877
1377,3316,3934,2862
1382,3282,3941,2846
1381,3236,3916,2811
1382,3234,3890,2784
1376,3272,3878,2765
1382,3282,3890,2752
1395,3217,3875,2721
1403,3137,3839,2690
1378,3090,3796,2667
1340,3041,3788,2658
1301,2932,3788,2633
1257,2800,3788,2596
1154,2692,3760,2555
1005,2607,3737,2533
888,2496,3723,2508
921,2365,3737,2471
1105,2191,3742,2417
1340,1931,3737,2377
1516,1563,3706,2346
1654,1207,3685,2314
1837,962,3674,2263
2136,821,3685,2221
2536,629,3689,2188
2995,290,3685,2158
3433,-198,3658,2108
3770,-676,3634,2064
3955,-963,3619,2031
4021,-917,3634,2002
4028,-594,3643,1952
4021,-145,3634,1908
4014,290,3599,1883
4021,724,3583,1877
4029,1169,3581,1852
4021,1593,3583,1814
4006,1903,3555,1775
4021,2124,3532,1751
4051,2345,3521,1723
4021,2655,3532,1689
3877,2997,3530,1649
3644,3282,3532,1626
3346,3456,3531,1611
2953,3572,3532,1595
2424,3656,3506,1563
1822,3717,3481,1532
1270,3762,3467,1510
859,3862,3481,1501
573,4016,3486,1487
377,4151,3481,1470
256,4209,3452,1450
230,4248,3429,1439
268,4316,3416,1424
314,4392,3429,1407
320,4434,3437,1387
314,4489,3429,1376
320,4560,3396,1372
335,4586,3378,1376
323,4524,3375,1376
293,4489,3378,1376
270,4547,3353,1373
272,4634,3327,1376
270,4617,3312,1376
251,4537,3327,1376
217,4481,3331,1372
188,4489,3327,1376
160,4494,3312,1378
126,4489,3327,1376
82,4467,3351,1368
42,4441,3378,1376
11,4398,3377,1393
-21,4392,3378,1407
-67,4416,3373,1404
-126,4441,3378,1407
-178,4430,3369,1422
-209,4441,3378,1439
-223,4473,3394,1437
-230,4489,3429,1439
-240,4439,3459,1452
-251,4392,3532,1470
-270,4384,3651,1471
-293,4392,3839,1470
-309,4349,4051,1479
-293,4296,4300,1501
-252,4264,4564,1517
-209,4248,4863,1532
-182,4172,5162,1548
-147,4055,5477,1564
-89,3949,5768,1565
-21,3910,6040,1564
34,3878,6269,1570
84,3813,6501,1595
147,3704,6726,1617
230,3620,6961,1626
316,3567,7167,1622
398,3524,7371,1626
480,3447,7553,1640
565,3379,7729,1658
644,3327,7864,1660
712,3282,7985,1658
772,3218,8071,1654
838,3186,8139,1658
904,3187,8163,1657
963,3186,8190,1658
1013,3133,8210,1656
1068,3089,8241,1658
1131,3081,8239,1656
1194,3089,8241,1658
1246,3073,8245,1657
1298,3089,8292,1658
1358,3146,8340,1653
1424,3186,8394,1658
1482,3143,8417,1661
1529,3089,8446,1658
1559,3076,8461,1638
1571,3089,8497,1626
1566,3064,8518,1624
1571,3041,8548,1626
1590,3041,8549,1613
1613,3041,8548,1595
1618,2990,8518,1578
1613,2944,8497,1564
1603,2938,8462,1543
1592,2944,8446,1532
1570,2900,8414,1531
1550,2848,8394,1532
1536,2829,8346,1519
1529,2848,8292,1501
1516,2849,8207,1484
1508,2848,8139,1470
1505,2861,8059,1449
1508,2896,7985,1439
1500,2918,7878,1437
1487,2944,7780,1439
1473,2986,7672,1424
1466,3041,7575,1407
1455,3059,7446,1391
1445,3041,7320,1376
1431,3019,7181,1354
1424,3041,7064,1345
1418,3079,6929,1346
1424,3089,6808,1345
1425,3058,6671,1327
1424,3041,6552,1314
1411,3063,6429,1312
1403,3089,6347,1314
1392,3075,6280,1297
1382,3041,6245,1282
1353,3003,6202,1280
1298,2944,6193,1282
1182,2844,6202,1268
1026,2751,6245,1251
903,2673,6271,1245
942,2558,6296,1251
1173,2345,6295,1251
1508,2076,6296,1251
1787,1788,6269,1252
1990,1496,6245,1251
2232,1195,6208,1235
2660,917,6193,1220
3219,582,6167,1214
3707,97,6142,1220
3961,-474,6087,1220
4021,-821,6040,1220
4016,-767,5997,1218
4021,-434,5989,1220
4023,-86,5970,1217
4021,241,5938,1220
4020,635,5875,1222
4021,1110,5835,1220
4016,1518,5805,1203
4021,1786,5784,1188
4029,1962,5729,1183
4021,2172,5682,1188
4007,2444,5644,1189
4021,2751,5630,1188
3992,3010,5587,1186
3749,3186,5528,1188
3186,3261,5458,1188
2429,3282,5426,1188
1711,3298,5399,1187
1173,3379,5375,1188
787,3530,5319,1187
503,3717,5272,1188
313,3865,5233,1188
251,3958,5221,1188
281,4008,5195,1186
335,4055,5170,1188
349,4100,5134,1190
335,4151,5119,1188
318,4183,5095,1174
314,4199,5067,1157
299,4194,5012,1149
272,4199,4965,1157
242,4215,4925,1164
230,4248,4914,1157
222,4271,4891,1137
209,4296,4863,1126
185,4314,4822,1126
168,4344,4811,1126
150,4367,4810,1110
126,4392,4811,1095
85,4410,4781,1090
42,4441,4760,1095
6,4465,4750,1086
-21,4489,4760,1063
-44,4505,4742,1039
-63,4537,4709,1032
-87,4553,4666,1033
-126,4537,4658,1032
-171,4493,4656,1018
-188,4489,4658,1001
-176,4520,4631,983
-168,4537,4607,970
-184,4477,4575,953
-188,4392,4556,938
-145,4327,4522,923
-63,4296,4504,907
9,4249,4491,888
63,4199,4504,876
127,4150,4504,864
230,4103,4504,844
352,4014,4490,812
461,3910,4504,782
540,3817,4535,763
607,3765,4607,751
678,3706,4691,734
754,3620,4811,719
827,3494,4948,706
901,3379,5119,688
976,3288,5277,657
1047,3234,5426,626
1098,3170,5546,605
1131,3089,5682,594
1164,2983,5811,580
1215,2896,5938,563
1266,2830,6034,545
1298,2800,6142,532
1312,2786,6247,516
1340,2800,6347,500
1386,2807,6401,484
1424,2800,6449,469
1435,2763,6495,453
1445,2751,6552,438
1474,2781,6581,422
1508,2848,6603,407
1515,2890,6605,391
1508,2896,6603,375
1509,2866,6573,359
1529,2848,6552,344
1543,2853,6526,328
1550,2896,6501,313
1549,2934,6444,297
1550,2944,6398,281
1547,2927,6363,266
1550,2944,6347,250
1552,2993,6301,234
1550,3041,6245,219
1535,3044,6180,204
1529,3041,6142,188
1535,3042,6094,170
1550,3041,6040,156
1557,3023,5957,144
1571,3041,5886,125
1585,3095,5808,95
1592,3137,5733,63
1577,3115,5628,41
1571,3089,5528,31
1584,3116,5421,22
1613,3186,5323,0
1633,3211,5209,-32
1654,3186,5119,-63
1671,3156,5048,-82
1675,3186,5016,-94
1665,3242,4982,-107
1675,3282,4965,-125
1715,3282,4950,-143
1759,3282,4965,-156
1768,3287,4981,-168
1759,3282,5016,-188
1753,3237,5041,-218
1759,3186,5067,-250
1758,3136,5068,-272
1759,3089,5067,-281
1761,3041,5044,-290
1759,3041,5016,-313
1739,3063,4975,-346
1717,3041,4965,-375
1697,2951,4964,-393
1675,2896,4965,-407
1640,2902,4934,-422
1613,2896,4914,-438
1604,2812,4905,-452
1613,2751,4914,-469
1614,2783,4893,-489
1613,2848,4863,-500
1612,2838,4826,-499
1613,2800,4811,-500
1601,2805,4786,-514
1592,2848,4760,-532
1587,2856,4726,-537
1592,2848,4709,-532
1590,2863,4684,-528
1592,2896,4658,-532
1589,2900,4619,-534
1592,2896,4607,-532
1587,2915,4603,-528
1592,2944,4607,-532
1586,2936,4581,-536
1571,2896,4556,-532
1542,2861,4524,-515
1529,2848,4504,-500
1496,2816,4471,-498
1403,2751,4453,-500
1255,2670,4445,-491
1173,2607,4453,-469
1236,2510,4435,-447
1424,2317,4402,-438
1627,2010,4360,-439
1801,1689,4351,-438
1950,1423,4351,-426
2136,1207,4351,-407
2418,966,4323,-388
2848,676,4300,-375
3352,304,4271,-362
3770,-145,4248,-344
3977,-615,4212,-324
4021,-917,4197,-313
4015,-906,4194,-311
4021,-579,4197,-313
4023,-116,4170,-303
4021,338,4146,-281
4020,730,4134,-259
4021,1110,4146,-250
4016,1471,4131,-252
4021,1786,4095,-250
4029,2030,4050,-235
4021,2269,4044,-219
4005,2528,4048,-214
4021,2800,4044,-219
4025,3032,4010,-221
3874,3234,3992,-219
3454,3390,3990,-217
2827,3475,3992,-219
2156,3476,3964,-220
1571,3475,3941,-219
1101,3539,3933,-217
754,3668,3941,-219
522,3799,3919,-220
398,3910,3890,-219
343,3995,3871,-216
335,4055,3890,-219
344,4077,3900,-222
356,4103,3890,-219
350,4146,3854,-212
335,4199,3839,-219
318,4213,3836,-238
314,4199,3839,-250
307,4182,3814,-248
293,4199,3788,-250
266,4223,3772,-267
251,4248,3788,-281
242,4261,3794,-281
230,4296,3788,-281
198,4340,3756,-297
168,4392,3737,-313
146,4432,3726,-313
126,4489,3737,-313
88,4545,3736,-327
42,4586,3737,-344
4,4583,3726,-346
-21,4586,3737,-344
-44,4603,3739,-356
-63,4634,3737,-375
-81,4636,3704,-380
-105,4634,3685,-375
-133,4630,3673,-381
-147,4634,3685,-407
-147,4613,3695,-431
-147,4586,3737,-438
-149,4543,3796,-433
-126,4489,3890,-438
-73,4408,3993,-455
-21,4344,4146,-469
13,4309,4333,-469
63,4296,4556,-469
151,4244,4772,-481
251,4151,5016,-500
322,4038,5268,-507
377,3958,5528,-500
443,3891,5755,-493
524,3813,5989,-500
598,3693,6220,-517
670,3572,6449,-532
745,3464,6632,-535
817,3379,6808,-532
871,3280,6981,-529
921,3186,7166,-532
976,3100,7306,-534
1026,3041,7422,-532
1058,2972,7515,-527
1089,2896,7627,-532
1136,2809,7715,-546
1194,2751,7780,-563
1241,2727,7803,-568
1277,2751,7831,-563
1309,2782,7854,-558
1340,2800,7883,-563
1363,2791,7879,-568
1382,2800,7883,-563
1401,2809,7891,-545
1424,2800,7934,-532
1444,2758,7962,-528
1466,2751,7985,-532
1486,2791,7977,-531
1508,2848,7985,-532
1521,2872,7997,-533
1529,2896,8036,-532
1528,2927,8048,-518
1529,2944,8036,-500
1533,2915,7978,-493
1550,2896,7934,-500
1565,2912,7897,-507
1571,2944,7883,-500
1559,2941,7837,-482
1550,2944,7780,-469
1553,2982,7697,-467
1571,3041,7627,-469
1577,3055,7542,-459
1571,3041,7473,-438
1560,3040,7391,-416
1571,3089,7320,-407
1594,3146,7219,-407
1613,3186,7115,-407
1611,3190,6982,-396
1613,3186,6859,-375
1628,3177,6722,-354
1654,3186,6603,-344
1662,3217,6468,-344
1654,3282,6347,-344
1651,3332,6224,-333
1675,3331,6142,-313
1706,3287,6062,-292
1717,3282,5989,-281
1697,3318,5908,-281
1675,3331,5886,-281
1668,3262,5903,-271
1675,3186,5938,-250
1676,3164,5932,-228
1675,3186,5938,-219
1668,3175,5956,-220
1654,3137,5989,-219
1627,3090,5971,-207
1613,3041,5938,-188
1612,2977,5899,-170
1613,2944,5886,-156
1593,2946,5857,-142
1571,2944,5835,-125
1563,2894,5804,-108
1571,2848,5784,-94
1572,2838,5749,-79
1571,2848,5733,-63
1568,2839,5710,-46
1571,2848,5682,-31
1567,2880,5621,-17
1571,2896,5579,0
1584,2865,5550,18
1613,2848,5528,31
1640,2874,5471,42
1675,2896,5426,63
1701,2856,5392,94
1717,2800,5375,125
1700,2771,5323,144
1654,2751,5272,156
1553,2685,5231,171
1403,2607,5221,188
1232,2557,5195,202
1131,2510,5170,219
1139,2357,5135,238
1236,2076,5119,250
1337,1747,5090,250
1424,1496,5067,250
1528,1313,5035,263
1717,1110,5016,281
2010,792,4986,297
2387,386,4965,313
2780,-64,4934,332
3141,-483,4914,344
3454,-785,4883,343
3728,-821,4863,344
3929,-546,4832,358
4021,-48,4811,375
4021,496,4781,380
4021,1014,4760,375
4045,1469,4730,373
4021,1834,4709,375
3867,2042,4678,376
3623,2124,4658,375
3376,2160,4628,376
3162,2269,4607,375
2941,2495,4575,373
2681,2848,4556,375
2367,3237,4527,381
2010,3572,4504,375
1653,3799,4469,357
1382,3958,4453,344
1233,4050,4445,345
1173,4055,4453,344
1128,3977,4435,328
1089,3910,4402,313
1061,3900,4358,311
1047,3910,4351,313
1023,3883,4354,301
1005,3862,4351,281
998,3877,4316,265
1005,3910,4300,250
997,3906,4298,232
984,3910,4300,219
976,3948,4268,218
984,4006,4248,219
982,4031,4244,207
963,4055,4248,188
938,4098,4218,171
942,4151,4197,156
967,4157,4191,139
984,4151,4197,125
968,4158,4169,122
942,4199,4146,125
931,4239,4137,117
942,4296,4146,94
949,4351,4121,70
942,4392,4095,63
928,4390,4079,66
921,4392,4095,63
919,4412,4095,46
921,4441,4095,31
927,4426,4084,30
942,4392,4095,31
956,4358,4105,19
963,4344,4146,0
966,4319,4203,-8
984,4296,4300,0
1004,4268,4408,7
1005,4248,4556,0
990,4206,4719,-18
1005,4151,4914,-31
1069,4076,5109,-34
1152,4006,5323,-31
1205,3944,5529,-30
1236,3910,5733,-31
1271,3872,5895,-32
1319,3813,6040,-31
