II,III,PLETH,ABP
-635,-167,9758,3085
-502,-141,9741,3085
-403,-123,9716,3074
-407,-109,9701,3070
-473,-109,9648,3062
-518,-129,9608,3057
-512,-151,9563,3038
-462,-121,9539,3020
-373,-39,9481,2996
-260,31,9437,2982
-196,28,9386,2962
-249,-16,9361,2942
-370,-46,9309,2912
-405,-51,9266,2892
-274,-59,9209,2871
-79,-49,9181,2854
11,30,9135,2825
-46,189,9104,2802
-141,377,9058,2779
-156,539,9042,2770
-54,663,9011,2756
137,798,8989,2746
384,1004,8944,2729
629,1284,8925,2720
759,1541,8895,2705
716,1684,8876,2695
650,1755,8829,2678
812,1912,8807,2669
1249,2242,8778,2657
1688,2618,8762,2654
1854,2801,8714,2645
1695,2676,8688,2642
1303,2350,8662,2632
764,2020,8648,2629
257,1776,8599,2620
14,1585,8571,2616
20,1428,8545,2607
-70,1351,8533,2603
-472,1366,8483,2595
-944,1402,8453,2591
-1094,1417,8427,2580
-895,1477,8417,2579
-657,1625,8368,2576
-607,1752,8336,2578
-710,1669,8310,2571
-859,1304,8302,2566
-1057,743,8253,2556
-1322,154,8221,2553
-1565,-311,8194,2545
-1621,-548,8186,2540
-1437,-571,8139,2531
-1154,-500,8106,2529
-984,-470,8079,2519
-989,-498,8070,2511
-1051,-519,8021,2496
-1023,-470,7977,2488
-894,-369,7930,2479
-741,-268,7906,2477
-599,-190,7854,2469
-414,-105,7817,2464
-122,26,7783,2454
235,187,7773,2451
515,286,7732,2444
600,259,7693,2445
522,153,7641,2442
416,89,7612,2447
364,93,7565,2450
326,79,7523,2458
248,-9,7466,2458
142,-102,7433,2459
49,-133,7391,2454
-21,-142,7359,2459
-28,-173,7312,2460
62,-195,7294,2466
184,-179,7267,2458
184,-184,7239,2453
41,-243,7180,2441
-75,-284,7143,2444
-15,-230,7105,2441
137,-140,7067,2445
203,-113,6986,2437
145,-149,6924,2450
81,-173,6874,2471
67,-165,6845,2522
16,-151,6789,2581
-127,-147,6755,2672
-245,-165,6732,2788
-219,-247,6721,2957
-160,-395,6672,3159
-306,-545,6639,3411
-625,-641,6616,3691
-787,-711,6605,4015
-608,-788,6549,4359
-370,-858,6500,4730
-453,-893,6459,5095
-840,-923,6438,5454
-1149,-975,6385,5781
-1144,-1029,6347,6088
-974,-1048,6320,6347
-918,-1056,6312,6558
-1028,-1104,6269,6695
-1150,-1199,6234,6782
-1172,-1297,6204,6812
-1170,-1362,6194,6808
-1259,-1393,6154,6752
-1409,-1413,6120,6674
-1470,-1440,6086,6572
-1371,-1484,6074,6476
-1203,-1530,6042,6371
-1113,-1553,6022,6280
-1133,-1534,6002,6193
-1197,-1488,6001,6134
-1244,-1432,5975,6086
-1290,-1379,5950,6063
-1354,-1337,5916,6044
-1428,-1309,5900,6050
-1478,-1270,5866,6056
-1493,-1195,5830,6072
-1459,-1087,5775,6072
-1373,-997,5740,6077
-1267,-951,5699,6066
-1206,-925,5669,6056
-1183,-882,5622,6016
-1122,-828,5596,5972
-1004,-777,5570,5905
-944,-729,5562,5839
-1010,-677,5533,5749
-1108,-646,5513,5659
-1092,-648,5492,5555
-970,-662,5508,5459
-862,-649,5517,5350
-861,-617,5527,5253
-981,-599,5523,5150
-1170,-605,5561,5062
-1285,-592,5598,4967
-1203,-537,5621,4884
-1001,-474,5613,4794
-928,-466,5670,4715
-1059,-507,5771,4625
-1191,-522,5867,4543
-1138,-446,5905,4451
-981,-322,5991,4363
-854,-257,6131,4257
-730,-300,6273,4155
-558,-376,6336,4041
-463,-380,6433,3937
-567,-305,6593,3824
-775,-246,6769,3723
-897,-267,6855,3614
-897,-320,6951,3517
-828,-317,7105,3415
-706,-250,7288,3331
-560,-185,7388,3254
-504,-171,7481,3208
-566,-177,7619,3171
-623,-158,7801,3156
-578,-112,7918,3145
-517,-75,8017,3158
-505,-65,8129,3179
-445,-58,8277,3219
-250,-21,8376,3253
-44,37,8461,3298
-16,74,8540,3338
-177,63,8648,3387
-362,40,8720,3420
-471,51,8786,3450
-536,76,8841,3461
-593,54,8932,3471
-563,2,9008,3464
-384,1,9084,3453
-190,59,9132,3425
-211,74,9200,3397
-438,7,9252,3357
-615,-47,9306,3321
-591,-23,9329,3279
-512,-1,9376,3245
-520,-70,9422,3208
-527,-174,9482,3182
-453,-205,9506,3153
-446,-177,9548,3136
-608,-184,9591,3117
-773,-246,9660,3107
-773,-293,9690,3093
-721,-296,9712,3092
-761,-298,9712,3093
-804,-338,9737,3103
-741,-390,9735,3104
-695,-408,9725,3109
-786,-382,9682,3105
-881,-343,9667,3106
-818,-322,9643,3098
-695,-313,9624,3095
-677,-296,9570,3084
-718,-264,9547,3075
-679,-242,9524,3054
-601,-235,9511,3036
-609,-212,9452,3014
-675,-139,9409,2999
-645,-62,9369,2977
-481,-58,9347,2957
-320,-135,9284,2928
-289,-204,9237,2904
-345,-212,9191,2876
-348,-182,9170,2857
-236,-139,9116,2836
-111,-41,9080,2820
-79,130,9046,2798
-138,310,9038,2781
-207,430,8997,2762
-235,544,8967,2752
-187,752,8930,2737
-74,1039,8919,2727
-24,1242,8880,2712
-154,1265,8852,2701
-287,1243,8813,2685
-79,1396,8800,2677
453,1727,8764,2667
825,1977,8738,2664
737,1941,8697,2655
430,1696,8682,2652
212,1449,8649,2642
-24,1273,8620,2638
-461,1108,8561,2630
-920,947,8526,2627
-1135,878,8484,2617
-1183,943,8457,2613
-1267,1063,8406,2604
-1314,1155,8383,2605
-1114,1248,8356,2602
-729,1419,8340,2602
-434,1642,8291,2594
-360,1762,8265,2588
-416,1640,8239,2579
-499,1290,8225,2576
-593,830,8176,2568
-675,382,8148,2564
-674,38,8122,2554
-565,-121,8110,2550
-417,-95,8060,2542
-316,17,8030,2539
-261,82,8005,2527
-172,74,7994,2518
-21,61,7945,2503
115,98,7913,2498
163,153,7888,2490
159,178,7879,2487
184,172,7830,2478
239,176,7798,2473
275,198,7772,2465
277,193,7764,2462
276,125,7712,2452
262,26,7666,2447
195,-45,7621,2442
70,-73,7598,2450
-48,-92,7545,2455
-85,-120,7508,2460
-19,-142,7476,2455
86,-138,7467,2460
134,-125,7426,2465
78,-132,7394,2475
9,-151,7361,2468
39,-154,7349,2462
133,-135,7310,2454
137,-127,7271,2459
15,-149,7218,2454
-100,-184,7188,2451
-115,-214,7142,2439
-128,-266,7109,2443
-243,-357,7066,2446
-389,-462,7048,2467
-437,-540,7019,2488
-411,-596,6995,2538
-424,-648,6951,2604
-497,-699,6931,2710
-548,-733,6903,2838
-556,-760,6881,3012
-589,-794,6835,3221
-697,-831,6814,3481
-824,-857,6790,3769
-880,-884,6760,4093
-837,-920,6684,4433
-758,-968,6623,4799
-728,-1019,6573,5158
-781,-1084,6542,5513
-880,-1160,6487,5831
-969,-1226,6453,6123
-1017,-1260,6430,6360
-1028,-1281,6419,6552
-1019,-1310,6371,6675
-1007,-1347,6337,6755
-1007,-1369,6313,6780
-1029,-1373,6303,6769
-1058,-1370,6256,6709
-1084,-1380,6221,6631
-1115,-1407,6197,6534
-1165,-1445,6186,6440
-1200,-1464,6141,6336
-1169,-1435,6106,6249
-1078,-1358,6080,6171
-1014,-1274,6070,6121
-1030,-1219,6027,6075
-1081,-1189,5991,6049
-1077,-1151,5963,6028
-1002,-1088,5953,6031
-911,-1001,5910,6034
-851,-908,5863,6049
-814,-820,5812,6047
-780,-745,5787,6049
-743,-687,5745,6032
-716,-647,5706,6017
-689,-606,5662,5976
-642,-547,5649,5929
-572,-482,5627,5857
-501,-443,5609,5785
-442,-424,5575,5696
-404,-392,5566,5609
-412,-344,5560,5505
-474,-327,5568,5406
-495,-344,5551,5298
-348,-344,5546,5203
-40,-290,5550,5102
227,-228,5600,5017
261,-201,5648,4925
74,-181,5700,4841
-166,-121,5742,4746
-342,-48,5834,4662
-436,-24,5931,4573
-468,-57,6018,4496
-466,-79,6069,4407
-472,-51,6176,4319
-494,-1,6313,4214
-498,16,6441,4114
-451,-7,6508,4002
-380,-32,6625,3897
-322,-18,6792,3783
-278,27,6953,3683
-236,64,7028,3577
-209,70,7137,3481
-199,62,7313,3379
-178,61,7505,3298
-136,73,7604,3227
-114,82,7708,3181
-131,87,7861,3138
-140,99,8032,3118
-85,125,8111,3108
19,151,8188,3122
98,164,8305,3138
106,169,8447,3172
63,181,8507,3206
12,204,8562,3254
-31,224,8653,3295
-68,221,8787,3340
-83,199,8860,3372
-58,174,8921,3402
-18,159,8988,3416
-14,151,9087,3431
-44,138,9137,3431
-57,112,9181,3429
-47,77,9226,3407
-80,47,9300,3382
-177,40,9339,3346
-245,60,9376,3315
-199,85,9405,3275
-94,79,9468,3239
-60,34,9510,3197
-142,-23,9556,3169
-258,-57,9579,3142
-320,-64,9624,3127
-331,-66,9652,3109
-341,-75,9690,3101
-365,-84,9701,3092
-371,-83,9728,3094
-343,-80,9741,3090
-316,-81,9773,3094
-319,-73,9775,3096
-332,-34,9777,3106
-315,12,9753,3106
-269,25,9757,3105
-217,9,9740,3093
-167,19,9713,3090
-122,60,9640,3081
-95,83,9589,3068
-79,75,9537,3040
-38,109,9501,3017
53,221,9430,2993
167,335,9388,2975
237,339,9350,2944
236,252,9326,2916
188,186,9257,2888
126,200,9211,2873
45,211,9173,2851
-69,145,9152,2828
-184,61,9086,2799
-263,91,9037,2782
-313,234,8995,2767
-370,359,8977,2759
-395,399,8921,2743
-295,480,8884,2732
-64,719,8856,2717
145,1044,8851,2708
181,1267,8804,2692
130,1360,8771,2682
281,1482,8741,2666
772,1767,8733,2656
1326,2122,8688,2641
1501,2333,8656,2634
1220,2304,8625,2625
848,2137,8616,2622
690,1973,8571,2614
642,1845,8530,2609
457,1722,8479,2600
147,1626,8453,2596
-96,1621,8404,2589
-212,1710,8370,2590
-274,1819,8329,2589
-280,1908,8316,2593
-145,2027,8282,2588
115,2230,8255,2585
354,2449,8214,2576
456,2518,8198,2572
423,2323,8166,2564
310,1901,8136,2560
154,1381,8078,2550
-10,889,8043,2547
-121,510,8001,2539
-119,297,7973,2535
-25,224,7923,2522
61,190,7899,2511
34,100,7873,2495
-98,-19,7856,2486
-231,-86,7807,2470
-272,-66,7782,2459
-215,-16,7758,2446
-115,4,7740,2443
-2,-5,7680,2436
106,2,7635,2431
179,34,7597,2420
178,59,7574,2419
140,53,7517,2417
151,38,7484,2421
225,40,7462,2416
265,58,7451,2418
211,58,7394,2424
119,34,7346,2439
56,-10,7305,2443
-17,-75,7284,2446
-165,-168,7230,2442
-353,-274,7193,2450
-486,-365,7166,2454
-551,-435,7158,2461
-601,-490,7114,2451
-660,-541,7079,2447
-707,-592,7050,2435
-740,-648,7040,2435
-772,-691,6998,2427
-806,-705,6965,2430
-827,-701,6933,2428
-820,-714,6922,2444
-757,-743,6883,2463
-655,-755,6852,2511
-608,-749,6816,2576
-689,-771,6803,2682
-767,-814,6768,2813
-610,-799,6738,2992
-194,-670,6699,3204
178,-506,6683,3467
222,-436,6652,3758
-8,-507,6625,4091
-226,-638,6583,4440
-299,-741,6562,4812
-344,-806,6536,5175
-504,-876,6522,5531
-727,-959,6492,5849
-862,-1024,6483,6134
-857,-1056,6468,6362
-821,-1093,6462,6548
-859,-1156,6435,6671
-948,-1219,6427,6750
-994,-1246,6412,6767
-982,-1252,6397,6747
-972,-1270,6344,6682
-1006,-1300,6301,6602
-1046,-1310,6261,6500
-1047,-1294,6239,6400
-1003,-1266,6200,6295
-952,-1238,6184,6210
-929,-1201,6173,6131
-950,-1157,6168,6075
-990,-1115,6128,6023
-1007,-1079,6098,5999
-993,-1037,6072,5983
-971,-983,6059,5989
-934,-912,6015,5987
-865,-833,5981,5996
-796,-764,5952,5992
-783,-720,5942,5993
-785,-681,5903,5971
-686,-609,5867,5945
-455,-493,5830,5898
-236,-367,5823,5852
-170,-268,5794,5779
-233,-204,5757,5701
-288,-159,5706,5601
-283,-136,5697,5509
-273,-139,5696,5409
-303,-158,5703,5320
-323,-170,5689,5219
-293,-175,5711,5128
-277,-181,5750,5031
-366,-196,5802,4946
-499,-203,5817,4853
-518,-189,5855,4772
-405,-155,5917,4683
-330,-125,6014,4604
-381,-112,6084,4512
-440,-115,6159,4427
-404,-123,6244,4332
-379,-127,6373,4243
-472,-116,6487,4138
-575,-83,6594,4033
-529,-40,6688,3914
-383,-13,6833,3804
-303,-3,6981,3686
-316,10,7117,3580
-317,37,7208,3471
-259,59,7335,3379
-190,72,7476,3288
-149,102,7608,3217
-119,153,7683,3149
-86,190,7793,3107
-49,187,7936,3076
-4,174,8081,3067
57,195,8155,3063
107,244,8247,3078
109,285,8376,3099
76,308,8519,3138
90,334,8585,3173
221,373,8655,3216
413,408,8750,3249
512,418,8863,3290
425,401,8908,3321
234,370,8955,3348
110,338,9026,3355
136,317,9123,3360
256,309,9161,3351
361,313,9200,3341
379,321,9251,3314
308,328,9331,3286
195,324,9359,3250
107,308,9389,3221
89,292,9426,3187
135,290,9500,3159
193,300,9536,3126
221,305,9570,3104
215,303,9593,3081
205,312,9647,3067
221,334,9672,3050
260,347,9700,3044
289,335,9705,3038
284,323,9730,3041
273,330,9728,3037
296,343,9734,3043
328,356,9717,3046
311,386,9727,3056
279,417,9725,3052
332,413,9738,3047
452,400,9717,3031
494,449,9702,3021
401,523,9665,3005
300,501,9651,2991
256,367,9616,2963
157,282,9591,2938
-49,325,9547,2910
-186,369,9533,2890
-137,256,9502,2862
-47,67,9474,2834
-94,-20,9413,2797
-197,30,9382,2772
-202,78,9342,2749
-132,72,9294,2734
-89,114,9186,2708
-55,296,9095,2688
2,513,9018,2668
26,616,8973,2659
29,638,8903,2645
178,802,8867,2634
517,1188,8844,2618
820,1611,8838,2608
890,1837,8787,2594
889,1922,8753,2589
1120,2111,8727,2582
1604,2517,8720,2580
2052,2948,8671,2568
2212,3150,8638,2558
2090,3074,8611,2544
1870,2888,8604,2538
1722,2755,8556,2529
1684,2697,8523,2527
1674,2659,8495,2519
1582,2633,8488,2514
1397,2650,8441,2503
1212,2709,8409,2501
1115,2753,8379,2498
1111,2767,8370,2500
1149,2801,8326,2493
1189,2895,8294,2489
1195,2978,8263,2483
1121,2908,8254,2486
938,2595,8209,2482
680,2086,8168,2478
427,1516,8117,2468
267,1029,8090,2464
255,708,8042,2456
363,568,8007,2451
461,534,7967,2436
429,502,7953,2424
293,418,7919,2409
223,337,7893,2400
316,328,7852,2390
487,390,7835,2386
595,440,7803,2379
623,429,7780,2375
646,389,7736,2365
680,382,7717,2361
644,389,7689,2354
491,344,7663,2353
302,224,7604,2350
187,100,7564,2353
141,25,7524,2355
67,-21,7498,2364
-69,-87,7445,2365
-182,-160,7418,2368
-214,-211,7395,2363
-229,-247,7378,2367
-300,-298,7318,2364
-385,-352,7273,2365
-416,-379,7233,2355
-417,-383,7211,2351
-442,-397,7157,2341
-475,-431,7122,2338
-478,-469,7097,2327
-486,-503,7088,2326
-531,-525,7042,2321
-571,-529,7007,2325
-555,-522,6979,2320
-515,-534,6972,2330
-501,-566,6936,2346
-500,-591,6916,2388
-483,-596,6902,2439
-473,-608,6904,2526
-489,-642,6868,2636
-500,-681,6839,2793
-469,-695,6810,2978
-433,-703,6798,3212
-447,-737,6756,3481
-504,-798,6724,3799
-543,-851,6692,4140
-543,-882,6680,4505
-546,-910,6641,4865
-595,-965,6610,5228
-653,-1030,6576,5565
-662,-1071,6562,5880
-641,-1080,6526,6142
-672,-1092,6496,6361
-766,-1133,6459,6518
-828,-1182,6442,6627
-803,-1200,6410,6672
-760,-1182,6383,6677
-775,-1158,6342,6634
-811,-1154,6323,6568
-803,-1161,6294,6471
-771,-1155,6270,6369
-770,-1125,6227,6257
-778,-1083,6204,6162
-749,-1044,6178,6072
-698,-1007,6163,6006
-657,-955,6132,5948
-598,-869,6126,5914
-480,-753,6112,5888
-332,-630,6084,5885
-200,-510,6003,5883
-92,-392,5926,5895
-2,-282,5859,5895
48,-200,5822,5896
58,-146,5767,5876
77,-97,5727,5856
130,-32,5695,5817
174,32,5694,5777
179,77,5671,5709
186,105,5643,5635
241,139,5611,5539
310,179,5624,5450
328,206,5631,5348
301,213,5623,5253
293,220,5588,5146
331,241,5611,5048
370,275,5665,4943
361,301,5724,4846
328,312,5739,4739
335,318,5800,4645
407,345,5903,4551
496,404,6010,4473
540,472,6052,4383
543,515,6124,4295
556,532,6252,4192
601,547,6414,4101
624,563,6513,4004
576,556,6616,3911
485,516,6757,3800
436,476,6941,3696
463,471,7073,3586
508,497,7194,3489
498,509,7325,3382
444,496,7498,3285
428,491,7631,3188
487,526,7747,3115
552,572,7851,3050
540,574,7995,3012
480,534,8122,2982
482,517,8236,2973
558,552,8321,2967
603,597,8441,2983
573,604,8560,3008
570,601,8673,3056
671,625,8742,3102
794,663,8837,3155
816,665,8944,3195
760,632,9054,3238
719,602,9108,3270
718,594,9173,3303
718,596,9246,3322
723,603,9332,3338
749,611,9366,3336
765,609,9410,3330
742,597,9463,3308
724,596,9535,3285
749,614,9557,3248
785,631,9590,3211
791,626,9632,3169
786,616,9706,3141
795,620,9737,3117
793,635,9764,3100
770,646,9779,3075
788,664,9819,3061
884,708,9827,3051
996,768,9839,3054
1014,802,9838,3051
909,784,9873,3055
735,712,9887,3053
560,612,9903,3055
411,522,9885,3047
302,476,9886,3044
243,455,9869,3035
232,421,9865,3032
219,372,9833,3018
167,350,9826,3006
102,334,9810,2985
87,279,9809,2966
91,218,9771,2933
43,262,9739,2904
-30,377,9691,2872
24,398,9663,2849
202,258,9610,2820
326,145,9578,2791
306,202,9538,2756
311,345,9527,2733
473,420,9489,2712
688,483,9455,2698
793,659,9399,2675
840,922,9369,2657
937,1113,9323,2638
1064,1214,9287,2626
1172,1357,9225,2610
1360,1660,9191,2601
1700,2070,9149,2591
2066,2463,9121,2587
2280,2753,9069,2574
2413,2983,9049,2564
2698,3263,9024,2551
3187,3643,8997,2548
3615,4005,8918,2540
3668,4149,8859,2536
3313,3999,8807,2527
2816,3686,8779,2523
2458,3404,8720,2514
2287,3233,8689,2511
2147,3129,8666,2502
1923,3044,8655,2497
1673,2995,8594,2487
1520,3017,8547,2486
1473,3085,8506,2484
1461,3141,8487,2485
1462,3174,8430,2476
1530,3219,8395,2473
1631,3255,8369,2469
1613,3163,8363,2472
1368,2815,8314,2466
1004,2237,8281,2461
718,1606,8254,2451
611,1127,8246,2448
612,862,8199,2440
611,736,8166,2435
519,607,8138,2426
319,423,8130,2423
64,221,8081,2414
-122,96,8037,2410
-155,73,7990,2401
-74,101,7966,2398
-14,90,7914,2390
-55,17,7878,2382
-141,-76,7843,2367
-173,-133,7833,2358
-164,-165,7793,2348
-212,-214,7754,2346
-329,-291,7701,2339
-397,-342,7671,2339
-372,-349,7625,2338
-361,-348,7592,2342
-456,-391,7549,2337
-570,-459,7533,2333
-589,-506,7502,2325
-553,-527,7472,2326
-577,-544,7414,2324
-655,-562,7378,2323
-697,-569,7337,2312
-671,-571,7308,2308
-634,-579,7259,2299
-618,-592,7234,2297
-604,-594,7209,2283
-586,-587,7191,2272
-580,-583,7143,2254
-591,-590,7117,2249
-596,-608,7094,2241
-572,-639,7075,2246
-502,-669,7016,2252
-402,-675,6971,2282
-327,-643,6932,2326
-327,-596,6909,2402
-375,-568,6854,2496
-385,-576,6820,2634
-324,-609,6797,2806
-255,-651,6786,3029
-239,-690,6738,3283
-259,-724,6704,3584
-266,-757,6681,3911
-258,-797,6671,4271
-259,-832,6617,4633
-264,-845,6569,5002
-264,-838,6527,5352
-279,-840,6505,5688
-313,-865,6453,5975
-332,-902,6414,6215
-314,-939,6384,6385
-295,-970,6375,6507
-303,-977,6335,6568
-295,-933,6301,6587
-218,-841,6267,6549
-79,-748,6255,6481
73,-682,6223,6383
206,-613,6203,6285
294,-511,6184,6181
317,-401,6182,6093
295,-341,6156,6009
297,-335,6132,5943
361,-317,6097,5878
443,-232,6081,5833
481,-106,6047,5796
484,-15,6019,5784
510,21,5980,5774
581,61,5962,5779
647,150,5931,5774
670,261,5900,5775
697,348,5844,5758
798,414,5806,5742
928,480,5764,5701
970,531,5737,5655
926,554,5691,5584
937,578,5661,5513
1063,628,5631,5424
1175,686,5621,5338
1161,728,5584,5234
1100,770,5541,5133
1104,821,5498,5019
1135,848,5520,4916
1108,827,5558,4804
1069,800,5593,4702
1097,812,5601,4595
1150,846,5668,4506
1137,852,5770,4417
1085,829,5866,4339
1064,810,5905,4249
1078,815,5990,4166
1081,830,6120,4074
1077,845,6246,3988
1070,857,6295,3888
1041,871,6383,3793
1018,874,6543,3686
1093,868,6728,3589
1258,852,6830,3482
1365,841,6940,3385
1303,855,7102,3283
1166,910,7287,3199
1106,975,7389,3119
1147,1006,7483,3062
1172,989,7613,3011
1136,973,7779,2986
1114,991,7879,2970
1191,1031,7965,2975
1314,1049,8072,2983
1371,1045,8218,3007
1337,1038,8315,3033
1315,1047,8398,3071
1369,1068,8481,3105
1457,1103,8603,3147
1517,1142,8694,3182
1570,1170,8776,3219
1632,1172,8835,3237
1656,1163,8919,3253
1619,1155,8982,3258
1593,1151,9044,3266
1606,1142,9082,3263
1581,1133,9148,3257
1470,1123,9210,3236
1390,1117,9283,3217
1446,1121,9319,3191
1561,1150,9366,3170
1564,1184,9397,3141
1425,1174,9442,3117
1243,1064,9455,3088
1113,882,9485,3069
1048,722,9510,3050
1023,669,9559,3043
953,696,9576,3038
789,709,9596,3041
613,656,9595,3039
579,586,9615,3042
640,540,9608,3038
593,503,9608,3041
386,436,9592,3039
277,385,9610,3041
428,409,9612,3032
669,505,9610,3022
743,589,9567,2997
701,621,9548,2976
745,605,9526,2948
920,602,9510,2925
1070,667,9450,2891
1123,817,9410,2862
1131,938,9370,2828
1183,930,9347,2799
1286,836,9283,2763
1426,852,9236,2735
1566,1014,9193,2704
1705,1177,9172,2682
1856,1243,9111,2654
2075,1364,9064,2631
2356,1658,9016,2605
2596,2002,8995,2591
2634,2162,8940,2576
2471,2161,8893,2568
2332,2227,8840,2553
2454,2511,8815,2541
2737,2901,8767,2524
2878,3212,8733,2518
2821,3377,8690,2509
2900,3517,8677,2504
3323,3783,8644,2489
3833,4184,8620,2478
4025,4521,8575,2469
3864,4582,8557,2472
3617,4383,8528,2471
3439,4140,8515,2473
3253,3981,8484,2469
3001,3844,8479,2473
2777,3667,8461,2475
2674,3541,8449,2480
2611,3555,8406,2474
2469,3632,8386,2469
2277,3636,8358,2459
2204,3581,8336,2456
2279,3571,8275,2448
2321,3608,8234,2444
2132,3535,8194,2433
1743,3222,8171,2430
1299,2670,8117,2423
897,2013,8086,2419
567,1392,8060,2407
375,904,8053,2397
321,548,8015,2384
264,283,7998,2378
22,61,7986,2369
-337,-100,7985,2367
-532,-165,7943,2363
-346,-113,7915,2367
85,-3,7889,2365
420,77,7878,2366
447,51,7830,2360
283,-47,7798,2356
159,-116,7772,2345
175,-75,7762,2338
246,30,7716,2326
301,96,7683,2325
358,69,7656,2325
458,14,7646,2331
538,-4,7598,2334
519,10,7554,2344
403,-13,7507,2349
277,-79,7482,2356
179,-125,7432,2349
81,-96,7395,2344
-4,-33,7359,2337
-4,-14,7347,2340
73,-49,7311,2336
102,-83,7282,2333
26,-100,7243,2321
-25,-153,7228,2318
80,-245,7195,2308
266,-298,7168,2307
336,-275,7127,2295
244,-254,7109,2292
132,-288,7079,2282
143,-317,7055,2284
260,-283,7012,2284
357,-256,6991,2307
341,-313,6963,2343
233,-403,6942,2417
113,-425,6896,2515
43,-393,6873,2661
26,-407,6848,2845
29,-502,6825,3089
10,-613,6766,3370
-45,-676,6723,3695
-95,-687,6684,4037
-70,-671,6660,4408
46,-645,6607,4779
198,-616,6575,5154
343,-589,6551,5496
498,-573,6539,5812
654,-574,6492,6075
732,-592,6458,6291
667,-618,6432,6437
522,-637,6424,6533
424,-633,6389,6568
424,-596,6369,6567
448,-542,6356,6521
403,-499,6356,6454
283,-486,6320,6360
172,-483,6289,6262
146,-453,6261,6154
215,-375,6249,6061
324,-266,6215,5973
428,-164,6195,5913
509,-101,6181,5865
579,-80,6180,5844
655,-69,6148,5829
750,-22,6119,5831
848,80,6089,5827
929,209,6076,5835
994,312,6037,5834
1073,359,6005,5839
1142,366,5971,5823
1143,387,5958,5806
1070,471,5922,5766
1014,609,5882,5724
1026,731,5826,5654
1061,765,5794,5578
1062,720,5754,5483
1044,675,5723,5395
1025,680,5674,5294
982,703,5649,5196
925,688,5627,5085
929,640,5630,4986
1001,617,5615,4885
1033,651,5610,4796
958,700,5605,4697
886,717,5635,4609
935,700,5643,4516
1051,688,5637,4434
1048,688,5631,4340
872,672,5735,4250
661,624,5911,4151
590,589,6093,4061
669,606,6214,3958
794,660,6367,3859
875,699,6550,3746
926,708,6713,3642
975,701,6787,3528
1002,701,6894,3419
971,706,7061,3297
918,718,7238,3189
895,718,7321,3083
898,699,7414,3000
863,678,7561,2921
790,706,7729,2867
757,789,7807,2824
840,873,7884,2808
1007,903,8010,2801
1143,891,8165,2821
1154,879,8241,2853
1066,888,8308,2906
1011,910,8409,2959
1098,948,8546,3023
1259,997,8619,3085
1329,1029,8678,3157
1253,1016,8751,3218
1121,967,8863,3274
983,902,8931,3308
795,823,8987,3337
584,711,9036,3347
494,568,9116,3353
539,426,9163,3341
536,332,9201,3327
357,308,9218,3298
155,340,9255,3267
103,369,9269,3225
128,344,9289,3188
11,260,9289,3149
-227,176,9311,3121
-326,131,9323,3090
-118,124,9351,3069
201,122,9350,3046
323,131,9352,3036
195,170,9330,3025
67,253,9331,3022
100,346,9311,3015
208,410,9288,3015
261,417,9232,3011
345,404,9200,3012
567,429,9160,3003
856,542,9125,2999
1066,701,9057,2986
1243,841,9021,2974
1506,931,8987,2952
1842,1041,8952,2935
2101,1221,8867,2911
2221,1436,8806,2888
2232,1550,8758,2853
2186,1519,8727,2821
2122,1422,8653,2786
2106,1405,8605,2761
2135,1477,8572,2731
2159,1553,8550,2707
2161,1585,8467,2681
2209,1666,8399,2665
2294,1866,8349,2648
2315,2125,8321,2638
2254,2298,8241,2624
2276,2389,8170,2618
2506,2538,8113,2609
2833,2855,8086,2607
3028,3234,8020,2598
3054,3505,7966,2594
3085,3651,7921,2585
3303,3851,7901,2581
3697,4214,7848,2572
4097,4619,7809,2569
4295,4818,7778,2560
4217,4728,7771,2556
3958,4492,7726,2546
3676,4284,7683,2544
3387,4104,7635,2536
3003,3864,7610,2529
2516,3577,7557,2513
2085,3374,7512,2504
1842,3297,7459,2495
1738,3232,7432,2493
1614,3085,7384,2483
1435,2952,7341,2478
1308,2954,7285,2471
1296,3044,7254,2472
1248,3003,7210,2469
979,2697,7170,2472
534,2181,7111,2476
185,1619,7079,2486
63,1107,7039,2485
51,696,6993,2482
28,428,6913,2472
54,338,6860,2472
130,321,6813,2471
104,233,6759,2471
-87,44,6651,2459
-205,-85,6555,2448
-64,-69,6480,2431
197,-3,6435,2419
330,-16,6368,2399
349,-50,6328,2383
390,4,6307,2366
442,121,6299,2356
412,166,6243,2344
366,118,6189,2340
408,65,6146,2336
485,74,6131,2340
456,94,6091,2339
322,75,6066,2346
184,20,6050,2349
120,-15,6054,2359
168,3,6021,2362
334,50,5988,2372
493,56,5953,2374
482,-6,5944,2380
338,-66,5923,2372
302,-37,5919,2368
444,65,5916,2356
543,121,5927,2354
447,61,5912,2347
351,-46,5899,2354
494,-88,5877,2358
781,-46,5875,2379
887,-5,5857,2398
723,-25,5843,2445
513,-79,5819,2509
484,-107,5814,2616
602,-91,5798,2748
713,-57,5788,2926
761,-20,5760,3137
831,28,5751,3400
958,75,5739,3693
1075,90,5745,4025
1105,64,5734,4373
1111,53,5736,4746
1193,108,5733,5114
1329,205,5752,5482
1341,246,5757,5817
1186,194,5769,6126
1122,141,5777,6383
1450,225,5822,6595
2050,443,5865,6737
2471,653,5907,6831
2464,725,5929,6865
2265,686,5995,6864
