I,V,ABP,RESP
2091,10521,2191,1179
2097,10498,2187,1179
2091,10521,2191,1179
2077,10521,2194,1174
2091,10521,2191,1179
2108,10494,2166,1192
2091,10521,2145,1204
2054,10574,2135,1202
2091,10665,2145,1204
2199,10689,2146,1214
2282,10665,2145,1229
2275,10615,2139,1229
2282,10665,2145,1229
2368,10749,2145,1236
2472,10810,2145,1253
2487,10783,2138,1258
2472,10810,2145,1253
2525,10881,2147,1246
2662,10954,2145,1253
2784,10930,2131,1265
2852,10954,2145,1278
2865,11066,2181,1279
2852,11242,2238,1278
2827,11328,2281,1274
2852,11386,2331,1278
2939,11445,2389,1279
3042,11530,2471,1278
3074,11535,2553,1273
3042,11530,2657,1278
3008,11558,2782,1289
3042,11674,2937,1302
3132,11763,3082,1304
3232,11819,3217,1302
3272,11811,3342,1300
3232,11819,3497,1302
3130,11807,3661,1301
3042,11819,3823,1302
3010,11806,3957,1301
3042,11819,4103,1302
3069,11812,4259,1300
3042,11819,4429,1302
2947,11761,4585,1304
2852,11674,4755,1302
2814,11561,4925,1289
2852,11530,5082,1278
2885,11528,5196,1273
2852,11530,5315,1278
2747,11450,5450,1278
2662,11386,5595,1278
2637,11352,5698,1276
2662,11386,5781,1278
2670,11388,5850,1270
2662,11386,5921,1253
2651,11363,5966,1233
2662,11386,6014,1229
2665,11385,6061,1231
2662,11386,6108,1229
2653,11360,6114,1213
2662,11386,6108,1204
2666,11394,6096,1203
2662,11386,6108,1204
2650,11340,6109,1191
2662,11386,6108,1179
2673,11469,6084,1176
2662,11530,6061,1179
2633,11498,6016,1169
2662,11530,5968,1155
2754,11616,5909,1147
2852,11674,5874,1155
2874,11587,5834,1159
2852,11530,5781,1155
2836,11573,5686,1140
2852,11674,5595,1130
2857,11672,5513,1127
2852,11674,5455,1130
2844,11731,5371,1130
2852,11819,5268,1130
2852,11770,5143,1128
2852,11674,5035,1130
2848,11621,4933,1130
2852,11674,4849,1130
2849,11690,4754,1128
2852,11674,4662,1130
2850,11638,4547,1131
2852,11674,4429,1130
2846,11693,4301,1125
2852,11674,4196,1130
2854,11580,4097,1142
2852,11530,4010,1155
2841,11511,3909,1156
2852,11530,3823,1155
2865,11513,3744,1153
2852,11530,3683,1155
2769,11535,3609,1152
2662,11530,3543,1155
2604,11483,3483,1164
2662,11530,3450,1179
2774,11623,3407,1183
2852,11674,3357,1179
2856,11582,3295,1173
2852,11530,3264,1179
2857,11580,3242,1191
2852,11674,3217,1204
2827,11626,3162,1206
2852,11530,3124,1204
2893,11480,3112,1199
2852,11530,3124,1204
2715,11539,3109,1215
2662,11530,3077,1229
2757,11508,3040,1232
2852,11530,3030,1229
2786,11522,3026,1222
2662,11530,3030,1229
2624,11522,3027,1241
2662,11530,3030,1253
2667,11507,3027,1254
2662,11530,3030,1253
2673,11540,3027,1252
2662,11530,3030,1253
2617,11479,3027,1250
2662,11530,3030,1253
2796,11628,3028,1263
2852,11674,3030,1278
2741,11576,3027,1281
2662,11530,3030,1278
2744,11587,3028,1274
2852,11674,3030,1278
2793,11616,3026,1279
2662,11530,3030,1278
2620,11495,3029,1273
2662,11530,3030,1278
2663,11512,3024,1289
2662,11530,3030,1302
2736,11596,3033,1305
2852,11674,3030,1302
2885,11618,3005,1298
2852,11530,2984,1302
2831,11484,2973,1303
2852,11530,2984,1302
2857,11538,2986,1297
2852,11530,2984,1302
2848,11505,2975,1313
2852,11530,2984,1327
2843,11529,2989,1329
2852,11530,2984,1327
2862,11507,2956,1322
2852,11530,2937,1327
2826,11532,2930,1329
2852,11530,2937,1327
2893,11499,2935,1320
2852,11530,2937,1327
2719,11547,2937,1341
2662,11530,2937,1351
2750,11470,2915,1349
2852,11530,2891,1351
2798,11640,2876,1363
2662,11674,2891,1376
2603,11553,2899,1375
2662,11530,2891,1376
2705,11666,2860,1385
2662,11819,2844,1401
2555,11764,2841,1403
2472,11674,2844,1401
2442,11694,2822,1405
2472,11819,2797,1425
2494,11840,2784,1442
2472,11819,2797,1450
2426,11804,2804,1447
2472,11819,2797,1450
2643,11742,2770,1458
2852,11674,2751,1474
2927,11648,2741,1486
2852,11674,2751,1499
2772,11650,2755,1508
2852,11674,2751,1523
3007,11744,2725,1535
3042,11819,2704,1548
2918,11755,2694,1557
2852,11674,2704,1573
2941,11675,2708,1586
3042,11819,2704,1597
2974,11928,2680,1597
2852,11963,2657,1597
2812,11879,2645,1602
2852,11819,2657,1622
2848,11768,2666,1639
2852,11819,2657,1646
2874,11835,2626,1641
2852,11819,2611,1646
2733,11707,2610,1658
2662,11674,2611,1671
2731,11676,2585,1669
2852,11674,2564,1671
2880,11657,2558,1680
2852,11819,2564,1695
2838,11971,2545,1697
2852,11819,2518,1695
2951,11450,2502,1700
3422,11530,2518,1720
4520,12198,2528,1736
6084,13116,2518,1745
7505,14363,2486,1741
8366,16719,2471,1745
8878,19997,2469,1754
9506,22916,2471,1769
10059,24789,2449,1773
9696,26375,2424,1769
7956,27645,2412,1762
5514,26952,2424,1769
3510,23312,2431,1782
2472,18593,2424,1794
2084,15303,2397,1792
1901,13836,2378,1794
1766,12811,2368,1801
1711,11674,2378,1818
1706,10883,2382,1823
1711,10665,2378,1818
1707,10510,2353,1809
1711,10233,2331,1818
1711,10036,2320,1832
1711,10089,2331,1843
1704,10147,2338,1839
1711,10089,2331,1843
1711,9911,2302,1854
1711,9801,2284,1867
1696,9792,2279,1866
1711,9945,2284,1867
1722,10061,2281,1876
1711,10089,2284,1892
1674,9978,2288,1894
1711,9945,2284,1892
1823,9984,2259,1895
1901,10089,2238,1917
1839,10105,2231,1934
1711,10089,2238,1941
1651,10098,2236,1935
1711,10233,2238,1941
1817,10355,2239,1954
1901,10377,2238,1966
1925,10273,2214,1963
1901,10233,2191,1966
1869,10285,2181,1976
1901,10377,2191,1990
1997,10377,2193,1989
2091,10377,2191,1990
2113,10421,2185,1997
2091,10521,2191,2015
2078,10544,2192,2025
2091,10521,2191,2039
2096,10487,2185,2053
2091,10521,2191,2064
2086,10532,2196,2060
2091,10521,2191,2064
2090,10487,2165,2075
2091,10521,2145,2089
2090,10541,2137,2086
2091,10521,2145,2089
2086,10461,2145,2099
2091,10521,2145,2113
2095,10631,2141,2111
2091,10665,2145,2113
2079,10549,2142,2123
2091,10521,2145,2138
2105,10651,2145,2135
2091,10810,2145,2138
2058,10767,2123,2148
2091,10665,2098,2162
2193,10665,2080,2160
2282,10810,2098,2162
2285,10903,2125,2172
2282,10954,2145,2187
2348,10996,2139,2185
2472,11098,2145,2187
2573,11168,2162,2196
2662,11242,2191,2211
2760,11301,2206,2211
2852,11386,2238,2211
2875,11440,2292,2218
2852,11530,2378,2236
2829,11611,2464,2240
2852,11674,2564,2236
2920,11659,2671,2228
3042,11674,2797,2236
3166,11728,2924,2247
3232,11819,3077,2261
3227,11831,3238,2262
3232,11819,3403,2261
3256,11794,3541,2255
3232,11819,3683,2261
3127,11820,3835,2270
3042,11819,4010,2285
3035,11756,4172,2288
3042,11674,4336,2285
2961,11564,4493,2278
2852,11530,4662,2285
2811,11528,4823,2297
2852,11530,4989,2310
2879,11449,5134,2309
2852,11386,5268,2310
2770,11356,5380,2308
2662,11386,5501,2310
2542,11380,5620,2304
2472,11386,5735,2310
2458,11379,5811,2320
2472,11386,5874,2334
2466,11319,5921,2334
2472,11242,5968,2334
2481,11184,5991,2332
2472,11242,6014,2334
2439,11321,6032,2330
2472,11386,6061,2334
2573,11374,6067,2343
2662,11386,6061,2359
2669,11388,6032,2360
2662,11386,6014,2359
2671,11343,5990,2355
2662,11386,5968,2359
2621,11469,5921,2357
2662,11530,5874,2359
2787,11494,5820,2356
2852,11530,5781,2359
2757,11624,5733,2356
2662,11674,5688,2359
2714,11572,5621,2357
2852,11530,5548,2359
2897,11602,5452,2354
2852,11674,5362,2359
2822,11584,5263,2368
2852,11530,5175,2383
2866,11595,5076,2385
2852,11674,4989,2383
2838,11588,4894,2377
2852,11530,4802,2383
2857,11591,4684,2393
2852,11674,4569,2408
2842,11592,4459,2411
2852,11530,4382,2408
2857,11587,4298,2399
2852,11674,4196,2408
2840,11596,4066,2421
2852,11530,3963,2433
2861,11580,3885,2428
2852,11674,3823,2433
2830,11607,3731,2444
2852,11530,3637,2457
2883,11563,3550,2454
2852,11674,3497,2457
2736,11638,3445,2467
2662,11530,3403,2482
2717,11468,3354,2479
2852,11530,3310,2482
2906,11553,3256,2492
2852,11530,3217,2506
2799,11487,3185,2504
2852,11530,3170,2506
2913,11553,3145,2516
2852,11530,3124,2531
2701,11469,3096,2528
2662,11530,3077,2531
2770,11637,3048,2540
2852,11674,3030,2555
2767,11566,3019,2553
2662,11530,3030,2555
2704,11602,3035,2565
2852,11674,3030,2580
2907,11587,3003,2578
2852,11530,2984,2580
2807,11585,2974,2589
2852,11674,2984,2605
2893,11605,2984,2603
2852,11530,2984,2605
2742,11560,2977,2613
2662,11674,2984,2629
2641,11686,2985,2629
2662,11674,2984,2629
2668,11673,2974,2635
2662,11674,2984,2654
2653,11576,3004,2657
2662,11530,3030,2654
2663,11579,3033,2646
2662,11674,3030,2654
2656,11666,3025,2664
2662,11674,3030,2678
2661,11738,3029,2679
2662,11819,3030,2678
2658,11756,3027,2671
2662,11674,3030,2678
2660,11682,3027,2688
2662,11819,3030,2703
2659,11877,3029,2703
2662,11819,3030,2703
2659,11690,3024,2699
2662,11674,3030,2703
2658,11735,3034,2701
2662,11819,3030,2703
2661,11817,3004,2700
2662,11819,2984,2703
2656,11811,2975,2700
2662,11819,2984,2703
2665,11789,2983,2700
2662,11819,2984,2703
2651,11845,2980,2700
2662,11819,2984,2703
2672,11696,2979,2700
2662,11674,2984,2703
2638,11752,2985,2700
2662,11819,2984,2703
2696,11730,2960,2700
2662,11674,2937,2703
2539,11727,2925,2700
2472,11819,2937,2703
2542,11754,2943,2700
2662,11674,2937,2703
2641,11693,2910,2700
2472,11819,2891,2703
2301,11849,2880,2700
2282,11819,2891,2703
2377,11782,2895,2700
2472,11819,2891,2703
2483,11821,2864,2700
2472,11819,2844,2703
2521,11797,2834,2699
2662,11819,2844,2703
2797,11812,2848,2701
2852,11819,2844,2703
2835,11804,2819,2698
2852,11819,2797,2703
2937,11807,2785,2703
3042,11819,2797,2703
3073,11808,2805,2688
3042,11819,2797,2678
3012,11799,2768,2672
3042,11819,2751,2678
3069,11853,2747,2677
3042,11963,2751,2678
2938,12047,2730,2674
2852,12107,2704,2678
2819,12040,2688,2676
2852,11963,2704,2678
2867,11854,2715,2675
2852,11819,2704,2678
2829,11781,2670,2676
2852,11819,2657,2678
2874,11834,2659,2675
2852,11819,2657,2678
2817,11758,2629,2676
2852,11819,2611,2678
2892,11887,2609,2674
2852,11819,2611,2678
2890,11660,2585,2678
3422,11819,2564,2678
4605,12307,2560,2664
6084,12972,2564,2654
7325,14099,2541,2647
8175,16431,2518,2654
8807,19680,2510,2655
9316,22628,2518,2654
9462,24644,2500,2639
8936,26375,2471,2629
7652,27695,2454,2622
5894,27096,2471,2629
4140,23768,2482,2631
2852,19457,2471,2629
2212,16349,2438,2613
2091,14701,2424,2605
2141,13332,2425,2600
2091,11963,2424,2605
1893,11090,2399,2595
1711,10810,2378,2580
1661,10555,2370,2559
1711,10233,2378,2555
1735,10062,2376,2555
1711,10089,2378,2555
1688,10031,2380,2541
1711,9945,2378,2531
1723,9957,2352,2526
1711,10089,2331,2531
1682,10114,2323,2522
1711,10089,2331,2506
1792,10048,2330,2485
1901,10089,2331,2482
1945,10080,2332,2482
1901,10089,2331,2482
1794,10066,2308,2466
1711,10089,2284,2457
1684,10121,2274,2453
1711,10233,2284,2457
1783,10335,2288,2448
1901,10377,2284,2433
1971,10294,2277,2413
1901,10233,2284,2408
1744,10258,2290,2406
1711,10377,2284,2408
1880,10419,2258,2397
2091,10377,2238,2383
2149,10312,2230,2364
2091,10377,2238,2359
2057,10482,2239,2357
2091,10521,2238,2359
2109,10426,2233,2347
2091,10377,2238,2334
2076,10423,2238,2317
2091,10521,2238,2310
2098,10527,2233,2305
2091,10521,2238,2310
2083,10517,2238,2310
2091,10521,2238,2310
2094,10478,2232,2296
2091,10521,2238,2285
2085,10618,2241,2278
2091,10665,2238,2285
2094,10561,2212,2287
2091,10521,2191,2285
2077,10633,2181,2270
2091,10810,2191,2261
2157,10836,2193,2255
2282,10810,2191,2261
2402,10798,2184,2260
2472,10810,2191,2261
2477,10762,2193,2256
2472,10810,2191,2261
2471,10957,2179,2262
2472,11098,2191,2261
2456,11083,2213,2246
2472,11098,2238,2236
2542,11224,2248,2230
2662,11386,2284,2236
2773,11397,2346,2236
2852,11386,2424,2236
2874,11437,2486,2231
2852,11530,2564,2236
2819,11518,2666,2238
2852,11530,2797,2236
2948,11640,2927,2221
3042,11819,3077,2211
3062,11861,3237,2207
3042,11819,3403,2211
3031,11774,3541,2209
3042,11819,3683,2211
3042,11832,3836,2211
3042,11819,4010,2211
3042,11784,4169,2199
3042,11819,4336,2187
3031,11837,4511,2179
3042,11819,4709,2187
3061,11723,4883,2190
3042,11674,5035,2187
2948,11661,5165,2171
2852,11674,5315,2162
2818,11609,5462,2158
2852,11530,5595,2162
2875,11437,5687,2154
2852,11386,5781,2138
2770,11340,5875,2117
2662,11386,5968,2113
2545,11466,6020,2114
2472,11530,6061,2113
2450,11466,6099,2097
2472,11386,6154,2089
2480,11343,6186,2086
2472,11386,6201,2089
2459,11393,6194,2076
2472,11386,6201,2064
2481,11359,6200,2058
2472,11386,6201,2064
2447,11388,6177,2056
2472,11386,6154,2039
2557,11354,6123,2019
2662,11386,6108,2015
2697,11445,6083,2015
2662,11530,6061,2015
2621,11542,6016,2001
2662,11530,5968,1990
2762,11501,5896,1978
2852,11530,5828,1966
2869,11537,5751,1947
2852,11530,5688,1941
2839,11491,5616,1941
2852,11530,5548,1941
2855,11603,5456,1926
2852,11674,5362,1917
2845,11620,5257,1915
2852,11530,5175,1917
2852,11509,5086,1902
2852,11674,4989,1892
2847,11830,4863,1890
2852,11819,4755,1892
2850,11623,4658,1878
2852,11530,4569,1867
2849,11590,4450,1865
2852,11674,4336,1867
2848,11598,4231,1855
2852,11530,4149,1843
2851,11570,4053,1839
2852,11674,3963,1843
2845,11633,3880,1833
2852,11530,3823,1818
2856,11474,3755,1809
2852,11530,3683,1818
2838,11544,3601,1823
2852,11530,3543,1818
2866,11503,3492,1802
2852,11530,3450,1794
2822,11527,3395,1791
2852,11530,3357,1794
2897,11515,3326,1791
2852,11530,3310,1794
2714,11517,3283,1794
2662,11530,3264,1794
2757,11523,3239,1780
2852,11530,3217,1769
2782,11509,3183,1764
2662,11530,3170,1769
2684,11534,3168,1769
2852,11530,3170,1769
2943,11489,3146,1766
2852,11530,3124,1769
2692,11610,3112,1768
2662,11674,3124,1769
2763,11609,3124,1766
2852,11530,3124,1769
2796,11490,3118,1769
2662,11530,3124,1769
2592,11533,3122,1765
2662,11530,3124,1769
2780,11510,3119,1771
2852,11530,3124,1769
2854,11521,3121,1755
2852,11530,3124,1745
2856,11519,3120,1740
2852,11530,3124,1745
2835,11514,3120,1744
2852,11530,3124,1745
2879,11528,3121,1742
2852,11530,3124,1745
2741,11498,3119,1743
2662,11530,3124,1745
2710,11594,3123,1743
2852,11674,3124,1745
2922,11672,3117,1742
2852,11674,3124,1745
2715,11709,3127,1744
2662,11819,3124,1745
2729,11861,3096,1741
2852,11819,3077,1745
2905,11701,3069,1746
2852,11674,3077,1745
2737,11724,3075,1731
2662,11819,3077,1720
2646,11830,3077,1714
2662,11819,3077,1720
2661,11794,3053,1721
2662,11819,3030,1720
2661,11814,3018,1715
2662,11819,3030,1720
2653,11801,3036,1722
2662,11819,3030,1720
2671,11810,3004,1705
2662,11819,2984,1695
2634,11804,2972,1691
2662,11819,2984,1695
2758,11808,2991,1695
2852,11819,2984,1695
2815,11806,2954,1693
2662,11819,2937,1695
2509,11806,2933,1694
2472,11819,2937,1695
2491,11806,2916,1693
2472,11819,2891,1695
2418,11806,2876,1694
2472,11819,2891,1695
2658,11807,2899,1693
2852,11819,2891,1695
2901,11806,2860,1695
2852,11819,2844,1695
2821,11807,2841,1692
2852,11819,2844,1695
2864,11805,2822,1697
2852,11819,2797,1695
2890,11809,2783,1681
3042,11819,2797,1671
3199,11800,2806,1666
3232,11819,2797,1671
3126,11853,2767,1671
3042,11963,2751,1671
3034,12050,2748,1668
3042,12107,2751,1671
2955,12039,2730,1670
2852,11963,2704,1671
2811,11855,2689,1669
2852,11819,2704,1671
2871,11779,2715,1669
2852,11819,2704,1671
2832,11829,2671,1669
2852,11819,2657,1671
2865,11768,2659,1669
2852,11819,2657,1671
2834,11873,2629,1670
2852,11819,2611,1671
2890,11612,2608,1668
3042,11530,2611,1671
3584,11686,2586,1670
4753,12107,2564,1671
6297,12873,2558,1666
7605,14413,2564,1671
8328,16863,2545,1681
8746,19890,2518,1695
9203,22807,2503,1698
9506,25222,2518,1695
9052,26784,2525,1689
7605,27096,2518,1695
5601,25728,2491,1706
3803,22916,2471,1720
2695,19474,2460,1723
2282,16431,2471,1720
2195,14231,2477,1714
2091,12827,2471,1720
1879,11876,2443,1732
1711,11242,2424,1745
1675,10807,2418,1745
1711,10521,2424,1745
1718,10258,2422,1742
1711,10089,2424,1745
1712,10031,2425,1743
1711,10089,2424,1745
1683,10104,2402,1744
1711,10089,2378,1745
1803,10051,2365,1740
1901,10089,2378,1745
1908,10092,2385,1755
1901,10089,2378,1769
1961,10039,2349,1771
2091,10089,2331,1769
2152,10158,2325,1766
2091,10233,2331,1769
1965,10217,2330,1768
1901,10233,2331,1769
1956,10287,2329,1767
2091,10377,2331,1769
2164,10386,2327,1768
2091,10377,2331,1769
1945,10361,2334,1767
1901,10377,2331,1769
1996,10363,2306,1767
2091,10377,2284,1769
2039,10381,2275,1767
1901,10377,2284,1769
1831,10335,2286,1767
1901,10377,2284,1769
2019,10465,2279,1767
2091,10521,2284,1769
2097,10440,2285,1768
2091,10377,2284,1769
2091,10408,2278,1767
2091,10521,2284,1769
2083,10547,2288,1768
2091,10521,2284,1769
2101,10488,2259,1766
2091,10521,2238,1769
2065,10527,2228,1769
2091,10521,2238,1769
2182,10491,2241,1764
2282,10521,2238,1769
2307,10570,2230,1780
2282,10665,2238,1794
2262,10738,2243,1795
2282,10810,2238,1794
2292,10816,2210,1790
2282,10810,2191,1794
2266,10779,2183,1793
2282,10810,2191,1794
2290,10862,2189,1791
2282,10954,2191,1794
2309,11016,2202,1792
2472,11098,2238,1794
2706,11161,2266,1792
2852,11242,2284,1794
2849,11296,2290,1792
2852,11386,2331,1794
2946,11462,2408,1792
3042,11530,2518,1794
3039,11524,2613,1792
3042,11530,2704,1794
3132,11565,2798,1792
3232,11674,2937,1794
3240,11759,3096,1792
3232,11819,3264,1794
3258,11813,3403,1792
3232,11819,3543,1794
3105,11805,3691,1792
3042,11819,3870,1794
3134,11807,4038,1792
3232,11819,4196,1794
3166,11812,4342,1792
3042,11819,4522,1794
3014,11761,4714,1792
3042,11674,4895,1794
2974,11561,5033,1792
2852,11530,5175,1794
2802,11529,5331,1792
2852,11530,5501,1794
2884,11450,5631,1791
2852,11386,5735,1794
2765,11353,5821,1793
2662,11386,5921,1794
2546,11386,6000,1791
2472,11386,6061,1794
2453,11366,6099,1794
2472,11386,6154,1794
2474,11381,6205,1781
2472,11386,6247,1769
2469,11367,6250,1762
2472,11386,6247,1769
2459,11383,6239,1773
2472,11386,6247,1769
2537,11362,6245,1753
2662,11386,6247,1745
2780,11392,6230,1743
2852,11386,6201,1745
2861,11342,6145,1732
2852,11386,6108,1720
2844,11467,6080,1713
2852,11530,6061,1720
2852,11497,5999,1723
2852,11530,5921,1720
2847,11656,5836,1706
2852,11819,5781,1695
2850,11845,5717,1689
2852,11819,5641,1695
2848,11792,5540,1699
2852,11819,5455,1695
2850,11807,5365,1679
2852,11819,5268,1671
2849,11824,5142,1670
2852,11819,5035,1671
2849,11726,4939,1658
2852,11674,4849,1646
2849,11704,4727,1641
2852,11819,4616,1646
2849,11853,4516,1645
2852,11819,4429,1646
2849,11727,4311,1646
2852,11674,4196,1646
2849,11597,4092,1633
2852,11530,4010,1622
2849,11473,3912,1616
2852,11530,3823,1622
2849,11617,3743,1622
2852,11674,3683,1622
2849,11604,3609,1619
2852,11530,3543,1622
2849,11493,3484,1620
2852,11530,3450,1622
2849,11531,3405,1621
2852,11530,3357,1622
2849,11512,3299,1619
2852,11530,3264,1622
2849,11518,3234,1623
2852,11530,3217,1622
2849,11524,3190,1608
2852,11530,3170,1597
2849,11505,3144,1592
2852,11530,3124,1597
2849,11542,3094,1597
2852,11530,3077,1597
2849,11475,3067,1594
2852,11530,3077,1597
2849,11634,3079,1596
2852,11674,3077,1597
2849,11567,3067,1595
2852,11530,3077,1597
2849,11603,3084,1596
2852,11674,3077,1597
2849,11587,3044,1595
2852,11530,3030,1597
2849,11586,3045,1595
2852,11674,3077,1597
2849,11603,3083,1596
2852,11530,3077,1597
2849,11565,3069,1595
2852,11674,3077,1597
2849,11638,3077,1597
2852,11530,3077,1597
2849,11468,3071,1594
2852,11530,3077,1597
2849,11553,3076,1599
2852,11530,3077,1597
2849,11488,3072,1583
2852,11530,3077,1573
2849,11551,3077,1569
2852,11530,3077,1573
2849,11472,3070,1571
2852,11530,3077,1573
2849,11631,3081,1573
2852,11674,3077,1573
2849,11575,3049,1559
2852,11530,3030,1548
2849,11587,3023,1543
2852,11674,3030,1548
2850,11615,3027,1548
2852,11530,3030,1548
2848,11496,3032,1545
2852,11530,3030,1548
2850,11510,3004,1547
2852,11530,2984,1548
2847,11597,2975,1545
2852,11674,2984,1548
2851,11616,2982,1547
2852,11530,2984,1548
2845,11484,2984,1545
2852,11530,2984,1548
2860,11574,2960,1548
2852,11674,2937,1548
2782,11771,2925,1543
2662,11819,2937,1548
2534,11732,2942,1558
2472,11674,2937,1573
2464,11707,2911,1575
2472,11819,2891,1573
2458,11841,2879,1568
2472,11819,2891,1573
2542,11787,2897,1574
2662,11819,2891,1573
2771,11819,2861,1566
2852,11819,2844,1573
2876,11798,2840,1585
2852,11819,2844,1597
2814,11813,2823,1595
2852,11819,2797,1597
2954,11800,2782,1606
3042,11819,2797,1622
3049,11814,2807,1623
3042,11819,2797,1622
3049,11791,2764,1626
3042,11819,2751,1646
2949,11866,2751,1663
2852,11963,2751,1671
2815,11979,2725,1666
2852,11963,2704,1671
2862,11865,2698,1682
2852,11819,2704,1695
2840,11778,2685,1696
2852,11819,2657,1695
2855,11824,2641,1700
2852,11819,2657,1720
2847,11779,2668,1736
2852,11819,2657,1745
2851,11849,2624,1741
2852,11819,2611,1745
2869,11696,2611,1754
3042,11674,2611,1769
3613,11787,2585,1779
4753,12107,2564,1794
6248,12826,2559,1807
7605,14413,2564,1818
8464,16949,2545,1817
8936,20034,2518,1818
9299,22964,2502,1825
9506,25367,2518,1843
9062,26922,2528,1855
7605,27240,2518,1867
5436,25844,2485,1877
3422,22916,2471,1892
2241,19302,2471,1903
1901,16142,2471,1917
1914,13966,2446,1927
1901,12683,2424,1941
1797,11840,2417,1951
1711,11242,2424,1966
1686,10803,2422,1977
1711,10521,2424,1990
1726,10267,2426,1997
1711,10089,2424,2015
1686,10018,2399,2037
1711,10089,2378,2064
1738,10127,2370,2077
1711,10089,2378,2089
1651,9971,2376,2097
1711,9945,2378,2113
1851,9982,2379,2124
1901,10089,2378,2138
1777,10101,2354,2148
1711,10089,2331,2162
1857,10046,2320,2172
2091,10089,2331,2187
2167,10106,2334,2198
2091,10089,2331,2211
2039,10031,2323,2220
2091,10089,2331,2236
2136,10229,2336,2250
2091,10377,2331,2261
1984,10396,2304,2258
1901,10377,2284,2261
1876,10359,2277,2268
1901,10377,2284,2285
1919,10357,2285,2295
1901,10377,2284,2310
1869,10433,2281,2322
1901,10521,2284,2334
1998,10531,2282,2332
2091,10521,2284,2334
2111,10504,2284,2342
2091,10521,2284,2359
2078,10507,2279,2368
2091,10521,2284,2383
2095,10524,2289,2396
2091,10521,2284,2408
2085,10479,2258,2405
2091,10521,2238,2408
2092,10605,2231,2416
2091,10665,2238,2433
2088,10632,2236,2441
2091,10665,2238,2457
2085,10756,2238,2478
2091,10810,2238,2506
2147,10715,2215,2520
2282,10665,2191,2531
2417,10722,2178,2538
2472,10810,2191,2555
2450,10783,2196,2566
2472,10810,2191,2580
2569,10944,2177,2589
2662,11098,2191,2605
2666,11095,2217,2615
2662,11098,2238,2629
2734,11210,2231,2638
2852,11386,2238,2654
2893,11414,2269,2663
2852,11386,2331,2678
2811,11408,2393,2688
2852,11530,2471,2703
2947,11609,2556,2712
3042,11674,2657,2727
3072,11734,2757,2737
3042,11819,2891,2752
3004,11824,3048,2761
3042,11819,3217,2777
3142,11841,3356,2786
3232,11963,3497,2801
3247,12065,3648,2811
3232,12107,3823,2826
3230,12038,3985,2835
3232,11963,4149,2850
3167,11873,4308,2860
3042,11819,4476,2875
2913,11775,4632,2883
2852,11819,4802,2899
2842,11854,4968,2910
2852,11819,5128,2924
2848,11651,5263,2931
2852,11530,5408,2949
2858,11501,5553,2961
2852,11530,5688,2973
2783,11464,5781,2970
2662,11386,5874,2973
2533,11345,5969,2980
2472,11386,6061,2998
2464,11388,6110,3000
2472,11386,6154,2998
2462,11369,6198,2989
2472,11386,6247,2998
2484,11370,6255,3008
2472,11386,6247,3022
2437,11386,6235,3022
2472,11386,6247,3022
2576,11346,6249,3018
2662,11386,6247,3022
2660,11462,6224,3020
2662,11530,6201,3022
2740,11506,6155,3018
2852,11530,6108,3022
2884,11600,6051,3021
2852,11674,6014,3022
2829,11652,5970,3017
2852,11674,5921,3022
2864,11750,5846,3023
2852,11819,5781,3022
2837,11743,5712,3007
2852,11674,5641,2998
2862,11699,5543,2992
2852,11819,5455,2998
2833,11847,5362,2996
2852,11819,5268,2998
2872,11781,5145,2994
2852,11819,5035,2998
2810,11826,4936,2995
2852,11819,4849,2998
2970,11789,4730,2995
3042,11819,4616,2998
2969,11828,4511,2993
2852,11819,4429,2998
2811,11778,4319,3005
2852,11819,4196,3022
2870,11854,4078,3025
2852,11819,4010,3022
2836,11687,3947,3012
2852,11674,3870,3022
2857,11763,3761,3035
2852,11819,3683,3047
2844,11715,3632,3041
2852,11674,3590,3047
2852,11750,3514,3057
2852,11819,3450,3071
2847,11719,3414,3067
2852,11674,3403,3071
2850,11755,3361,3081
2852,11819,3310,3096
2849,11663,3270,3092
2852,11530,3264,3096
2849,11568,3246,3105
2852,11674,3217,3121
2849,11606,3179,3117
2852,11530,3170,3121
2849,11574,3171,3130
2852,11674,3170,3145
2849,11610,3144,3142
2852,11530,3124,3145
2849,11559,3113,3154
2852,11674,3124,3170
2849,11683,3124,3167
2852,11674,3124,3170
2849,11680,3118,3178
2852,11674,3124,3194
2849,11563,3122,3192
2852,11530,3124,3194
2849,11604,3119,3201
2852,11674,3124,3219
2849,11584,3121,3220
2852,11530,3124,3219
2849,11590,3120,3215
2852,11674,3124,3219
2849,11597,3121,3215
2852,11530,3124,3219
2849,11574,3119,3219
2852,11674,3124,3219
2849,11623,3122,3201
2852,11530,3124,3194
2849,11491,3118,3192
2852,11530,3124,3194
2849,11510,3126,3179
2852,11530,3124,3170
2849,11638,3098,3166
2852,11819,3077,3170
2849,11868,3067,3155
2852,11819,3077,3145
2849,11759,3079,3140
2852,11819,3077,3145
2849,11861,3069,3134
2852,11819,3077,3121
2849,11690,3080,3104
2852,11674,3077,3096
2848,11750,3051,3080
2852,11819,3030,3071
2850,11741,3019,3059
2852,11674,3030,3047
2848,11701,3035,3019
2852,11819,3030,2998
2851,11844,3004,2980
2852,11819,2984,2973
2846,11785,2973,2957
2852,11819,2984,2949
2852,11820,2989,2937
2852,11819,2984,2924
2844,11798,2957,2894
2852,11819,2937,2875
