II,III,PLETH,ABP
-1303,-484,3049,3365
-1487,-620,3251,3341
-1376,-513,3424,3328
-958,-134,3549,3312
-591,232,3705,3309
-558,336,3896,3305
-740,247,4070,3310
-862,162,4175,3306
-895,102,4290,3307
-986,-55,4448,3298
-1134,-276,4604,3295
-1147,-341,4687,3285
-949,-133,4759,3287
-696,168,4867,3285
-593,292,4988,3294
-635,218,5046,3295
-666,177,5084,3306
-583,312,5144,3313
-439,507,5228,3326
-315,587,5267,3328
-213,568,5284,3337
-111,571,5308,3343
-58,602,5357,3358
-105,571,5379,3366
-205,473,5381,3379
-245,414,5376,3383
-190,453,5396,3391
-104,525,5404,3388
-65,542,5399,3389
-101,486,5372,3382
-216,382,5363,3385
-393,238,5353,3383
-559,77,5338,3389
-580,-3,5295,3390
-384,111,5263,3400
-65,389,5238,3403
147,616,5219,3411
107,591,5167,3411
-120,348,5119,3421
-338,101,5075,3424
-427,13,5045,3432
-409,55,4989,3425
-373,108,4927,3417
-360,121,4864,3398
-377,119,4821,3383
-441,103,4761,3364
-570,23,4692,3357
-713,-118,4613,3350
-778,-221,4558,3353
-748,-206,4501,3349
-703,-112,4442,3350
-695,-46,4365,3341
-692,-53,4310,3334
-677,-118,4262,3314
-720,-217,4214,3295
-833,-305,4140,3269
-896,-308,4085,3251
-814,-204,4045,3230
-666,-82,4009,3221
-611,-47,3942,3207
-666,-99,3888,3201
-742,-181,3851,3187
-740,-205,3828,3179
-664,-133,3776,3165
-549,41,3734,3158
-449,230,3707,3145
-396,328,3694,3143
-392,305,3653,3136
-385,279,3617,3134
-326,349,3592,3123
-261,454,3584,3117
-299,412,3555,3104
-454,184,3528,3095
-541,-31,3508,3077
-377,-34,3502,3064
-25,101,3480,3049
312,188,3461,3043
700,353,3445,3030
1533,1077,3444,3021
2990,2617,3430,3008
4551,4461,3420,3004
5315,5611,3410,2996
4874,5548,3411,2994
3749,4780,3403,2986
2812,4262,3404,2984
2393,4321,3404,2973
2105,4414,3409,2965
1527,3940,3400,2945
783,3012,3395,2928
325,2218,3389,2907
332,1868,3389,2902
547,1762,3373,2899
656,1600,3358,2906
613,1328,3337,2906
559,1082,3325,2909
570,956,3301,2902
587,930,3276,2898
533,920,3244,2885
422,871,3223,2877
329,791,3199,2863
295,735,3179,2856
288,724,3152,2842
274,742,3137,2835
248,746,3119,2825
254,748,3095,2821
304,765,3053,2807
361,808,3021,2783
333,809,2996,2738
180,724,2972,2692
6,605,2931,2647
-16,596,2903,2626
131,713,2885,2626
260,816,2865,2664
199,776,2819,2717
-10,640,2783,2775
-191,525,2760,2802
-267,457,2738,2802
-305,374,2690,2774
-378,265,2651,2740
-481,171,2628,2689
-571,115,2608,2633
-651,50,2557,2565
-743,-41,2509,2515
-829,-113,2478,2483
-841,-94,2455,2494
-753,10,2406,2529
-635,119,2362,2596
-597,151,2336,2661
-663,108,2319,2713
-757,53,2276,2725
-773,35,2233,2719
-693,37,2204,2705
-586,26,2186,2720
-531,3,2148,2757
-532,12,2112,2832
-518,83,2088,2918
-405,220,2074,3024
-179,404,2041,3129
84,615,2009,3257
288,799,1985,3400
387,896,1969,3581
406,894,1935,3781
406,862,1894,4011
436,872,1855,4242
504,936,1827,4475
584,1013,1785,4679
646,1075,1730,4867
695,1119,1671,5021
737,1138,1627,5157
735,1105,1581,5260
646,1025,1525,5354
508,961,1453,5425
444,992,1394,5500
522,1110,1346,5571
667,1233,1302,5664
750,1282,1240,5759
718,1254,1183,5859
606,1171,1142,5935
461,1043,1127,6010
329,901,1101,6077
254,822,1062,6155
250,839,1030,6213
273,896,1051,6254
253,904,1088,6251
175,857,1102,6217
83,798,1098,6144
24,753,1162,6066
-26,707,1283,5977
-95,672,1380,5892
-150,680,1421,5780
-120,744,1520,5647
-34,811,1700,5487
-4,830,1868,5348
-74,797,1949,5238
-136,774,2065,5189
-94,804,2281,5169
6,881,2505,5176
45,944,2628,5169
20,970,2754,5153
13,971,2970,5101
55,981,3215,5024
83,993,3366,4901
55,1003,3493,4758
28,1030,3683,4596
81,1110,3911,4460
190,1207,4064,4343
260,1250,4180,4244
246,1214,4327,4096
231,1175,4508,3875
301,1196,4635,3568
443,1255,4726,3259
569,1282,4836,3028
637,1279,5006,2958
678,1297,5172,3035
727,1367,5308,3226
781,1451,5402,3445
818,1500,5483,3649
821,1483,5538,3783
787,1413,5578,3845
738,1325,5590,3814
714,1268,5609,3718
727,1261,5628,3565
741,1280,5656,3404
716,1271,5660,3243
660,1217,5653,3111
615,1139,5637,2998
610,1080,5641,2928
618,1046,5631,2888
620,1039,5602,2890
590,1014,5549,2907
545,964,5523,2944
515,913,5498,2971
519,906,5452,2986
503,891,5363,2970
432,831,5299,2955
368,786,5257,2948
396,847,5202,2971
430,897,5088,3001
291,715,4991,3040
0,305,4930,3063
-170,-5,4872,3076
-19,12,4756,3064
351,226,4649,3048
788,436,4581,3022
1421,839,4531,3004
2500,1861,4428,2982
3885,3479,4324,2978
4903,4916,4252,2988
4930,5365,4210,3032
4049,4918,4129,3093
2974,4459,4045,3172
2284,4537,3983,3241
1936,4757,3953,3302
1551,4453,3898,3329
999,3613,3841,3329
470,2752,3793,3291
140,2182,3773,3239
-21,1791,3741,3175
-95,1435,3710,3124
-95,1144,3681,3086
-16,958,3672,3082
85,813,3656,3101
131,657,3645,3148
93,529,3629,3197
14,476,3629,3250
-29,484,3622,3288
15,498,3619,3322
116,488,3605,3340
220,479,3602,3358
286,492,3594,3366
332,524,3598,3376
360,521,3593,3373
377,492,3595,3371
401,478,3592,3361
455,512,3600,3364
517,551,3602,3364
533,557,3611,3371
495,515,3613,3365
469,465,3624,3362
504,437,3628,3350
557,429,3638,3342
547,400,3640,3323
461,326,3649,3307
366,229,3653,3280
310,153,3665,3253
265,108,3667,3219
183,66,3675,3205
68,-2,3678,3203
-21,-92,3691,3222
-58,-181,3696,3231
-75,-258,3702,3239
-113,-319,3698,3229
-163,-361,3705,3218
-184,-389,3707,3191
-160,-418,3707,3164
-114,-450,3689,3128
-60,-462,3680,3104
5,-436,3671,3077
86,-388,3663,3065
161,-363,3639,3049
212,-377,3627,3047
225,-410,3619,3044
206,-431,3613,3070
170,-435,3586,3129
142,-442,3566,3261
146,-461,3553,3440
203,-478,3542,3645
309,-469,3508,3805
435,-437,3478,3907
538,-399,3458,3944
592,-370,3445,3982
609,-336,3402,4049
625,-289,3340,4191
667,-239,3271,4376
731,-218,3217,4586
785,-225,3158,4767
802,-240,3101,4925
785,-242,3043,5047
757,-249,3006,5159
734,-279,2965,5246
714,-333,2916,5321
685,-394,2851,5374
639,-461,2802,5439
568,-534,2760,5516
469,-608,2713,5618
364,-674,2643,5709
289,-744,2588,5782
266,-818,2549,5816
273,-885,2510,5835
269,-936,2444,5832
240,-990,2390,5826
203,-1054,2357,5801
183,-1112,2328,5775
174,-1141,2271,5730
155,-1154,2223,5685
124,-1173,2195,5623
107,-1197,2170,5564
119,-1196,2116,5492
144,-1157,2065,5425
149,-1101,2036,5341
125,-1065,2013,5256
80,-1061,1964,5154
32,-1079,1919,5059
-6,-1099,1895,4958
-21,-1118,1878,4873
-17,-1136,1834,4785
-12,-1149,1789,4710
-18,-1138,1764,4626
-19,-1105,1746,4553
2,-1066,1705,4470
29,-1054,1661,4395
23,-1071,1632,4310
-28,-1102,1613,4236
-91,-1111,1575,4157
-124,-1089,1533,4088
-118,-1048,1499,4007
-103,-1022,1478,3932
-111,-1022,1449,3850
-133,-1043,1420,3782
-132,-1059,1399,3710
-93,-1060,1387,3646
-41,-1040,1366,3575
-12,-1009,1342,3515
2,-960,1322,3454
35,-902,1309,3407
92,-854,1287,3357
137,-850,1259,3318
137,-883,1229,3271
122,-922,1208,3229
131,-951,1184,3166
186,-966,1153,3088
233,-975,1114,2981
224,-974,1084,2873
176,-977,1057,2780
154,-1006,1025,2748
155,-1083,977,2782
122,-1183,934,2883
53,-1252,900,3003
-2,-1306,873,3111
-74,-1463,832,3160
-239,-1785,788,3155
-385,-2078,754,3096
-263,-2098,745,3028
167,-1873,732,2970
705,-1627,701,2958
1339,-1281,668,2988
2351,-421,689,3062
3745,1069,738,3136
4872,2531,763,3186
5008,3100,761,3167
4163,2654,818,3084
3031,1971,933,2954
2218,1791,1027,2842
1758,1999,1060,2781
1354,1890,1146,2803
833,1168,1321,2885
293,268,1491,3011
-83,-278,1574,3139
-236,-504,1686,3249
-252,-738,1897,3306
-235,-1054,2126,3314
-203,-1251,2264,3264
-142,-1282,2396,3185
-79,-1301,2611,3086
-74,-1409,2860,3006
-153,-1535,3026,2956
-275,-1625,3163,2957
-368,-1685,3354,2989
-385,-1718,3584,3048
-355,-1692,3750,3103
-327,-1615,3874,3153
-336,-1539,4038,3183
-350,-1494,4283,3205
-366,-1491,4530,3203
-401,-1526,4733,3179
-453,-1584,4878,3111
-475,-1641,5000,3018
-439,-1681,5087,2914
-385,-1699,5145,2850
-375,-1681,5170,2847
-406,-1629,5203,2921
-413,-1547,5241,3036
-361,-1471,5283,3162
-280,-1420,5296,3251
-229,-1408,5306,3302
-225,-1419,5313,3305
-241,-1451,5335,3286
-245,-1492,5338,3243
-234,-1543,5336,3196
-232,-1597,5330,3139
-249,-1664,5344,3097
-263,-1728,5347,3064
-254,-1781,5337,3053
-242,-1824,5307,3034
-266,-1887,5298,3004
-323,-1964,5288,2942
-355,-2031,5265,2871
-324,-2060,5210,2791
-267,-2076,5175,2728
-256,-2098,5150,2675
-304,-2123,5119,2658
-346,-2117,5045,2662
-319,-2085,4988,2695
-243,-2053,4952,2727
-192,-2048,4918,2769
-197,-2045,4839,2804
-205,-2014,4768,2861
-145,-1935,4722,2933
-27,-1845,4687,3045
68,-1777,4608,3178
87,-1748,4534,3343
73,-1720,4483,3518
107,-1664,4449,3718
194,-1576,4376,3929
251,-1511,4302,4164
221,-1508,4244,4400
145,-1571,4208,4642
104,-1631,4144,4862
116,-1631,4077,5064
134,-1558,4020,5227
121,-1472,3986,5365
101,-1418,3935,5463
112,-1410,3879,5529
146,-1418,3823,5536
159,-1437,3789,5491
123,-1465,3748,5383
54,-1505,3706,5243
-5,-1528,3655,5083
-27,-1529,3622,4950
-8,-1510,3588,4859
34,-1501,3556,4838
67,-1508,3509,4869
57,-1535,3477,4949
-11,-1568,3450,5042
-91,-1608,3434,5144
-112,-1638,3402,5224
-43,-1650,3379,5282
60,-1623,3360,5285
111,-1572,3359,5240
83,-1509,3351,5136
49,-1450,3348,5009
101,-1388,3343,4862
239,-1332,3354,4731
367,-1292,3357,4603
395,-1295,3363,4495
344,-1337,3362,4390
312,-1401,3378,4307
358,-1445,3395,4227
439,-1456,3419,4165
471,-1445,3430,4098
440,-1449,3450,4039
415,-1462,3470,3973
452,-1476,3499,3917
516,-1485,3513,3853
524,-1525,3529,3791
462,-1599,3537,3710
392,-1684,3553,3631
359,-1735,3558,3552
329,-1769,3564,3502
264,-1818,3563,3463
188,-1907,3570,3440
150,-2004,3569,3407
140,-2088,3570,3383
103,-2145,3564,3369
24,-2186,3569,3389
-52,-2213,3569,3420
-79,-2237,3572,3442
-66,-2249,3563,3398
-58,-2257,3559,3278
-82,-2269,3552,3087
-123,-2308,3551,2897
-154,-2337,3537,2750
-161,-2327,3527,2676
-174,-2302,3512,2644
-207,-2342,3506,2641
-260,-2435,3488,2642
-275,-2468,3472,2656
-233,-2383,3448,2670
-136,-2265,3435,2691
-18,-2183,3414,2700
93,-2107,3391,2703
152,-2016,3357,2690
149,-1973,3335,2677
135,-1991,3311,2649
161,-2005,3287,2608
175,-2010,3245,2535
80,-2141,3210,2450
-85,-2406,3179,2353
-128,-2609,3165,2273
79,-2553,3138,2210
468,-2322,3109,2192
958,-2056,3081,2218
1666,-1644,3090,2293
2757,-754,3102,2374
4046,572,3103,2428
4904,1695,3092,2408
4787,1908,3131,2315
3839,1321,3199,2167
2796,752,3258,2026
2226,772,3278,1938
2020,1022,3342,1948
1710,820,3454,2042
1105,22,3561,2196
436,-892,3608,2353
-3,-1521,3686,2487
-135,-1857,3828,2566
-56,-2087,3985,2593
121,-2275,4075,2565
287,-2427,4167,2518
342,-2548,4307,2473
256,-2676,4471,2460
119,-2784,4570,2469
55,-2851,4651,2491
78,-2876,4765,2501
91,-2918,4914,2497
19,-2981,5017,2471
-68,-3022,5094,2443
-79,-3000,5176,2418
-25,-2980,5285,2416
-42,-3049,5367,2427
-180,-3216,5426,2451
-347,-3379,5468,2469
-424,-3475,5522,2486
-436,-3525,5559,2492
-495,-3591,5587,2494
-627,-3669,5593,2480
-726,-3729,5606,2458
-702,-3735,5611,2411
-622,-3732,5621,2335
-608,-3745,5610,2216
-669,-3780,5593,2076
-702,-3789,5562,1940
-644,-3774,5547,1859
-558,-3749,5521,1852
-540,-3756,5492,1934
-609,-3791,5446,2070
-700,-3869,5423,2224
-746,-3971,5398,2351
-734,-4080,5361,2446
-683,-4128,5290,2497
-609,-4086,5240,2520
-526,-3947,5203,2504
-465,-3793,5161,2469
-453,-3711,5081,2417
-476,-3766,5026,2372
-483,-3879,4993,2325
-440,-3950,4954,2280
-363,-3923,4862,2219
-301,-3872,4787,2160
-280,-3843,4741,2103
-282,-3833,4698,2072
-255,-3786,4600,2062
-166,-3730,4511,2088
-29,-3685,4457,2133
103,-3660,4415,2206
191,-3605,4322,2291
239,-3533,4235,2402
283,-3460,4182,2521
341,-3422,4146,2653
400,-3390,4066,2780
432,-3375,3988,2916
446,-3363,3937,3049
473,-3378,3904,3190
507,-3404,3833,3317
488,-3463,3762,3445
381,-3540,3715,3563
233,-3641,3689,3685
138,-3718,3617,3793
132,-3764,3517,3898
174,-3772,3415,4001
188,-3803,3343,4141
136,-3879,3272,4326
27,-4010,3214,4553
-83,-4128,3166,4753
-137,-4205,3144,4874
-133,-4229,3118,4877
-125,-4266,3090,4813
-165,-4340,3051,4749
-259,-4467,3028,4758
-378,-4587,3007,4823
-491,-4677,2994,4896
-556,-4711,2971,4905
-553,-4730,2958,4848
-532,-4753,2947,4742
-576,-4807,2944,4639
-680,-4851,2929,4542
-746,-4871,2922,4460
-714,-4861,2914,4373
-662,-4881,2918,4297
-695,-4921,2913,4224
-795,-4947,2915,4165
-849,-4901,2913,4096
-800,-4832,2915,4026
-713,-4805,2904,3939
-683,-4871,2898,3852
-726,-4965,2891,3757
-791,-5037,2890,3673
-835,-5048,2878,3586
-855,-5050,2872,3510
-860,-5055,2865,3424
-833,-5064,2864,3338
-739,-5010,2852,3237
-592,-4898,2846,3136
-465,-4755,2839,3026
-423,-4665,2838,2929
-439,-4630,2826,2837
-428,-4627,2820,2766
-356,-4594,2814,2700
-275,-4552,2812,2651
-244,-4507,2799,2605
-261,-4496,2794,2569
-290,-4499,2789,2520
-317,-4531,2787,2463
-328,-4555,2770,2391
-296,-4574,2758,2331
-222,-4573,2748,2285
-175,-4604,2741,2272
-206,-4654,2720,2275
-285,-4703,2705,2291
-322,-4686,2695,2295
-283,-4639,2690,2288
-202,-4588,2667,2259
-129,-4582,2636,2228
-87,-4606,2601,2190
-70,-4667,2577,2160
-67,-4723,2544,2125
-44,-4749,2510,2097
-9,-4742,2468,2064
22,-4769,2441,2037
43,-4824,2413,2012
75,-4868,2384,2008
91,-4870,2339,2018
71,-4881,2303,2048
62,-4887,2276,2077
120,-4877,2272,2108
163,-4890,2264,2132
34,-5064,2253,2159
-238,-5356,2245,2180
-387,-5572,2275,2204
-212,-5526,2311,2220
205,-5303,2332,2247
710,-4996,2339,2282
1391,-4486,2401,2335
2473,-3459,2502,2384
3810,-2033,2588,2428
4721,-911,2630,2475
4573,-826,2720,2565
3534,-1580,2873,2694
2461,-2242,3018,2814
1962,-2201,3093,2809
1824,-1908,3196,2605
1504,-2098,3370,2203
872,-2895,3557,1735
216,-3772,3662,1367
-247,-4384,3762,1249
-531,-4756,3919,1411
-664,-5034,4097,1793
-613,-5197,4201,2251
-429,-5251,4280,2661
-262,-5235,4396,2920
-208,-5236,4547,3001
-253,-5271,4644,2914
-342,-5377,4706,2724
-431,-5508,4773,2489
-488,-5608,4867,2277
-510,-5615,4929,2116
-510,-5579,4964,2036
-504,-5521,4984,2041
-464,-5436,5017,2138
-373,-5292,5034,2280
-237,-5133,5040,2423
-120,-5004,5026,2509
-73,-4942,5019,2550
-91,-4912,5002,2569
-108,-4896,4989,2609
-89,-4869,4962,2671
-69,-4866,4937,2745
-99,-4880,4906,2791
-162,-4923,4889,2786
-189,-4938,4861,2717
-137,-4903,4828,2621
-46,-4804,4780,2527
10,-4727,4748,2479
-1,-4726,4714,2477
-52,-4829,4677,2528
-104,-4949,4622,2600
-124,-5007,4588,2672
-90,-4936,4558,2706
14,-4794,4517,2706
144,-4658,4440,2667
218,-4624,4380,2619
199,-4672,4337,2563
154,-4757,4291,2525
185,-4782,4207,2489
315,-4741,4140,2469
456,-4658,4099,2443
521,-4610,4057,2429
507,-4598,3969,2425
483,-4611,3887,2461
502,-4598,3835,2522
558,-4570,3798,2611
621,-4517,3722,2694
681,-4459,3651,2781
739,-4391,3606,2855
790,-4348,3581,2938
830,-4302,3524,3022
882,-4232,3468,3134
956,-4121,3431,3268
1022,-4047,3414,3448
1031,-4039,3370,3652
986,-4082,3323,3882
953,-4071,3287,4108
990,-3995,3273,4327
1061,-3899,3243,4494
1076,-3880,3214,4596
998,-3931,3189,4602
880,-4017,3182,4542
775,-4078,3162,4454
681,-4133,3144,4419
592,-4171,3124,4476
558,-4178,3120,4653
622,-4100,3108,4909
740,-3977,3100,5196
807,-3877,3086,5431
790,-3864,3084,5581
751,-3868,3078,5617
763,-3813,3075,5570
811,-3691,3061,5451
824,-3629,3055,5304
756,-3691,3050,5145
662,-3825,3061,5016
624,-3880,3069,4915
672,-3821,3084,4846
740,-3703,3092,4771
750,-3630,3106,4690
690,-3602,3112,4595
634,-3581,3122,4523
643,-3518,3124,4470
717,-3442,3133,4451
796,-3373,3137,4445
829,-3342,3149,4461
813,-3327,3152,4476
784,-3327,3158,4499
773,-3307,3155,4507
804,-3271,3162,4507
850,-3219,3162,4472
904,-3173,3159,4402
942,-3124,3141,4274
992,-3037,3132,4117
1038,-2921,3122,3935
1056,-2858,3113,3764
1036,-2877,3091,3607
1050,-2898,3078,3501
1147,-2821,3069,3436
1292,-2697,3062,3416
1391,-2638,3037,3400
1356,-2748,3016,3382
1110,-3057,2999,3338
709,-3511,2988,3279
421,-3855,2962,3192
524,-3878,2946,3098
972,-3630,2935,3000
1556,-3248,2930,2927
2415,-2404,2911,2869
3932,-619,2901,2834
5917,1814,2899,2803
7340,3595,2901,2787
7286,3730,2876,2766
5961,2572,2840,2741
4374,1326,2802,2688
3219,599,2773,2628
2410,71,2732,2557
1636,-734,2688,2500
935,-1699,2641,2449
583,-2398,2610,2422
618,-2661,2576,2409
724,-2772,2540,2413
595,-3023,2494,2408
258,-3421,2463,2395
-43,-3729,2439,2367
-164,-3838,2425,2352
-164,-3804,2399,2348
-143,-3753,2379,2369
-148,-3709,2368,2402
-195,-3696,2390,2460
-273,-3706,2412,2530
-311,-3718,2425,2615
-285,-3693,2436,2693
-245,-3652,2500,2770
-285,-3652,2590,2830
-364,-3684,2663,2883
-388,-3660,2704,2910
-314,-3537,2801,2919
-229,-3395,2950,2900
-240,-3387,3089,2868
-371,-3522,3165,2816
-530,-3661,3275,2767
-602,-3656,3449,2724
-539,-3544,3623,2721
-396,-3408,3715,2756
-267,-3302,3815,2830
-225,-3235,3983,2904
-272,-3257,4173,2963
-332,-3321,4284,2984
-312,-3315,4370,2993
-205,-3190,4492,3003
-103,-3092,4638,3045
-106,-3120,4721,3097
-195,-3203,4772,3145
-246,-3173,4840,3145
-156,-3036,4935,3110
54,-2889,4993,3047
260,-2814,5021,3004
361,-2794,5043,2979
368,-2824,5085,2987
384,-2849,5108,3000
483,-2808,5113,3042
640,-2676,5102,3106
756,-2565,5104,3225
759,-2576,5098,3368
681,-2693,5090,3529
648,-2765,5060,3669
740,-2716,5033,3807
884,-2605,5001,3943
931,-2577,4978,4106
846,-2653,4939,4272
746,-2757,4901,4434
728,-2787,4856,4560
745,-2762,4827,4681
717,-2727,4788,4825
658,-2704,4744,5051
618,-2667,4685,5357
564,-2648,4647,5734
419,-2684,4609,6125
212,-2769,4560,6502
72,-2805,4484,6803
81,-2744,4429,6992
158,-2628,4384,7007
173,-2554,4330,6848
118,-2512,4239,6532
94,-2434,4170,6143
128,-2312,4124,5743
106,-2271,4072,5407
-57,-2382,3973,5140
-258,-2550,3890,4958
-324,-2571,3840,4838
-212,-2387,3790,4798
-34,-2114,3690,4825
95,-1924,3600,4933
136,-1862,3546,5085
110,-1874,3504,5262
49,-1873,3413,5403
10,-1826,3324,5489
27,-1733,3271,5483
105,-1610,3236,5417
217,-1433,3162,5304
329,-1224,3088,5201
380,-1069,3042,5097
328,-1061,3017,5007
220,-1119,2960,4901
179,-1077,2903,4805
259,-893,2867,4713
388,-729,2849,4649
457,-684,2801,4582
445,-683,2748,4521
373,-642,2711,4443
293,-617,2690,4371
245,-674,2641,4290
316,-707,2576,4219
538,-566,2508,4143
827,-305,2462,4081
1000,-153,2418,4020
972,-224,2383,3973
837,-379,2351,3922
745,-460,2337,3886
689,-531,2323,3844
572,-754,2314,3808
432,-1061,2298,3751
470,-1187,2293,3696
773,-1029,2288,3633
1210,-779,2291,3584
1689,-535,2287,3529
2398,1,2288,3481
3550,1188,2286,3424
4913,2794,2289,3371
5785,3985,2287,3310
5619,4122,2289,3256
4597,3483,2287,3192
3421,2885,2289,3131
2566,2687,2285,3061
1937,2476,2290,3011
1283,1841,2289,2972
666,1004,2286,2961
319,447,2269,2955
264,229,2258,2966
319,66,2248,2974
385,-157,2239,2988
487,-311,2218,2989
592,-370,2204,2991
591,-468,2194,2982
462,-664,2187,2974
302,-856,2167,2955
197,-966,2151,2942
126,-1017,2140,2930
46,-1051,2135,2935
-44,-1065,2120,2942
-79,-1033,2110,2964
-45,-960,2105,2986
24,-876,2104,3020
38,-842,2092,3054
-11,-869,2085,3097
-67,-913,2080,3134
-63,-911,2078,3172
-8,-866,2063,3194
49,-820,2050,3207
80,-785,2038,3200
98,-724,2032,3186
111,-626,2013,3155
101,-544,1992,3121
48,-533,1971,3073
-27,-582,1959,3033
-76,-626,1938,2998
-72,-616,1910,2988
-34,-543,1875,2987
19,-424,1854,2999
82,-285,1835,3004
162,-177,1816,3014
243,-145,1784,3015
293,-198,1763,3019
302,-292,1751,3007
300,-369,1759,2993
331,-389,1762,2969
402,-352,1766,2954
471,-291,1776,2937
498,-244,1821,2937
492,-219,1870,2934
503,-199,1904,2945
547,-170,1928,2954
596,-140,2009,2987
622,-117,2126,3033
641,-92,2221,3114
699,-45,2275,3214
800,24,2389,3346
895,87,2571,3482
935,112,2740,3627
930,109,2836,3756
924,107,2964,3894
932,124,3171,4036
920,138,3379,4209
855,126,3495,4392
760,100,3608,4597
687,91,3793,4791
666,110,3997,4984
673,143,4112,5153
673,161,4199,5317
645,144,4333,5462
583,86,4498,5605
475,4,4596,5724
330,-63,4654,5828
201,-93,4728,5898
159,-102,4828,5947
203,-136,4885,5961
254,-209,4911,5956
228,-285,4936,5925
147,-310,4986,5897
101,-279,5017,5872
147,-242,5027,5866
224,-251,5020,5860
247,-298,5028,5858
206,-329,5032,5836
189,-301,5030,5802
252,-246,5000,5731
359,-209,4966,5633
423,-183,4921,5491
427,-107,4884,5331
425,44,4836,5143
471,221,4793,4943
548,364,4747,4705
609,476,4719,4442
631,587,4679,4142
640,693,4630,3837
676,769,4565,3528
756,832,4523,3248
842,912,4479,2993
893,1018,4419,2798
903,1129,4327,2662
931,1234,4258,2613
984,1282,4204,2628
1036,1251,4139,2701
1048,1182,4034,2781
1027,1172,3949,2860
971,1205,3893,2905
888,1202,3832,2929
818,1144,3724,2918
814,1119,3631,2896
826,1118,3573,2856
732,997,3522,2825
489,669,3420,2794
250,314,3326,2779
232,207,3271,2762
487,395,3232,2759
885,649,3143,2752
1396,906,3052,2747
2241,1521,2994,2727
3542,2812,2963,2708
4843,4358,2897,2685
5340,5212,2828,2671
4716,4969,2781,2649
3521,4271,2762,2628
2519,3955,2723,2597
1933,4069,2680,2570
1508,4044,2647,2536
1083,3581,2639,2506
724,2902,2617,2472
476,2313,2590,2444
265,1866,2560,2409
80,1509,2551,2379
7,1238,2542,2348
68,1065,2541,2332
141,943,2540,2323
98,811,2550,2336
-52,642,2558,2358
-191,475,2573,2396
-251,376,2582,2434
-266,381,2596,2481
-307,429,2606,2521
-358,448,2624,2556
-370,430,2636,2573
-322,453,2651,2585
-267,533,2658,2589
-213,629,2670,2601
-158,668,2677,2608
-113,656,2688,2618
-110,630,2689,2621
-138,638,2695,2632
-149,677,2695,2640
-93,752,2700,2651
37,852,2693,2653
195,953,2692,2662
290,1011,2680,2670
269,1012,2665,2685
198,988,2642,2692
193,981,2647,2705
261,977,2657,2714
281,928,2656,2726
170,819,2638,2726
11,703,2667,2728
-59,640,2722,2725
-21,630,2756,2728
30,606,2750,2724
30,529,2805,2727
1,432,2924,2730
-12,379,3031,2744
-7,376,3070,2746
-3,375,3160,2751
-9,339,3337,2746
-20,301,3518,2749
-20,301,3611,2745
-1,342,3725,2749
39,392,3933,2750
100,442,4169,2771
175,507,4313,2801
248,593,4443,2858
298,672,4644,2931
326,725,4891,3041
361,760,5061,3171
427,811,5192,3326
511,883,5369,3483
567,951,5627,3655
559,982,5867,3825
501,984,6050,4003
433,984,6170,4166
380,999,6262,4327
337,1001,6305,4473
289,972,6319,4617
230,926,6304,4741
165,900,6293,4859
113,896,6270,4959
79,872,6252,5055
41,803,6224,5127
-27,717,6211,5190
-110,662,6205,5230
-149,655,6222,5263
-114,667,6217,5278
-46,686,6185,5290
-12,717,6123,5282
-22,777,6087,5265
-34,849,6047,5227
-10,901,5976,5187
42,908,5849,5132
96,882,5740,5073
125,855,5658,4992
133,858,5588,4911
151,878,5486,4822
199,880,5417,4740
236,839,5380,4647
196,775,5340,4560
94,719,5239,4466
28,696,5152,4382
63,702,5102,4288
154,734,5058,4197
222,789,4955,4093
256,861,4863,3992
279,914,4811,3881
289,914,4770,3779
267,858,4669,3675
244,796,4568,3584
233,747,4503,3486
220,719,4458,3395
162,685,4363,3296
74,648,4266,3209
10,608,4199,3118
12,599,4160,3038
52,622,4080,2954
75,670,3993,2880
43,703,3923,2805
-41,665,3884,2743
-174,478,3822,2680
-317,180,3759,2627
-356,-24,3705,2569
-196,53,3676,2523
112,322,3633,2474
500,614,3588,2435
1137,1102,3538,2389
2253,2167,3509,2351
3589,3671,3474,2311
4362,4776,3443,2283
4029,4809,3405,2254
2934,4105,3383,2235
1931,3619,3361,2212
1498,3826,3345,2199
1432,4280,3315,2183
1301,4286,3296,2177
935,3677,3279,2168
455,2855,3272,2166
54,2220,3256,2158
-171,1815,3249,2153
-217,1502,3242,2138
-139,1249,3243,2123
-19,1087,3230,2100
48,959,3223,2084
27,778,3216,2068
-48,585,3218,2062
-129,472,3212,2055
-219,427,3214,2061
-327,381,3214,2073
-411,354,3216,2103
-438,383,3203,2136
-427,434,3199,2175
-434,431,3194,2209
-455,404,3191,2249
-465,405,3171,2283
-468,422,3159,2318
-495,395,3151,2342
-541,330,3144,2365
-566,259,3114,2379
-558,204,3085,2394
-565,150,3059,2397
-637,107,3046,2400
-739,87,3012,2400
-792,89,2972,2411
-778,86,2932,2424
-770,76,2916,2445
-827,65,2889,2461
-917,51,2848,2481
-977,16,2793,2492
-999,-47,2771,2501
-1020,-119,2773,2496
-1035,-158,2785,2489
-995,-146,2777,2476
-901,-103,2793,2476
-830,-69,2839,2480
-847,-58,2912,2501
-909,-65,2965,2519
-917,-69,3023,2537
-853,-56,3101,2528
-798,-7,3220,2498
-780,76,3332,2439
-726,178,3431,2386
-582,266,3523,2340
