III,V,ABP,RESP
1146,668,3647,1966
1107,684,3614,2042
1064,709,3575,2123
1036,732,3557,2218
1026,734,3546,2308
1000,732,3557,2395
974,726,3561,2477
1000,732,3557,2572
1074,731,3524,2669
1107,732,3499,2765
1089,739,3488,2849
1107,781,3499,2942
1166,863,3501,3037
1143,977,3499,3135
978,1088,3476,3218
821,1172,3442,3312
801,1218,3398,3408
857,1269,3385,3504
834,1411,3386,3582
679,1709,3385,3665
337,2140,3352,3747
-286,2637,3327,3826
-1161,3195,3321,3884
-1964,3906,3327,3955
-2341,4814,3303,4033
-2286,5762,3270,4099
-2173,6405,3251,4111
-2286,6445,3270,4099
-2477,5835,3281,4088
-2286,4785,3270,4099
-1447,3567,3233,4100
-179,2393,3213,4099
986,1423,3205,4093
1679,781,3213,4099
1916,454,3209,4097
1964,293,3213,4099
2008,159,3213,4094
2072,49,3213,4099
2097,4,3185,4096
2072,0,3155,4099
2015,-22,3137,4095
1964,-49,3155,4099
1936,-52,3167,4095
1964,-49,3155,4099
2064,-91,3115,4095
2179,-146,3098,4099
2166,-157,3098,4095
1964,-98,3098,4099
1740,-46,3066,4095
1750,-49,3040,4099
2013,-104,3034,4095
2286,-146,3040,4099
2415,-170,3015,4095
2500,-195,2983,4099
2589,-221,2967,4095
2536,-195,2983,4099
2266,-112,2992,4095
2036,-49,2983,4099
2072,-70,2951,4095
2286,-146,2926,4099
2453,-209,2912,4095
2572,-244,2926,4099
2683,-258,2935,4095
2714,-244,2926,4099
2614,-219,2889,4095
2572,-244,2868,4099
2711,-328,2865,4095
2893,-391,2868,4099
2914,-375,2841,4095
2857,-342,2811,4099
2896,-367,2794,4095
3036,-439,2811,4099
3155,-511,2818,4095
3250,-586,2811,4099
3344,-674,2776,4095
3393,-732,2754,4099
3341,-733,2740,4095
3286,-732,2754,4099
3324,-790,2756,4095
3429,-879,2754,4099
3499,-942,2738,4095
3536,-977,2754,4099
3578,-1008,2780,4095
3607,-1025,2811,4099
3536,-1008,2821,4095
3357,-977,2868,4099
3137,-955,2972,4095
2965,-928,3155,4099
2853,-880,3382,4095
2786,-830,3671,4099
2724,-792,4012,4095
2643,-732,4417,4099
2498,-622,4856,4095
2286,-488,5335,4099
2054,-380,5812,4095
1893,-293,6253,4099
1794,-188,6589,4095
1679,-49,6827,4099
1486,104,6971,4095
1286,244,7056,4099
1147,358,7062,4095
1072,439,6999,4099
1012,493,6865,4095
1000,537,6712,4099
1068,585,6554,4095
1179,635,6425,4099
1198,683,6317,4095
1072,732,6253,4099
871,786,6213,4095
750,830,6196,4099
764,844,6165,4095
857,830,6138,4099
940,817,6106,4095
1000,830,6081,4099
1043,862,6031,4095
1072,879,5966,4099
1074,862,5876,4095
1072,830,5794,4099
1056,815,5705,4095
1000,830,5622,4099
914,859,5511,4095
893,879,5392,4099
988,869,5264,4095
1143,830,5163,4099
1251,774,5055,4096
1286,732,4934,4099
1271,734,4779,4095
1214,781,4647,4099
1089,828,4529,4097
929,830,4417,4099
836,797,4268,4093
893,781,4130,4099
1031,789,4023,4099
1107,781,3958,4099
1067,743,3876,4090
1000,732,3786,4099
972,779,3702,4107
964,830,3671,4099
967,821,3665,4048
1036,781,3671,3987
1122,780,3662,3926
1072,830,3671,3874
852,875,3691,3803
679,879,3729,3730
716,852,3753,3654
857,830,3786,3585
896,824,3814,3502
857,830,3844,3424
893,820,3846,3348
1036,781,3844,3279
1147,736,3836,3192
1143,732,3844,3103
1056,778,3841,3013
964,830,3844,2942
914,843,3841,2868
929,830,3844,2797
990,824,3821,2720
1072,830,3786,2652
1159,817,3743,2584
1250,781,3729,2524
1268,757,3728,2457
1143,781,3729,2395
953,827,3699,2328
929,830,3671,2267
1186,751,3657,2201
1572,635,3671,2138
1798,564,3678,2070
1750,586,3671,2009
1552,649,3639,1949
1393,684,3614,1897
1314,676,3599,1839
1250,684,3614,1784
1184,715,3623,1725
1179,732,3614,1672
1230,703,3577,1619
1250,684,3557,1575
1215,698,3553,1532
1179,732,3557,1495
1120,746,3529,1454
929,781,3499,1415
676,840,3483,1371
643,879,3499,1334
950,853,3507,1299
1322,830,3499,1270
1390,878,3466,1237
1179,977,3442,1206
1020,1055,3429,1171
1107,1123,3442,1141
1246,1245,3449,1109
1179,1465,3442,1077
891,1794,3408,1043
536,2246,3385,1013
80,2821,3375,981
-643,3516,3385,948
-1573,4359,3384,912
-2286,5322,3385,884
-2464,6145,3380,860
-2286,6445,3385,836
-2198,6078,3381,803
-2286,5273,3385,772
-2156,4313,3382,746
-1429,3271,3385,723
-254,2174,3379,693
857,1221,3385,659
1555,632,3385,626
1893,391,3385,595
2025,290,3373,557
2000,195,3385,514
1876,109,3411,471
1857,49,3442,434
2042,-20,3445,397
2250,-98,3442,354
2241,-135,3437,304
2072,-98,3442,257
1984,-45,3437,211
2072,-49,3442,161
2188,-111,3445,106
2214,-146,3442,64
2226,-143,3411,43
2322,-146,3385,32
2411,-192,3373,16
2322,-195,3385,0
2089,-122,3385,-5
1964,-49,3385,0
2065,-72,3380,2
2214,-146,3385,0
2197,-160,3381,-2
2072,-98,3385,0
1966,-42,3382,1
1893,-49,3385,0
1821,-95,3378,-1
1893,-146,3385,0
2197,-195,3388,0
2572,-244,3385,0
2740,-279,3352,0
2679,-293,3327,0
2560,-290,3314,0
2536,-293,3327,0
2582,-316,3326,0
2607,-342,3327,0
2485,-321,3318,0
2214,-244,3327,0
2000,-184,3324,0
2143,-244,3327,0
2646,-431,3317,0
3179,-635,3327,0
3433,-748,3342,0
3465,-781,3385,0
3474,-815,3429,0
3500,-879,3499,0
3404,-915,3585,0
3179,-879,3729,0
3002,-822,3921,0
3036,-830,4188,0
3218,-910,4514,0
3357,-977,4934,0
3316,-972,5422,0
3143,-928,5966,0
2955,-902,6497,0
2822,-879,6999,0
2704,-807,7432,0
2572,-684,7802,0
2431,-565,8060,0
2322,-488,8203,0
2229,-430,8215,0
2107,-342,8146,0
1912,-207,8012,0
1679,-49,7859,0
1492,93,7696,0
1429,195,7572,0
1431,268,7474,0
1393,342,7400,0
1267,434,7324,0
1143,537,7286,0
1075,626,7274,0
1036,684,7286,0
973,714,7279,0
929,732,7286,0
925,754,7288,0
929,781,7286,0
890,808,7232,0
857,830,7171,0
868,853,7105,0
893,879,7056,0
877,892,6972,0
857,879,6884,0
879,848,6786,0
929,830,6712,0
953,830,6623,0
964,830,6540,0
985,822,6445,0
1000,830,6368,0
973,859,6279,0
929,879,6196,0
921,862,6083,0
964,830,5966,0
1005,818,5838,0
1000,830,5737,0
960,836,5627,0
929,830,5507,0
905,823,5351,0
857,830,5220,0
786,835,5117,0
750,830,5048,0
775,822,4960,0
821,830,4876,0
842,840,4799,0
857,830,4761,0
885,798,4727,0
893,781,4704,0
846,799,4668,0
786,830,4647,0
755,839,4631,0
750,830,4647,0
742,824,4654,0
750,830,4647,0
775,833,4607,0
786,830,4589,0
771,827,4586,0
786,830,4589,0
836,831,4558,0
857,830,4532,0
814,827,4505,0
786,830,4475,0
828,832,4411,0
893,830,4360,0
913,826,4326,0
929,830,4302,0
993,835,4244,0
1072,830,4188,0
1090,806,4149,0
1072,781,4130,0
1093,757,4079,0
1179,732,4016,0
1274,697,3963,0
1322,684,3958,0
1309,697,3962,0
1250,732,3958,0
1191,741,3927,0
1179,732,3901,0
1226,719,3870,0
1286,732,3844,0
1317,770,3804,0
1322,830,3786,0
1299,889,3781,0
1250,928,3786,0
1193,957,3762,0
1179,1025,3729,0
1173,1160,3692,0
1072,1367,3671,0
774,1680,3642,0
286,2148,3614,0
-362,2736,3579,0
-1107,3369,3557,0
-1822,4089,3527,0
-2286,4980,3499,0
-2394,5876,3464,0
-2286,6347,3442,0
-2235,6138,3414,0
-2286,5420,3385,0
-2161,4497,3329,0
-1536,3467,3270,0
-473,2355,3220,0
607,1367,3213,0
1325,736,3216,0
1679,439,3213,0
1855,277,3179,0
1964,146,3155,0
1996,72,3146,0
2000,49,3155,0
2058,13,3153,0
2179,-49,3155,0
2276,-108,3155,-1
2322,-146,3155,0
2346,-180,3127,0
2393,-195,3098,0
2465,-198,3081,-1
2536,-195,3098,0
2548,-206,3108,1
2464,-195,3098,0
2347,-169,3062,-3
2322,-146,3040,0
2410,-163,3033,3
2500,-195,3040,0
2497,-221,3038,-8
2464,-244,3040,0
2490,-274,3041,33
2572,-293,3040,80
2606,-278,3014,125
2572,-244,2983,177
2514,-228,2965,243
2500,-244,2983,322
2524,-273,2995,391
2572,-293,2983,450
2609,-296,2943,508
2643,-293,2926,579
2679,-302,2926,652
2750,-342,2926,723
2833,-398,2893,786
2893,-439,2868,852
2887,-445,2861,921
2857,-439,2868,997
2867,-465,2842,1068
2965,-537,2811,1141
3081,-624,2792,1217
3143,-684,2811,1302
3155,-709,2817,1388
3215,-732,2811,1479
3326,-777,2792,1571
3393,-830,2811,1672
3349,-865,2839,1768
3286,-879,2868,1865
3284,-882,2878,1956
3322,-879,2926,2058
3334,-874,3016,2160
3357,-879,3155,2267
3420,-903,3318,2362
3465,-928,3557,2460
3408,-925,3884,2553
3286,-879,4302,2652
3162,-794,4750,2741
3036,-684,5220,2829
2855,-575,5686,2912
2643,-488,6138,3006
2448,-408,6519,3096
2286,-293,6827,3183
2120,-140,7040,3258
1964,0,7171,3344
1838,87,7188,3430
1750,146,7113,3521
1665,229,6955,3602
1572,342,6769,3697
1454,452,6578,3791
1322,537,6425,3874
1189,596,6296,3929
1107,635,6196,3987
1077,660,6097,4047
1072,684,6023,4099
1042,711,5973,4108
1000,732,5966,4099
966,737,5966,4090
964,732,5966,4099
977,731,5938,4099
1000,732,5909,4099
1021,731,5857,4093
1036,732,5794,4099
1006,748,5702,4097
929,781,5622,4099
851,816,5538,4094
857,830,5450,4099
944,814,5328,4096
1036,781,5220,4099
1077,748,5126,4095
1107,732,5048,4099
1143,742,4938,4095
1143,781,4819,4099
1090,822,4694,4095
1072,830,4589,4099
1144,790,4472,4095
1250,732,4360,4099
1303,693,4239,4095
1322,684,4130,4099
1345,684,4010,4095
1357,684,3901,4099
1334,682,3798,4095
1322,684,3729,4099
1334,684,3664,4095
1322,684,3614,4099
1267,682,3568,4095
1250,684,3557,4099
1283,682,3554,4095
1250,684,3557,4099
1075,699,3544,4095
893,732,3557,4099
881,753,3584,4095
1036,732,3614,4099
1193,675,3611,4095
1250,635,3614,4099
1222,644,3633,4095
1179,684,3671,4099
1160,701,3680,4095
1179,684,3671,4099
1199,665,3658,4095
1179,684,3671,4099
1113,719,3678,4095
1072,732,3671,4099
1100,709,3638,4095
1179,684,3614,4099
1237,678,3602,4095
1250,684,3614,4099
1235,680,3616,4095
1214,684,3614,4099
1162,704,3604,4095
1072,732,3614,4099
989,739,3620,4095
1000,732,3614,4099
1098,726,3579,4095
1179,732,3557,4099
1168,731,3548,4095
1107,732,3557,4099
1080,744,3553,4095
1107,781,3557,4099
1194,787,3557,4095
1357,732,3557,4099
1560,647,3544,4095
1679,635,3557,4099
1655,720,3588,4095
1572,830,3614,4099
1486,893,3592,4095
1393,928,3557,4099
1354,968,3539,4095
1500,1025,3557,4099
1704,1155,3565,4095
1607,1465,3557,4099
1066,1953,3526,4095
357,2490,3499,4099
-301,3027,3467,4095
-1000,3711,3442,4099
-1769,4640,3411,4095
-2286,5615,3385,4099
-2363,6237,3351,4095
-2286,6250,3327,4099
-2349,5673,3298,4095
-2286,4687,3270,4099
-1652,3505,3232,4096
-500,2344,3213,4099
623,1400,3206,4094
1322,781,3213,4099
1617,455,3193,4097
1750,293,3155,4099
1879,170,3110,4093
2036,49,3098,4099
2123,-34,3100,4100
2072,-49,3098,4099
1970,-35,3065,4084
2000,-49,3040,4083
2121,-90,3031,4081
2107,-98,3040,4067
1896,-52,3037,4014
1750,0,3040,3955
1896,-21,3042,3899
2214,-98,3040,3858
2424,-163,3010,3801
2429,-146,2983,3746
2317,-87,2971,3691
2179,-49,2983,3649
2088,-80,2984,3594
2143,-146,2983,3537
2333,-192,2978,3474
2500,-195,2983,3424
2502,-184,2981,3367
2429,-195,2983,3312
2434,-225,2980,3249
2536,-244,2983,3199
2598,-242,2978,3149
2572,-244,2983,3103
2530,-265,2983,3044
2572,-293,2983,2990
2641,-301,2972,2936
2643,-293,2983,2894
2578,-299,3008,2845
2572,-342,3040,2797
2637,-399,3042,2744
2679,-439,3040,2701
2655,-461,3033,2653
2679,-488,3040,2604
2747,-521,3035,2544
2714,-537,3040,2492
2568,-542,3038,2440
2572,-586,3040,2395
2846,-684,3028,2339
3143,-781,3040,2283
3172,-824,3062,2223
3036,-830,3098,2170
2990,-848,3129,2113
3072,-879,3213,2058
3133,-905,3352,1999
3143,-928,3557,1945
3124,-944,3800,1888
3036,-928,4130,1833
2858,-876,4550,1773
2714,-830,5048,1720
2647,-800,5558,1669
2536,-732,6081,1624
2311,-607,6586,1575
2143,-488,7056,1527
2152,-430,7424,1472
2214,-391,7687,1415
2148,-310,7826,1354
2000,-195,7859,1302
1879,-81,7776,1249
1750,49,7630,1190
1513,205,7450,1121
1250,342,7286,1061
1125,411,7128,1011
1179,439,6999,965
1278,480,6890,908
1322,537,6827,852
1278,588,6784,802
1179,635,6769,756
1055,689,6758,700
964,732,6769,643
925,743,6774,592
929,732,6769,547
952,728,6719,493
1000,732,6655,434
1035,731,6566,369
1000,732,6482,305
868,765,6385,244
714,830,6310,193
632,880,6227,147
643,879,6138,96
647,857,6015,39
571,879,5909,0
483,930,5814,-9
536,928,5737,0
737,848,5625,4
929,781,5507,0
986,790,5382,-3
964,830,5278,0
928,834,5159,1
857,830,5048,0
760,855,4927,-1
750,879,4819,0
823,856,4696,0
821,830,4589,0
703,847,4488,-1
679,879,4417,0
857,866,4348,0
1036,830,4302,0
999,818,4261,0
857,830,4245,0
816,832,4234,0
857,830,4245,0
845,835,4246,0
821,830,4245,0
924,788,4230,0
1143,732,4245,0
1322,695,4272,0
1393,684,4302,0
1404,679,4301,0
1393,684,4302,0
1321,704,4302,0
1179,732,4302,0
1032,741,4271,0
964,732,4245,0
976,723,4234,0
1000,732,4245,0
975,756,4227,0
929,781,4188,0
913,789,4140,0
929,781,4130,0
916,771,4132,0
857,781,4130,0
797,807,4098,0
786,830,4073,0
809,833,4063,0
821,830,4073,0
798,829,4055,0
786,830,4016,0
847,810,3968,0
964,781,3958,0
999,776,3960,0
857,830,3958,0
668,887,3925,0
679,879,3901,0
948,778,3892,0
1250,684,3901,0
1367,652,3882,0
1322,684,3844,0
1268,738,3798,0
1250,830,3786,0
1197,945,3786,0
1107,1025,3786,0
1058,1045,3756,0
1072,1074,3729,0
1039,1183,3713,0
893,1367,3729,0
714,1609,3737,0
607,1953,3729,0
444,2437,3693,0
-36,3027,3671,0
-872,3695,3662,0
-1714,4492,3671,0
-2191,5429,3669,0
-2286,6299,3671,0
-2271,6702,3668,0
-2286,6347,3671,0
-2196,5303,3666,0
-1786,3955,3671,0
-1037,2708,3673,0
-143,1758,3671,0
604,1101,3642,0
1036,684,3614,0
1203,441,3598,0
1322,293,3614,0
1509,165,3623,0
1714,49,3614,0
1820,-25,3578,0
1822,-49,3557,0
1772,-51,3549,0
1714,-49,3557,0
1669,-49,3552,0
1679,-49,3557,0
1741,-53,3559,0
1822,-49,3557,0
1921,-61,3526,0
2072,-98,3499,0
2206,-148,3487,0
2179,-146,3499,0
1989,-96,3501,0
1857,-49,3499,0
1944,-60,3492,0
2143,-98,3499,0
2236,-109,3498,0
2214,-98,3499,0
2208,-106,3493,0
2286,-146,3499,0
2357,-184,3499,0
2357,-195,3499,0
2293,-189,3491,0
2250,-195,3499,0
2297,-231,3503,0
2464,-293,3499,0
2656,-354,3466,0
2750,-391,3442,0
2727,-408,3429,0
2714,-439,3442,0
2768,-490,3440,0
2822,-537,3442,0
2813,-562,3434,0
2822,-586,3442,0
2884,-629,3438,0
2929,-684,3442,0
2900,-733,3434,0
2893,-781,3442,0
2966,-835,3452,0
3036,-879,3499,0
3008,-891,3566,0
2965,-879,3671,0
2992,-885,3805,0
3036,-928,4016,0
2989,-975,4292,0
2893,-977,4647,0
2838,-929,5059,0
2822,-879,5565,0
2755,-855,6115,0
2643,-830,6655,0
2539,-770,7111,0
2464,-684,7515,0
2360,-605,7850,0
2214,-537,8089,0
2067,-454,8170,0
1964,-342,8146,0
1874,-203,8049,0
1750,-49,7917,0
1589,94,7737,0
1464,195,7572,0
1409,263,7439,0
1393,342,7343,0
1349,447,7241,0
1286,537,7171,0
1235,576,7145,0
1214,586,7171,0
1195,605,7180,0
1179,635,7171,0
1162,658,7137,0
1143,684,7113,0
1107,728,7065,0
1072,781,6999,0
1035,818,6903,0
1000,830,6827,0
987,818,6744,0
1036,781,6655,0
1095,739,6529,0
1072,732,6425,0
961,776,6333,0
893,830,6253,0
923,846,6137,0
964,830,6023,0
924,817,5907,0
857,830,5794,0
822,855,5645,0
786,879,5507,0
710,888,5383,0
679,879,5278,0
754,853,5138,0
857,830,4991,0
859,823,4836,0
786,830,4704,0
768,833,4573,0
857,830,4475,0
943,827,4384,0
929,830,4302,0
859,832,4201,0
857,830,4130,0
927,826,4088,0
964,830,4073,0
930,835,4039,0
929,830,4016,0
1006,807,4003,0
1072,781,4016,0
1058,758,4014,0
1072,732,4016,0
1191,702,4010,0
1322,684,4016,0
1335,681,4010,0
1286,684,4016,0
1284,679,4015,-1
1322,684,4016,0
1326,693,3989,0
1322,684,3958,0
1346,650,3923,2
1357,635,3901,16
1306,656,3870,44
1250,684,3844,80
1234,686,3810,114
1214,684,3786,145
1157,689,3755,174
1143,684,3729,209
1203,652,3695,248
1250,635,3671,289
1215,655,3642,324
1179,684,3614,354
1194,683,3578,382
1179,684,3557,418
1072,710,3531,463
1000,732,3499,514
1083,698,3456,563
1250,635,3442,611
1331,602,3444,656
1286,635,3442,707
1183,689,3407,761
1072,732,3385,820
990,740,3381,876
1000,732,3385,932
1117,704,3355,986
1250,684,3327,1045
1310,671,3318,1102
1322,684,3327,1157
1363,729,3305,1208
1429,830,3270,1270
1402,964,3249,1340
1250,1074,3270,1415
1106,1132,3284,1478
1143,1172,3270,1543
1295,1223,3228,1616
1322,1318,3213,1704
1069,1561,3215,1791
607,2051,3213,1881
-14,2687,3177,1967
-821,3271,3155,2058
-1698,3855,3154,2143
-2286,4687,3155,2234
-2402,5684,3122,2326
-2286,6299,3098,2427
-2276,6142,3095,2524
-2286,5420,3098,2620
-1924,4510,3066,2706
-1000,3467,3040,2797
200,2258,3037,2885
1214,1172,3040,2974
1755,566,3009,3052
1893,391,2983,3135
1907,291,2979,3213
2036,98,2983,3295
2237,-71,2953,3370
2322,-98,2926,3456
2221,-53,2920,3544
2107,-49,2926,3633
2129,-101,2899,3709
2250,-146,2868,3794
2327,-156,2856,3878
2322,-146,2868,3955
2285,-151,2868,3998
2250,-146,2868,4035
2207,-125,2869,4067
2179,-98,2868,4099
2206,-112,2839,4103
2286,-146,2811,4099
2350,-164,2798,4092
2357,-146,2811,4099
2337,-133,2814,4098
2357,-146,2811,4099
2412,-161,2803,4094
2464,-146,2811,4099
2489,-124,2813,4096
2536,-146,2811,4099
2611,-207,2802,4095
2679,-244,2811,4099
2697,-237,2817,4096
2714,-244,2811,4099
2762,-296,2777,4095
2822,-342,2754,4099
2851,-339,2745,4095
2893,-342,2754,4099
2975,-405,2751,4095
3072,-488,2754,4099
3119,-526,2755,4095
3143,-537,2754,4099
3182,-574,2723,4095
3250,-635,2696,4099
3309,-686,2682,4095
3357,-732,2696,4099
3376,-788,2698,4095
3357,-830,2696,4099
3327,-835,2685,4095
3357,-830,2696,4099
3413,-848,2698,4095
3393,-879,2696,4099
3279,-902,2679,4095
3215,-928,2696,4099
3255,-964,2740,4095
3286,-977,2811,4099
3197,-940,2878,4095
3072,-879,2983,4099
2988,-829,3142,4095
2893,-781,3385,4099
2721,-713,3689,4095
2572,-635,4073,4099
2504,-563,4512,4095
2429,-488,4991,4099
2251,-395,5459,4095
2072,-293,5909,4099
1977,-184,6296,4095
1893,-49,6597,4099
1704,109,6780,4095
1500,244,6884,4099
1412,328,6917,4095
1429,391,6884,4099
1425,466,6762,4095
1393,537,6597,4099
1384,573,6417,4095
1393,586,6253,4099
1337,621,6093,4095
1214,684,5966,4099
1096,732,5865,4095
1072,732,5794,4099
1149,702,5725,4095
1286,684,5679,4099
1396,686,5647,4095
1429,684,5622,4099
1382,673,5567,4095
1322,684,5507,4099
1290,717,5444,4095
1286,732,5392,4099
1253,707,5314,4095
1179,684,5220,4099
1119,700,5102,4095
1143,732,4991,4099
1200,739,4870,4095
1179,732,4761,4099
1068,732,4643,4095
1000,732,4532,4099
1033,721,4410,4095
1072,732,4302,4099
1017,780,4186,4095
929,830,4073,4099
882,840,3946,4095
857,830,3844,4099
813,829,3751,4095
821,830,3671,4099
934,808,3575,4095
1072,781,3499,4099
1110,774,3449,4095
1072,781,3442,4099
1052,780,3439,4095
1072,781,3442,4099
1059,800,3434,4095
1000,830,3442,4099
952,840,3457,4095
964,830,3499,4099
1009,820,3535,4095
1036,830,3557,4099
1019,842,3548,4095
1000,830,3557,4099
1044,785,3580,4095
1179,732,3614,4099
1335,696,3618,4095
1429,684,3614,4099
1440,682,3608,4095
1429,684,3614,4099
1423,683,3610,4095
1393,684,3614,4099
1314,682,3615,4095
1250,684,3614,4099
1266,683,3585,4095
1322,684,3557,4099
1273,695,3542,4095
1072,732,3557,4099
854,775,3564,4095
821,781,3557,4099
989,736,3524,4095
1179,684,3499,4099
1227,667,3487,4095
1179,684,3499,4099
1178,691,3504,4095
1250,684,3499,4099
1243,690,3469,4095
1072,732,3442,4099
868,778,3427,4095
857,781,3442,4099
1052,734,3452,4095
1250,684,3442,4099
1272,669,3404,4096
1179,684,3385,4099
1133,690,3382,4095
1179,684,3385,4099
1179,692,3357,4097
1072,732,3327,4099
996,760,3296,4093
1107,732,3270,4099
1270,678,3230,4099
1214,684,3213,4099
949,762,3212,4081
821,830,3213,4067
1022,808,3181,4045
1322,732,3155,4019
1440,665,3148,3965
1429,635,3155,3906
1465,618,3131,3844
1500,635,3098,3794
1420,667,3080,3736
1322,684,3098,3681
1379,652,3108,3620
1536,635,3098,3569
1613,681,3063,3510
1572,781,3040,3456
1466,872,3031,3396
1322,928,3040,3344
1202,956,3041,3286
1250,977,3040,3231
1426,1021,3034,3165
1464,1172,3040,3103
1170,1515,3041,3039
643,2051,3040,2990
0,2665,3033,2940
-786,3271,3040,2894
-1659,3942,3045,2835
-2286,4785,3040,2781
-2433,5651,3009,2726
-2286,6152,2983,2685
-2224,6037,2971,2638
-2286,5420,2983,2588
-2175,4542,2986,2527
-1643,3516,2983,2476
-770,2419,2974,2426
179,1465,2983,2379
943,852,2989,2321
1429,537,2983,2267
1690,329,2950,2214
1857,146,2926,2170
1976,33,2916,2115
2036,0,2926,2058
2047,-18,2926,1996
2072,-49,2926,1945
2069,-52,2920,1895
1964,0,2926,1849
1815,55,2924,1798
1822,49,2926,1752
2031,-29,2922,1702
2214,-98,2926,1656
2155,-102,2923,1605
1964,-49,2926,1559
1959,-36,2922,1510
2250,-98,2926,1463
2598,-196,2923,1412
2714,-244,2926,1366
2581,-228,2923,1319
2429,-195,2926,1270
2426,-201,2923,1212
2536,-244,2926,1157
2615,-282,2923,1106
2643,-293,2926,1061
2664,-291,2923,1013
2679,-293,2926,965
2588,-283,2922,915
2393,-244,2926,868
2225,-198,2922,819
2250,-195,2926,772
2443,-256,2921,722
2643,-342,2926,675
2698,-391,2922,626
2643,-391,2926,579
2603,-377,2919,530
2643,-391,2926,482
2649,-421,2922,429
2536,-439,2926,370
2404,-449,2916,309
2464,-488,2926,257
2702,-562,2926,207
2893,-635,2926,145
2893,-683,2908,72
2857,-732,2926,16
2956,-806,2984,-5
3143,-879,3098,0
3234,-916,3237,3
3215,-928,3442,0
3201,-949,3728,-3
3250,-977,4130,0
3262,-974,4610,1
3179,-928,5163,0
3063,-871,5750,-1
3000,-830,6368,0
2912,-781,6949,0
2679,-684,7458,0
2352,-561,7834,-1
2179,-488,8089,0
2261,-488,8204,0
2429,-488,8203,0
2460,-418,8087,0
2357,-293,7917,0
2191,-167,7713,0
1964,-49,7515,0
1697,75,7318,0
1536,195,7171,0
1504,295,7081,0
1429,391,7056,0
1197,497,7048,0
1000,586,7056,0
1015,626,7053,0
1143,635,7056,0
1161,652,7048,0
1072,684,7056,0
989,709,7042,0
929,732,6999,0
827,774,6904,0
750,830,6827,0
801,858,6763,0
964,830,6712,0
1103,768,6623,0
1143,732,6540,0
1081,761,6452,0
964,830,6368,0
851,880,6246,0
821,879,6138,0
853,848,6044,0
857,830,5966,0
812,831,5852,0
821,830,5737,0
915,818,5618,0
964,830,5507,0
837,890,5361,0
607,977,5220,0
467,1033,5091,0
536,1025,4991,0
766,947,4874,0
1036,830,4761,0
1198,738,4639,0
1179,732,4532,0
1047,792,4424,0
1000,830,4360,0
1150,793,4320,0
1393,732,4302,0
1507,711,4265,0
1393,732,4245,0
1148,758,4235,0
964,781,4245,0
933,794,4237,0
1000,781,4245,0
1043,742,4264,0
1000,732,4302,0
894,778,4310,0
821,830,4302,0
890,810,4288,0
1107,732,4302,0
1273,686,4311,0
1179,732,4302,0
917,812,4264,0
821,830,4245,0
973,773,4242,0
1072,732,4245,0
898,768,4217,0
679,830,4188,0
699,834,4156,0
893,781,4130,0
1006,733,4090,0
1000,732,4073,0
952,771,4071,0
857,830,4073,0
735,862,4041,0
750,830,4016,0
936,758,4007,0
1072,732,4016,0
1008,765,3994,0
929,781,3958,0
1003,745,3918,0
1107,732,3901,0
1067,787,3890,0
1000,830,3901,0
1095,776,3906,0
1286,684,3901,0
1363,651,3866,0
1322,684,3844,0
1317,700,3837,0
1393,684,3844,0
1407,670,3819,0
1286,684,3786,0
1155,691,3766,0
1179,684,3786,0
1326,656,3799,0
1393,635,3786,0
1277,632,3744,0
1107,684,3729,0
1084,735,3730,0
1214,732,3729,0
1336,679,3694,0
1322,684,3671,0
1207,791,3668,0
1107,928,3671,0
1078,1000,3641,0
1107,1025,3614,0
1142,1069,3605,0
1143,1172,3614,0
1064,1366,3590,0
857,1709,3557,0
450,2217,3537,0
-179,2832,3557,0
-956,3506,3568,0
-1679,4297,3557,0
-2143,5250,3519,0
-2286,6201,3499,0
-2267,6759,3493,0
-2286,6592,3499,0
-2365,5719,3494,0
-2250,4492,3499,0
-1673,3280,3502,0
-643,2246,3499,0
465,1418,3468,0
1250,830,3442,0
1614,486,3429,0
1786,293,3442,0
1965,136,3444,0
2143,0,3442,0
2217,-75,3434,0
2214,-98,3442,0
2219,-119,3443,0
2250,-146,3442,0
2258,-157,3433,0
2250,-146,3442,0
2252,-145,3448,0
2250,-146,3442,0
2216,-149,3408,0
2179,-146,3385,0
2183,-169,3377,0
2214,-195,3385,0
2227,-212,3380,0
2214,-195,3385,0
2196,-167,3388,0
2179,-146,3385,0
2151,-142,3352,0
2143,-146,3327,0
2175,-162,3319,0
2250,-195,3327,0
2310,-233,3322,0
2322,-244,3327,0
2281,-219,3332,0
2250,-195,3327,0
2260,-206,3291,0
2322,-244,3270,0
2393,-275,3267,0
2464,-293,3270,0
2519,-311,3237,0
2572,-342,3213,0
2618,-385,3205,0
2679,-439,3213,0
2745,-493,3184,0
2822,-537,3155,0
2901,-577,3139,0
3000,-635,3155,0
3089,-699,3155,0
3143,-732,3155,0
3154,-727,3147,0
3179,-732,3155,0
3241,-791,3165,0
3322,-879,3213,0
3380,-945,3283,0
3429,-977,3385,0
3462,-1000,3510,0
3465,-1025,3729,0
3425,-1037,4053,0
3393,-1025,4475,0
3374,-1002,4921,0
3322,-977,5392,0
3190,-940,5874,0
3036,-879,6368,0
2915,-803,6808,0
2822,-732,7171,0
2697,-670,7419,0
2536,-586,7572,0
2347,-454,7614,0
2143,-293,7572,0
