I,V,ABP,RESP
7148,3625,3764,3053
7286,3598,3720,3066
7459,3620,3660,3074
7628,3640,3606,3087
7649,3566,3556,3094
7514,3471,3531,3108
7300,3442,3502,3115
7172,3471,3493,3128
7116,3453,3486,3135
7059,3386,3493,3149
6926,3311,3486,3157
6831,3259,3493,3170
6837,3205,3504,3176
6945,3175,3531,3191
7023,3169,3544,3198
7059,3175,3569,3211
7055,3150,3597,3217
7059,3132,3644,3232
7015,3141,3681,3241
6945,3175,3720,3253
6859,3183,3751,3256
6831,3175,3796,3274
6821,3164,3833,3293
6831,3175,3872,3315
6846,3166,3902,3321
6945,3132,3948,3336
7078,3086,3988,3353
7172,3090,4024,3377
7136,3127,4037,3384
7059,3175,4062,3398
7013,3188,4094,3414
7059,3217,4138,3439
7116,3247,4160,3447
7172,3259,4176,3460
7147,3217,4187,3475
7059,3175,4214,3501
6928,3175,4233,3512
6945,3217,4252,3522
7124,3234,4263,3527
7400,3217,4290,3543
7599,3227,4311,3551
7742,3344,4328,3564
7827,3553,4323,3570
7856,3810,4328,3584
7734,4137,4328,3591
7514,4614,4328,3605
7270,5199,4304,3612
7172,5799,4290,3626
7338,6429,4283,3632
7856,7154,4290,3646
8574,7671,4274,3654
9336,7408,4252,3667
10138,6124,4224,3672
11271,4360,4214,3688
12806,2881,4195,3699
14345,1989,4176,3709
15126,1428,4147,3703
14800,931,4138,3709
13692,443,4123,3716
12523,42,4100,3729
11612,-247,4054,3725
10816,-381,4024,3729
9886,-338,4003,3735
8994,-127,3986,3750
8410,145,3944,3747
8197,423,3910,3750
8068,714,3886,3754
7856,1101,3872,3771
7581,1564,3834,3771
7400,2032,3796,3771
7281,2412,3766,3764
7172,2751,3758,3771
7056,3068,3740,3769
7059,3344,3720,3771
7134,3495,3695,3765
7172,3556,3682,3771
7055,3589,3662,3770
6945,3640,3644,3771
6940,3675,3620,3757
7059,3683,3606,3750
7133,3663,3586,3743
7172,3640,3569,3750
7174,3624,3543,3750
7172,3640,3531,3750
7109,3682,3512,3736
7059,3725,3493,3729
7036,3733,3462,3722
7059,3725,3455,3729
7078,3717,3455,3729
7172,3725,3455,3729
7335,3726,3430,3714
7514,3725,3417,3709
7563,3718,3414,3702
7514,3725,3417,3709
7457,3726,3395,3706
7514,3725,3379,3709
7601,3713,3373,3704
7628,3725,3379,3709
7550,3744,3360,3705
7514,3767,3341,3709
7580,3765,3330,3705
7742,3767,3341,3709
7906,3764,3341,3704
8083,3767,3341,3709
8197,3768,3335,3706
8197,3810,3341,3709
8095,3873,3339,3701
8083,3937,3341,3709
8169,3968,3336,3716
8197,4021,3341,3729
8025,4101,3338,3726
7856,4191,3341,3729
7881,4247,3336,3734
8083,4318,3341,3750
8211,4415,3339,3751
8197,4529,3341,3750
8083,4623,3335,3742
7969,4741,3341,3750
7841,4889,3340,3756
7742,5037,3341,3771
7637,5128,3330,3771
7514,5207,3341,3771
7328,5305,3358,3762
7172,5418,3379,3771
7078,5482,3375,3780
7059,5503,3379,3791
7039,5492,3388,3787
7059,5461,3417,3791
7105,5375,3432,3798
7172,5249,3455,3812
7180,5086,3480,3810
7172,4910,3531,3812
7189,4713,3580,3816
7286,4529,3644,3833
7373,4354,3710,3834
7400,4191,3796,3833
7336,4014,3881,3824
7286,3852,3986,3833
7271,3709,4101,3841
7286,3598,4252,3854
7241,3486,4414,3850
7172,3386,4594,3854
7124,3302,4761,3856
7172,3259,4935,3874
7244,3221,5101,3884
7286,3175,5277,3895
7237,3113,5433,3891
7172,3090,5581,3895
7136,3090,5707,3897
7172,3090,5846,3916
7194,3057,5980,3927
7172,3048,6112,3936
7092,3067,6211,3931
7059,3090,6302,3936
7089,3067,6378,3943
7172,3048,6454,3957
7201,3058,6499,3956
7172,3090,6530,3957
7097,3093,6532,3953
7059,3090,6530,3957
7043,3089,6508,3953
7059,3090,6492,3957
7054,3074,6468,3955
7059,3090,6454,3957
7053,3137,6420,3949
7059,3175,6378,3957
7014,3154,6315,3966
6945,3132,6264,3978
6889,3145,6207,3966
6945,3175,6150,3957
7036,3161,6061,3949
7059,3132,5960,3957
6943,3121,5841,3955
6831,3132,5732,3957
6797,3117,5614,3952
6831,3090,5505,3957
6823,3074,5384,3953
6831,3090,5277,3957
6904,3097,5159,3953
7059,3090,5049,3957
7158,3064,4928,3952
7172,3048,4821,3957
7104,3038,4706,3956
7059,3048,4594,3957
7068,3064,4468,3943
7172,3090,4366,3936
7269,3097,4268,3930
7286,3090,4176,3936
7208,3074,4067,3934
7172,3090,3986,3936
7182,3130,3922,3932
7172,3175,3872,3936
7085,3182,3804,3933
7059,3175,3758,3936
7115,3176,3732,3932
7172,3217,3720,3936
7139,3276,3679,3933
7172,3344,3644,3936
7358,3384,3628,3932
7628,3386,3644,3936
7789,3343,3646,3932
7856,3302,3644,3936
7847,3272,3646,3933
7742,3259,3682,3936
7465,3237,3721,3932
7172,3217,3758,3936
7018,3171,3772,3933
7059,3090,3796,3936
7138,2994,3825,3931
7172,2963,3872,3936
7091,2990,3909,3934
6945,3005,3948,3936
6806,2945,3980,3929
6831,2878,4024,3936
6995,2859,4060,3943
7172,2878,4100,3957
7207,2865,4131,3956
7172,2836,4176,3957
7146,2822,4214,3952
7172,2836,4252,3957
7173,2835,4269,3953
7172,2836,4290,3957
7163,2848,4305,3955
7172,2878,4328,3957
7161,2882,4341,3945
7172,2878,4366,3936
7180,2880,4385,3927
7172,2921,4404,3936
7100,2952,4399,3938
7059,2963,4404,3936
7083,2935,4415,3919
7172,2921,4442,3916
7158,2931,4447,3913
7059,2963,4442,3916
6987,2972,4419,3902
7172,2963,4404,3895
7531,2950,4381,3890
7856,2963,4366,3895
7924,3026,4342,3884
7856,3175,4328,3874
7787,3395,4305,3858
7742,3683,4290,3854
7475,4095,4266,3840
6945,4699,4252,3833
6419,5372,4230,3819
6376,5926,4214,3812
6928,6376,4189,3797
7856,6900,4176,3791
8867,7342,4157,3779
10019,7196,4138,3771
11408,6198,4097,3747
12979,4783,4062,3729
14422,3569,4031,3711
15483,2751,4024,3709
15907,2119,4009,3698
15597,1566,3986,3688
14668,1121,3942,3664
13548,762,3910,3646
12522,374,3883,3629
11613,0,3872,3626
10670,-222,3851,3616
9791,-212,3834,3605
9108,-46,3810,3580
8653,212,3796,3564
8247,520,3774,3548
7856,889,3758,3543
7538,1282,3735,3523
7400,1693,3720,3501
7352,2070,3697,3473
7286,2413,3682,3460
7115,2702,3661,3447
6945,2963,3644,3439
6833,3142,3620,3416
6831,3217,3606,3398
6833,3195,3587,3374
6831,3175,3569,3356
6769,3202,3539,3330
6717,3259,3531,3315
6671,3278,3529,3300
6717,3259,3531,3294
6814,3241,3509,3274
6945,3259,3493,3253
7012,3288,3485,3225
7059,3302,3493,3211
7100,3284,3479,3198
7172,3259,3455,3191
7167,3244,3424,3170
7059,3259,3417,3149
6887,3296,3413,3121
6831,3344,3417,3108
6909,3361,3411,3095
7059,3344,3417,3087
7166,3305,3418,3065
7286,3302,3417,3046
7413,3324,3394,3027
7514,3344,3379,3025
7514,3321,3370,3016
7514,3302,3379,3004
7557,3308,3378,2979
7628,3344,3379,2963
7629,3363,3374,2948
7628,3386,3379,2942
7665,3418,3376,2928
7742,3471,3379,2921
7757,3511,3375,2910
7742,3556,3379,2901
7720,3595,3374,2878
7742,3640,3379,2859
7778,3672,3377,2842
7856,3725,3379,2838
7896,3799,3370,2829
7856,3894,3379,2818
7748,3975,3393,2794
7742,4064,3417,2776
7824,4159,3419,2760
7856,4275,3417,2756
7698,4393,3406,2746
7514,4529,3417,2735
7453,4651,3429,2711
7514,4741,3455,2693
7505,4793,3468,2678
7400,4868,3493,2673
7250,4964,3517,2661
7172,5037,3569,2652
7173,5035,3621,2638
7286,4995,3682,2631
7427,4931,3729,2619
7514,4826,3796,2611
7469,4642,3875,2596
7400,4445,3986,2590
7369,4291,4104,2579
7400,4191,4252,2569
7404,4064,4409,2546
7400,3894,4594,2528
7390,3704,4775,2511
7400,3556,4973,2507
7359,3440,5162,2497
7286,3344,5353,2486
7198,3245,5521,2471
7172,3175,5694,2465
7169,3112,5860,2457
7172,3048,6036,2445
7153,2978,6190,2420
7172,2963,6340,2403
7190,2977,6470,2390
7172,2963,6606,2383
7089,2885,6721,2363
7059,2836,6833,2341
7103,2849,6916,2317
7172,2878,6985,2300
7141,2852,7024,2277
7059,2836,7061,2258
6978,2870,7080,2235
6945,2921,7099,2217
6886,2908,7097,2193
6831,2878,7099,2175
6798,2884,7082,2154
6831,2921,7061,2134
6852,2925,7017,2108
6831,2921,6985,2093
6723,2934,6947,2081
6603,2963,6909,2072
6534,2963,6846,2050
6603,2963,6795,2030
6731,2978,6741,2009
6831,3005,6681,1989
6832,3006,6574,1956
6831,3005,6454,1927
6840,3008,6328,1902
6831,3005,6226,1885
6722,2975,6111,1863
6603,2963,5998,1844
6546,2979,5873,1823
6603,3005,5770,1803
6698,3002,5668,1770
6831,3005,5581,1740
6958,3025,5471,1715
7059,3048,5353,1699
7041,3041,5211,1678
6945,3048,5087,1657
6835,3073,4965,1635
6831,3090,4859,1616
6917,3064,4738,1593
7059,3048,4631,1575
7147,3063,4526,1555
7172,3090,4442,1533
7153,3083,4344,1500
7172,3090,4252,1471
7183,3153,4147,1446
7172,3259,4062,1430
7193,3317,3986,1408
7400,3302,3948,1388
7696,3247,3920,1366
7856,3217,3910,1347
7763,3187,3897,1323
7628,3132,3910,1305
7543,3073,3926,1292
7400,3090,3948,1285
7084,3157,3954,1267
6831,3175,3986,1243
6816,3079,4035,1216
6945,2963,4100,1202
6940,2902,4138,1192
6831,2878,4176,1181
6770,2815,4209,1159
6831,2751,4252,1140
6861,2744,4271,1125
6831,2794,4290,1119
6792,2813,4313,1108
6831,2794,4366,1098
6857,2771,4410,1086
6831,2794,4442,1077
6775,2824,4451,1066
6831,2836,4480,1057
6959,2812,4516,1046
7059,2794,4556,1036
7048,2785,4570,1022
7059,2794,4594,1015
7124,2790,4625,1014
7172,2794,4669,1015
7104,2789,4690,1006
7059,2794,4707,994
7101,2797,4721,982
7172,2836,4745,974
7120,2876,4748,962
7059,2878,4745,953
7067,2838,4735,943
7172,2836,4745,932
7262,2873,4748,918
7400,2878,4745,912
7543,2837,4722,911
7628,2878,4707,912
7573,3069,4687,903
7514,3344,4669,891
7429,3661,4630,879
7172,4106,4594,870
6660,4670,4552,859
6262,5207,4518,849
6389,5653,4460,839
7172,6138,4404,829
8344,6594,4350,815
9677,6646,4328,808
11029,6017,4307,807
12410,4953,4290,808
13803,3873,4261,799
15142,2963,4252,787
16049,2178,4248,776
16167,1566,4252,767
15507,1149,4233,754
14573,804,4214,746
13651,387,4189,744
12637,0,4176,746
11365,-205,4143,738
10133,-212,4100,725
9268,-118,4048,711
8766,85,4024,704
8313,399,4006,696
7856,762,3986,684
7521,1087,3941,669
7400,1439,3910,663
7317,1854,3887,663
7172,2286,3872,663
7000,2618,3832,654
6945,2878,3796,642
6921,3092,3768,631
6831,3259,3758,622
6652,3327,3736,609
6603,3344,3720,601
6670,3361,3712,598
6717,3386,3720,601
6614,3375,3708,595
6603,3344,3682,580
6794,3329,3649,564
7059,3344,3644,559
7123,3352,3645,561
7059,3344,3644,559
6986,3331,3620,548
6945,3344,3606,539
6853,3368,3601,536
6831,3386,3606,539
6926,3383,3589,538
7059,3386,3569,539
7071,3400,3554,541
7059,3429,3569,539
7095,3447,3575,527
7172,3471,3569,518
7204,3479,3541,516
7286,3471,3531,518
7422,3449,3529,510
7514,3471,3531,497
7453,3508,3509,491
7400,3513,3493,497
7471,3467,3484,502
7628,3471,3493,497
7705,3538,3491,485
7742,3598,3493,477
7789,3573,3490,474
7856,3556,3493,477
7851,3614,3485,477
7856,3725,3493,477
7930,3794,3507,475
8083,3852,3531,477
8179,3930,3531,476
8197,4021,3531,477
8144,4075,3525,476
8083,4148,3531,477
7979,4278,3526,476
7856,4445,3531,477
7713,4565,3529,476
7628,4656,3531,477
7595,4752,3520,476
7628,4868,3531,477
7646,4959,3548,476
7628,5037,3569,477
7526,5116,3562,476
7400,5207,3569,477
7289,5257,3592,476
7286,5249,3644,477
7369,5166,3681,476
7514,5037,3720,477
7637,4870,3761,476
7742,4699,3834,477
7774,4523,3907,476
7742,4360,3986,477
7655,4200,4062,475
7628,4064,4176,477
7639,3932,4313,477
7628,3810,4480,477
7515,3676,4640,474
7400,3556,4821,477
7325,3439,5005,479
7286,3344,5201,477
7212,3261,5373,465
7172,3217,5543,456
7170,3191,5694,454
7172,3175,5846,456
7105,3131,5976,455
7059,3090,6112,456
7054,3069,6242,458
7059,3090,6378,456
6994,3090,6482,444
6945,3048,6568,435
6908,2975,6624,435
6831,2963,6681,435
6671,3018,6720,425
6603,3090,6757,414
6689,3104,6774,413
6831,3090,6795,414
6857,3079,6798,407
6831,3090,6795,394
6788,3088,6771,382
6717,3090,6757,373
6595,3091,6737,361
6603,3090,6719,352
6772,3075,6678,351
6945,3090,6644,352
6923,3121,6603,344
6831,3132,6568,331
6801,3098,6499,320
6831,3090,6416,311
6782,3130,6314,300
6717,3175,6226,290
6699,3159,6119,280
6717,3132,5998,269
6657,3127,5852,256
6603,3132,5732,249
6651,3104,5628,249
6831,3090,5543,249
6987,3120,5430,240
7059,3175,5315,228
7020,3185,5192,218
6945,3175,5087,207
6858,3180,4969,194
6831,3217,4859,186
6826,3242,4740,187
6831,3259,4631,186
6842,3274,4511,176
6945,3302,4404,166
7051,3320,4297,165
7059,3344,4214,166
6983,3376,4128,157
7059,3429,4062,145
7302,3465,3995,141
7514,3471,3948,145
7525,3433,3900,147
7514,3386,3872,145
7591,3337,3845,143
7628,3302,3834,145
7403,3272,3811,146
7059,3259,3796,145
6839,3219,3781,143
6831,3132,3796,145
6849,3029,3814,147
6831,3005,3834,145
6805,3042,3838,141
6831,3048,3872,145
6809,2984,3935,156
6717,2963,4024,166
6601,3016,4089,166
6603,3048,4138,166
6707,2977,4160,173
6831,2921,4176,186
6854,2965,4171,197
6831,3048,4176,207
6807,3043,4185,218
6831,3005,4214,228
6832,3011,4241,235
6831,3048,4290,249
6819,3030,4345,270
6831,3005,4404,290
6821,3014,4429,300
6831,3048,4442,311
6860,3027,4449,329
6945,3005,4480,352
7011,3028,4503,366
7059,3090,4518,373
7050,3109,4511,380
7059,3090,4518,394
7049,3072,4531,412
7059,3090,4556,435
7068,3123,4557,458
7172,3175,4556,477
7362,3256,4547,486
7628,3386,4556,497
7824,3586,4556,514
7856,3894,4556,539
7638,4312,4535,561
7286,4826,4518,580
6967,5434,4493,598
6945,6138,4480,622
7364,6771,4449,643
8197,7069,4404,663
9101,6852,4325,680
9905,6180,4252,704
10871,5166,4192,735
12410,3937,4176,767
14122,2713,4180,789
15028,1820,4214,808
14647,1313,4250,827
13662,931,4290,849
12818,432,4290,870
12068,-42,4252,891
10955,-272,4171,910
9677,-254,4100,932
8779,-159,4047,952
8425,0,4024,974
8200,272,4000,993
7856,635,3986,1015
7444,975,3966,1035
7172,1312,3948,1057
7079,1693,3909,1076
7172,2116,3872,1098
7325,2482,3840,1118
7400,2794,3834,1140
7268,3074,3830,1159
7059,3344,3834,1181
6915,3525,3830,1200
6945,3598,3834,1222
7015,3594,3821,1242
7059,3598,3796,1264
7030,3622,3751,1283
7059,3640,3720,1305
7123,3631,3697,1325
7172,3640,3682,1347
7113,3682,3645,1366
7059,3725,3606,1388
7076,3727,3562,1408
7172,3725,3531,1430
7204,3743,3499,1448
7172,3767,3493,1471
7125,3751,3493,1497
7172,3725,3493,1533
7278,3714,3469,1567
7400,3725,3455,1595
7432,3721,3449,1612
7400,3725,3455,1637
7349,3739,3447,1666
7400,3767,3455,1699
7516,3781,3472,1720
7628,3810,3493,1740
7639,3838,3488,1760
7628,3852,3493,1782
7647,3810,3508,1798
7742,3767,3531,1823
7845,3758,3518,1854
7969,3810,3493,1885
8086,3870,3464,1904
8197,3937,3455,1927
8226,3994,3435,1955
8197,4064,3417,1989
8147,4112,3402,2009
8197,4148,3417,2030
8344,4171,3435,2056
8539,4233,3455,2093
8617,4326,3453,2117
8539,4445,3455,2134
8337,4549,3451,2148
8197,4656,3455,2175
8196,4758,3449,2206
8311,4868,3455,2238
8337,4966,3453,2258
8197,5080,3455,2279
7963,5202,3444,2297
7856,5334,3455,2320
7867,5432,3471,2339
7856,5503,3493,2362
7688,5535,3488,2380
7514,5545,3493,2403
7455,5516,3503,2422
7514,5461,3531,2445
7529,5356,3543,2463
7514,5207,3569,2486
7530,5012,3609,2504
7628,4826,3682,2528
7675,4651,3753,2547
7628,4487,3834,2569
7526,4306,3915,2585
7514,4148,4024,2611
7543,4011,4132,2632
7514,3894,4252,2652
7341,3772,4369,2659
7172,3683,4518,2673
7115,3617,4679,2690
7172,3556,4859,2714
7167,3461,5026,2725
7059,3386,5201,2735
6897,3350,5369,2741
6831,3344,5543,2756
6858,3305,5683,2764
6945,3259,5808,2776
6975,3233,5914,2784
6945,3259,6036,2797
6865,3288,6152,2804
6831,3302,6264,2818
6823,3280,6343,2826
6831,3259,6416,2838
6814,3243,6472,2844
6831,3259,6530,2859
6845,3293,6556,2871
6831,3344,6568,2880
6752,3363,6560,2875
6717,3344,6568,2880
6751,3302,6570,2889
6831,3302,6568,2901
6848,3330,6532,2897
6831,3344,6492,2901
6808,3313,6444,2908
6831,3302,6416,2921
6836,3323,6378,2919
6831,3344,6340,2921
6812,3317,6272,2928
6831,3302,6188,2942
6838,3321,6073,2941
6831,3344,5960,2942
6805,3318,5840,2946
6831,3302,5732,2963
6852,3321,5613,2966
6831,3344,5505,2963
6773,3306,5387,2954
6831,3259,5277,2963
6974,3246,5153,2972
7059,3259,5049,2983
6956,3251,4949,2981
6831,3259,4859,2983
6827,3288,4745,2981
6945,3302,4631,2983
7023,3266,4509,2978
7059,3259,4404,2983
7066,3315,4296,2991
7059,3386,4214,3004
6984,3394,4134,3002
6945,3386,4062,3004
7006,3414,3974,3009
7172,3471,3910,3025
7310,3485,3861,3027
7400,3471,3834,3025
7450,3449,3792,3017
7514,3429,3758,3025
7540,3383,3728,3034
7514,3344,3720,3046
7374,3321,3710,3043
7172,3302,3720,3046
6983,3242,3733,3049
6945,3175,3758,3066
7007,3133,3770,3077
7059,3132,3796,3087
6999,3110,3826,3084
6945,3048,3872,3087
6967,2975,3906,3090
7059,2963,3948,3108
7091,2991,3984,3120
7059,3005,4024,3128
6952,2973,4042,3123
6831,2963,4062,3128
6745,3000,4086,3137
6831,3048,4138,3149
7025,3036,4192,3146
7172,3005,4252,3149
7134,3004,4291,3156
7059,3048,4328,3170
7072,3064,4346,3168
7172,3048,4366,3170
7201,3010,4377,3174
7172,3005,4404,3191
7141,3016,4435,3193
7172,3048,4480,3191
7183,3058,4505,3182
7172,3048,4518,3191
7105,3027,4510,3199
7059,3048,4518,3211
7046,3085,4531,3210
7172,3090,4556,3211
7386,3060,4558,3208
7628,3090,4556,3211
7767,3213,4547,3208
7856,3386,4556,3211
7896,3598,4557,3209
7856,3937,4556,3211
7593,4417,4533,3207
7172,4953,4518,3211
6801,5512,4495,3211
6831,6180,4480,3211
7411,6858,4453,3197
8425,7196,4442,3191
9436,6906,4424,3186
10246,6095,4404,3191
11126,5021,4360,3181
12523,3852,4328,3170
14148,2694,4303,3154
15142,1778,4290,3149
15000,1211,4252,3138
14231,847,4214,3128
13470,448,4182,3113
12751,42,4176,3108
11708,-225,4161,3098
10474,-296,4138,3087
9494,-258,4094,3063
8994,-127,4062,3046
8708,101,4034,3030
8425,423,4024,3025
8106,781,4004,3012
7856,1185,3986,3004
7656,1613,3960,2992
7514,2032,3948,2983
7387,2382,3930,2961
7286,2709,3910,2942
7162,3011,3868,2924
7059,3259,3834,2921
6964,3373,3805,2912
6945,3386,3796,2901
6968,3369,3778,2877
7059,3386,3758,2859
7122,3414,3730,2842
7172,3429,3720,2838
7169,3422,3716,2829
7172,3429,3720,2818
7159,3449,3704,2794
7172,3471,3682,2776
7168,3472,3653,2760
7172,3471,3644,2756
7158,3470,3641,2744
7172,3471,3644,2735
7173,3462,3627,2720
7172,3471,3606,2714
7146,3493,3578,2703
7172,3513,3569,2693
7253,3496,3562,2677
7400,3471,3569,2673
7529,3457,3566,2670
7628,3471,3569,2673
7648,3474,3564,2662
7628,3471,3569,2652
7588,3460,3565,2638
7628,3471,3569,2631
7731,3485,3565,2618
7856,3513,3569,2611
7888,3544,3565,2598
7856,3598,3569,2590
7811,3634,3565,2575
7856,3640,3569,2569
7957,3604,3565,2565
8083,3598,3569,2569
8155,3651,3565,2561
8197,3767,3569,2548
8199,3869,3564,2531
8197,3937,3569,2528
8148,3980,3566,2527
8083,4064,3569,2528
8006,4181,3563,2515
7969,4318,3569,2507
7923,4427,3567,2502
7856,4529,3569,2507
7732,4641,3559,2500
7628,4783,3569,2486
7552,4908,3582,2467
7514,4995,3606,2465
7420,5047,3607,2466
7286,5122,3606,2465
7165,5203,3608,2451
7172,5249,3644,2445
7240,5209,3682,2443
7286,5122,3720,2445
7260,5006,3743,2432
7286,4868,3796,2424
7362,4693,3865,2420
7400,4529,3948,2424
7288,4383,4011,2414
7172,4233,4100,2403
7198,4040,4215,2390
7400,3852,4366,2383
7575,3691,4509,2369
7628,3556,4669,2362
7565,3411,4844,2358
7514,3302,5049,2362
7466,3230,5240,2353
7400,3175,5429,2341
7271,3097,5598,2326
7172,3048,5770,2320
7136,3027,5922,2310
7172,3005,6074,2300
7184,2946,6207,2283
7172,2921,6340,2279
7149,2943,6451,2277
7172,2963,6568,2279
7187,2917,6667,2268
7172,2878,6757,2258
7102,2889,6814,2245
7059,2921,6871,2238
7045,2901,6913,2225
7059,2878,6947,2217
7018,2902,6946,2206
6945,2963,6947,2196
6856,2980,6945,2174
6831,2963,6947,2155
6861,2948,6914,2139
6945,2963,6871,2134
6980,2968,6822,2124
6945,2963,6795,2113
6855,2954,6758,2098
6831,2963,6719,2093
6847,2964,6659,2084
6831,2963,6606,2072
6703,2967,6534,2048
6603,3005,6454,2030
6641,3042,6340,2017
6831,3048,6226,2010
6994,3002,6104,1991
7059,2963,5998,1968
7041,2951,5881,1942
7059,2963,5770,1927
7078,2961,5649,1914
7059,2963,5543,1906
6969,2965,5425,1888
6945,2963,5315,1865
7026,2946,5193,1837
7172,2963,5087,1823
7222,3009,4970,1814
7172,3048,4859,1803
7080,3030,4735,1778
7059,3005,4631,1761
7095,3011,4529,1750
7172,3048,4442,1740
7198,3056,4338,1717
7172,3048,4252,1699
7130,3050,4177,1687
7172,3090,4138,1678
7222,3133,4097,1656
7172,3175,4062,1637
7004,3223,4013,1623
6945,3302,3986,1616
7099,3360,3970,1596
7400,3344,3986,1575
7659,3227,4001,1558
7856,3090,4024,1554
7943,3018,4035,1544
7856,3048,4062,1533
7530,3096,4091,1520
7172,3090,4138,1512
6996,3020,4173,1501
7059,2963,4214,1492
7125,2927,4245,1480
7059,2878,4290,1471
6897,2796,4325,1459
6831,2751,4366,1450
6843,2765,4396,1439
6831,2794,4442,1430
6731,2774,4481,1416
6717,2751,4518,1409
6857,2763,4531,1399
7059,2794,4556,1388
7112,2780,4586,1372
7059,2751,4631,1367
7013,2751,4654,1368
7059,2794,4669,1367
7084,2810,4677,1354
7059,2794,4707,1347
6985,2769,4730,1346
6945,2794,4745,1347
6921,2827,4737,1335
6945,2836,4745,1326
6982,2800,4760,1324
7059,2794,4783,1326
7116,2816,4782,1315
7172,2836,4783,1305
7168,2823,4780,1303
7172,2836,4783,1305
7218,2874,4764,1296
7400,2878,4745,1285
7604,2839,4721,1280
7742,2878,4707,1285
7751,3044,4682,1279
7742,3259,4669,1264
7632,3499,4651,1246
7286,3894,4631,1243
6696,4465,4588,1245
6262,5037,4556,1243
6327,5510,4531,1230
6945,6011,4518,1222
7874,6524,4480,1221
8994,6730,4442,1222
10208,6363,4408,1213
11499,5588,4404,1202
12870,4681,4390,1190
14345,3725,4366,1181
15543,2727,4320,1168
15939,1905,4290,1160
15420,1399,4265,1158
14573,1058,4252,1160
13810,643,4227,1152
12979,212,4214,1140
11772,-78,4195,1125
10474,-212,4176,1119
9521,-279,4133,1110
8994,-212,4100,1098
8584,60,4075,1077
8197,466,4062,1057
7872,839,4025,1040
7628,1185,3986,1036
7371,1564,3952,1036
7172,1989,3948,1036
7053,2362,3947,1027
6945,2667,3948,1015
6708,2905,3929,1003
6489,3090,3910,994
6464,3172,3883,984
6717,3175,3872,974
7007,3153,3854,962
7172,3175,3834,953
7135,3212,3803,942
7059,3217,3796,932
6987,3181,3796,921
6945,3175,3796,912
6864,3228,3771,900
6831,3302,3758,891
6860,3335,3755,879
6945,3344,3758,870
6969,3349,3736,859
6945,3344,3720,849
6874,3313,3714,838
6831,3302,3720,829
6831,3323,3701,818
6945,3344,3682,808
7087,3320,3671,795
7172,3302,3682,787
7151,3314,3683,778
7172,3344,3682,767
7277,3341,3676,752
7400,3344,3682,746
7414,3364,3680,747
7400,3386,3682,746
7429,3374,3678,734
7514,3386,3682,725
7534,3429,3679,724
7514,3471,3682,725
7518,3462,3678,716
7628,3471,3682,704
7753,3526,3678,700
7856,3598,3682,704
7936,3620,3679,706
8083,3640,3682,704
8208,3691,3678,702
8197,3767,3682,704
8011,3832,3679,704
7856,3937,3682,704
7822,4087,3677,703
7856,4233,3682,704
7809,4304,3679,704
7742,4360,3682,704
7687,4461,3674,704
7628,4614,3682,704
7493,4739,3693,703
7400,4826,3720,704
7389,4888,3735,704
7400,4953,3758,704
7297,4987,3782,703
7172,4995,3834,704
7120,4966,3886,705
7172,4910,3948,704
7223,4802,4005,701
7286,4656,4100,704
7349,4482,4218,713
7400,4318,4366,725
7354,4162,4507,729
7286,4021,4669,725
7281,3871,4844,720
7400,3725,5049,725
7508,3582,5241,736
7514,3471,5429,746
7392,3377,5593,747
7286,3302,5770,746
7253,3216,5939,744
7286,3132,6112,746
7262,3051,6263,746
7172,3005,6416,746
7038,2976,6550,745
6945,2963,6681,746
6868,2949,6780,745
6831,2963,6871,746
6839,2975,6943,745
6945,2963,7023,746
7048,2909,7083,744
7059,2878,7137,746
6939,2888,7159,746
6831,2921,7175,746
6767,2922,7170,743
6717,2921,7175,746
6620,2933,7170,749
6603,2963,7175,746
6701,2968,7158,733
6831,2963,7137,725
6816,2956,7094,726
6717,2963,7061,725
6656,2960,7020,714
6717,2963,6985,704
6794,2974,6926,703
6831,3005,6871,704
6784,3028,6807,695
6717,3048,6757,684
6671,3051,6686,681
6717,3048,6606,684
6759,3025,6491,677
6717,3005,6378,663
6600,2992,6254,650
6603,3005,6150,642
6725,3024,6034,633
6831,3048,5922,622
6810,3052,5796,609
6831,3048,5694,601
6953,3037,5595,591
7059,3048,5505,580
6971,3066,5389,568
6831,3090,5277,559
6818,3105,5156,550
6945,3132,5049,539
6996,3157,4928,525
6945,3175,4821,518
6917,3168,4715,518
7059,3175,4631,518
7234,3204,4544,509
7286,3259,4480,497
7196,3306,4416,486
7172,3344,4366,477
7269,3357,4300,464
7400,3344,4252,456
7448,3286,4216,454
7514,3217,4214,456
7614,3158,4209,450
7628,3132,4214,435
7392,3113,4207,420
7059,3090,4214,414
6842,3047,4220,415
6831,3005,4252,414
6854,2960,4284,405
6831,2921,4328,394
6759,2873,4359,389
6717,2836,4404,394
6662,2816,4442,397
6603,2836,4480,394
6553,2864,4493,382
6603,2878,4518,373
6716,2856,4546,370
6831,2836,4594,373
6849,2827,4628,374
6831,2836,4669,373
6811,2834,4704,372
6831,2836,4745,373
6829,2832,4765,373
6831,2836,4783,373
6825,2840,4795,371
6831,2878,4821,373
6813,2915,4838,374
6831,2921,4859,373
6872,2867,4871,370
6945,2836,4897,373
6990,2860,4916,383
7059,2921,4935,394
7082,2951,4923,396
7059,2963,4897,394
6990,2967,4862,392
7059,2963,4859,394
