II,III,PLETH,ABP
687,2501,10317,12750
467,2418,10271,12781
184,2128,10255,12844
-241,1570,10208,12878
-766,837,10172,12927
-1231,112,10122,12934
-1510,-456,10103,12945
-1618,-810,10061,12908
-1658,-970,10029,12873
-1730,-1038,9974,12796
-1840,-1118,9950,12738
-1917,-1223,9914,12660
-1858,-1245,9896,12625
-1646,-1120,9858,12596
-1359,-920,9851,12633
-1101,-767,9830,12678
-905,-681,9808,12760
-758,-615,9737,12810
-635,-538,9686,12877
-529,-473,9633,12922
-435,-423,9609,13013
-378,-394,9561,13100
-375,-388,9542,13210
-396,-408,9524,13236
-359,-409,9526,13170
-214,-351,9489,12943
-6,-233,9471,12663
182,-97,9450,12375
305,15,9451,12213
387,92,9414,12140
442,139,9397,12167
469,166,9376,12190
454,173,9376,12232
407,160,9340,12247
335,116,9323,12296
251,48,9303,12336
157,-34,9302,12385
60,-112,9267,12399
-33,-184,9251,12399
-87,-235,9231,12385
-91,-262,9229,12379
-89,-283,9185,12379
-139,-334,9151,12371
-201,-392,9110,12352
-189,-418,9094,12312
-118,-408,9051,12261
-122,-425,9029,12197
-228,-481,9003,12126
-312,-525,9001,12053
-294,-518,8972,11967
-288,-526,8957,11864
-383,-595,8932,11649
-495,-684,8928,11230
-508,-722,8894,10359
-508,-744,8866,8847
-644,-826,8820,6458
-913,-987,8798,3229
-1153,-1157,8757,-656
-1286,-1287,8724,-4728
-1363,-1376,8670,-8551
-1474,-1461,8644,-11755
-1627,-1562,8610,-14217
-1805,-1694,8593,-15921
-1976,-1836,8554,-16917
-2137,-1965,8543,-17184
-2285,-2067,8524,-16657
-2431,-2160,8518,-15210
-2569,-2255,8483,-12763
-2698,-2350,8471,-9295
-2818,-2427,8451,-4977
-2941,-2490,8438,-145
-3045,-2552,8386,4604
-3110,-2623,8352,8627
-3135,-2675,8318,11302
-3166,-2683,8303,12350
-3226,-2650,8260,11781
-3285,-2608,8242,9956
-3257,-2550,8226,7322
-3111,-2451,8219,4353
-2906,-2306,8169,1401
-2751,-2175,8131,-1296
-2668,-2088,8097,-3563
-2600,-2023,8081,-5327
-2491,-1929,8017,-6501
-2375,-1821,7954,-7101
-2300,-1735,7890,-7087
-2267,-1680,7867,-6511
-2217,-1624,7826,-5378
-2148,-1557,7793,-3812
-2086,-1494,7754,-1933
-2055,-1453,7761,37
-2022,-1421,7761,1888
-1965,-1384,7760,3406
-1880,-1324,7730,4420
-1803,-1249,7744,4868
-1760,-1180,7771,4729
-1756,-1147,7809,4111
-1725,-1122,7810,3113
-1630,-1066,7849,1910
-1512,-979,7911,634
-1474,-920,8000,-575
-1481,-895,8045,-1616
-1420,-860,8110,-2422
-1287,-793,8196,-2945
-1239,-754,8327,-3182
-1304,-763,8425,-3122
-1311,-762,8524,-2805
-1155,-694,8619,-2253
-990,-610,8759,-1542
-947,-564,8871,-738
-931,-535,8975,62
-810,-466,9059,782
-681,-389,9200,1352
-691,-364,9340,1717
-786,-396,9471,1856
-809,-423,9563,1765
-770,-423,9724,1489
-781,-424,9932,1072
-860,-452,10150,581
-905,-486,10282,63
-887,-498,10404,-425
-867,-486,10519,-841
-897,-480,10633,-1156
-938,-495,10672,-1346
-945,-522,10723,-1410
-921,-530,10793,-1343
-908,-513,10887,-1170
-912,-485,10916,-906
-895,-465,10953,-586
-828,-458,11009,-241
-758,-466,11103,88
-748,-480,11143,370
-814,-493,11175,582
-910,-504,11196,713
-982,-518,11247,763
-989,-515,11257,731
-930,-476,11270,631
-842,-412,11273,472
-788,-370,11316,274
-767,-363,11331,53
-728,-351,11350,-173
-654,-303,11341,-389
-613,-250,11363,-579
-649,-242,11363,-725
-708,-277,11370,-814
-693,-287,11339,-838
-606,-237,11332,-807
-542,-180,11312,-728
-564,-186,11308,-623
-623,-235,11265,-504
-621,-237,11238,-392
-535,-182,11196,-300
-434,-146,11178,-229
-395,-158,11127,-173
-419,-134,11092,-118
-449,-50,11045,-58
-452,-11,11028,14
-463,-114,10981,95
-523,-274,10938,173
-589,-342,10867,227
-576,-289,10826,237
-491,-203,10769,197
-424,-115,10732,123
-388,29,10671,29
-304,249,10646,-82
-170,458,10610,-201
-88,590,10586,-315
-45,720,10526,-400
114,978,10497,-449
410,1336,10462,-460
622,1611,10441,-434
642,1710,10380,-372
698,1790,10347,-289
1052,2057,10314,-202
1561,2464,10296,-125
1839,2746,10234,-62
1720,2724,10198,-15
1415,2504,10165,14
1170,2302,10150,21
1002,2186,10087,9
750,2043,10048,-20
335,1804,10015,-61
-146,1557,10002,-111
-516,1433,9941,-163
-710,1421,9900,-213
-811,1411,9866,-251
-918,1364,9855,-276
-1016,1346,9796,-287
-1060,1378,9754,-288
-1132,1320,9717,-279
-1376,1005,9707,-261
-1761,428,9652,-233
-2049,-212,9610,-201
-2080,-697,9567,-166
-1947,-954,9555,-137
-1834,-1057,9513,-114
-1770,-1090,9489,-101
-1691,-1102,9463,-94
-1596,-1100,9464,-93
-1531,-1094,9429,-99
-1460,-1060,9397,-113
-1315,-966,9350,-133
-1104,-803,9330,-155
-884,-626,9292,-175
-668,-491,9271,-193
-434,-399,9237,-209
-207,-301,9232,-220
-36,-178,9208,-224
66,-65,9197,-223
129,-8,9166,-219
164,1,9158,-213
159,-5,9134,-201
106,-11,9123,-186
37,-26,9092,-170
-15,-49,9088,-156
-39,-69,9065,-144
-64,-92,9029,-139
-87,-119,8939,-137
-92,-144,8867,-137
-73,-144,8802,-137
-69,-127,8760,-139
-97,-111,8692,-148
-134,-115,8656,-160
-131,-130,8626,-172
-102,-149,8608,-180
-87,-165,8547,-186
-111,-189,8508,-192
-149,-218,8477,-195
-176,-252,8461,-195
-183,-278,8400,-189
-188,-299,8359,-182
-206,-323,8327,-176
-256,-367,8313,-172
-343,-439,8255,-167
-467,-544,8211,-160
-614,-672,8177,-154
-769,-812,8165,-150
-899,-943,8110,-148
-990,-1050,8065,-148
-1045,-1122,8027,-149
-1095,-1169,8016,-152
-1158,-1204,7975,-158
-1232,-1249,7948,-165
-1288,-1306,7925,-170
-1316,-1369,7926,-172
-1328,-1418,7890,-172
-1356,-1448,7854,-172
-1403,-1473,7808,-172
-1456,-1513,7791,-172
-1509,-1563,7755,-172
-1575,-1604,7731,-172
-1629,-1619,7698,-172
-1631,-1625,7694,-172
-1582,-1637,7673,-172
-1557,-1650,7660,-172
-1598,-1643,7626,-172
-1671,-1616,7615,-172
-1710,-1584,7598,-172
-1712,-1563,7604,-172
-1689,-1536,7593,-172
-1645,-1492,7599,-172
-1579,-1428,7591,-172
-1541,-1370,7602,-172
-1551,-1325,7594,-172
-1569,-1290,7600,-172
-1536,-1245,7591,-172
-1476,-1199,7602,-172
-1449,-1161,7596,-172
-1478,-1144,7600,-172
-1502,-1133,7587,-172
-1482,-1120,7605,-172
-1438,-1100,7617,-172
-1438,-1087,7640,-172
-1487,-1078,7641,-172
-1539,-1070,7672,-172
-1548,-1057,7696,-172
-1541,-1057,7717,-172
-1553,-1065,7705,-172
-1587,-1072,7747,-172
-1608,-1058,7810,-172
-1615,-1033,7874,-172
-1613,-1004,7886,-172
-1606,-974,7948,-172
-1589,-945,8042,-172
-1578,-936,8132,-172
-1564,-941,8151,-172
-1515,-931,8225,-172
-1415,-880,8366,-172
-1306,-804,8525,-172
-1222,-731,8599,-172
-1169,-677,8706,-172
-1142,-647,8877,-172
-1168,-655,9071,-172
-1231,-685,9170,-172
-1275,-701,9283,-172
-1268,-686,9458,-172
-1255,-674,9682,-172
-1267,-686,9822,-172
-1271,-698,9950,-172
-1214,-673,10105,-172
-1133,-630,10309,-172
-1087,-605,10447,-172
-1085,-602,10567,-172
-1062,-588,10691,-172
-997,-550,10866,-172
-930,-504,11001,-172
-914,-474,11121,-172
-920,-456,11215,-172
-881,-439,11344,-172
-756,-415,11445,-172
-608,-392,11541,-172
-542,-377,11601,-172
-605,-371,11696,-172
-712,-364,11780,-172
-746,-350,11869,-172
-679,-327,11913,-172
-595,-295,11989,-172
-557,-254,12069,-172
-545,-209,12171,-172
-507,-165,12219,-172
-451,-127,12263,-172
-413,-95,12287,-172
-397,-75,12335,-172
-365,-56,12341,-172
-312,-27,12351,-172
-268,7,12342,-172
-251,29,12367,-172
-240,38,12363,-172
-215,53,12359,-172
-181,82,12321,-171
-167,108,12319,-172
-175,117,12301,-172
-176,118,12291,-173
-145,128,12235,-171
-94,148,12208,-171
-64,158,12173,-173
-70,159,12156,-177
-71,179,12094,-181
-18,231,12059,-184
65,264,12022,-185
100,241,12010,-183
78,219,11951,-178
75,296,11913,-174
139,424,11872,-172
224,446,11860,-171
269,319,11812,-171
283,209,11791,-175
304,246,11768,-181
341,362,11770,-185
390,436,11727,-182
466,506,11697,-175
564,667,11656,-171
619,881,11641,-171
595,1008,11587,-172
577,1057,11550,-173
732,1208,11505,-172
1056,1559,11493,-171
1273,1920,11440,-171
1129,2037,11380,-173
802,1945,11287,-177
761,1962,11233,-182
1143,2246,11161,-184
1518,2563,11096,-185
1444,2588,10993,-183
1011,2313,10930,-179
614,1987,10864,-174
403,1766,10810,-171
224,1599,10705,-171
-42,1414,10626,-173
-359,1237,10559,-172
-658,1128,10531,-171
-884,1109,10464,-172
-966,1170,10416,-173
-903,1271,10375,-172
-785,1381,10386,-170
-678,1499,10380,-164
-554,1622,10395,-153
-461,1637,10399,-137
-535,1393,10440,-129
-788,880,10465,-134
-977,315,10511,-150
-903,-62,10534,-168
-631,-176,10574,-180
-372,-132,10588,-184
-182,-33,10626,-184
-7,70,10642,-183
185,176,10661,-183
359,281,10649,-184
532,397,10669,-188
729,519,10678,-193
924,633,10682,-196
1064,709,10631,-193
1154,754,10605,-185
1214,783,10582,-178
1249,814,10564,-174
1263,839,10483,-172
1289,860,10409,-171
1329,879,10339,-169
1342,903,10295,-166
1304,908,10198,-159
1291,889,10100,-150
1414,892,9997,-142
1670,984,9934,-137
1893,1132,9844,-135
1930,1224,9759,-132
1838,1227,9660,-126
1821,1235,9604,-118
1949,1315,9541,-114
2085,1402,9497,-115
2129,1427,9436,-120
2159,1431,9409,-129
2229,1466,9376,-146
2223,1472,9362,-170
2036,1371,9322,-196
1777,1201,9310,-210
1609,1057,9290,-201
1519,952,9286,-171
1378,825,9250,-130
1179,658,9239,-89
1021,505,9218,-55
941,403,9205,-34
865,330,9151,-24
742,247,9121,-22
611,147,9090,-25
532,56,9064,-32
497,-9,8988,-46
451,-57,8934,-61
360,-121,8886,-73
254,-212,8852,-77
177,-309,8770,-72
134,-376,8709,-62
78,-411,8659,-45
-9,-438,8632,-22
-97,-482,8563,12
-140,-535,8516,54
-157,-582,8484,109
-195,-615,8473,179
-266,-648,8417,267
-329,-691,8372,368
-363,-743,8334,476
-395,-786,8324,583
-445,-810,8281,673
-481,-812,8255,730
-469,-794,8233,737
-429,-761,8234,689
-412,-729,8196,588
-425,-713,8160,445
-437,-707,8116,277
-429,-688,8100,105
-411,-648,8060,-56
-384,-606,8035,-196
-322,-569,8007,-312
-230,-523,8006,-391
-182,-462,7976,-432
-254,-418,7946,-431
-413,-419,7897,-404
-537,-455,7875,-347
-563,-487,7837,-273
-553,-497,7806,-177
-583,-498,7748,-95
-616,-498,7716,-13
-579,-477,7687,35
-475,-419,7689,93
-387,-339,7670,116
-347,-271,7667,155
-307,-223,7662,158
-209,-161,7700,214
-68,-65,7727,283
61,44,7756,456
147,131,7771,668
217,198,7851,995
309,272,7948,1349
427,360,8045,1785
545,449,8096,2221
635,524,8196,2775
685,577,8316,3486
704,611,8425,4601
733,642,8464,6227
808,690,8559,8560
887,745,8712,11505
885,771,8875,14954
812,760,8952,18544
788,750,9057,22060
863,773,9216,25222
954,810,9394,28008
969,826,9479,30333
961,833,9574,32287
1002,851,9715,32767
1072,888,9882,32767
1093,915,9958,32767
1087,945,10034,32767
1105,961,10153,32767
1141,962,10317,32767
1115,932,10409,32767
1028,903,10489,32767
939,852,10577,32767
910,763,10699,32767
921,652,10762,32767
952,609,10820,32767
1008,633,10877,32767
1167,680,10971,32767
1504,767,11019,32767
2017,1042,11067,32767
2567,1541,11105,32767
3008,2136,11184,32767
3327,2703,11238,32767
3627,3339,11296,32767
3937,4182,11326,32767
4154,5171,11383,32767
4184,6019,11418,32767
4109,6524,11465,32767
4094,6727,11480,32767
4174,6806,11516,32767
4200,6824,11533,32767
4037,6724,11569,32767
3724,6485,11572,32767
3411,6198,11586,32767
3157,5913,11580,32767
2897,5595,11602,32767
2590,5238,11592,32767
2302,4937,11579,32767
2080,4724,11526,32767
1833,4444,11505,32767
1416,3937,11471,32767
857,3288,11445,32767
392,2753,11380,32767
218,2468,11351,32767
246,2317,11323,32767
226,2125,11300,32767
56,1848,11221,32767
-113,1586,11167,32767
-141,1408,11120,32767
-54,1317,11089,32767
61,1266,11004,32767
216,1253,10943,32767
401,1243,10895,32767
472,1148,10869,32767
256,848,10787,32767
-165,378,10723,32767
-500,-74,10670,32767
-557,-322,10646,32767
-484,-419,10574,32767
-528,-537,10527,32767
-693,-719,10491,32767
-764,-818,10483,32767
-720,-811,10421,32767
-805,-863,10364,32767
-1118,-1072,10304,32767
-1401,-1271,10274,32767
-1431,-1304,10208,32767
-1359,-1266,10162,32767
-1433,-1335,10117,32767
-1585,-1468,10105,32767
-1594,-1516,10053,32767
-1464,-1473,10004,32767
-1368,-1451,9937,32767
-1332,-1465,9901,32767
-1234,-1426,9841,32767
-1027,-1308,9797,32767
-798,-1172,9744,32767
-605,-1063,9727,32767
-428,-961,9686,32767
-247,-855,9632,32767
-67,-761,9537,32767
108,-703,9472,32767
282,-663,9408,32767
444,-610,9358,32767
573,-528,9275,32767
647,-453,9226,32767
650,-431,9179,32767
577,-491,9133,32767
454,-616,9029,32767
332,-773,8949,32767
252,-921,8886,32767
210,-1043,8850,32767
182,-1139,8778,32767
147,-1238,8735,32767
116,-1333,8708,32767
107,-1400,8692,32767
129,-1422,8617,32767
165,-1435,8555,32767
192,-1468,8507,32767
207,-1508,8479,32767
249,-1509,8408,32767
343,-1464,8362,32767
450,-1397,8334,32767
507,-1333,8322,32767
536,-1257,8259,32767
622,-1156,8215,32767
761,-1036,8190,32767
823,-947,8177,32767
707,-939,8106,32767
489,-1017,8045,32767
328,-1103,8001,32767
285,-1111,7972,32767
275,-1056,7884,32767
217,-1030,7798,32767
149,-1041,7727,32767
149,-1008,7683,32767
196,-897,7595,32767
195,-807,7508,32767
143,-793,7431,32767
136,-781,7383,32767
186,-696,7299,32767
191,-604,7203,32767
126,-584,7097,32767
124,-589,7024,32767
226,-531,6942,32767
265,-440,6873,32767
112,-400,6800,32767
-89,-411,6759,32767
-131,-398,6706,32767
-32,-341,6650,32767
25,-282,6579,32767
-15,-248,6541,32767
-66,-225,6491,32767
-74,-205,6402,32767
-77,-191,6247,32767
-101,-186,6116,32767
-121,-176,6014,32767
-108,-152,5919,32767
-69,-112,5781,32767
-19,-61,5679,32767
20,-5,5615,32767
44,46,5547,32767
67,91,5403,32767
120,141,5269,32767
191,197,5182,32767
249,247,5118,32767
279,277,4999,32767
313,292,4894,32767
367,306,4836,32767
415,329,4804,32767
419,353,4722,32767
389,367,4644,32767
368,362,4597,32767
382,349,4574,32767
420,348,4508,32767
461,372,4452,32767
476,399,4423,32767
458,403,4413,32767
433,388,4358,32767
451,398,4306,32767
522,449,4278,32767
623,517,4266,32767
728,585,4203,32767
854,672,4117,32767
989,773,4035,32767
1089,848,3988,32767
1122,871,3924,32767
1123,886,3854,32767
1131,923,3782,32767
1151,959,3744,32767
1147,952,3703,32767
1132,932,3656,32767
1141,944,3592,30340
1184,986,3558,25314
1207,1007,3547,19580
1183,996,3559,13830
1162,978,3551,8461
1226,988,3555,3852
1344,1020,3588,-12
1403,1061,3684,-3053
1355,1092,3790,-5388
1313,1132,3888,-6948
1390,1203,3975,-7853
1568,1321,4117,-8072
1721,1444,4284,-7745
1803,1518,4437,-6833
1862,1536,4543,-5458
1956,1557,4682,-3612
2057,1615,4864,-1497
2124,1686,5045,807
2143,1717,5152,3040
2157,1719,5247,5104
2195,1728,5359,6754
2256,1765,5478,7939
2294,1801,5531,8523
2299,1819,5562,8578
2292,1819,5599,8121
2322,1828,5652,7298
2372,1851,5663,6203
2406,1889,5661,4977
2407,1919,5643,3722
2425,1934,5617,2532
2472,1935,5561,1480
2527,1954,5539,609
2538,1976,5546,-38
2525,1983,5563,-463
2526,1968,5547,-658
2568,1980,5573,-638
2602,2012,5643,-414
2607,2031,5726,-23
2604,2024,5758,495
2659,2050,5822,1099
2740,2108,5948,1735
2781,2140,6115,2366
2761,2113,6234,2925
2770,2111,6359,3397
2836,2167,6503,3734
2909,2231,6672,3943
2940,2246,6790,3997
3001,2282,6910,3931
3115,2378,7016,3746
3222,2478,7127,3480
3253,2489,7186,3143
3287,2480,7267,2779
3383,2571,7331,2412
3502,2776,7370,2077
3554,2913,7308,1788
3611,2876,7263,1560
3758,2758,7283,1400
3975,2771,7394,1316
4101,2928,7394,1303
4069,3074,7309,1353
3920,3085,7380,1449
3773,3072,7989,1585
3674,3149,8959,1745
3625,3282,9889,1919
3576,3331,10618,2080
3539,3336,11572,2223
3573,3445,12840,2330
3727,3720,14045,2418
3890,3992,14818,2478
3935,4113,15510,2521
3887,4121,16385,2529
3978,4226,17248,2510
4310,4497,17697,2455
4706,4796,17964,2381
4853,4896,18328,2283
4702,4772,18742,2175
4470,4578,18880,2055
4383,4474,18899,1941
4372,4425,19029,1833
4226,4327,19295,1743
3859,4156,19409,1670
3446,4019,19415,1630
3176,3972,19426,1628
3086,3985,19523,1673
3061,4004,19536,1754
3062,4077,19500,1869
3123,4218,19454,2002
3255,4331,19503,2150
3314,4241,19522,2284
3189,3899,19518,2392
2927,3394,19440,2455
2717,2888,19397,2484
2610,2475,19328,2479
2498,2194,19278,2452
2269,1990,19169,2397
2002,1809,19104,2330
1808,1625,19025,2251
1715,1496,18978,2175
1656,1437,18879,2094
1643,1426,18826,2015
1698,1417,18772,1930
1789,1423,18751,1851
1830,1440,18654,1776
1820,1441,18558,1721
1806,1396,18444,1685
1818,1349,18383,1677
1842,1339,18250,1685
1867,1360,18067,1713
1877,1356,17832,1751
1862,1324,17686,1808
1832,1295,17511,1870
1838,1305,17233,1938
1896,1334,16826,1992
1955,1349,16530,2039
1924,1321,16284,2068
1752,1238,15922,2093
1443,1076,15337,2096
1023,814,14848,2094
519,460,14515,2075
-4,74,14140,2063
-428,-259,13507,2047
-652,-485,12929,2042
-709,-609,12565,2028
-736,-674,12260,2020
-822,-725,11724,2007
-920,-785,11195,2017
-952,-851,10870,2046
-924,-910,10673,2119
-899,-953,10301,2226
-912,-986,9900,2385
-960,-1015,9644,2583
-1043,-1043,9551,2835
-1139,-1066,9367,3125
-1185,-1083,9151,3468
-1146,-1085,9003,3841
-1071,-1070,8993,4248
-1056,-1063,8957,4657
-1118,-1096,8921,5070
-1187,-1151,8899,5458
-1191,-1178,8960,5821
-1153,-1162,9005,6126
-1148,-1156,9056,6382
-1199,-1199,9086,6566
-1255,-1261,9154,6695
-1260,-1281,9204,6754
-1240,-1265,9274,6761
-1244,-1256,9322,6709
-1277,-1277,9385,6628
-1294,-1300,9414,6516
-1284,-1308,9454,6396
-1274,-1309,9466,6263
-1294,-1324,9496,6142
-1320,-1343,9501,6030
-1312,-1347,9519,5946
-1257,-1327,9510,5875
-1198,-1304,9517,5836
-1175,-1297,9510,5811
-1189,-1304,9533,5815
-1206,-1299,9537,5822
-1208,-1276,9559,5844
-1199,-1244,9569,5858
-1196,-1221,9627,5880
-1187,-1194,9692,5884
-1159,-1145,9781,5887
-1114,-1073,9833,5865
-1084,-1009,9895,5841
-1071,-973,9937,5791
-1046,-950,9992,5741
-966,-897,10013,5667
-842,-797,10048,5593
-730,-674,10077,5502
-679,-576,10141,5418
-678,-518,10173,5325
-675,-484,10190,5242
-631,-451,10167,5150
-572,-421,10172,5072
-543,-393,10161,4990
-562,-361,10141,4925
-580,-315,10071,4855
-551,-270,10027,4798
-484,-238,9986,4734
-436,-215,9947,4679
-428,-187,9848,4613
-431,-157,9767,4552
-403,-138,9700,4479
-359,-132,9658,4412
-330,-120,9565,4331
-321,-95,9477,4252
-290,-65,9395,4155
-228,-48,9354,4066
-174,-46,9286,3965
-170,-45,9234,3865
-183,-26,9186,3749
-150,8,9174,3643
-85,30,9132,3537
-80,17,9094,3444
-149,-19,9037,3341
-200,-45,9017,3252
-167,-42,8989,3169
-118,-28,8987,3110
-131,-23,8970,3054
-172,-27,8978,3020
-174,-29,8973,2995
-158,-32,8996,2996
-178,-43,9002,3002
-214,-57,9029,3024
-215,-64,9036,3046
-200,-63,9065,3083
-217,-63,9077,3118
-262,-67,9107,3162
-286,-72,9113,3193
-276,-74,9133,3226
-256,-70,9129,3246
-244,-62,9139,3266
-242,-55,9128,3270
-249,-55,9136,3272
-256,-53,9128,3259
-244,-37,9138,3243
-220,-8,9128,3211
-207,20,9137,3179
-187,36,9128,3137
-116,42,9138,3100
-12,45,9128,3058
20,40,9137,3024
-76,12,9128,2989
-229,-40,9137,2965
-307,-80,9126,2939
-280,-74,9136,2922
-217,-46,9128,2903
-190,-59,9137,2893
-197,-101,9124,2880
-211,-106,9135,2878
-216,-73,9137,2874
-223,-85,9164,2877
-240,-152,9171,2871
-258,-172,9198,2868
-247,-109,9203,2858
-201,-71,9217,2856
-181,-132,9202,2849
-264,-192,9210,2847
-432,-159,9210,2835
-575,-114,9236,2824
-628,-213,9241,2804
-643,-434,9266,2790
-698,-603,9279,2771
-789,-621,9311,2756
-867,-580,9316,2731
-911,-584,9339,2712
-936,-596,9354,2691
-947,-507,9400,2680
-954,-338,9428,2662
-973,-218,9469,2645
-973,-182,9489,2621
-859,-63,9528,2607
-571,272,9543,2593
-198,717,9570,2587
75,1029,9574,2572
196,1161,9601,2559
353,1311,9614,2540
748,1653,9647,2529
1278,2091,9653,2516
1582,2357,9668,2509
1487,2329,9663,2495
1229,2148,9681,2486
1134,2026,9674,2473
1226,2016,9659,2465
1292,2033,9608,2450
1211,2021,9585,2441
1052,2031,9555,2430
908,2109,9523,2428
822,2220,9447,2421
804,2297,9396,2417
838,2338,9349,2408
849,2382,9312,2407
765,2413,9230,2405
579,2326,9170,2407
324,2025,9120,2399
30,1520,9092,2395
-248,938,9015,2387
-418,437,8949,2384
-422,116,8891,2376
-317,-12,8868,2374
-231,-25,8809,2370
-246,-31,8758,2372
-334,-89,8708,2367
-406,-166,8702,2364
-406,-206,8681,2355
-345,-195,8675,2348
-265,-169,8659,2336
-187,-148,8676,2329
-100,-125,8673,2320
-9,-93,8679,2319
35,-83,8661,2312
-21,-130,8671,2308
-165,-229,8678,2299
-328,-338,8716,2296
-466,-438,8740,2290
-587,-542,8783,2292
-688,-647,8805,2291
-737,-712,8842,2293
-726,-724,8855,2289
-719,-729,8880,2293
-764,-769,8886,2296
-835,-830,8914,2303
-882,-873,8927,2302
-920,-909,8957,2304
-991,-969,8962,2299
-1089,-1049,8978,2299
-1159,-1111,8974,2290
-1181,-1147,8987,2287
-1192,-1174,8978,2277
-1235,-1212,8974,2277
-1291,-1255,8942,2268
-1322,-1298,8931,2264
-1313,-1329,8910,2253
-1301,-1339,8911,2258
-1306,-1326,8896,2265
-1318,-1307,8907,2291
-1301,-1291,8903,2325
-1267,-1283,8904,2392
-1253,-1286,8872,2480
-1277,-1316,8859,2603
-1299,-1359,8840,2745
-1286,-1392,8835,2928
-1259,-1400,8800,3142
-1271,-1407,8784,3398
-1317,-1431,8763,3670
-1343,-1465,8761,3966
-1317,-1474,8727,4268
-1286,-1465,8710,4579
-1310,-1468,8688,4873
-1374,-1510,8686,5153
-1382,-1568,8655,5394
-1300,-1605,8638,5603
-1228,-1601,8613,5757
-1290,-1580,8612,5873
-1425,-1569,8584,5936
-1458,-1579,8567,5963
-1344,-1585,8537,5944
-1242,-1569,8534,5899
-1251,-1534,8517,5823
-1273,-1501,8522,5736
-1186,-1463,8514,5632
-1067,-1410,8526,5533
-1045,-1357,8510,5434
-1081,-1332,8500,5355
-1005,-1300,8467,5283
-792,-1200,8459,5229
-598,-1031,8442,5180
-561,-893,8448,5152
-610,-839,8436,5128
-598,-817,8444,5118
-498,-745,8436,5102
-432,-645,8447,5095
-470,-577,8436,5080
-533,-551,8443,5071
-514,-512,8436,5043
-448,-453,8448,5012
-435,-410,8437,4960
-491,-416,8440,4909
-526,-442,8433,4841
-501,-452,8464,4777
-460,-429,8490,4697
-461,-390,8530,4619
-491,-355,8549,4529
-505,-336,8600,4445
-479,-326,8640,4352
-441,-325,8683,4268
-441,-326,8694,4177
-494,-326,8747,4101
-529,-314,8810,4021
-479,-289,8882,3949
-380,-259,8906,3866
-338,-237,8960,3793
-351,-227,9026,3715
-315,-227,9105,3645
-213,-229,9131,3563
-178,-228,9179,3487
-277,-220,9243,3403
-387,-205,9327,3330
-373,-185,9355,3250
-289,-165,9400,3182
-260,-151,9461,3110
-284,-147,9547,3049
-281,-151,9581,2983
-249,-157,9625,2933
-244,-160,9679,2890
-266,-166,9765,2874
-272,-178,9807,2863
-267,-194,9852,2865
-277,-198,9891,2862
-283,-177,9954,2877
-263,-138,9980,2897
-234,-103,10014,2932
-215,-80,10036,2960
-183,-60,10079,2991
-126,-33,10087,3015
-84,-10,10107,3044
-89,-5,10120,3063
-110,-13,10168,3082
-94,-12,10195,3088
-49,2,10237,3091
-29,17,10256,3075
-54,20,10296,3055
-74,15,10310,3025
-50,11,10337,2999
-2,14,10341,2965
15,19,10370,2934
1,23,10382,2897
4,25,10412,2867
50,36,10417,2836
91,53,10444,2814
82,60,10455,2790
55,44,10487,2775
95,34,10494,2758
205,64,10513,2750
269,105,10507,2740
164,75,10522,2739
-81,-44,10512,2736
-312,-170,10519,2741
-427,-236,10505,2738
-467,-269,10520,2739
-522,-315,10515,2730
-602,-354,10518,2727
-649,-377,10486,2719
-647,-413,10475,2717
-661,-473,10451,2707
-735,-495,10449,2700
-831,-471,10415,2686
-861,-480,10401,2676
-835,-587,10373,2659
-819,-699,10374,2644
-816,-687,10355,2625
-737,-546,10363,2611
-573,-402,10357,2592
-415,-305,10369,2578
-297,-168,10346,2559
-141,93,10334,2545
49,378,10302,2526
148,534,10300,2512
167,606,10281,2495
334,826,10289,2487
757,1268,10279,2475
1204,1713,10290,2467
1421,1944,10277,2450
1514,2060,10287,2436
1795,2314,10280,2418
2309,2741,10293,2410
2743,3111,10275,2397
2799,3213,10268,2388
2516,3069,10236,2374
2156,2831,10228,2367
1887,2602,10206,2357
1655,2387,10211,2355
1368,2186,10201,2348
1045,2032,10214,2345
770,1956,10202,2336
563,1931,10197,2332
415,1923,10166,2326
357,1947,10160,2328
402,2035,10136,2324
461,2155,10120,2324
430,2211,10067,2316
292,2096,10035,2315
81,1744,9998,2313
-186,1174,9993,2314
-450,537,9971,2306
-579,60,9979,2301
-505,-141,9974,2293
-330,-141,9980,2291
-232,-104,9948,2282
-270,-108,9933,2273
-390,-158,9911,2257
-515,-238,9910,2249
-606,-332,9876,2239
-637,-397,9859,2235
-603,-415,9833,2225
-535,-416,9836,2218
-469,-440,9817,2206
-425,-474,9825,2200
-421,-497,9820,2192
-482,-524,9831,2191
-588,-579,9803,2187
-676,-649,9790,2189
-710,-710,9765,2187
-725,-762,9764,2190
-762,-814,9733,2187
-814,-855,9718,2190
-840,-884,9690,2187
-844,-927,9688,2189
-866,-981,9661,2186
-933,-1016,9647,2192
-1008,-1011,9615,2194
-1045,-1010,9610,2201
-1051,-1051,9591,2199
-1081,-1120,9597,2201
-1140,-1168,9590,2195
-1185,-1193,9601,2194
-1197,-1220,9584,2183
-1225,-1265,9577,2181
-1265,-1299,9547,2173
-1258,-1309,9537,2175
-1201,-1307,9515,2172
-1198,-1325,9520,2186
-1278,-1359,9512,2209
