I,MCL,ABP,RESP
11491,8500,5288,1527
10495,8616,5286,1526
9457,8978,5288,1527
8701,9522,5252,1525
8542,10219,5228,1527
8928,10779,5220,1525
9660,10983,5228,1527
10368,10727,5199,1526
10881,10315,5168,1527
11106,10039,5149,1524
11186,10124,5168,1527
11195,10466,5174,1528
11287,10983,5168,1527
11474,11513,5134,1514
11796,12034,5108,1504
12098,12450,5071,1500
12304,12798,5048,1504
12354,13026,5030,1503
12406,13180,5048,1504
12490,13231,5057,1502
12609,13276,5048,1504
12629,13310,5004,1502
12609,13371,4987,1504
12576,13379,4987,1505
12609,13371,4987,1504
12646,13337,4950,1492
12711,13371,4927,1481
12757,13442,4923,1476
12813,13562,4927,1481
12811,13602,4893,1482
12813,13562,4867,1481
12795,13437,4860,1478
12813,13371,4867,1481
12803,13352,4836,1482
12813,13371,4807,1481
12798,13320,4796,1469
12813,13276,4807,1458
12801,13242,4783,1452
12813,13276,4747,1458
12799,13275,4724,1463
12813,13276,4747,1458
12800,13249,4760,1443
12813,13276,4747,1436
12800,13305,4703,1435
12813,13371,4687,1436
12800,13384,4687,1423
12813,13371,4687,1413
12800,13299,4651,1410
12813,13276,4627,1413
12799,13262,4620,1403
12813,13276,4627,1390
12800,13248,4598,1382
12813,13276,4567,1390
12799,13318,4549,1395
12813,13371,4567,1390
12801,13329,4572,1374
12813,13276,4567,1367
12797,13211,4533,1367
12813,13180,4507,1367
12806,13085,4484,1355
12813,12989,4507,1344
12763,12896,4539,1340
12711,12894,4567,1344
12633,12891,4556,1344
12609,12894,4567,1344
12591,12835,4607,1343
12609,12798,4687,1344
12597,12743,4746,1342
12609,12703,4807,1344
12599,12599,4874,1346
12609,12512,4987,1344
12591,12448,5104,1332
12609,12512,5228,1322
12607,12633,5335,1317
12609,12798,5468,1322
12579,12873,5608,1322
12609,12894,5769,1322
12629,12883,5913,1319
12609,12989,6069,1322
12485,13141,6214,1321
12406,13276,6370,1322
12384,13278,6511,1320
12406,13276,6670,1322
12349,13297,6820,1321
12304,13371,6970,1322
12281,13377,7087,1320
12304,13371,7211,1322
12283,13349,7327,1320
12304,13371,7451,1322
12348,13361,7541,1320
12406,13371,7631,1322
12361,13361,7714,1321
12304,13371,7812,1322
12268,13343,7880,1320
12304,13371,7932,1322
12305,13438,7954,1321
12304,13562,7992,1322
12283,13600,8021,1319
12304,13562,8052,1322
12297,13440,8053,1323
12304,13371,8052,1322
12287,13339,8024,1309
12304,13371,7992,1299
12296,13367,7945,1294
12304,13371,7932,1299
12287,13350,7913,1299
12304,13371,7872,1299
12300,13364,7773,1297
12304,13371,7691,1299
12249,13349,7628,1298
12203,13371,7571,1299
12159,13370,7454,1297
12203,13371,7331,1299
12255,13309,7224,1298
12304,13276,7151,1299
12262,13248,7039,1297
12203,13276,6910,1299
12124,13270,6770,1298
12101,13276,6670,1299
12080,13255,6572,1297
12101,13276,6490,1299
12093,13268,6392,1298
12101,13276,6309,1299
12107,13275,6214,1297
12203,13371,6129,1299
12313,13529,6029,1299
12406,13753,5949,1299
12396,13918,5872,1295
12406,14040,5829,1299
12471,14087,5788,1308
12609,14135,5769,1322
12658,14111,5735,1324
12609,14040,5709,1322
12476,13907,5669,1317
12406,13849,5648,1322
12381,13834,5617,1331
12406,13849,5588,1344
12392,13795,5543,1348
12406,13753,5528,1344
12458,13681,5523,1337
12609,13562,5528,1344
12743,13293,5497,1358
12813,12989,5468,1367
12739,12705,5448,1364
12609,12512,5468,1367
12413,12308,5476,1378
12203,12130,5468,1390
11931,11980,5428,1388
11694,11939,5408,1390
11494,11927,5398,1400
11389,11939,5408,1413
11312,11916,5402,1412
11287,11939,5408,1413
11268,11969,5408,1422
11287,12034,5408,1436
11281,12043,5375,1436
11287,12034,5348,1436
11270,11976,5331,1443
11287,11939,5348,1458
11278,11882,5353,1462
11287,11843,5348,1458
11317,11715,5314,1453
11491,11461,5288,1458
11765,10963,5270,1460
12101,10315,5288,1458
12333,9613,5297,1453
12406,9073,5288,1458
12119,8719,5245,1469
11389,8596,5228,1481
10255,8647,5225,1482
9152,8978,5228,1481
8468,9560,5193,1478
8440,10315,5168,1481
8909,10895,5158,1480
9660,11079,5168,1481
10343,10780,5142,1479
10779,10315,5108,1481
10909,10004,5084,1479
10982,10124,5108,1481
11127,10570,5121,1480
11389,11174,5108,1481
11635,11694,5062,1478
11898,12130,5048,1481
12125,12471,5049,1483
12304,12798,5048,1481
12355,13031,5009,1468
12406,13180,4987,1458
12488,13224,4984,1454
12609,13276,4987,1458
12631,13319,4952,1458
12609,13371,4927,1458
12576,13364,4921,1457
12609,13371,4927,1458
12645,13366,4896,1456
12711,13371,4867,1458
12759,13314,4856,1459
12813,13276,4867,1458
12808,13248,4843,1447
12813,13276,4807,1436
12800,13272,4784,1429
12813,13276,4807,1436
12795,13258,4821,1440
12813,13276,4807,1436
12811,13266,4762,1420
12813,13276,4747,1413
12777,13260,4748,1412
12813,13276,4747,1413
12869,13264,4709,1400
12915,13276,4687,1390
12856,13260,4682,1386
12813,13276,4687,1390
12793,13265,4654,1389
12813,13276,4627,1390
12786,13258,4617,1390
12813,13276,4627,1390
12862,13268,4601,1378
12915,13276,4567,1367
12886,13253,4545,1362
12915,13276,4567,1367
13003,13280,4577,1368
13118,13276,4567,1367
13121,13207,4526,1365
13118,13180,4507,1367
13118,13170,4498,1366
13118,13180,4507,1367
13007,13094,4501,1365
12915,12989,4507,1367
12881,12894,4504,1366
12915,12894,4507,1367
12870,12868,4493,1366
12813,12798,4507,1367
12774,12636,4530,1366
12813,12512,4567,1367
12816,12424,4582,1366
12813,12416,4627,1367
12786,12399,4699,1366
12813,12416,4807,1367
12815,12410,4895,1366
12813,12416,4987,1367
12754,12383,5087,1366
12711,12416,5228,1367
12644,12513,5371,1366
12609,12703,5528,1367
12574,12831,5671,1366
12609,12894,5829,1367
12627,12894,5973,1366
12609,12989,6129,1367
12492,13132,6272,1366
12406,13276,6430,1367
12369,13291,6574,1366
12406,13276,6730,1367
12403,13250,6873,1366
12406,13276,7031,1367
12391,13265,7176,1366
12406,13276,7331,1367
12389,13266,7457,1366
12406,13276,7571,1367
12405,13248,7656,1365
12406,13276,7752,1367
12366,13317,7838,1366
12406,13371,7932,1367
12497,13352,7994,1365
12609,13371,8052,1367
12619,13437,8083,1368
12609,13562,8112,1367
12592,13597,8111,1362
12609,13562,8112,1367
12590,13448,8102,1378
12609,13371,8112,1390
12621,13320,8110,1390
12609,13371,8112,1390
12495,13454,8085,1389
12406,13562,8052,1390
12370,13584,7989,1386
12406,13562,7932,1390
12399,13459,7864,1400
12406,13371,7812,1413
12401,13305,7730,1414
12406,13371,7631,1413
12342,13477,7500,1411
12304,13562,7391,1413
12286,13492,7292,1410
12304,13371,7211,1413
12253,13264,7094,1421
12203,13276,6970,1436
12165,13286,6833,1439
12203,13276,6730,1436
12209,13200,6630,1429
12203,13180,6550,1436
12167,13171,6453,1447
12203,13180,6370,1458
12247,13167,6272,1458
12304,13276,6189,1458
12323,13486,6091,1463
12406,13753,6009,1481
12510,13918,5929,1496
12609,14040,5889,1504
12608,14107,5854,1501
12609,14135,5829,1504
12635,14015,5769,1512
12711,13849,5709,1527
12725,13721,5653,1536
12711,13753,5648,1549
12651,13818,5651,1562
12609,13849,5648,1572
12563,13761,5609,1571
12609,13658,5588,1572
12702,13520,5581,1579
12813,13371,5588,1595
12827,13134,5558,1607
12813,12894,5528,1618
12765,12638,5509,1626
12711,12416,5528,1641
12541,12182,5534,1651
12304,12034,5528,1663
12017,11954,5492,1672
11796,11939,5468,1686
11609,11879,5452,1697
11491,11843,5468,1709
11401,11846,5475,1718
11389,11939,5468,1732
11385,12001,5429,1743
11389,12034,5408,1755
11360,11987,5399,1762
11389,11939,5408,1777
11406,11871,5401,1790
11389,11843,5408,1800
11322,11770,5410,1798
11389,11652,5408,1800
11573,11432,5371,1808
11796,11174,5348,1823
11951,10776,5339,1833
12203,10219,5348,1846
12500,9528,5321,1857
12609,8978,5288,1869
12207,8662,5265,1867
11389,8596,5288,1869
10347,8685,5300,1874
9355,9073,5288,1891
8630,9740,5242,1904
8542,10506,5228,1914
9099,10960,5229,1915
9966,10983,5228,1914
10623,10633,5189,1909
10982,10219,5168,1914
11117,9971,5165,1924
11186,10124,5168,1937
11215,10583,5131,1937
11389,11174,5108,1937
11718,11673,5103,1935
12101,12130,5108,1937
12281,12513,5072,1933
12304,12798,5048,1937
12292,12902,5042,1945
12406,12989,5048,1960
12530,13118,5012,1963
12609,13276,4987,1960
12591,13306,4982,1952
12609,13276,4987,1960
12651,13242,4952,1971
12711,13276,4927,1982
12702,13277,4922,1982
12711,13276,4927,1982
12742,13254,4892,1981
12813,13276,4867,1982
12818,13269,4862,1978
12813,13276,4867,1982
12792,13260,4833,1991
12813,13276,4807,2005
12804,13265,4801,2007
12813,13276,4807,2005
12801,13261,4774,2001
12813,13276,4747,2005
12791,13262,4740,2004
12813,13276,4747,2005
12846,13262,4716,2002
12915,13276,4687,2005
12921,13261,4676,2004
12915,13276,4687,2005
12886,13264,4662,2003
12915,13276,4627,2005
12921,13259,4604,2003
12915,13276,4627,2005
12845,13267,4639,2003
12813,13276,4627,2005
12793,13255,4583,2003
12813,13276,4567,2005
12794,13273,4565,2003
12813,13276,4567,2005
12843,13244,4533,2004
12915,13276,4507,2005
12925,13298,4493,2002
12915,13276,4507,2005
12851,13124,4505,2005
12813,12989,4507,2005
12777,12903,4501,2000
12813,12894,4507,2005
12832,12837,4497,2015
12813,12798,4507,2028
12694,12771,4525,2029
12609,12798,4567,2028
12574,12764,4592,2025
12609,12703,4627,2028
12604,12588,4667,2026
12609,12512,4747,2028
12597,12454,4831,2027
12609,12512,4927,2028
12587,12631,5008,2023
12609,12798,5108,2028
12620,12872,5212,2038
12609,12894,5348,2051
12497,12887,5487,2051
12406,12989,5648,2051
12365,13129,5796,2049
12406,13276,5949,2051
12408,13327,6088,2047
12406,13371,6249,2051
12384,13377,6402,2060
12406,13371,6550,2074
12399,13296,6663,2075
12406,13276,6790,2074
12390,13300,6929,2070
12406,13371,7091,2074
12395,13371,7220,2072
12406,13371,7331,2074
12392,13358,7414,2071
12406,13371,7511,2074
12394,13343,7598,2071
12406,13371,7691,2074
12394,13444,7757,2073
12406,13562,7812,2074
12392,13585,7836,2069
12406,13562,7872,2074
12395,13520,7899,2082
12406,13562,7932,2096
12390,13584,7933,2098
12406,13562,7932,2096
12398,13446,7904,2092
12406,13371,7872,2096
12385,13337,7825,2097
12406,13371,7812,2096
12408,13366,7793,2091
12406,13371,7752,2096
12339,13354,7653,2106
12304,13371,7571,2119
12285,13356,7509,2120
12304,13371,7451,2119
12260,13364,7333,2115
12203,13371,7211,2119
12123,13315,7104,2119
12101,13276,7031,2119
12081,13244,6918,2114
12101,13276,6790,2119
12095,13252,6652,2127
12101,13180,6550,2142
12079,13045,6450,2144
12101,12989,6370,2142
12104,12974,6276,2135
12101,12989,6189,2142
12058,12951,6085,2153
12101,12989,6009,2165
12195,13121,5940,2163
12304,13371,5889,2165
12310,13610,5818,2172
12304,13849,5769,2188
12316,13998,5727,2191
12406,14040,5709,2188
12496,13906,5671,2180
12609,13753,5648,2188
12651,13649,5616,2198
12609,13658,5588,2210
12465,13655,5542,2209
12406,13658,5528,2210
12468,13638,5527,2215
12609,13658,5528,2233
12638,13629,5490,2246
12609,13562,5468,2256
12629,13389,5461,2254
12813,13180,5468,2256
12962,12922,5436,2260
12915,12703,5408,2279
12613,12488,5394,2293
12304,12321,5408,2301
12069,12150,5404,2297
11898,12034,5408,2301
11666,11948,5407,2311
11491,11939,5408,2324
11404,11930,5374,2323
11389,11939,5348,2324
11320,11916,5335,2330
11287,11939,5348,2347
11315,11944,5345,2351
11389,11939,5348,2347
11357,11870,5345,2338
11287,11843,5348,2347
11235,11835,5318,2359
11287,11843,5288,2370
11360,11768,5268,2366
11491,11652,5288,2370
11653,11401,5297,2379
11898,10983,5288,2393
12123,10357,5247,2391
12304,9742,5228,2393
12267,9253,5222,2399
11898,8978,5228,2415
11037,8870,5199,2419
9864,9073,5168,2415
8752,9589,5146,2408
8237,10315,5168,2415
8440,10900,5180,2425
9152,11174,5168,2438
9899,11050,5122,2438
10474,10697,5108,2438
10795,10290,5109,2434
10982,10124,5108,2438
11092,10263,5068,2438
11287,10697,5048,2438
11565,11242,5045,2432
11898,11843,5048,2438
12136,12346,5011,2447
12304,12703,4987,2461
12375,12860,4983,2461
12406,12989,4987,2461
12375,13129,4952,2457
12406,13276,4927,2461
12486,13300,4922,2459
12609,13276,4927,2461
12664,13246,4892,2458
12711,13276,4867,2461
12750,13275,4862,2459
12813,13276,4867,2461
12817,13255,4833,2459
12813,13276,4807,2461
12792,13268,4801,2458
12813,13276,4807,2461
12806,13260,4774,2459
12813,13276,4747,2461
12797,13267,4740,2457
12813,13276,4747,2461
12802,13259,4716,2461
12813,13276,4687,2461
12798,13266,4676,2447
12813,13276,4687,2438
12802,13256,4662,2433
12813,13276,4627,2438
12796,13274,4605,2437
12813,13276,4627,2438
12806,13215,4639,2435
12813,13180,4627,2438
12790,13153,4585,2436
12813,13180,4567,2438
12814,13174,4563,2435
12813,13180,4567,2438
12774,13162,4537,2436
12813,13180,4507,2438
12870,13172,4488,2436
12915,13180,4507,2438
12879,13159,4514,2435
12915,13180,4507,2438
13015,13207,4470,2436
13118,13276,4447,2438
13049,13266,4433,2435
12915,13180,4447,2438
12804,13004,4448,2437
12813,12894,4447,2438
12817,12831,4431,2434
12813,12798,4447,2438
12755,12662,4471,2439
12711,12512,4507,2438
12638,12399,4524,2424
12609,12416,4567,2415
12589,12432,4620,2410
12609,12416,4687,2415
12597,12333,4733,2414
12609,12321,4807,2415
12600,12350,4909,2412
12609,12416,5048,2415
12588,12435,5168,2414
12609,12512,5288,2415
12616,12631,5397,2412
12609,12798,5528,2415
12509,12894,5660,2414
12406,12989,5829,2415
12315,13071,6005,2412
12304,13180,6189,2415
12292,13225,6338,2414
12304,13276,6490,2415
12290,13310,6635,2411
12304,13371,6790,2415
12293,13370,6912,2416
12304,13371,7031,2415
12290,13352,7139,2402
12304,13371,7271,2393
12293,13359,7390,2387
12304,13371,7511,2393
12290,13360,7604,2392
12304,13371,7691,2393
12294,13351,7749,2389
12304,13371,7812,2393
12289,13370,7865,2391
12304,13371,7932,2393
12297,13332,7969,2389
12304,13371,7992,2393
12283,13454,7985,2392
12304,13562,7992,2393
12309,13572,7991,2388
12304,13562,7992,2393
12236,13539,7960,2394
12203,13562,7932,2393
12185,13550,7896,2378
12203,13562,7872,2370
12183,13554,7817,2366
12203,13562,7752,2370
12210,13534,7658,2367
12203,13562,7571,2370
12125,13578,7472,2371
12101,13562,7391,2370
12105,13443,7299,2355
12101,13371,7211,2347
11987,13351,7090,2345
11898,13371,6970,2347
11868,13314,6838,2334
11898,13276,6730,2324
11848,13233,6625,2320
11796,13180,6550,2324
11765,13043,6461,2314
11796,12989,6370,2301
11786,13046,6259,2293
11796,13180,6189,2301
11816,13224,6130,2305
11898,13276,6069,2301
11973,13401,5966,2285
12101,13658,5889,2279
12216,13880,5843,2276
12304,14040,5829,2279
12295,14073,5773,2267
12304,14040,5709,2256
12341,13897,5652,2248
12406,13753,5648,2256
12374,13643,5648,2259
12304,13658,5648,2256
12220,13703,5617,2240
12203,13753,5588,2233
12186,13718,5547,2231
12203,13658,5528,2233
12224,13530,5514,2222
12304,13371,5528,2210
12364,13131,5531,2202
12406,12894,5528,2210
12370,12640,5493,2215
12304,12416,5468,2210
12136,12183,5452,2193
11898,12034,5468,2188
11594,11952,5473,2188
11389,11939,5468,2188
11293,11887,5432,2172
11287,11843,5408,2165
11238,11805,5393,2163
11186,11843,5408,2165
11148,11881,5413,2151
11186,11939,5408,2142
11195,11944,5372,2140
11186,11939,5348,2142
11149,11883,5333,2128
11186,11843,5348,2119
11233,11761,5351,2117
11287,11652,5348,2119
11321,11443,5314,2106
11491,11174,5288,2096
11803,10762,5269,2094
12203,10219,5288,2096
12440,9550,5297,2083
12406,8978,5288,2074
11977,8624,5245,2071
11186,8596,5228,2074
10066,8806,5225,2061
8949,9264,5228,2051
8216,9862,5193,2047
8237,10506,5168,2051
8910,10922,5158,2041
9864,10983,5168,2028
10570,10630,5142,2013
10881,10124,5108,2005
10910,9755,5084,1991
10982,9837,5108,1982
11153,10311,5121,1979
11389,10983,5108,1982
11576,11563,5062,1974
11796,12034,5048,1960
12015,12395,5049,1942
12203,12703,5048,1937
12260,12853,5009,1935
12304,12894,4987,1937
12349,12889,4984,1927
12406,12989,4987,1914
12386,13116,4952,1897
12406,13180,4927,1891
12486,13089,4921,1889
12609,12989,4927,1891
12632,12944,4896,1882
12609,12989,4867,1869
12580,12994,4856,1851
12609,12989,4867,1846
12607,12966,4843,1845
12609,12989,4807,1846
12592,12985,4784,1835
12609,12989,4807,1823
12597,12972,4820,1809
12609,12989,4807,1800
12628,12979,4763,1787
12711,12989,4747,1777
12769,12974,4746,1764
12813,12989,4747,1755
12797,12977,4712,1741
12813,12989,4687,1732
12814,12975,4678,1720
12813,12989,4687,1709
12746,12976,4661,1693
12711,12989,4627,1686
12692,12975,4605,1685
12711,12989,4627,1686
12690,12977,4639,1675
12711,12989,4627,1663
12747,12975,4584,1650
12813,12989,4567,1641
12812,12978,4564,1625
12813,12989,4567,1618
12797,12973,4534,1616
12813,12989,4507,1618
12795,12982,4492,1608
12813,12989,4507,1595
12818,12940,4506,1581
12813,12894,4507,1572
12709,12821,4498,1559
12609,12798,4507,1549
12554,12752,4501,1538
12609,12703,4507,1527
12638,12591,4517,1510
12609,12512,4567,1504
12487,12437,4621,1503
12406,12416,4687,1504
12371,12389,4737,1492
12406,12416,4807,1481
12405,12422,4883,1476
12406,12416,4987,1481
12384,12366,5093,1475
12406,12416,5228,1458
12401,12541,5368,1439
12406,12703,5528,1436
12384,12759,5672,1438
12406,12798,5829,1436
12408,12854,5974,1420
12406,12989,6129,1413
12342,13089,6269,1413
12304,13180,6430,1413
12277,13223,6582,1399
12304,13276,6730,1390
12301,13272,6843,1389
12304,13276,6970,1390
12283,13258,7110,1378
12304,13276,7271,1367
12304,13264,7398,1365
12304,13276,7511,1367
12246,13262,7599,1356
12203,13276,7691,1344
12164,13261,7753,1339
12203,13276,7812,1344
12247,13266,7859,1344
12304,13276,7932,1344
12301,13254,7995,1344
12304,13276,8052,1344
12287,13303,8059,1334
12304,13371,8052,1322
12295,13383,8034,1315
12304,13371,8052,1322
12290,13303,8062,1325
12304,13276,8052,1322
12294,13253,7989,1308
12304,13276,7932,1299
12290,13266,7887,1295
12304,13276,7872,1299
12294,13259,7822,1299
12304,13276,7752,1299
12289,13264,7651,1297
12304,13276,7571,1299
12298,13258,7481,1298
12304,13276,7391,1299
12255,13268,7267,1297
12203,13276,7151,1299
12125,13230,7023,1298
12101,13180,6910,1299
12083,13075,6780,1297
12101,12989,6670,1299
12089,12903,6565,1298
12101,12894,6490,1299
12090,12885,6398,1297
12101,12894,6309,1299
12082,12883,6205,1298
12101,12989,6129,1299
12126,13215,6057,1297
12203,13562,6009,1299
12251,13852,5945,1298
12304,14040,5889,1299
12328,14069,5818,1297
12406,14040,5769,1299
12496,13943,5723,1298
12609,13849,5709,1299
12640,13725,5680,1296
12609,13658,5648,1299
12495,13620,5599,1299
12406,13658,5588,1299
12353,13671,5588,1294
12406,13658,5588,1299
12489,13539,5550,1309
12609,13371,5528,1322
12702,13129,5522,1322
12813,12894,5528,1322
12857,12635,5496,1320
12813,12416,5468,1322
12593,12197,5453,1318
12304,12034,5468,1322
12001,11896,5465,1331
11796,11843,5468,1344
11625,11820,5465,1346
11491,11843,5468,1344
11352,11836,5437,1342
11287,11843,5408,1344
11264,11823,5390,1343
11287,11843,5408,1344
11278,11869,5414,1344
11287,11939,5408,1344
11276,11935,5371,1340
11287,11843,5348,1344
11291,11660,5334,1354
11389,11556,5348,1367
11558,11497,5351,1369
11796,11365,5348,1367
11995,10943,5314,1364
12203,10315,5288,1367
12357,9620,5270,1367
12406,9073,5288,1367
12132,8677,5295,1365
11491,8500,5288,1367
10501,8534,5248,1366
9457,8882,5228,1367
8658,9476,5221,1366
8440,10219,5228,1367
8801,10787,5200,1366
9559,10983,5168,1367
10319,10728,5146,1366
10881,10315,5168,1367
11126,10034,5180,1365
11186,10124,5168,1367
11170,10478,5122,1367
11287,10983,5108,1367
11542,11493,5109,1363
11898,12034,5108,1367
12158,12490,5068,1377
12304,12798,5048,1390
12337,12902,5045,1392
12406,12989,5048,1390
12495,13118,5011,1386
12609,13276,4987,1390
12631,13308,4982,1390
12609,13276,4987,1390
12567,13239,4953,1386
12609,13276,4927,1390
12667,13283,4920,1392
12711,13276,4927,1390
12690,13245,4896,1377
12711,13276,4867,1367
12756,13286,4856,1363
12813,13276,4867,1367
12773,13205,4843,1368
12711,13180,4807,1367
12636,13175,4784,1364
12609,13180,4807,1367
12578,13090,4821,1368
12609,12989,4807,1367
12653,12922,4762,1364
12711,12989,4747,1367
12699,13085,4748,1369
12711,13180,4747,1367
12740,13186,4709,1354
12813,13180,4687,1344
12819,13155,4682,1341
12813,13180,4687,1344
12787,13178,4654,1344
12813,13180,4627,1344
12810,13152,4617,1344
12813,13180,4627,1344
12789,13193,4601,1334
12813,13180,4567,1322
12813,13072,4546,1315
12813,12989,4567,1322
12778,12948,4576,1326
12813,12989,4567,1322
12864,12995,4527,1307
12915,12989,4507,1299
12866,12932,4495,1298
12813,12894,4507,1299
12776,12829,4504,1288
12813,12798,4507,1276
12819,12745,4497,1269
12813,12703,4507,1276
12754,12599,4520,1280
12711,12512,4567,1276
12641,12427,4619,1262
12609,12416,4687,1253
12582,12404,4738,1250
12609,12416,4807,1253
12608,12395,4882,1253
12609,12416,4987,1253
12582,12437,5093,1251
12609,12512,5228,1253
12622,12582,5367,1253
12609,12703,5528,1253
12498,12800,5674,1251
12406,12894,5829,1253
12359,12925,5971,1253
12406,12989,6129,1253
12421,13063,6274,1250
12406,13180,6430,1253
12332,13238,6573,1255
12304,13276,6730,1253
12286,13263,6874,1241
12304,13276,7031,1230
12289,13263,7175,1226
12304,13276,7331,1230
12298,13261,7458,1231
12304,13276,7571,1230
12276,13263,7653,1228
12304,13276,7752,1230
12346,13261,7843,1230
12406,13276,7932,1230
12400,13264,7986,1229
12406,13276,8052,1230
12397,13257,8113,1229
12406,13276,8172,1230
12374,13293,8178,1229
12406,13371,8172,1230
12486,13452,8159,1229
12609,13562,8172,1230
12635,13594,8171,1229
12609,13562,8172,1230
12566,13441,8146,1229
12609,13371,8112,1230
12635,13341,8045,1229
12609,13371,7992,1230
12485,13360,7931,1230
12406,13371,7872,1230
12377,13364,7777,1228
12406,13371,7691,1230
12394,13312,7599,1231
12406,13276,7511,1230
12407,13248,7387,1226
12406,13276,7271,1230
12335,13269,7147,1240
12304,13276,7031,1253
12296,13234,6893,1255
12304,13180,6790,1253
12237,13062,6700,1250
12203,12989,6610,1253
12191,12950,6476,1253
12203,12989,6370,1253
12163,13040,6296,1251
12203,13180,6249,1253
12302,13356,6158,1253
12406,13562,6069,1253
12393,13702,5992,1249
12406,13849,5949,1253
12486,13964,5883,1262
12609,14040,5829,1276
12623,13970,5782,1279
12609,13849,5769,1276
12600,13712,5737,1270
12609,13658,5709,1276
12514,13627,5670,1287
12406,13658,5648,1299
12344,13669,5611,1299
12406,13658,5588,1299
12490,13533,5572,1297
12609,13371,5588,1299
12712,13170,5592,1296
12813,12989,5588,1299
12803,12752,5552,1307
12711,12512,5528,1322
12516,12272,5512,1326
12304,12130,5528,1322
12043,12020,5533,1315
11796,11939,5528,1322
11547,11846,5492,1334
11389,11843,5468,1344
11298,11883,5452,1343
11287,11939,5468,1344
11274,11921,5473,1353
11287,11939,5468,1367
11279,11979,5432,1370
11287,12034,5408,1367
11269,11992,5393,1363
11287,11939,5408,1367
11283,11883,5412,1369
11287,11843,5408,1367
11307,11694,5374,1362
11491,11461,5348,1367
11782,11091,5330,1378
12101,10601,5348,1390
12297,9935,5355,1391
12406,9264,5348,1390
12263,8727,5308,1387
11694,8500,5288,1390
10620,8546,5281,1390
9457,8882,5288,1390
8638,9421,5260,1388
8440,10124,5228,1390
8757,10739,5206,1390
9457,11079,5228,1390
10220,10971,5240,1387
10779,10601,5228,1390
10957,10241,5182,1390
10982,10219,5168,1390
11058,10507,5168,1386
11287,10983,5168,1390
11530,11449,5129,1400
11796,11939,5108,1413
12054,12397,5104,1415
12304,12798,5108,1413
12405,13027,5072,1409
12406,13180,5048,1413
12359,13281,5041,1413
12406,13371,5048,1413
12495,13376,5016,1410
12609,13371,4987,1413
12633,13361,4976,1414
12609,13371,4987,1413
12565,13318,4963,1400
12609,13276,4927,1390
12670,13246,4904,1384
12711,13276,4927,1390
12681,13273,4941,1393
12711,13276,4927,1390
12771,13258,4882,1377
12813,13276,4867,1367
12717,13266,4869,1362
12609,13276,4867,1367
12558,13260,4829,1370
12609,13276,4807,1367
12621,13263,4804,1354
12609,13276,4807,1344
12574,13261,4772,1339
12609,13276,4747,1344
12651,13262,4741,1347
12711,13276,4747,1344
12713,13262,4715,1332
12711,13276,4687,1322
12681,13262,4677,1317
12711,13276,4687,1322
12750,13263,4661,1324
12813,13276,4627,1322
12813,13262,4606,1309
12813,13276,4627,1299
12791,13263,4636,1293
12813,13276,4627,1299
12808,13263,4589,1302
12813,13276,4567,1299
12790,13238,4554,1285
12813,13180,4567,1276
12816,13064,4567,1272
12813,12989,4567,1276
12748,12922,4555,1276
12711,12894,4567,1276
12661,12830,4569,1274
12609,12798,4567,1276
12488,12748,4546,1275
12406,12703,4567,1276
12369,12591,4616,1274
12406,12512,4687,1276
12406,12468,4736,1275
12406,12512,4807,1276
12384,12521,4890,1275
12406,12512,4987,1276
12400,12468,5062,1275
12406,12512,5168,1276
12387,12591,5304,1275
12406,12703,5468,1276
12399,12748,5591,1275
12406,12798,5709,1276
12385,12830,5835,1275
12406,12894,6009,1276
12407,12922,6185,1275
12406,12989,6370,1276
12342,13064,6525,1275
12304,13180,6670,1276
12278,13238,6782,1275
12304,13276,6910,1276
12299,13262,7048,1274
12304,13276,7211,1276
12287,13264,7342,1276
12304,13276,7451,1276
12294,13260,7530,1273
12304,13276,7631,1276
12290,13265,7726,1278
12304,13276,7812,1276
12292,13258,7862,1263
12304,13276,7932,1253
12292,13268,7999,1250
12304,13276,8052,1253
12291,13250,8047,1252
12304,13276,8052,1253
12294,13309,8075,1254
12304,13371,8112,1253
12288,13372,8093,1241
12304,13371,8052,1230
12297,13348,8005,1227
12304,13371,7992,1230
12283,13365,7963,1229
12304,13371,7932,1230
12308,13349,7872,1231
12304,13371,7812,1230
12237,13370,7719,1218
12203,13371,7631,1208
12185,13311,7534,1203
12203,13276,7451,1208
12153,13245,7337,1208
12101,13276,7211,1208
12058,13277,7069,1205
12101,13276,6970,1208
12122,13220,6880,1207
12101,13180,6790,1208
11986,13085,6661,1206
11898,12989,6550,1208
11849,12910,6449,1207
11898,12989,6370,1208
11970,13139,6268,1206
12101,13276,6189,1208
12211,13295,6121,1207
12304,13371,6069,1208
12307,13562,5976,1205
12304,13849,5889,1208
12311,14011,5828,1208
12406,14040,5829,1208
12508,13945,5815,1203
12609,13849,5769,1208
12629,13727,5685,1218
12609,13658,5648,1230
12509,13620,5643,1231
12406,13658,5648,1230
12334,13670,5611,1229
12406,13658,5588,1230
12521,13542,5582,1228
12609,13371,5588,1230
12620,13122,5554,1239
12711,12894,5528,1253
12823,12674,5519,1257
12813,12512,5528,1253
12536,12321,5498,1248
12203,12130,5468,1253
11950,11933,5452,1264
11796,11843,5468,1276
11580,11819,5466,1278
11389,11843,5468,1276
11285,11826,5465,1271
11287,11843,5468,1276
11243,11874,5437,1286
11186,11939,5408,1299
