I,V,ABP,RESP
3912,3363,3849,2708
4052,3363,3827,2690
4296,3324,3806,2676
4435,3284,3775,2657
4449,3285,3763,2644
4402,3303,3757,2626
4373,3324,3763,2612
4330,3336,3746,2594
4296,3363,3719,2580
4299,3389,3685,2562
4373,3402,3676,2549
4437,3380,3675,2530
4449,3363,3676,2517
4420,3366,3653,2498
4449,3402,3633,2485
4531,3427,3620,2467
4603,3441,3633,2453
4601,3435,3638,2434
4603,3441,3633,2421
4660,3451,3605,2404
4756,3480,3590,2389
4786,3501,3581,2368
4756,3519,3590,2357
4724,3526,3588,2353
4756,3558,3590,2357
4804,3599,3584,2346
4833,3637,3590,2326
4826,3648,3587,2301
4833,3676,3590,2294
4840,3725,3584,2293
4833,3793,3590,2294
4786,3846,3587,2277
4756,3910,3590,2262
4752,3983,3584,2253
4756,4067,3590,2262
4698,4137,3587,2266
4603,4223,3590,2262
4503,4309,3580,2243
4449,4380,3590,2230
4407,4411,3603,2224
4373,4458,3633,2230
4325,4532,3649,2231
4296,4614,3676,2230
4278,4647,3704,2224
4296,4653,3763,2230
4325,4643,3821,2233
4373,4614,3892,2230
4409,4529,3962,2211
4449,4419,4065,2198
4480,4311,4182,2193
4526,4223,4325,2198
4563,4115,4474,2197
4603,3989,4671,2198
4631,3844,4895,2196
4679,3715,5147,2198
4721,3591,5379,2194
4756,3480,5622,2198
4776,3360,5860,2200
4833,3246,6098,2198
4891,3142,6296,2179
4910,3089,6487,2166
4860,3065,6672,2162
4833,3050,6877,2166
4859,3008,7057,2163
4910,2972,7223,2166
4890,2944,7354,2168
4833,2933,7482,2166
4798,2908,7590,2147
4833,2894,7698,2134
4857,2898,7773,2132
4833,2933,7828,2134
4769,2947,7848,2119
4756,2933,7871,2103
4789,2896,7877,2096
4833,2894,7871,2103
4832,2913,7826,2093
4833,2933,7785,2071
4839,2925,7738,2044
4833,2933,7698,2039
4758,2955,7630,2040
4679,2972,7569,2039
4667,2949,7500,2022
4756,2933,7439,2007
4835,2943,7350,1992
4833,2972,7266,1975
4742,2974,7163,1942
4679,2972,7050,1911
4687,2972,6894,1888
4756,2972,6747,1880
4804,2945,6606,1865
4833,2933,6487,1848
4834,2947,6349,1827
4833,2972,6228,1816
4819,2957,6111,1801
4833,2933,6012,1784
4842,2932,5882,1763
4833,2972,5752,1752
4802,3002,5613,1740
4833,3011,5493,1720
4895,3002,5357,1686
4910,3011,5233,1657
4842,3038,5111,1636
4833,3089,5017,1625
4935,3133,4910,1607
5063,3167,4801,1593
5082,3183,4676,1578
5063,3206,4584,1561
5104,3219,4509,1529
5216,3206,4455,1497
5284,3150,4383,1474
5293,3089,4325,1465
5261,3040,4269,1452
5216,3011,4238,1434
5115,2983,4205,1411
4986,2972,4195,1402
4854,2960,4188,1400
4756,2933,4195,1402
4663,2871,4187,1390
4603,2815,4195,1370
4577,2772,4209,1347
4603,2737,4238,1338
4618,2687,4253,1337
4603,2659,4282,1338
4549,2668,4315,1326
4526,2698,4368,1306
4544,2690,4408,1283
4603,2659,4455,1274
4645,2647,4493,1272
4679,2698,4541,1274
4687,2747,4578,1271
4679,2737,4628,1274
4635,2673,4671,1277
4603,2659,4714,1274
4586,2701,4732,1257
4603,2737,4757,1242
4598,2700,4790,1237
4603,2659,4844,1242
4615,2677,4874,1243
4679,2737,4887,1242
4724,2759,4877,1240
4756,2737,4887,1242
4744,2719,4904,1242
4756,2737,4930,1242
4783,2765,4932,1241
4833,2815,4930,1242
4819,2960,4921,1241
4756,3246,4930,1242
4725,3572,4931,1241
4833,3832,4930,1242
4960,4090,4908,1241
4986,4536,4887,1242
5046,5124,4859,1241
5523,5514,4844,1242
6476,5384,4820,1241
7595,4771,4801,1242
8653,3869,4772,1241
9896,2815,4757,1242
11481,1695,4736,1242
13041,743,4714,1242
13917,170,4667,1240
13885,-39,4628,1242
13159,-125,4594,1243
12044,-235,4584,1242
10668,-348,4565,1239
9206,-352,4541,1242
7864,-228,4494,1246
6827,0,4455,1242
6094,281,4420,1224
5600,626,4411,1211
5221,1019,4394,1207
4910,1447,4368,1211
4658,1852,4317,1208
4526,2229,4282,1211
4458,2560,4255,1214
4373,2855,4238,1211
4208,3067,4195,1192
4066,3206,4152,1179
4011,3278,4115,1177
4066,3324,4109,1179
4115,3348,4094,1164
4142,3363,4065,1147
4127,3363,4013,1141
4142,3363,3979,1147
4166,3361,3952,1139
4219,3363,3936,1115
4234,3359,3905,1090
4219,3363,3892,1083
4186,3375,3889,1085
4219,3402,3892,1083
4278,3424,3871,1067
4296,3441,3849,1051
4236,3442,3824,1036
4219,3441,3806,1019
4305,3435,3775,998
4449,3441,3763,988
4524,3440,3760,988
4526,3441,3763,988
4485,3443,3739,971
4449,3480,3719,956
4420,3515,3710,953
4449,3519,3719,956
4525,3482,3717,943
4603,3480,3719,924
4612,3518,3718,915
4603,3558,3719,924
4619,3552,3696,930
4679,3558,3676,924
4724,3596,3664,905
4756,3637,3676,892
4784,3629,3678,888
4833,3637,3676,892
4852,3685,3667,892
4833,3754,3676,892
4781,3785,3680,891
4756,3832,3676,892
4730,3910,3649,890
4679,3989,3633,892
4606,4019,3624,893
4603,4067,3633,892
4656,4161,3630,887
4679,4262,3633,892
4582,4303,3629,908
4449,4340,3633,924
4372,4423,3624,926
4373,4536,3633,924
4351,4607,3647,923
4296,4653,3676,924
4234,4696,3691,920
4219,4731,3719,924
4213,4708,3751,938
4219,4653,3806,956
4254,4592,3859,960
4373,4536,3936,956
4512,4436,4014,952
4603,4301,4109,956
4601,4153,4197,956
4603,4028,4325,956
4660,3896,4493,954
4756,3754,4714,956
4789,3599,4931,955
4756,3480,5147,956
4695,3394,5349,955
4679,3324,5579,956
4700,3226,5802,954
4756,3128,6012,956
4804,3048,6181,956
4833,3011,6358,956
4804,2986,6531,952
4756,2972,6704,956
4723,2948,6834,960
4756,2933,6963,956
4806,2918,7089,938
4833,2933,7223,924
4819,2953,7317,921
4833,2972,7396,924
4853,2966,7458,922
4833,2972,7525,924
4737,2989,7558,927
4679,3011,7569,924
4722,2997,7545,906
4833,2972,7525,892
4874,2955,7497,891
4833,2972,7482,892
4766,2992,7445,878
4756,3011,7396,860
4761,3011,7321,855
4756,3011,7266,860
4734,3005,7206,852
4756,3011,7136,828
4780,3011,7025,803
4756,3011,6920,796
4658,3003,6812,799
4603,3011,6704,796
4645,3015,6551,779
4756,3011,6401,765
4819,2984,6258,762
4833,2972,6141,765
4822,2980,6008,754
4833,3011,5882,733
4832,3032,5747,710
4833,3050,5622,701
4827,3065,5481,700
4833,3089,5363,701
4822,3095,5251,690
4833,3089,5147,669
4882,3088,5011,645
4986,3128,4887,637
5057,3178,4771,640
5063,3206,4671,637
5046,3210,4552,620
5140,3246,4455,605
5315,3293,4376,603
5447,3285,4325,605
5432,3184,4255,593
5370,3089,4195,573
5312,3066,4141,564
5216,3089,4109,573
5016,3067,4060,582
4833,3011,4022,573
4757,2960,3987,552
4756,2933,3979,542
4697,2893,3968,544
4603,2855,3979,542
4535,2816,3993,524
4526,2776,4022,510
4515,2721,4038,508
4526,2698,4065,510
4559,2713,4097,496
4603,2737,4152,478
4603,2720,4195,471
4603,2698,4238,478
4604,2691,4271,481
4603,2698,4325,478
4577,2677,4372,474
4603,2659,4411,478
4658,2661,4425,480
4679,2698,4455,478
4619,2721,4493,474
4603,2737,4541,478
4645,2739,4562,482
4679,2737,4584,478
4621,2725,4615,461
4603,2737,4671,446
4643,2778,4704,442
4679,2815,4714,446
4616,2817,4702,446
4603,2815,4714,446
4703,2846,4735,446
4833,2933,4757,446
4841,3120,4753,442
4833,3441,4757,446
4940,3784,4759,461
5140,4028,4757,478
5243,4288,4728,482
5293,4810,4714,478
5543,5435,4712,475
6214,5631,4714,478
7162,5126,4675,478
8132,4262,4628,478
9060,3386,4590,478
10203,2424,4584,478
11651,1255,4566,476
13041,235,4541,478
13672,-239,4508,481
13195,-274,4498,478
11876,-344,4481,463
10356,-587,4455,446
9000,-757,4403,440
7825,-626,4368,446
6750,-279,4342,451
5907,117,4325,446
5396,482,4281,430
5140,860,4238,414
4914,1263,4203,407
4679,1681,4195,414
4506,2065,4178,422
4449,2424,4152,414
4397,2742,4104,394
4296,3011,4065,382
4175,3181,4033,384
4142,3285,4022,382
4151,3349,4004,365
4142,3402,3979,350
4072,3428,3931,350
4066,3441,3892,350
4128,3445,3861,335
4219,3441,3849,319
4226,3429,3827,316
4219,3441,3806,319
4241,3469,3778,307
4296,3480,3763,287
4300,3455,3740,278
4296,3441,3719,287
4316,3457,3689,294
4373,3480,3676,287
4406,3464,3671,268
4449,3441,3676,255
4517,3442,3659,252
4603,3480,3633,255
4627,3505,3599,255
4603,3519,3590,255
4571,3529,3588,254
4603,3558,3590,255
4675,3568,3567,254
4756,3558,3546,255
4777,3537,3532,256
4756,3558,3546,255
4747,3601,3553,251
4833,3637,3546,255
4947,3632,3516,270
4986,3637,3503,287
4903,3665,3501,291
4833,3715,3503,287
4866,3736,3480,283
4986,3754,3460,287
5082,3780,3449,298
5140,3832,3460,319
5155,3882,3460,339
5140,3949,3460,350
5084,4024,3454,350
5063,4106,3460,350
5073,4163,3457,362
5063,4223,3460,382
4958,4281,3456,400
4833,4340,3460,414
4760,4386,3455,429
4756,4458,3460,446
4731,4553,3457,462
4679,4653,3460,478
4622,4718,3451,493
4603,4771,3460,510
4574,4805,3474,524
4526,4810,3503,542
4460,4758,3519,558
4449,4692,3546,573
4500,4621,3576,586
4603,4536,3633,605
4689,4404,3689,634
4756,4262,3763,669
4794,4124,3835,692
4833,3989,3936,701
4843,3825,4048,708
4833,3676,4195,733
4789,3560,4354,768
4756,3480,4541,796
4736,3385,4739,810
4756,3285,4974,828
4789,3189,5212,859
4833,3128,5449,892
4845,3081,5649,911
4833,3050,5839,924
4788,3010,6010,938
4756,2972,6185,956
4742,2934,6336,968
4756,2933,6487,988
4737,2951,6619,1017
4679,2972,6747,1051
4606,2955,6852,1071
4603,2933,6963,1083
4647,2930,7057,1095
4679,2972,7136,1115
4639,3006,7166,1131
4603,3011,7179,1147
4618,2993,7176,1161
4679,3011,7179,1179
4699,3045,7160,1194
4679,3050,7136,1211
4633,3001,7092,1225
4603,2972,7050,1242
4578,2986,6984,1257
4603,3011,6920,1274
4668,2990,6847,1289
4756,2972,6790,1306
4787,2984,6712,1320
4756,3011,6617,1338
4673,3006,6485,1354
4603,3011,6358,1370
4566,3048,6225,1383
4603,3089,6098,1402
4674,3066,5944,1420
4756,3011,5795,1434
4801,2971,5649,1433
4833,2972,5536,1434
4841,2971,5423,1442
4833,2972,5320,1465
4789,2980,5192,1485
4756,3011,5060,1497
4739,3034,4915,1496
4756,3050,4801,1497
4783,3059,4692,1506
4833,3089,4584,1529
4856,3135,4445,1549
4833,3206,4325,1561
4783,3275,4224,1558
4833,3324,4152,1561
5004,3311,4062,1572
5216,3246,3979,1593
5316,3150,3900,1609
5293,3089,3849,1625
5188,3073,3796,1638
5063,3089,3763,1657
4905,3084,3733,1672
4756,3050,3719,1688
4643,2990,3691,1702
4603,2933,3676,1720
4593,2871,3666,1735
4603,2815,3676,1752
4600,2763,3673,1765
4603,2737,3676,1784
4596,2729,3682,1799
4603,2737,3719,1816
4599,2736,3760,1828
4603,2737,3806,1848
4596,2733,3839,1864
4603,2737,3892,1880
4601,2734,3952,1889
4603,2737,4022,1911
4592,2733,4067,1942
4603,2737,4109,1975
4607,2732,4143,1992
4603,2737,4195,2007
4556,2734,4239,2029
4526,2737,4282,2071
4531,2734,4303,2107
4603,2737,4325,2134
4659,2746,4338,2146
4679,2776,4368,2166
4628,2808,4404,2193
4603,2815,4455,2230
4640,2801,4485,2260
4756,2815,4498,2294
4834,2873,4488,2323
4833,2972,4498,2357
4780,3176,4517,2385
4833,3558,4541,2421
5069,3982,4538,2454
5447,4262,4541,2485
5748,4519,4554,2499
5907,5083,4584,2517
6116,5806,4591,2541
6674,6022,4584,2580
7499,5355,4558,2613
8285,4223,4541,2644
8954,3119,4515,2670
9819,2033,4498,2708
10895,840,4472,2741
11660,-117,4455,2772
11581,-507,4428,2785
10816,-547,4411,2803
9864,-700,4387,2827
8975,-938,4368,2867
8034,-929,4339,2901
7058,-587,4325,2931
6227,-178,4306,2944
5677,156,4282,2963
5296,495,4233,2986
4986,938,4195,3026
4730,1413,4165,3062
4603,1838,4152,3090
4581,2180,4126,3101
4603,2503,4109,3122
4556,2821,4086,3148
4449,3128,4065,3186
4332,3341,4020,3215
4296,3441,3979,3250
4293,3450,3946,3280
4296,3441,3936,3313
4270,3436,3915,3328
4296,3441,3892,3345
4340,3440,3862,3366
4373,3441,3849,3409
4331,3451,3830,3444
4296,3480,3806,3473
4305,3509,3759,3482
4373,3519,3719,3504
4418,3499,3687,3531
4449,3480,3676,3568
4474,3472,3655,3586
4526,3480,3633,3600
4568,3491,3601,3607
4603,3519,3590,3632
4607,3545,3585,3658
4603,3558,3590,3696
4584,3548,3572,3725
4603,3558,3546,3759
4661,3581,3512,3777
4756,3597,3503,3791
4816,3584,3502,3797
4833,3597,3503,3823
4814,3639,3480,3853
4833,3676,3460,3887
4895,3655,3447,3899
4986,3637,3460,3919
5040,3657,3465,3943
5063,3715,3460,3982
5079,3741,3433,4002
5140,3754,3417,4014
5199,3775,3409,4018
5216,3832,3417,4046
5170,3889,3415,4076
5140,3949,3417,4110
5137,4003,3412,4123
5140,4067,3417,4142
5098,4119,3414,4163
5063,4184,3417,4205
5054,4254,3412,4239
5063,4340,3417,4269
5032,4417,3413,4279
4986,4497,3417,4301
4920,4571,3412,4324
4833,4653,3417,4365
4701,4716,3413,4395
4603,4771,3417,4428
4572,4819,3411,4443
4603,4888,3417,4460
4611,4937,3412,4467
4603,4927,3417,4492
4589,4837,3422,4518
4603,4731,3460,4556
4602,4633,3501,4573
4603,4536,3546,4588
4613,4401,3575,4592
4679,4262,3633,4619
4762,4126,3710,4648
4833,3989,3806,4683
4843,3823,3882,4698
4833,3676,3979,4715
4819,3553,4105,4724
4833,3441,4282,4747
4835,3307,4467,4759
4833,3206,4671,4779
4821,3155,4877,4789
4833,3128,5103,4811
4839,3068,5319,4822
4833,3011,5536,4842
4791,2979,5732,4852
4756,2972,5925,4874
4737,2933,6096,4886
4756,2894,6271,4906
4764,2886,6427,4915
4756,2933,6574,4938
4734,2970,6685,4952
4756,2972,6790,4970
4800,2939,6878,4966
4833,2933,6963,4970
4803,2960,7015,4974
4756,3011,7050,5002
4706,3040,7053,5019
4679,3050,7050,5034
4680,3033,7027,5027
4756,3011,7006,5034
4836,2990,6966,5043
4833,3011,6920,5065
4728,3055,6850,5067
4679,3089,6790,5065
4743,3075,6725,5054
4833,3050,6660,5065
4814,3028,6560,5077
4756,3011,6444,5097
4737,2979,6308,5096
4756,2972,6185,5097
4721,2990,6051,5089
4679,3011,5925,5097
4687,2992,5788,5097
4756,2972,5666,5097
4804,2968,5533,5076
4833,2972,5406,5065
4839,2949,5266,5055
4833,2933,5147,5065
4789,2930,5032,5065
4756,2933,4930,5065
4725,2919,4803,5045
4679,2933,4671,5034
4606,2975,4529,5021
4603,3011,4411,5034
4696,3003,4294,5036
4833,3011,4195,5034
4897,3061,4095,5008
4910,3128,4022,5002
4922,3153,3951,4999
4986,3167,3892,5002
5060,3191,3821,4980
5140,3206,3763,4970
5194,3160,3707,4965
5216,3089,3676,4970
5164,3034,3645,4950
5063,3011,3633,4938
4935,2986,3623,4930
4833,2972,3633,4938
4743,2959,3633,4921
4679,2933,3633,4906
4624,2871,3620,4893
4603,2815,3633,4906
4594,2774,3663,4908
4603,2737,3719,4906
4599,2683,3763,4884
4603,2659,3806,4874
4599,2674,3839,4865
4603,2698,3892,4874
4595,2679,3939,4874
4603,2659,3979,4874
4603,2666,3995,4854
4603,2698,4022,4842
4588,2691,4057,4831
4603,2659,4109,4842
4613,2633,4149,4844
4603,2659,4195,4842
4567,2688,4236,4819
4603,2698,4282,4811
4689,2673,4305,4804
4756,2659,4325,4811
4697,2667,4338,4805
4603,2698,4368,4811
4548,2725,4390,4810
4603,2737,4411,4811
4678,2733,4424,4789
4756,2737,4455,4779
4800,2765,4480,4771
4833,2855,4498,4779
4804,3073,4490,4773
4756,3441,4498,4779
4761,3824,4516,4777
4910,4106,4541,4779
5114,4416,4540,4757
5293,5005,4541,4747
5508,5738,4540,4740
5984,6100,4541,4747
6737,5767,4516,4730
7595,4966,4498,4715
8451,4001,4489,4702
9512,2894,4498,4715
10874,1648,4482,4718
12197,626,4455,4715
12837,130,4421,4692
12504,0,4411,4683
11450,-188,4394,4676
10203,-508,4368,4683
9037,-735,4319,4679
7978,-704,4282,4683
6995,-498,4252,4678
6214,-196,4238,4683
5696,181,4214,4677
5370,626,4195,4683
5080,1068,4170,4681
4833,1486,4152,4683
4674,1865,4124,4664
4603,2229,4109,4651
4505,2556,4088,4641
4373,2855,4065,4651
4232,3074,4018,4652
4142,3206,3979,4651
4077,3255,3947,4631
4066,3285,3936,4619
4083,3309,3913,4608
4142,3324,3892,4619
4177,3317,3865,4623
4219,3324,3849,4619
4250,3346,3824,4594
4296,3363,3806,4588
4305,3357,3781,4585
4296,3363,3763,4588
4273,3388,3736,4566
4296,3402,3719,4556
4336,3376,3696,4551
4373,3363,3676,4556
4367,3392,3645,4536
4373,3441,3633,4524
4399,3450,3629,4517
4449,3441,3633,4524
4482,3434,3613,4508
4526,3441,3590,4492
4569,3433,3560,4479
4603,3441,3546,4492
4596,3461,3536,4494
4603,3480,3546,4492
4632,3459,3551,4471
4679,3441,3546,4460
4708,3446,3518,4450
4756,3480,3503,4460
4808,3497,3500,4462
4833,3519,3503,4460
4790,3549,3481,4438
4756,3597,3460,4428
4774,3633,3449,4422
4833,3676,3460,4428
4849,3714,3460,4423
4833,3754,3460,4428
4814,3779,3454,4427
4833,3832,3460,4428
4843,3907,3457,4408
4833,3989,3460,4396
4793,4042,3455,4388
4756,4106,3460,4396
4692,4193,3455,4392
4603,4301,3460,4396
4497,4385,3456,4394
4449,4458,3460,4396
4448,4518,3452,4377
4449,4575,3460,4365
4382,4610,3470,4354
4296,4653,3503,4365
4230,4699,3535,4364
4219,4731,3590,4365
4234,4709,3646,4357
4296,4653,3719,4365
4377,4577,3778,4365
4449,4497,3849,4365
4457,4386,3931,4344
4449,4262,4065,4333
4461,4123,4224,4323
4526,3989,4411,4333
4599,3845,4605,4332
4679,3715,4844,4333
4731,3591,5101,4324
4756,3480,5363,4333
4745,3358,5582,4335
4756,3246,5795,4333
4790,3149,6005,4309
4833,3089,6228,4301
4836,3031,6425,4297
4833,2972,6617,4301
4827,2911,6791,4282
4833,2894,6963,4269
4824,2896,7111,4261
4833,2894,7266,4269
4840,2861,7405,4257
4833,2855,7525,4237
4783,2874,7594,4210
4756,2894,7655,4205
4776,2870,7703,4202
4833,2855,7742,4205
4849,2866,7727,4189
4833,2894,7698,4173
4812,2891,7666,4150
4833,2894,7655,4142
4847,2912,7619,4126
4833,2933,7569,4110
4780,2924,7495,4074
4756,2933,7439,4046
4752,2960,7373,4021
4756,2972,7309,4014
4738,2939,7220,3998
4756,2933,7136,3982
4799,2974,7032,3949
4833,3011,6920,3919
4798,2976,6769,3881
4756,2933,6617,3855
4740,2937,6468,3821
4756,2972,6358,3791
4749,2963,6248,3752
4756,2933,6141,3727
4785,2920,6007,3707
4833,2933,5882,3696
4839,2918,5748,3666
4833,2894,5622,3632
4826,2890,5481,3590
4833,2933,5363,3568
4823,2978,5248,3549
4833,3011,5147,3536
4840,3015,5016,3506
4833,3011,4887,3473
4805,2999,4761,3432
4833,3011,4671,3409
4888,3052,4581,3389
4910,3128,4498,3377
4894,3189,4400,3348
4986,3206,4325,3313
5173,3170,4252,3272
5293,3128,4195,3250
5229,3091,4136,3232
5140,3050,4109,3218
5135,2985,4085,3184
5140,2933,4065,3154
5004,2906,4027,3128
4833,2894,4022,3122
4774,2858,4039,3109
4833,2815,4065,3090
4837,2773,4058,3054
4756,2737,4065,3026
4652,2689,4097,3003
4603,2659,4152,2995
4562,2652,4175,2978
4526,2659,4195,2963
4500,2642,4224,2941
4526,2620,4282,2931
4565,2608,4325,2916
4603,2620,4368,2899
4605,2622,4404,2874
4603,2620,4455,2867
4594,2611,4494,2867
4603,2620,4541,2867
4597,2620,4582,2848
4603,2620,4628,2835
4620,2609,4650,2831
4679,2620,4671,2835
4705,2639,4685,2820
4679,2659,4714,2803
4606,2658,4733,2793
4603,2659,4757,2803
4619,2675,4772,2808
4603,2698,4801,2803
4518,2710,4821,2783
4526,2737,4844,2772
4660,2804,4844,2765
4833,2933,4844,2772
4878,3152,4835,2771
4833,3480,4844,2772
4796,3832,4845,2767
4833,4145,4844,2772
4876,4536,4820,2772
4986,5162,4801,2772
5351,5759,4775,2754
6137,5787,4757,2740
7187,5072,4729,2730
8285,4067,4714,2740
9468,3163,4694,2745
10970,2268,4671,2740
12569,1226,4622,2717
13578,352,4584,2708
13506,-17,4554,2707
12658,-39,4541,2708
11593,-158,4515,2690
10510,-430,4498,2676
9249,-587,4476,2671
7901,-469,4455,2676
6774,-212,4407,2663
6060,78,4368,2644
5620,409,4337,2622
5293,821,4325,2612
4996,1259,4299,2596
4756,1681,4282,2580
4569,2051,4259,2560
4449,2385,4238,2549
4340,2675,4192,2532
4219,2933,4152,2517
4094,3112,4119,2496
4066,3206,4109,2485
4104,3229,4086,2470
4142,3246,4065,2453
4096,3267,4037,2420
4066,3285,4022,2389
4081,3281,3998,2365
4142,3285,3979,2357
4151,3302,3952,2345
4142,3324,3936,2326
4129,3325,3910,2291
4142,3324,3892,2262
4156,3337,3866,2239
4219,3363,3849,2230
4308,3370,3824,2215
4373,3363,3806,2198
4343,3352,3780,2177
4296,3363,3763,2166
4297,3379,3738,2153
4373,3402,3719,2134
4452,3418,3692,2100
4526,3441,3676,2071
4574,3447,3665,2049
4603,3441,3676,2039
4594,3425,3680,2022
4603,3441,3676,2007
4635,3466,3650,1988
4679,3480,3633,1975
4683,3466,3623,1957
4679,3480,3633,1943
4695,3520,3632,1926
4756,3558,3633,1911
4808,3552,3626,1891
4833,3558,3633,1880
4826,3592,3632,1875
4833,3637,3633,1880
4838,3647,3626,1869
4833,3676,3633,1848
4792,3743,3634,1822
4756,3832,3633,1816
4718,3888,3608,1818
4679,3949,3590,1816
4623,4028,3578,1797
4603,4106,3590,1784
4606,4139,3590,1781
4603,4184,3590,1784
4533,4270,3579,1770
4449,4380,3590,1752
4389,4447,3604,1742
4373,4497,3633,1752
4339,4551,3648,1758
4296,4614,3676,1752
4265,4644,3705,1732
4296,4653,3763,1720
4339,4631,3820,1716
4373,4575,3892,1720
4387,4473,3962,1718
4449,4380,4065,1720
4536,4294,4181,1721
4603,4184,4325,1720
4599,4010,4475,1705
4603,3832,4671,1688
4656,3694,4894,1679
4756,3597,5147,1688
4815,3483,5383,1695
4833,3363,5622,1688
4824,3251,5841,1667
4833,3167,6055,1657
4831,3081,6242,1655
4833,3011,6444,1657
4826,2969,6642,1642
4833,2972,6833,1625
4830,2966,6983,1607
4833,2933,7136,1593
4828,2876,7288,1573
4833,2855,7439,1561
4828,2856,7536,1558
4833,2855,7612,1561
4829,2822,7672,1549
4833,2815,7742,1529
4826,2847,7776,1508
4833,2894,7785,1497
4832,2899,7760,1484
4833,2894,7742,1465
4822,2903,7715,1443
4833,2933,7698,1434
4838,2938,7659,1433
4833,2933,7612,1434
4812,2926,7540,1420
4833,2933,7482,1402
4855,2929,7418,1383
4833,2933,7352,1370
4760,2934,7247,1353
4756,2933,7136,1338
4814,2920,7018,1321
4833,2933,6920,1306
4740,2959,6798,1287
4679,2972,6660,1274
4732,2945,6495,1261
4833,2933,6358,1242
4846,2949,6237,1210
4833,2972,6141,1179
4859,2953,6017,1157
4910,2933,5882,1147
4885,2939,5734,1132
4833,2972,5622,1115
4812,2978,5514,1096
4833,2972,5406,1083
4827,2975,5268,1067
4833,3011,5147,1051
4886,3049,5030,1033
4986,3089,4930,1019
5043,3124,4813,1004
5063,3167,4714,988
5097,3196,4620,968
5216,3206,4541,956
5358,3179,4444,942
5447,3128,4368,924
5430,3061,4310,901
5370,3011,4282,892
5273,2980,4235,893
5140,2972,4195,892
4961,2956,4157,875
4833,2933,4152,860
4778,2893,4146,857
4756,2855,4152,860
4681,2800,4146,847
4603,2737,4152,828
4572,2675,4158,819
4603,2659,4195,828
4612,2677,4236,835
4603,2698,4282,828
4588,2681,4300,810
4603,2659,4325,796
4605,2648,4356,792
4603,2659,4411,796
4589,2658,4455,798
4603,2659,4498,796
4631,2656,4532,792
4679,2659,4584,796
4696,2649,4630,800
4679,2659,4671,796
4624,2678,4687,789
4603,2698,4714,796
4597,2695,4748,815
4603,2698,4801,828
4577,2716,4831,825
4603,2737,4844,828
4665,2729,4835,844
4756,2698,4844,860
4798,2684,4860,860
4833,2737,4887,860
4841,2851,4889,874
4833,3011,4887,892
4806,3235,4878,894
4833,3558,4887,892
4863,3909,4889,902
4833,4223,4887,924
4783,4598,4862,931
4986,5162,4844,924
5619,5643,4819,915
6597,5514,4801,924
7651,4615,4771,941
8745,3441,4757,956
10057,2447,4738,958
11660,1603,4714,956
13136,742,4665,953
13885,78,4628,956
13644,-152,4598,956
12734,-117,4584,956
11560,-186,4557,954
10279,-352,4541,956
8870,-371,4520,955
7518,-156,4498,956
6476,122,4449,955
5830,391,4411,956
5402,699,4383,954
5063,1095,4368,956
4783,1511,4326,956
4603,1916,4282,956
4476,2285,4245,952
4373,2620,4238,956
4250,2883,4222,959
4142,3089,4195,956
4062,3219,4145,938
4066,3285,4109,924
4101,3300,4079,921
4142,3324,4065,924
4135,3353,4042,914
4142,3363,4022,892
4140,3347,3995,869
4142,3363,3979,860
4117,3413,3954,860
4142,3441,3936,860
4209,3404,3908,848
4296,3363,3892,828
4338,3368,3868,807
4373,3402,3849,796
4389,3406,3821,794
4373,3402,3806,796
4308,3415,3784,787
4296,3441,3763,765
4360,3439,3731,740
4449,3441,3719,733
4466,3457,3716,736
4449,3480,3719,733
4438,3474,3697,714
4449,3480,3676,701
4460,3501,3663,701
4526,3519,3676,701
4623,3494,3681,684
4679,3480,3676,669
4637,3504,3649,667
4603,3558,3633,669
4653,3581,3623,655
4756,3597,3633,637
4788,3625,3633,630
4756,3676,3633,637
4725,3701,3624,640
4756,3715,3633,637
4799,3734,3636,634
4833,3793,3633,637
4835,3854,3606,638
4833,3910,3590,637
4801,3954,3582,635
4756,4028,3590,637
4701,4121,3586,638
4679,4223,3590,637
4654,4290,3587,635
4603,4340,3590,637
4509,4387,3579,639
4449,4458,3590,637
4436,4533,3608,632
4449,4614,3633,637
4417,4680,3629,653
4373,4731,3633,669
4347,4745,3655,671
4373,4731,3719,669
4405,4671,3782,668
4449,4575,3849,669
4485,4450,3902,665
4526,4340,3979,669
4552,4231,4068,683
4603,4106,4195,701
4672,3954,4332,705
4756,3832,4498,701
4805,3737,4673,697
4833,3637,4887,701
4833,3492,5116,702
4833,3363,5363,701
4823,3272,5584,699
4833,3206,5795,701
4839,3118,5984,702
4833,3050,6185,701
4787,3018,6364,699
4756,3011,6531,701
4765,2972,6671,703
4833,2933,6833,701
4891,2918,6993,686
4910,2933,7136,669
4871,2919,7225,661
4833,2894,7309,669
4814,2886,7394,677
4833,2933,7482,669
4841,2974,7517,648
4833,2972,7525,637
4790,2932,7517,639
4756,2933,7525,637
4737,2975,7511,620
4756,3011,7482,605
4766,2991,7418,603
4756,2972,7352,605
4707,2985,7276,594
4679,3011,7223,573
4691,2995,7162,555
4756,2972,7093,542
4809,2965,6984,524
4833,2972,6877,510
4800,2961,6764,507
4756,2972,6660,510
4726,3002,6529,500
4756,3011,6401,478
4802,2962,6264,455
4833,2933,6141,446
4823,2960,6005,447
4833,3011,5882,446
4846,3016,5750,433
