III,V,ABP,RESP
2711,3609,3730,1119
2655,3590,3702,1109
2361,3540,3695,1101
2073,3531,3678,1098
1924,3540,3660,1101
1930,3497,3632,1101
2099,3470,3625,1101
2309,3518,3622,1100
2361,3609,3625,1101
2219,3653,3607,1100
2099,3679,3590,1101
2110,3716,3567,1101
2099,3748,3554,1101
1953,3713,3533,1098
1837,3679,3519,1101
1877,3686,3499,1108
1924,3748,3484,1119
1797,3808,3460,1126
1662,3887,3449,1136
1797,3933,3433,1146
2186,3887,3414,1154
2446,3785,3374,1153
2361,3817,3343,1154
2053,4033,3320,1159
1837,4234,3308,1171
1780,4185,3286,1180
1749,3956,3273,1189
1558,3802,3258,1196
1224,3887,3238,1206
897,4135,3195,1213
700,4442,3167,1224
569,4788,3159,1232
437,5344,3167,1241
407,6290,3153,1246
612,7566,3132,1259
900,8585,3108,1276
1137,8607,3097,1294
1736,7349,3077,1301
3323,5344,3062,1311
5623,3395,3042,1325
7434,2013,3027,1346
8043,1254,3001,1357
8046,1041,2991,1364
8211,1204,2989,1368
8308,1527,2991,1381
7651,1791,2973,1396
6297,2013,2956,1416
4892,2317,2937,1433
3761,2776,2921,1451
2790,3254,2895,1466
2011,3609,2886,1486
1626,3786,2885,1503
1574,3887,2886,1521
1502,3981,2864,1534
1224,4095,2851,1556
909,4172,2847,1581
787,4234,2851,1608
822,4290,2832,1625
787,4373,2815,1643
575,4423,2809,1665
350,4442,2815,1696
282,4435,2801,1716
350,4442,2780,1731
401,4449,2767,1741
437,4442,2780,1766
485,4399,2788,1792
525,4373,2780,1818
507,4424,2754,1832
525,4581,2745,1853
632,4718,2745,1877
787,4720,2745,1905
968,4588,2724,1922
1224,4512,2710,1940
1434,4582,2706,1961
1312,4720,2710,1993
823,4742,2692,2019
350,4650,2675,2045
206,4556,2666,2068
262,4581,2675,2098
244,4682,2664,2123
175,4789,2639,2150
225,4833,2608,2173
350,4859,2604,2203
373,4903,2605,2228
262,4997,2604,2255
97,5063,2581,2277
-87,5067,2569,2307
-247,5045,2563,2339
-262,5136,2569,2377
-142,5329,2552,2410
-87,5483,2534,2447
-217,5422,2518,2480
-350,5206,2534,2517
-270,5029,2559,2548
0,5067,2604,2587
289,5230,2656,2627
525,5344,2745,2675
667,5303,2861,2715
612,5206,3027,2762
301,5125,3227,2805
-87,5067,3484,2849
-261,4981,3770,2881
-87,4928,4082,2919
302,4939,4374,2958
700,4997,4645,3007
980,5033,4880,3042
1137,5067,5103,3077
1184,5070,5292,3105
1137,4997,5455,3147
1034,4834,5579,3187
962,4720,5701,3234
971,4705,5810,3269
1049,4720,5912,3304
1168,4658,5983,3332
1312,4581,6053,3374
1416,4518,6111,3416
1399,4442,6159,3461
1304,4345,6164,3493
1312,4373,6159,3531
1498,4513,6140,3565
1749,4581,6124,3601
1943,4430,6084,3623
2099,4234,6053,3654
2197,4156,6027,3685
2099,4165,6018,3723
1775,4122,5994,3747
1487,4095,5983,3776
1496,4151,5965,3800
1749,4234,5948,3828
1947,4214,5904,3842
1924,4165,5877,3863
1745,4175,5856,3885
1574,4234,5842,3916
1508,4219,5800,3932
1574,4165,5772,3951
1696,4157,5749,3965
1749,4234,5736,3986
1657,4273,5695,3992
1487,4234,5666,4003
1352,4179,5644,4014
1312,4234,5631,4038
1339,4339,5589,4049
1399,4373,5560,4056
1452,4286,5540,4049
1487,4234,5525,4056
1514,4284,5472,4061
1574,4373,5420,4073
1659,4399,5376,4070
1749,4442,5349,4073
1855,4547,5287,4070
2011,4650,5208,4073
2141,4631,5123,4062
2099,4581,5068,4056
1825,4629,5004,4042
1487,4789,4927,4038
1300,4887,4817,4025
1312,4859,4716,4021
1355,4775,4619,4010
1312,4789,4540,4003
1246,4907,4439,3982
1312,5067,4329,3968
1482,5183,4208,3953
1574,5275,4118,3951
1477,5336,4039,3940
1312,5344,3977,3933
1247,5234,3900,3914
1312,5067,3836,3898
1429,4954,3784,3875
1574,4997,3766,3863
1732,5120,3748,3846
1837,5206,3730,3828
1820,5164,3691,3796
1749,5067,3660,3776
1738,4992,3632,3756
1837,4997,3625,3741
1983,5015,3608,3711
2099,4997,3590,3688
2110,4906,3561,3667
2011,4789,3554,3654
1904,4663,3553,3624
1924,4581,3554,3601
2032,4544,3533,3579
2011,4581,3519,3566
1724,4640,3512,3539
1312,4720,3519,3514
1023,4780,3506,3488
962,4859,3484,3479
1030,4940,3455,3461
1137,4997,3449,3444
1225,4962,3447,3413
1312,4859,3449,3391
1385,4769,3431,3368
1487,4789,3414,3356
1592,4873,3391,3338
1662,4928,3378,3321
1588,4890,3358,3292
1312,4859,3343,3269
847,4959,3322,3245
350,5275,3308,3234
0,5761,3288,3215
-87,6455,3273,3199
66,7429,3251,3176
350,8607,3238,3164
657,9422,3217,3147
1137,9162,3203,3129
2235,7590,3181,3098
4198,5344,3167,3077
6444,3347,3147,3056
7958,2152,3132,3042
8446,1700,3110,3014
8571,1735,3097,2989
8773,1982,3078,2961
8571,2290,3062,2937
7436,2597,3037,2899
5772,2985,3027,2867
4349,3444,3022,2836
3323,3887,3027,2814
2394,4216,3013,2781
1574,4512,2991,2745
1111,4794,2963,2704
962,4997,2956,2675
869,5047,2955,2646
787,5067,2956,2622
812,5130,2938,2588
875,5206,2921,2552
846,5185,2909,2511
787,5136,2921,2482
786,5079,2928,2456
787,4997,2921,2430
725,4881,2895,2386
700,4859,2886,2342
708,4948,2886,2301
612,4997,2886,2273
354,4873,2863,2239
175,4720,2851,2203
219,4718,2849,2156
350,4859,2851,2115
369,4929,2830,2077
350,4859,2815,2045
428,4723,2812,2009
525,4650,2815,1975
458,4612,2796,1938
262,4581,2780,1905
142,4566,2775,1868
175,4650,2780,1836
223,4764,2763,1800
175,4789,2745,1766
112,4673,2736,1727
175,4581,2745,1696
319,4613,2733,1663
350,4720,2710,1626
191,4748,2679,1577
0,4720,2675,1538
-75,4698,2673,1510
-87,4720,2675,1486
-160,4738,2655,1450
-262,4789,2639,1416
-293,4865,2625,1387
-262,4928,2639,1364
-256,4923,2663,1329
-262,4928,2710,1294
-211,4965,2762,1262
-87,4997,2851,1241
55,4962,2974,1220
175,4928,3167,1206
221,4907,3407,1191
175,4859,3695,1171
131,4753,3998,1141
262,4720,4329,1119
559,4785,4653,1107
787,4859,4962,1101
764,4848,5221,1085
612,4859,5455,1066
569,4916,5657,1052
700,4928,5842,1049
867,4826,5977,1041
962,4789,6088,1031
994,4911,6184,1019
1049,5067,6299,1014
1207,5065,6399,1006
1487,4997,6475,996
1778,5000,6510,984
1924,5067,6546,979
1874,5056,6571,979
1749,4997,6581,979
1656,4969,6546,970
1574,4997,6511,961
1441,5000,6483,957
1312,4997,6475,961
1312,5015,6441,964
1487,5067,6405,961
1732,5099,6371,951
1924,5136,6370,944
2029,5173,6357,940
2099,5206,6335,944
2133,5196,6288,946
2099,5206,6264,944
2023,5275,6243,934
2011,5414,6229,926
2069,5522,6188,923
2099,5553,6159,926
2073,5511,6131,927
2099,5483,6124,926
2165,5460,6100,924
2099,5414,6088,926
1851,5343,6069,928
1662,5344,6053,926
1682,5399,6011,916
1749,5414,5983,909
1673,5332,5959,906
1574,5275,5948,909
1623,5282,5910,909
1749,5275,5877,909
1798,5164,5838,908
1837,5067,5807,909
1960,5040,5751,907
2099,4997,5701,909
2132,4809,5645,910
2099,4581,5596,909
2005,4435,5522,900
1749,4373,5455,892
1357,4272,5382,887
1137,4165,5314,892
1278,4100,5212,893
1574,4095,5103,892
1677,4081,4986,888
1574,4095,4892,892
1499,4145,4788,895
1574,4234,4681,892
1666,4335,4552,880
1662,4512,4434,874
1637,4703,4318,874
1749,4789,4223,874
1984,4692,4126,864
2186,4581,4047,857
2237,4593,3966,856
2186,4720,3906,857
2108,4810,3855,847
2011,4859,3836,839
1888,4904,3819,838
1837,4997,3801,839
1931,5114,3758,830
2099,5275,3730,822
2169,5420,3719,820
2099,5483,3730,822
1986,5439,3719,813
1924,5414,3695,804
1894,5445,3663,800
1837,5483,3660,804
1713,5457,3661,804
1574,5483,3660,804
1508,5624,3636,804
1574,5830,3625,804
1686,5926,3621,795
1749,5900,3625,787
1779,5840,3607,783
1924,5830,3590,787
2105,5819,3569,787
2099,5761,3554,787
1826,5667,3528,785
1574,5622,3519,787
1491,5639,3519,786
1399,5692,3519,787
1112,5720,3486,786
787,5761,3449,787
573,5858,3420,786
437,6108,3414,787
462,6596,3397,786
875,7427,3378,787
1449,8474,3354,785
1662,9301,3343,787
1728,9250,3325,787
2711,7982,3308,787
4968,5769,3285,784
7346,3470,3273,787
8587,1913,3254,794
8833,1388,3238,804
8934,1471,3212,806
9008,1596,3203,804
8493,1570,3198,801
7259,1666,3203,804
5756,2035,3188,805
4373,2499,3167,804
3207,2761,3140,801
2361,2846,3132,804
1918,2915,3129,812
1749,3054,3132,822
1606,3173,3117,823
1399,3262,3097,822
1176,3312,3070,819
962,3332,3062,822
754,3300,3059,823
612,3332,3062,822
601,3453,3046,818
700,3609,3027,822
778,3650,3001,830
787,3609,2991,839
802,3613,2987,841
962,3748,2991,839
1152,3899,2978,837
1137,3956,2956,839
857,3961,2927,839
612,4095,2921,839
626,4342,2923,837
787,4512,2921,839
848,4484,2898,840
787,4442,2886,839
699,4537,2884,830
612,4720,2886,822
552,4835,2866,817
612,4928,2851,822
730,5062,2845,824
700,5206,2851,822
555,5273,2835,811
612,5344,2815,804
895,5460,2793,802
962,5553,2780,804
584,5520,2756,798
175,5483,2745,787
139,5569,2740,773
262,5761,2745,769
131,5897,2727,769
-175,5969,2710,769
-282,6047,2686,761
-87,6177,2675,752
221,6264,2660,747
525,6247,2675,752
739,6114,2701,755
700,5969,2745,752
361,5903,2790,740
0,5969,2886,734
-99,6030,3034,734
0,5969,3238,734
39,5833,3460,725
0,5830,3730,717
114,5909,4036,713
525,5830,4364,717
1059,5515,4656,717
1399,5275,4927,717
1371,5296,5167,715
1137,5414,5384,717
1050,5359,5551,716
1312,5206,5701,717
1725,5096,5839,716
1924,4997,5983,717
1792,4759,6096,715
1574,4512,6194,717
1494,4451,6266,717
1487,4581,6335,717
1381,4632,6375,713
1224,4512,6405,717
1208,4356,6409,725
1399,4373,6405,734
1657,4483,6372,734
1837,4512,6335,734
1903,4405,6288,740
1924,4373,6264,752
1980,4498,6242,755
2099,4650,6229,752
2195,4624,6203,747
2186,4512,6194,752
2125,4498,6177,761
2186,4650,6159,769
2390,4801,6115,769
2536,4859,6088,769
2420,4820,6066,773
2099,4789,6053,787
1772,4830,6013,798
1574,4997,5983,804
1506,5169,5957,808
1574,5206,5948,822
1795,5098,5911,840
2099,5067,5877,857
2279,5189,5845,863
2186,5344,5842,874
1890,5387,5826,891
1662,5414,5807,909
1710,5490,5766,917
2011,5553,5736,926
2321,5509,5698,942
2449,5483,5666,961
2393,5545,5612,971
2274,5622,5560,979
2103,5608,5499,992
1837,5622,5455,1014
1538,5752,5402,1032
1399,5900,5349,1049
1459,5863,5276,1069
1574,5692,5208,1101
1639,5570,5124,1131
1749,5622,5033,1154
1957,5742,4918,1166
2099,5830,4821,1189
1987,5847,4732,1221
1749,5830,4645,1259
1697,5730,4524,1285
1924,5553,4399,1311
2126,5411,4279,1341
2011,5483,4188,1381
1696,5672,4094,1417
1574,5692,4012,1451
1751,5385,3930,1482
1924,4997,3871,1521
1813,4780,3811,1556
1574,4720,3766,1591
1511,4608,3720,1616
1662,4442,3695,1643
1806,4305,3671,1672
1837,4234,3660,1713
1820,4157,3640,1757
1837,4095,3625,1801
1870,4020,3601,1834
1924,3887,3590,1870
2012,3690,3571,1910
2099,3609,3554,1958
2102,3687,3528,2001
2011,3817,3519,2045
1894,3852,3516,2080
1837,3887,3519,2115
1858,3965,3502,2145
1924,4026,3484,2185
1924,3981,3461,2228
1837,3956,3449,2273
1715,4078,3429,2305
1662,4303,3414,2342
1627,4418,3392,2381
1574,4373,3378,2430
1569,4337,3358,2472
1749,4512,3343,2517
1986,4776,3323,2559
1924,4928,3308,2605
1358,5047,3286,2644
612,5483,3273,2692
247,6232,3254,2742
437,7010,3238,2797
742,7813,3213,2839
787,8884,3203,2884
944,9682,3198,2930
2011,9023,3203,2989
4090,6632,3188,3042
6297,3956,3167,3094
7720,2492,3141,3135
8308,2221,3132,3182
8472,2203,3128,3223
8308,2152,3132,3269
7635,2345,3118,3303
6559,2776,3097,3339
5462,3115,3069,3367
4548,3401,3062,3409
3713,3831,3061,3449
2886,4303,3062,3496
2163,4531,3042,3530
1662,4581,3027,3566
1372,4657,3019,3596
1224,4789,3027,3636
1161,4859,3015,3668
1137,4928,2991,3706
1086,5006,2961,3736
962,4997,2956,3776
795,4834,2958,3808
700,4720,2956,3846
720,4730,2933,3871
787,4720,2921,3898
797,4548,2918,3918
787,4373,2921,3951
785,4327,2903,3976
787,4303,2886,4003
769,4139,2877,4016
787,3956,2886,4038
797,3912,2876,4060
700,3956,2851,4091
515,3896,2819,4107
437,3748,2815,4126
507,3613,2819,4138
525,3540,2815,4160
398,3476,2791,4174
350,3470,2780,4195
547,3531,2779,4209
787,3609,2780,4230
774,3613,2758,4238
525,3609,2745,4248
238,3652,2742,4250
0,3748,2745,4265
-172,3837,2724,4273
-175,3956,2710,4283
7,4098,2704,4277
175,4234,2710,4283
147,4319,2691,4287
0,4442,2675,4300
-134,4638,2665,4299
-262,4859,2675,4300
-408,4975,2670,4295
-437,4997,2675,4300
-281,4997,2692,4291
-87,5067,2745,4283
-18,5173,2803,4266
0,5275,2886,4265
85,5325,2994,4263
175,5344,3167,4265
132,5318,3388,4253
0,5275,3660,4248
-67,5258,3947,4237
0,5344,4258,4230
152,5457,4561,4208
350,5483,4857,4195
549,5413,5112,4182
700,5414,5349,4178
808,5490,5552,4158
962,5483,5736,4143
1167,5316,5883,4122
1312,5206,6018,4108
1329,5266,6129,4080
1312,5344,6229,4056
1350,5254,6299,4025
1399,5136,6370,4003
1390,5139,6428,3973
1399,5206,6475,3951
1534,5201,6482,3923
1749,5206,6475,3898
1854,5229,6455,3860
1749,5136,6440,3828
1510,4876,6405,3796
1312,4720,6370,3776
1274,4789,6326,3742
1399,4859,6299,3706
1588,4683,6271,3663
1749,4442,6264,3636
1875,4360,6247,3608
2011,4373,6229,3584
2115,4240,6186,3546
2099,4026,6159,3514
1962,3921,6134,3477
1837,3956,6124,3444
1787,3916,6086,3397
1749,3748,6053,3356
1646,3592,6021,3315
1574,3609,6018,3286
1674,3691,6002,3250
1924,3679,5983,3217
2092,3561,5940,3177
2011,3540,5912,3147
1760,3653,5887,3109
1574,3748,5877,3077
1544,3677,5844,3038
1574,3609,5807,3007
1564,3736,5758,2969
1574,4026,5736,2937
1676,4221,5707,2898
1837,4234,5666,2867
1970,4144,5589,2830
2099,4095,5525,2797
2253,4120,5469,2758
2361,4234,5420,2727
2298,4360,5335,2692
2099,4442,5244,2657
1931,4478,5148,2611
1924,4581,5068,2570
2003,4736,4964,2529
2011,4859,4857,2500
1866,4922,4741,2464
1662,5067,4645,2430
1542,5268,4540,2391
1574,5344,4434,2360
1673,5198,4316,2324
1749,5067,4223,2290
1785,5146,4141,2250
1837,5344,4082,2220
1902,5408,4020,2191
1924,5344,3977,2168
1851,5316,3936,2133
1749,5414,3906,2098
1730,5517,3864,2058
1837,5553,3836,2028
1962,5521,3811,1993
2011,5483,3801,1958
2013,5422,3779,1917
2099,5344,3766,1888
2268,5252,3746,1862
2361,5206,3730,1836
2237,5215,3703,1798
2011,5275,3695,1766
1956,5284,3693,1738
2186,5206,3695,1713
2464,5050,3674,1677
2449,4928,3660,1643
2061,4827,3654,1614
1574,4720,3660,1591
1273,4581,3645,1556
1224,4512,3625,1521
1284,4538,3600,1489
1399,4581,3590,1468
1539,4517,3570,1443
1662,4373,3554,1416
1655,4235,3532,1387
1574,4165,3519,1364
1531,4121,3499,1337
1574,4095,3484,1311
1577,4070,3463,1282
1399,4095,3449,1259
984,4257,3428,1238
525,4720,3414,1224
402,5510,3393,1206
787,6524,3378,1189
1243,7505,3357,1169
1312,8121,3343,1154
1451,7870,3323,1137
2711,6455,3308,1119
5146,4178,3285,1097
7434,2013,3273,1084
8478,797,3255,1075
8658,625,3238,1066
8808,914,3212,1048
8833,1180,3203,1031
8112,1356,3200,1019
6734,1666,3203,1014
5382,2174,3185,1005
4373,2776,3167,996
3509,3287,3146,986
2711,3679,3132,979
2121,3997,3109,969
1749,4303,3097,961
1414,4533,3090,952
1049,4650,3097,944
732,4669,3085,934
525,4720,3062,926
449,4837,3031,918
525,4997,3027,909
685,5078,3029,897
787,5067,3027,892
760,5005,3003,890
700,4997,2991,892
656,5056,2990,884
612,5136,2991,874
536,5182,2970,863
525,5206,2956,857
602,5208,2952,848
700,5206,2956,839
741,5210,2937,828
787,5275,2921,822
863,5365,2914,814
875,5414,2921,804
731,5359,2906,791
525,5275,2886,787
398,5221,2872,787
350,5206,2886,787
276,5130,2893,777
175,4997,2886,769
175,4874,2859,767
350,4859,2851,769
589,4883,2848,763
700,4859,2851,752
594,4763,2830,739
350,4720,2815,734
76,4733,2807,733
-175,4720,2815,734
-373,4620,2801,728
-437,4581,2780,717
-319,4665,2759,703
-87,4789,2780,699
107,4807,2813,701
175,4789,2851,699
114,4809,2879,688
0,4859,2956,682
-63,4852,3086,682
0,4859,3273,682
124,4915,3478,672
175,4997,3730,664
139,5041,4025,663
175,5136,4364,664
370,5329,4689,656
612,5553,4997,647
740,5649,5270,644
787,5622,5525,647
902,5557,5744,641
1137,5553,5948,629
1373,5594,6117,617
1487,5692,6264,612
1467,5827,6371,605
1399,5969,6475,594
1347,5979,6567,582
1312,5830,6651,577
1266,5660,6694,576
1224,5692,6722,577
1225,5844,6736,571
1312,5830,6757,559
1497,5485,6749,547
1749,5067,6722,542
1973,4853,6674,542
2099,4859,6651,542
2165,4876,6632,535
2274,4859,6616,524
2389,4843,6573,513
2361,4859,6546,507
2167,4868,6531,506
2011,4928,6546,507
2030,5003,6535,501
2099,4997,6511,489
2019,4864,6463,476
1837,4789,6440,472
1747,4866,6417,474
1837,4997,6405,472
1994,5017,6377,462
2099,4997,6370,455
2112,5021,6364,454
2099,5067,6370,455
2162,5042,6350,447
2361,4997,6335,437
2563,4928,6309,433
2536,4789,6299,437
2194,4605,6276,438
1749,4581,6264,437
1459,4704,6243,435
1399,4720,6229,437
1463,4454,6191,437
1574,4165,6159,437
1706,4110,6118,436
1837,4234,6088,437
1906,4273,6036,437
1924,4234,5983,437
1941,4270,5920,436
2011,4442,5877,437
2113,4594,5816,438
2186,4650,5736,437
2148,4619,5622,435
2011,4581,5525,437
1891,4551,5435,445
1924,4581,5349,455
2055,4664,5226,457
2099,4789,5103,455
1953,4896,4985,451
1749,4997,4892,455
1644,5080,4784,463
1662,5136,4681,472
1728,5102,4568,474
1837,4997,4469,472
1983,4875,4367,470
2099,4859,4293,472
2109,4982,4233,478
2099,5206,4188,489
2224,5378,4126,501
2536,5414,4082,507
2885,5315,4052,506
3061,5206,4047,507
2941,5126,4028,514
2624,5067,4012,524
2364,4985,3988,532
2361,4928,3977,542
2512,4884,3955,552
2536,4859,3942,559
2330,4882,3921,559
2099,5067,3906,559
2021,5311,3880,565
2011,5414,3871,577
1860,5260,3867,586
1574,5067,3871,594
1340,5002,3854,603
1312,4997,3836,612
1401,4878,3812,613
1487,4720,3801,612
1513,4705,3781,615
1574,4859,3766,629
1670,4992,3743,642
1749,4997,3730,647
1704,4903,3709,644
1487,4859,3695,647
1057,4984,3674,656
525,5344,3660,664
168,5832,3638,664
262,6386,3625,664
714,7101,3605,671
1137,8051,3590,682
1342,8753,3565,684
1749,8398,3554,682
2984,6672,3539,680
5072,4303,3519,682
7161,2334,3479,680
8396,1249,3449,682
8860,809,3426,689
9270,694,3414,699
9707,767,3390,702
9358,1041,3378,699
7742,1468,3374,695
5597,2013,3378,699
3998,2558,3362,707
3148,2985,3343,717
2537,3206,3321,719
1924,3332,3308,717
1491,3476,3286,712
1312,3679,3273,717
1218,3829,3256,726
1137,3887,3238,734
1119,3871,3200,734
1137,3887,3167,734
1106,3919,3142,739
1049,3956,3132,752
986,3984,3113,762
875,4095,3097,769
749,4279,3075,775
787,4442,3062,787
962,4477,3040,798
1049,4442,3027,804
920,4454,3008,802
787,4581,2991,804
781,4736,2966,811
787,4859,2956,822
703,4950,2953,829
700,5067,2956,839
860,5126,2940,849
962,5067,2921,857
835,4969,2899,856
700,5067,2886,857
796,5343,2865,863
962,5553,2851,874
871,5510,2831,877
525,5414,2815,874
176,5481,2790,869
0,5692,2780,874
32,5835,2776,883
262,5900,2780,892
519,5959,2763,892
525,6039,2745,892
240,6053,2721,890
0,6039,2710,892
63,6050,2687,891
262,6108,2675,892
255,6147,2664,890
0,6177,2675,892
-285,6173,2684,891
-437,6108,2710,892
-457,5942,2744,890
-350,5761,2815,892
-117,5623,2913,891
175,5553,3062,892
402,5499,3245,891
525,5483,3484,892
596,5487,3760,891
700,5483,4082,892
847,5399,4404,891
962,5275,4716,892
938,5167,4987,890
787,5136,5244,892
673,5098,5468,891
787,4997,5666,892
1116,4823,5814,890
1399,4720,5948,892
1342,4737,6069,891
962,4859,6194,892
653,4957,6289,888
787,4997,6370,892
1242,4933,6425,898
1574,4789,6475,909
1594,4660,6498,916
1574,4720,6511,926
1738,4905,6496,935
1924,4997,6475,944
1913,4907,6434,948
1837,4859,6405,961
1963,4951,6378,979
2186,5067,6370,996
2121,5160,6350,1003
1662,5483,6335,1014
1206,6071,6308,1029
1137,6663,6299,1049
1320,7136,6280,1062
1312,7704,6264,1084
1029,8159,6224,1110
962,7774,6194,1136
1559,6228,6163,1150
2624,4373,6159,1171
3446,3280,6143,1204
3586,3123,6124,1241
3222,3261,6080,1266
2711,3332,6053,1294
1967,3468,6027,1333
700,3817,6018,1381
-902,4143,5994,1417
-2099,4234,5983,1451
-2488,4154,5963,1489
-2449,4165,5948,1538
-2543,4289,5908,1583
-2711,4373,5877,1626
-2512,4313,5840,1661
-1749,4303,5807,1696
-622,4508,5749,1726
612,4859,5701,1766
1670,5065,5647,1809
2274,5067,5596,1853
2385,5008,5519,1886
2361,5067,5455,1923
2484,5150,5387,1964
2624,5136,5314,2010
2497,5033,5204,2045
2186,4997,5103,2080
2004,5027,5010,2117
2099,4997,4927,2168
2285,4839,4807,2213
2361,4720,4681,2255
2310,4735,4560,2286
2274,4789,4469,2325
2358,4708,4366,2366
2536,4581,4258,2412
2697,4572,4140,2448
2799,4720,4047,2482
2919,4843,3965,2512
3148,4859,3906,2552
3405,4820,3846,2587
3498,4859,3801,2622
3311,4940,3754,2651
2974,4997,3730,2692
2702,4989,3708,2734
2624,4997,3695,2779
2663,5013,3672,2811
2711,4997,3660,2849
2734,4946,3641,2888
2799,4997,3625,2937
2895,5149,3597,2977
2974,5275,3590,3024
3026,5287,3588,3067
3148,5344,3590,3112
3341,5521,3569,3143
3498,5692,3554,3182
3548,5688,3547,3221
3586,5622,3554,3269
3652,5632,3540,3303
3673,5692,3519,3339
3607,5648,3493,3369
3586,5553,3484,3409
3636,5529,3467,3440
3586,5622,3449,3479
3304,5717,3422,3511
2974,5761,3414,3549
2806,5719,3410,3578
2799,5622,3414,3619
2848,5526,3398,3658
2974,5553,3378,3706
3136,5659,3354,3740
3148,5692,3343,3776
2907,5541,3326,3806
2624,5344,3308,3846
2493,5228,3281,3878
2449,5206,3273,3916
2329,5192,3270,3946
2186,5206,3273,3986
2099,5211,3255,4018
2011,5136,3238,4056
1852,4944,3224,4085
1749,4789,3238,4126
1783,4742,3254,4159
1837,4720,3273,4195
1766,4574,3282,4222
1662,4373,3308,4265
1620,4228,3339,4308
1574,4165,3378,4353
1432,4072,3407,4376
1312,3956,3449,4405
1344,3891,3498,4430
1487,3956,3554,4458
1615,4076,3590,4459
1749,4165,3625,4458
1912,4153,3656,4450
2011,4095,3695,4458
1931,4013,3716,4455
1749,3956,3730,4458
1619,3965,3730,4452
1574,4095,3730,4458
1514,4211,3725,4454
1399,4165,3730,4458
1278,3988,3723,4453
1224,3956,3695,4458
1245,4114,3636,4453
1312,4234,3590,4458
1346,4153,3555,4453
1312,4095,3519,4458
1262,4217,3450,4453
1312,4373,3378,4458
1455,4352,3318,4453
1574,4303,3273,4458
1592,4405,3206,4453
1574,4581,3132,4458
1560,4617,3064,4453
1487,4581,3027,4458
1307,4619,2992,4453
1137,4720,2956,4458
1086,4719,2912,4453
1137,4650,2886,4458
1208,4652,2865,4453
1312,4789,2851,4458
1459,4932,2825,4453
1574,4997,2815,4458
1570,4992,2813,4453
1487,4997,2815,4458
1393,5005,2797,4453
1312,4997,2780,4458
1258,4974,2770,4453
1312,4997,2780,4458
1466,5030,2782,4453
1574,4997,2780,4458
1498,4872,2773,4453
1312,4789,2780,4458
1194,4810,2783,4453
1224,4859,2780,4458
1303,4791,2759,4453
1312,4650,2745,4458
1208,4542,2737,4454
1049,4512,2745,4458
932,4465,2745,4452
962,4373,2745,4458
1167,4253,2739,4455
1487,4165,2745,4458
1782,4070,2747,4450
1924,3956,2745,4458
1836,3824,2726,4460
1574,3748,2710,4458
1312,3734,2700,4425
1224,3748,2710,4388
1283,3684,2715,4346
1312,3540,2710,4318
1221,3399,2687,4281
1137,3401,2675,4248
1180,3507,2670,4202
1312,3609,2675,4160
1418,3636,2671,4110
1487,3679,2675,4073
1517,3737,2677,4035
1487,3748,2675,4003
1453,3698,2653,3956
1574,3748,2639,3916
1818,3910,2636,3870
1924,4026,2639,3828
1743,3981,2623,3771
1487,3956,2604,3723
1386,4077,2593,3676
1399,4234,2604,3636
1365,4236,2609,3580
1312,4165,2604,3531
1309,4161,2583,3483
1312,4234,2569,3444
1274,4279,2561,3389
1312,4373,2569,3339
1467,4606,2571,3289
1574,4928,2569,3251
1497,5126,2550,3205
1399,5136,2534,3164
1502,5043,2524,3117
1749,4997,2534,3077
1862,5016,2540,3028
1749,5067,2534,2989
1607,5079,2510,2952
1662,5067,2499,2919
1870,5066,2497,2873
2011,5136,2499,2832
1959,5229,2479,2792
1837,5275,2463,2762
1818,5223,2457,2720
1924,5136,2463,2675
2015,5054,2461,2623
2011,4997,2463,2587
1956,4929,2464,2552
1924,4859,2463,2517
1904,4762,2444,2470
1837,4650,2428,2430
1698,4557,2421,2391
1574,4581,2428,2360
1580,4670,2427,2322
1749,4720,2428,2290
1929,4648,2428,2255
1924,4581,2428,2220
1681,4582,2410,2173
1399,4581,2393,2133
1263,4450,2383,2096
1312,4234,2393,2063
1385,4030,2397,2017
1399,3887,2393,1975
1367,3777,2373,1938
1399,3748,2358,1905
1459,3800,2349,1860
1399,3887,2358,1818
1107,3951,2362,1781
700,4095,2358,1748
395,4430,2336,1704
350,5067,2323,1661
575,6032,2317,1622
962,7219,2323,1591
1315,8113,2321,1554
1662,8051,2323,1521
2475,6747,2320,1492
4198,4720,2323,1468
6385,2813,2319,1435
7958,1596,2323,1398
8497,1074,2324,1365
8658,1041,2323,1346
8924,1282,2304,1329
8746,1666,2288,1311
7490,2038,2279,1284
5597,2360,2288,1259
4022,2684,2289,1237
3061,3123,2288,1224
2358,3618,2281,1207
1749,4026,2288,1189
1354,4237,2291,1167
1137,4373,2288,1154
911,4574,2267,1144
700,4859,2252,1136
665,5029,2246,1119
787,4997,2252,1101
882,4858,2251,1088
875,4859,2252,1084
801,5021,2250,1077
700,5206,2252,1066
583,5253,2248,1052
525,5206,2252,1049
536,5136,2254,1050
612,5067,2252,1049
736,4991,2232,1038
962,4997,2217,1031
1209,5100,2210,1030
1312,5206,2217,1031
1162,5213,2217,1024
875,5206,2217,1014
617,5261,2214,1008
437,5344,2217,1014
288,5339,2214,1017
175,5275,2217,1014
141,5201,2217,1003
175,5136,2217,996
201,5029,2198,994
175,4928,2182,996
96,4848,2171,996
0,4789,2182,996
-51,4722,2185,995
