II,III,PLETH,ABP
7639,8833,7117,4635
6728,7439,7288,4619
5552,6007,7456,4579
4353,4830,7642,4548
3313,3911,7810,4518
2544,3285,7996,4512
2031,3024,8160,4496
1753,3188,8350,4477
1653,3607,8542,4435
1696,4058,8774,4405
1799,4336,8990,4379
1922,4444,9199,4370
2044,4442,9348,4349
2205,4444,9482,4334
2395,4462,9598,4311
2601,4541,9765,4299
2776,4683,9938,4277
2940,4927,10119,4263
3070,5188,10253,4241
3166,5410,10402,4228
3198,5526,10539,4206
3222,5603,10685,4192
3246,5653,10785,4170
3279,5700,10897,4157
3279,5703,10998,4136
3279,5700,11109,4121
3294,5694,11174,4098
3336,5700,11251,4086
3352,5692,11316,4065
3336,5700,11392,4050
3296,5704,11422,4026
3279,5700,11463,4015
3276,5674,11492,3998
3279,5700,11534,3979
3270,5783,11529,3939
3279,5893,11534,3908
3301,5951,11527,3882
3336,5990,11534,3873
3355,6028,11494,3851
3392,6086,11463,3837
3457,6102,11420,3817
3562,6086,11392,3801
3655,6036,11319,3765
3731,5990,11251,3730
3783,5930,11167,3699
3844,5893,11109,3695
3900,5874,11026,3692
3957,5893,10968,3695
4003,5898,10893,3678
4071,5893,10826,3659
4150,5870,10713,3631
4240,5893,10614,3624
4302,5963,10500,3619
4353,6086,10402,3624
4400,6194,10276,3615
4466,6280,10189,3624
4512,6324,10111,3635
4523,6376,10048,3659
4490,6423,9934,3678
4466,6473,9836,3730
4459,6456,9745,3806
4466,6376,9694,3908
4445,6254,9617,4002
4410,6183,9553,4121
4369,6140,9472,4263
4353,6086,9411,4441
4344,5972,9324,4615
4353,5893,9270,4796
4369,5898,9221,4959
4410,5990,9199,5116
4443,6057,9131,5250
4466,6086,9057,5400
4461,6076,8967,5548
4466,6086,8916,5684
4465,6082,8846,5775
4466,6086,8774,5862
4435,6072,8679,5948
4410,6086,8633,6040
4379,6089,8596,6097
4353,6086,8562,6146
4300,6042,8479,6183
4240,5990,8420,6217
4179,5930,8375,6220
4127,5893,8350,6217
4049,5867,8275,6211
3957,5893,8208,6217
3899,5985,8152,6202
3957,6183,8137,6182
4149,6465,8099,6145
4466,6859,8067,6111
4896,7387,8022,6057
5484,8115,7996,6004
6206,8985,7949,5934
6954,9854,7925,5862
7518,10465,7890,5769
7745,10627,7854,5684
7522,10187,7775,5593
6841,9178,7713,5507
5757,7766,7662,5399
4466,6280,7642,5294
3191,4959,7599,5180
2148,3961,7571,5080
1421,3321,7534,4970
1018,3092,7501,4867
852,3194,7424,4754
848,3478,7359,4654
911,3744,7305,4552
1018,3961,7288,4477
1171,4147,7251,4402
1413,4347,7218,4334
1703,4509,7171,4252
1979,4637,7147,4192
2187,4729,7106,4146
2374,4830,7076,4121
2538,4896,7031,4081
2657,4927,7005,4050
2690,4909,6964,4022
2714,4927,6934,4015
2760,4968,6889,3996
2827,5024,6864,3979
2841,5030,6824,3953
2827,5024,6793,3944
2815,5017,6743,3935
2827,5024,6722,3944
2829,4990,6709,3943
2827,4927,6722,3944
2824,4856,6714,3923
2827,4830,6722,3908
2818,4825,6734,3896
2827,4830,6793,3908
2866,4820,6855,3913
2940,4830,6934,3908
3004,4835,6994,3881
3053,4830,7076,3873
3094,4804,7163,3872
3166,4830,7288,3873
3251,4913,7398,3849
3336,5024,7501,3837
3390,5085,7562,3834
3449,5120,7642,3837
3522,5127,7730,3815
3618,5120,7854,3801
3690,5094,7959,3796
3731,5120,8067,3801
3748,5178,8157,3781
3788,5217,8279,3766
3842,5195,8388,3758
3901,5217,8491,3766
3932,5309,8554,3748
3957,5410,8633,3730
3980,5421,8703,3716
4014,5410,8774,3730
4040,5437,8804,3742
4071,5507,8845,3766
4083,5549,8880,3788
4071,5603,8916,3837
4016,5667,8909,3893
3957,5700,8916,3979
3898,5622,8917,4073
3844,5507,8916,4192
3778,5427,8868,4318
3731,5410,8845,4477
3699,5373,8840,4646
3675,5314,8845,4832
3635,5245,8783,4993
3618,5217,8703,5152
3618,5205,8618,5301
3618,5217,8562,5471
3585,5220,8484,5624
3562,5217,8420,5756
3558,5173,8348,5844
3562,5120,8279,5933
3531,5056,8165,6020
3505,5024,8067,6111
3496,5007,7979,6169
3505,5024,7925,6217
3497,5027,7848,6251
3505,5024,7784,6288
3530,5003,7708,6296
3562,5024,7642,6288
3560,5067,7553,6263
3562,5120,7501,6253
3582,5125,7461,6236
3618,5120,7430,6217
3624,5135,7351,6168
3618,5217,7288,6111
3611,5316,7239,6035
3618,5410,7218,5969
3612,5485,7170,5894
3618,5603,7147,5827
3636,5749,7137,5740
3675,5893,7147,5649
3685,5964,7113,5537
3675,5990,7076,5436
3637,5958,7031,5327
3618,5893,7005,5223
3607,5781,6958,5094
3618,5700,6934,4974
3619,5648,6923,4855
3618,5603,6934,4761
3595,5510,6905,4663
3562,5410,6864,4583
3522,5315,6811,4502
3505,5217,6793,4441
3499,5093,6760,4377
3505,5024,6722,4334
3539,5057,6665,4292
3675,5217,6651,4263
3943,5476,6651,4222
4353,5893,6651,4192
4896,6490,6607,4164
5597,7246,6581,4157
6391,8049,6568,4139
7123,8792,6581,4121
7576,9274,6570,4092
7632,9275,6581,4086
7242,8627,6585,4083
6445,7439,6581,4086
5322,5996,6528,4065
4071,4637,6510,4050
2912,3541,6530,4040
2035,2802,6581,4050
1473,2443,6579,4050
1187,2512,6581,4050
1089,2923,6616,4043
1131,3478,6722,4050
1235,3856,6806,4050
1357,3864,6864,4050
1473,3479,6901,4030
1640,2898,7005,4015
1858,2325,7141,4003
2092,1932,7288,4015
2274,1738,7388,4019
2431,1739,7501,4015
2575,1872,7627,3988
2714,2125,7784,3979
2789,2414,7898,3977
2827,2705,7996,3979
2844,2947,8082,3958
2883,3188,8208,3944
2914,3398,8321,3937
2940,3575,8420,3944
2959,3728,8479,3928
2996,3961,8562,3908
3031,4262,8656,3883
3053,4541,8774,3873
3050,4705,8853,3853
3053,4830,8916,3837
3056,4972,8945,3814
3053,5120,8987,3801
3022,5196,9013,3781
2996,5217,9057,3766
2986,5161,9087,3744
2996,5024,9128,3730
2993,4871,9134,3709
2996,4927,9128,3695
3010,5262,9087,3672
3053,5700,9057,3659
3100,5956,9014,3638
3166,5990,8987,3624
3241,5923,8940,3600
3336,5893,8916,3588
3421,5883,8878,3567
3505,5893,8845,3553
3583,5916,8772,3527
3675,5990,8703,3517
3761,6078,8622,3508
3844,6183,8562,3517
3902,6276,8483,3523
3957,6376,8420,3553
4007,6443,8343,3591
4071,6473,8279,3659
4128,6434,8196,3741
4184,6376,8137,3873
4217,6311,8065,4042
4240,6280,7996,4263
4241,6260,7904,4488
4240,6280,7854,4725
4233,6315,7816,4959
4240,6376,7784,5223
4242,6421,7704,5478
4240,6473,7642,5720
4214,6516,7594,5917
4184,6569,7571,6111
4146,6585,7522,6291
4127,6569,7501,6466
4117,6514,7493,6597
4127,6473,7501,6715
4114,6425,7461,6817
4071,6376,7430,6928
3997,6307,7414,7008
3957,6280,7430,7070
3951,6277,7403,7103
3957,6280,7359,7141
3931,6230,7303,7161
3901,6183,7288,7177
3870,6160,7278,7170
3844,6183,7288,7177
3801,6186,7282,7177
3788,6183,7288,7177
3807,6169,7279,7142
3844,6183,7288,7106
3846,6183,7283,7062
3844,6183,7288,7035
3857,6169,7276,6985
3901,6183,7288,6928
3932,6189,7289,6849
3957,6183,7288,6786
3961,6132,7247,6713
3957,6086,7218,6644
3923,6035,7198,6551
3901,5990,7218,6466
3890,5924,7220,6362
3901,5893,7218,6253
3881,5888,7199,6118
3844,5893,7218,6004
3815,5879,7226,5893
3844,5893,7218,5791
3907,5940,7166,5660
3957,5990,7147,5542
3961,6020,7144,5428
3957,6086,7147,5329
3971,6165,7102,5212
4014,6183,7076,5116
4082,6085,7069,5033
4240,5990,7076,4974
4532,5979,7035,4896
4975,6086,7005,4832
5516,6275,6993,4781
6106,6569,7005,4761
6606,6806,6969,4726
6841,6666,6934,4690
6625,5820,6912,4643
5936,4347,6934,4619
4863,2619,6933,4594
3618,1063,6934,4583
2428,-186,6920,4561
1526,-1063,6934,4548
1008,-1456,6947,4524
848,-1159,7005,4512
915,-268,7069,4489
1131,869,7147,4477
1423,1870,7197,4454
1753,2705,7288,4441
2052,3455,7409,4419
2318,4154,7571,4405
2548,4695,7707,4383
2770,5120,7854,4370
2960,5503,7989,4348
3109,5893,8137,4334
3186,6189,8261,4312
3222,6376,8420,4299
3236,6471,8589,4277
3279,6569,8774,4263
3316,6661,8913,4241
3336,6763,9057,4228
3321,6851,9193,4206
3336,6956,9340,4192
3386,7058,9444,4170
3449,7149,9553,4157
3464,7200,9651,4135
3449,7246,9765,4121
3433,7316,9836,4099
3449,7439,9906,4086
3473,7555,9964,4064
3505,7632,10048,4050
3530,7637,10111,4027
3562,7632,10189,4015
3586,7648,10253,3994
3618,7729,10331,3979
3642,7825,10370,3955
3675,7922,10402,3944
3713,7974,10397,3926
3788,8019,10402,3908
3874,8056,10389,3869
3957,8115,10402,3837
4010,8137,10399,3808
4071,8115,10402,3801
4146,8049,10363,3784
4240,8019,10331,3766
4307,7990,10282,3737
4353,7922,10260,3730
4377,7770,10220,3727
4410,7632,10189,3730
4437,7529,10119,3710
4466,7439,10048,3695
4474,7289,9955,3681
4466,7149,9906,3695
4435,7044,9864,3715
4410,6956,9836,3766
4380,6783,9762,3825
4353,6569,9694,3908
4315,6379,9612,3996
4297,6280,9553,4121
4276,6191,9471,4267
4240,6086,9411,4441
4174,5958,9335,4609
4127,5893,9270,4796
4098,5879,9179,4986
4071,5893,9128,5187
4006,5855,9085,5365
3957,5797,9057,5542
3943,5728,8980,5704
3957,5700,8916,5862
3938,5683,8859,5989
3901,5700,8845,6111
3861,5706,8807,6217
3844,5700,8774,6324
3818,5646,8725,6400
3788,5603,8703,6466
3750,5584,8662,6515
3731,5603,8633,6573
3719,5603,8585,6613
3731,5603,8562,6644
3751,5618,8520,6645
3788,5700,8491,6644
3816,5802,8443,6626
3844,5893,8420,6608
3850,5912,8381,6569
3844,5893,8350,6537
3813,5841,8296,6499
3788,5797,8279,6466
3755,5737,8270,6402
3731,5700,8279,6324
3693,5650,8244,6227
3675,5603,8208,6146
3664,5535,8159,6057
3675,5507,8137,5969
3674,5501,8097,5858
3675,5507,8067,5756
3669,5492,8021,5646
3675,5507,7996,5542
3674,5523,7954,5415
3675,5507,7925,5294
3681,5457,7881,5174
3731,5507,7854,5080
3834,5674,7812,4976
4014,5893,7784,4867
4299,6111,7739,4745
4749,6473,7713,4654
5350,7038,7670,4576
6049,7729,7642,4512
6744,8393,7597,4431
7350,8985,7571,4370
7703,9312,7530,4322
7632,9081,7501,4299
7039,8153,7453,4260
6049,6859,7430,4228
4889,5617,7393,4197
3788,4637,7359,4192
2864,3898,7303,4176
2205,3478,7288,4157
1810,3425,7285,4126
1640,3671,7288,4121
1600,4009,7242,4120
1640,4347,7218,4121
1696,4606,7225,4099
1753,4734,7288,4086
1808,4699,7327,4078
1922,4637,7359,4086
2086,4619,7374,4081
2261,4637,7430,4086
2399,4619,7489,4085
2544,4637,7571,4086
2694,4719,7632,4064
2827,4830,7713,4050
2873,4851,7794,4041
2883,4830,7925,4050
2896,4838,8061,4047
2940,4927,8208,4050
2956,5002,8312,4048
2940,5024,8420,4050
2901,5003,8515,4033
2883,5024,8633,4015
2878,5076,8731,3991
2883,5120,8845,3979
2881,5089,8943,3959
2883,5024,9057,3944
2881,4957,9155,3921
2883,4927,9270,3908
2877,4882,9351,3887
2883,4830,9411,3873
2899,4791,9429,3851
2940,4830,9482,3837
2986,4919,9549,3815
3053,5024,9623,3801
3127,5081,9632,3780
3222,5120,9623,3766
3326,5157,9606,3743
3449,5217,9623,3730
3550,5239,9620,3709
3618,5217,9623,3695
3657,5177,9612,3671
3731,5217,9623,3659
3842,5313,9599,3639
3957,5410,9553,3624
4023,5450,9466,3597
4071,5507,9411,3588
4121,5600,9366,3580
4184,5700,9340,3588
4218,5720,9271,3592
4240,5700,9199,3624
4262,5683,9113,3666
4297,5700,9057,3730
4308,5702,8983,3797
4297,5700,8916,3908
4264,5692,8831,4051
4240,5700,8774,4228
4212,5693,8701,4396
4184,5700,8633,4583
4130,5703,8542,4783
4071,5700,8491,5009
4003,5649,8449,5213
3957,5603,8420,5400
3923,5605,8346,5558
3901,5700,8279,5720
3855,5822,8219,5865
3788,5893,8208,6004
3693,5791,8179,6113
3618,5507,8137,6217
3570,5101,8055,6305
3562,4734,7996,6395
3557,4448,7944,6466
3562,4251,7925,6537
3554,4121,7886,6582
3562,4154,7854,6608
3574,4345,7807,6603
3618,4637,7784,6608
3652,4893,7744,6610
3675,5120,7713,6608
3664,5294,7661,6571
3675,5410,7642,6537
3699,5422,7631,6501
3731,5410,7642,6466
3732,5432,7614,6395
3731,5507,7571,6324
3747,5563,7512,6250
3788,5603,7501,6182
3817,5662,7499,6079
3844,5797,7501,5969
3907,5972,7457,5852
4071,6183,7430,5756
4348,6449,7415,5647
4749,6859,7430,5542
5271,7398,7404,5417
5936,8019,7359,5294
6678,8657,7300,5156
7350,9275,7288,5045
7731,9645,7286,4946
7689,9468,7288,4867
7188,8585,7251,4773
6332,7246,7218,4690
5253,5813,7174,4607
4127,4541,7147,4548
3087,3471,7102,4484
2261,2705,7076,4441
1699,2341,7038,4398
1413,2415,7005,4370
1326,2756,6951,4328
1357,3188,6934,4299
1426,3587,6930,4272
1526,3961,6934,4263
1649,4288,6893,4243
1809,4541,6864,4228
1990,4640,6847,4203
2205,4637,6864,4192
2415,4624,6858,4181
2601,4734,6864,4192
2725,4924,6859,4195
2827,5120,6864,4192
2895,5229,6844,4166
2940,5314,6864,4157
2936,5403,6914,4154
2940,5507,7005,4157
2960,5520,7070,4135
2996,5410,7147,4121
3003,5186,7231,4114
2996,4927,7359,4121
2989,4665,7467,4106
2996,4444,7571,4086
2996,4283,7656,4060
2996,4251,7784,4050
2991,4370,7919,4031
2996,4637,8067,4015
3008,4919,8172,3991
3053,5120,8279,3979
3111,5218,8374,3958
3166,5314,8491,3944
3190,5397,8590,3921
3222,5410,8703,3908
3270,5332,8802,3887
3336,5314,8916,3873
3388,5402,9012,3849
3449,5507,9128,3837
3508,5485,9213,3816
3562,5410,9270,3801
3584,5376,9282,3776
3618,5410,9340,3766
3684,5441,9418,3758
3788,5507,9482,3766
3881,5607,9472,3752
3957,5700,9482,3730
4013,5711,9515,3697
4071,5700,9553,3695
4107,5699,9514,3706
4127,5700,9482,3730
4124,5670,9474,3737
4127,5700,9482,3766
4126,5800,9415,3817
4127,5893,9340,3908
4103,5866,9285,4003
4071,5797,9270,4121
4032,5768,9206,4248
4014,5797,9128,4405
3991,5773,9040,4570
3957,5700,8987,4761
3896,5621,8911,4953
3844,5603,8845,5152
3804,5604,8765,5317
3788,5603,8703,5471
3775,5560,8619,5608
3788,5507,8562,5756
3812,5442,8512,5886
3844,5410,8491,6004
3849,5396,8428,6092
3844,5410,8350,6182
3834,5410,8253,6257
3844,5410,8208,6324
3846,5398,8172,6360
3844,5410,8137,6395
3833,5413,8056,6417
3844,5410,7996,6431
3850,5389,7946,6411
3844,5410,7925,6395
3823,5457,7878,6376
3844,5507,7854,6359
3900,5504,7841,6309
3957,5507,7854,6253
3962,5537,7824,6192
3957,5603,7784,6146
3972,5626,7730,6079
4014,5603,7713,6004
4026,5542,7679,5912
4014,5507,7642,5827
3998,5493,7586,5720
4014,5507,7571,5613
4025,5482,7566,5496
4014,5410,7571,5400
3975,5293,7535,5295
3957,5217,7501,5187
3957,5194,7456,5054
3957,5217,7430,4938
3909,5214,7383,4836
3844,5217,7359,4761
3789,5237,7346,4670
3788,5314,7359,4583
3791,5375,7333,4496
3788,5410,7288,4441
3751,5396,7228,4385
3731,5410,7218,4334
3722,5449,7217,4270
3731,5507,7218,4228
3729,5522,7173,4198
3731,5507,7147,4192
3730,5458,7134,4174
3731,5410,7147,4157
3734,5373,7118,4130
3788,5410,7076,4121
3912,5516,7020,4104
4127,5700,7005,4086
4444,5958,6995,4055
4919,6376,7005,4050
5546,6974,6998,4050
6275,7729,7005,4050
7001,8508,6995,4025
7632,9178,7005,4015
7998,9503,7016,4012
7915,9275,7076,4015
7277,8383,7140,3992
6219,7053,7218,3979
4990,5683,7271,3975
3844,4637,7359,3979
2910,3937,7456,3957
2261,3478,7571,3944
1875,3240,7662,3940
1696,3381,7784,3944
1630,3850,7897,3922
1640,4347,7996,3908
1682,4560,8044,3904
1753,4541,8137,3908
1839,4494,8271,3887
1979,4541,8420,3873
2163,4593,8495,3867
2374,4637,8562,3873
2555,4703,8648,3853
2714,4830,8774,3837
2836,4918,8853,3830
2940,4927,8916,3837
2984,4862,8969,3821
2996,4830,9057,3801
2985,4826,9128,3778
2996,4830,9199,3766
3003,4811,9237,3742
2996,4830,9270,3730
2962,4885,9263,3725
2940,4927,9270,3730
2933,4887,9266,3715
2940,4830,9270,3695
2933,4811,9232,3670
2940,4830,9199,3659
2977,4801,9154,3640
3053,4734,9128,3624
3121,4661,9082,3600
3166,4637,9057,3588
3185,4629,9020,3568
3222,4637,8987,3553
3273,4634,8911,3528
3336,4637,8845,3517
3386,4629,8767,3498
3449,4637,8703,3482
3508,4637,8616,3453
3562,4637,8562,3446
3587,4621,8518,3443
3618,4637,8491,3446
3663,4675,8420,3425
3731,4734,8350,3411
3804,4774,8268,3400
3901,4830,8208,3411
3996,4908,8126,3406
4071,5024,8067,3411
4097,5128,8014,3423
4127,5217,7996,3482
4178,5267,7957,3557
4240,5314,7925,3659
4256,5351,7878,3773
4240,5410,7854,3944
4222,5462,7813,4154
4240,5507,7784,4405
4254,5511,7738,4650
4240,5507,7713,4903
4181,5494,7671,5147
4127,5507,7642,5400
4087,5510,7596,5632
4071,5507,7571,5862
4023,5460,7532,6066
3957,5410,7501,6253
3878,5349,7449,6398
3844,5314,7430,6537
3836,5264,7419,6662
3844,5217,7430,6786
3837,5180,7401,6877
3844,5217,7359,6963
3866,5309,7302,7035
3901,5410,7288,7106
3909,5435,7284,7144
3901,5410,7288,7177
3899,5402,7253,7192
3957,5507,7218,7212
4098,5709,7169,7211
4353,5990,7147,7212
4729,6338,7127,7195
5258,6859,7147,7177
5936,7600,7155,7135
6728,8502,7147,7106
7462,9286,7096,7070
7915,9661,7076,7035
7885,9418,7072,6965
7350,8598,7076,6892
6407,7364,7033,6813
5258,5990,7005,6750
4081,4716,6996,6665
3053,3768,7005,6573
2262,3203,6968,6459
1753,2995,6934,6359
1483,3040,6917,6250
1413,3285,6934,6146
1466,3601,6911,6019
1583,3864,6864,5898
1683,3986,6804,5766
1753,4058,6793,5649
1799,4167,6791,5518
1866,4347,6793,5400
1915,4509,6755,5279
1922,4637,6722,5187
1888,4728,6698,5103
1922,4830,6722,5045
2041,4921,6733,4974
2205,5024,6722,4903
2323,5093,6670,4818
2431,5120,6651,4761
2542,5052,6648,4716
2657,4927,6651,4690
2737,4771,6608,4648
2827,4637,6581,4619
2941,4523,6566,4591
3053,4444,6581,4583
3099,4381,6568,4561
3109,4347,6581,4548
3125,4329,6604,4525
3166,4347,6651,4512
3194,4383,6671,4488
3222,4444,6722,4477
3265,4496,6804,4457
3336,4541,6934,4441
3397,4548,7039,4412
3449,4541,7147,4405
3479,4524,7240,4405
3505,4541,7359,4405
3523,4552,7474,4371
3562,4541,7642,4334
3611,4480,7836,4304
3675,4444,8067,4299
3728,4461,8271,4282
3788,4541,8491,4263
3843,4605,8700,4236
3901,4637,8916,4228
3949,4631,9088,4210
4014,4637,9270,4192
4077,4639,9440,4162
4127,4637,9623,4157
4131,4619,9763,4155
4127,4637,9906,4157
4137,4679,10038,4133
4184,4734,10189,4121
4221,4769,10301,4115
4240,4830,10402,4121
4233,4917,10467,4111
4240,5024,10543,4121
4261,5112,10601,4145
4297,5217,10685,4192
4308,5324,10753,4233
4297,5410,10826,4299
4261,5419,10860,4379
4240,5410,10897,4477
4230,5432,10902,4556
4240,5507,10897,4654
4241,5541,10848,4768
4240,5507,10826,4903
4215,5431,10813,5013
4184,5410,10826,5116
4143,5423,10796,5214
4127,5410,10756,5329
4121,5313,10680,5425
4127,5217,10614,5507
4121,5181,10527,5560
4127,5217,10472,5613
4130,5230,10404,5651
4127,5217,10331,5684
4080,5195,10210,5689
4014,5217,10119,5684
3958,5231,10037,5663
3957,5217,9977,5649
3970,5160,9867,5619
3957,5120,9765,5578
3896,5081,9670,5507
3844,5024,9623,5436
3811,4914,9551,5349
3788,4830,9482,5258
3745,4824,9394,5145
3731,4927,9340,5045
3752,5068,9268,4951
3788,5217,9199,4867
3787,5327,9107,4760
3788,5410,9057,4654
3808,5454,9014,4551
3844,5507,8987,4477
3849,5556,8912,4401
3844,5603,8845,4334
3841,5610,8784,4257
3844,5603,8774,4192
3817,5565,8745,4127
3788,5507,8703,4086
3772,5429,8620,4045
3788,5410,8562,4015
3791,5446,8510,3971
3788,5507,8491,3944
3776,5514,8450,3919
3788,5507,8420,3908
3791,5494,8373,3886
3788,5507,8350,3873
3753,5499,8308,3852
3731,5507,8279,3837
3719,5506,8232,3810
3731,5507,8208,3801
3717,5461,8168,3797
3675,5410,8137,3801
3622,5382,8088,3783
3618,5410,8067,3766
3633,5427,8030,3753
3618,5410,7996,3766
3576,5396,7937,3770
3618,5507,7925,3766
3791,5721,7924,3742
4071,5990,7925,3730
4437,6343,7875,3724
4975,6956,7854,3730
5681,7805,7869,3727
6445,8695,7925,3730
7140,9461,7931,3728
7745,10144,7925,3730
8113,10573,7926,3723
7971,10337,7996,3730
7165,9190,8066,3733
5936,7536,8137,3730
4659,6004,8186,3706
3562,4927,8279,3695
2671,4181,8381,3693
2035,3671,8491,3695
1672,3443,8556,3673
1526,3575,8633,3659
1484,3914,8701,3655
1526,4251,8774,3659
1631,4416,8803,3639
1753,4444,8845,3624
1845,4418,8899,3617
1979,4444,8987,3624
2188,4517,9033,3608
2431,4637,9057,3588
2602,4745,9048,3565
2714,4830,9057,3553
2797,4842,9051,3530
2883,4830,9057,3517
2924,4810,9048,3510
2940,4830,9057,3517
2934,4835,9033,3504
2940,4830,8987,3482
2937,4813,8899,3452
2940,4830,8845,3446
2940,4846,8803,3445
2940,4830,8774,3446
2915,4765,8701,3427
2883,4734,8633,3411
2863,4763,8555,3389
2883,4830,8491,3375
2914,4847,8402,3351
2940,4830,8350,3340
2953,4809,8310,3333
2996,4830,8279,3340
3056,4866,8199,3326
3109,4927,8137,3304
3128,4978,8091,3274
3166,5024,8067,3269
3240,5054,7994,3267
3336,5120,7925,3269
3399,5186,7867,3246
3449,5217,7854,3233
3498,5194,7819,3223
3562,5217,7784,3233
3612,5303,7734,3230
3675,5410,7713,3233
3753,5458,7675,3226
3844,5507,7642,3233
3908,5590,7592,3236
3957,5700,7571,3269
4004,5758,7537,3319
4071,5797,7501,3411
4130,5838,7443,3525
4184,5893,7430,3695
4215,5902,7429,3901
4240,5893,7430,4157
4243,5884,7383,4426
4240,5893,7359,4725
4215,5860,7351,5025
4184,5797,7359,5329
4145,5723,7319,5600
4127,5700,7288,5862
4105,5699,7274,6098
4071,5700,7288,6324
4007,5654,7256,6510
3957,5603,7218,6679
3922,5571,7190,6822
3901,5603,7218,6963
3864,5653,7229,7076
3844,5700,7218,7177
3837,5704,7167,7248
3844,5700,7147,7319
3836,5686,7139,7372
3844,5700,7147,7425
3868,5728,7112,7449
3901,5797,7076,7461
3887,5859,7050,7452
3844,5893,7076,7461
3796,5854,7088,7464
3788,5797,7076,7461
3788,5761,7023,7423
3788,5797,7005,7390
3774,5850,7002,7351
3788,5893,7005,7319
3816,5892,6963,7260
3844,5893,6934,7212
3841,5892,6922,7158
3844,5893,6934,7106
3864,5853,6903,7017
3901,5797,6864,6928
3908,5733,6835,6833
3901,5700,6864,6750
3890,5656,6878,6642
3901,5603,6864,6537
3905,5536,6809,6424
3901,5507,6793,6324
3873,5477,6793,6199
3844,5410,6793,6075
3809,5266,6747,5941
3788,5120,6722,5827
3760,5002,6716,5698
3731,4927,6722,5578
3691,4857,6681,5453
3675,4830,6651,5365
3671,4828,6640,5285
3675,4830,6651,5223
3665,4805,6616,5144
3675,4830,6581,5080
3698,4918,6559,5018
3731,5024,6581,4974
3750,5044,6580,4915
3788,5024,6581,4867
3826,5033,6568,4818
3844,5120,6581,4796
3813,5197,6573,4772
3788,5217,6581,4761
3783,5165,6591,4737
3788,5120,6651,4725
3758,5102,6714,4702
3731,5120,6793,4690
3722,5123,6848,4667
3731,5120,6934,4654
3723,5110,7045,4632
3731,5120,7218,4619
3759,5096,7390,4596
3788,5024,7571,4583
3767,4905,7729,4561
3731,4830,7925,4548
3713,4810,8129,4524
3731,4830,8350,4512
3737,4828,8526,4491
3731,4830,8703,4477
3718,4828,8867,4452
3731,4830,9057,4441
3739,4813,9228,4424
3731,4830,9411,4405
3696,4874,9577,4365
3675,4927,9765,4334
3669,4928,9933,4308
3675,4927,10119,4299
3651,4975,10287,4278
3618,5120,10472,4263
3595,5306,10620,4241
3618,5507,10756,4228
3651,5697,10851,4204
3675,5893,10968,4192
3667,6030,11072,4174
3675,6086,11180,4157
3695,6068,11244,4118
3731,6086,11322,4086
3735,6138,11387,4058
3731,6183,11463,4050
3719,6141,11495,4032
3731,6086,11534,4015
3731,6042,11540,3989
3731,5990,11534,3979
3723,5810,11480,3963
3731,5507,11463,3944
3734,5148,11460,3903
3731,4830,11463,3873
3703,4530,11392,3846
3675,4251,11322,3837
3683,4068,11263,3818
3788,4154,11251,3801
3974,4507,11192,3778
4240,5024,11109,3766
4637,5619,10987,3746
5258,6376,10897,3730
6014,7255,10807,3706
6728,8115,10756,3695
7321,8837,10683,3676
7858,9468,10614,3659
8180,9832,10499,3632
7915,9564,10402,3624
6891,8492,10307,3621
5484,7053,10260,3624
4197,5814,10190,3606
3222,5024,10119,3588
2449,4549,10022,3566
1866,4347,9977,3553
1543,4426,9938,3529
1470,4734,9906,3517
1488,5066,9824,3511
1526,5314,9765,3517
1602,5423,9715,3504
1753,5410,9694,3482
1925,5297,9623,3452
2092,5217,9553,3446
2247,5227,9488,3446
2431,5314,9482,3446
2615,5373,9455,3425
2770,5410,9411,3411
2845,5412,9322,3403
2883,5410,9270,3411
2905,5388,9225,3399
2940,5410,9199,3375
2945,5434,9125,3344
2940,5410,9057,3340
2930,5302,8996,3342
2940,5217,8987,3340
2943,5197,8957,3315
2940,5217,8916,3304
2930,5207,8832,3303
2940,5217,8774,3304
2963,5236,8723,3282
2996,5217,8703,3269
3006,5108,8662,3266
2996,5024,8633,3269
2980,5013,8586,3247
2996,5024,8562,3233
3027,4940,8519,3228
3053,4830,8491,3233
3049,4785,8446,3213
3053,4830,8420,3198
3072,4852,8377,3190
3109,4830,8350,3198
3132,4796,8305,3180
3166,4830,8279,3162
3228,4914,8235,3148
3336,5024,8208,3162
3435,5089,8165,3163
3505,5120,8137,3162
3546,5138,8092,3150
3618,5217,8067,3162
3708,5324,8025,3173
3788,5410,7996,3198
3833,5416,7949,3225
3901,5410,7925,3304
3992,5433,7886,3423
4071,5507,7854,3588
4095,5566,7801,3762
4127,5603,7784,3979
4185,5604,7776,4236
4240,5603,7784,4548
4240,5593,7749,4855
4240,5603,7713,5152
4268,5605,7665,5417
4297,5603,7642,5684
4271,5585,7601,5926
4240,5603,7571,6146
4236,5646,7527,6324
4240,5700,7501,6502
4189,5707,7457,6665
4127,5700,7430,6821
4103,5690,7388,6934
4127,5700,7359,7035
4121,5669,7313,7121
4071,5603,7288,7212
3997,5524,7250,7271
3957,5507,7218,7319
3928,5514,7165,7349
3901,5507,7147,7390
3857,5442,7140,7411
3844,5410,7147,7425
3843,5432,7111,7418
3844,5507,7076,7425
3808,5552,7051,7426
3788,5603,7076,7425
3795,5650,7086,7391
3844,5700,7076,7354
3880,5703,7026,7310
