II,III,PLETH,ABP
1707,602,8092,4879
1202,770,8123,4871
581,937,8138,4868
-52,1046,8176,4871
-641,1054,8200,4847
-1150,991,8229,4824
-1474,913,8224,4794
-1411,881,8229,4777
-918,904,8221,4749
-209,991,8229,4730
433,1131,8219,4702
941,1321,8229,4683
1400,1508,8227,4654
1829,1596,8229,4636
2088,1446,8196,4610
1986,991,8176,4590
1407,300,8161,4556
523,-385,8176,4543
-118,-794,8159,4536
157,-770,8123,4543
1495,-383,8054,4523
3240,165,8017,4496
4359,670,7983,4460
4285,1046,7964,4449
3267,1273,7907,4444
2090,1376,7857,4449
1429,1387,7810,4430
1411,1376,7804,4402
1600,1401,7782,4365
1463,1486,7751,4355
873,1607,7685,4353
209,1761,7645,4355
-92,1946,7609,4332
52,2146,7592,4309
363,2274,7553,4280
575,2256,7539,4262
648,2102,7529,4233
732,1926,7539,4215
931,1821,7514,4192
1254,1816,7486,4168
1653,1918,7445,4119
2090,2146,7433,4074
2517,2443,7404,4039
2874,2642,7380,4028
3112,2577,7338,4006
3292,2256,7326,3981
3480,1812,7318,3946
3711,1431,7326,3934
3911,1259,7302,3930
3972,1376,7273,3934
3737,1683,7229,3914
3136,1981,7220,3887
2263,2129,7215,3852
1463,2201,7220,3840
1077,2310,7193,3837
1202,2477,7167,3840
1561,2602,7130,3820
1725,2642,7114,3793
1411,2585,7083,3759
784,2477,7061,3747
394,2367,7024,3741
732,2366,7008,3747
1694,2512,6979,3729
2665,2752,6955,3700
3127,2957,6914,3660
3188,3082,6902,3653
3304,3123,6895,3653
3763,3137,6902,3653
4412,3161,6875,3622
4965,3247,6849,3606
5226,3367,6811,3599
5278,3467,6796,3606
5279,3500,6765,3593
5331,3522,6742,3606
5215,3592,6707,3640
4599,3742,6689,3700
3414,3929,6658,3738
2090,4128,6636,3793
1224,4305,6601,3878
1097,4458,6583,4028
1505,4573,6552,4198
2090,4678,6530,4402
2649,4769,6493,4631
3188,4843,6477,4917
3737,4891,6451,5218
4233,4953,6424,5526
4578,5037,6365,5817
4913,5118,6318,6135
5600,5116,6276,6450
6846,5008,6265,6744
8165,4816,6237,6968
8623,4623,6212,7165
7645,4481,6174,7337
5592,4403,6158,7493
3352,4308,6131,7593
1725,4128,6105,7681
1095,3839,6064,7753
1463,3522,6052,7821
2319,3243,6047,7846
2874,3027,6052,7868
2657,2831,6024,7887
1934,2642,5999,7915
1309,2444,5980,7912
1097,2256,5999,7915
1189,2074,6006,7912
1463,1926,5999,7915
1938,1822,5961,7885
2561,1761,5946,7868
2952,1678,5940,7859
2718,1541,5946,7868
1865,1370,5920,7844
941,1266,5893,7821
478,1261,5858,7788
575,1321,5840,7774
860,1361,5807,7742
993,1376,5787,7727
907,1375,5757,7702
784,1376,5734,7681
839,1354,5694,7626
1150,1321,5681,7587
1565,1284,5675,7553
1829,1266,5681,7540
1784,1256,5654,7494
1568,1266,5628,7446
1449,1287,5594,7387
1568,1321,5574,7353
1761,1348,5538,7303
1829,1376,5521,7259
1813,1402,5513,7201
1934,1431,5521,7165
2149,1440,5499,7118
2090,1431,5468,7072
1515,1417,5427,6997
627,1431,5415,6931
-214,1464,5407,6855
-836,1486,5415,6791
-1138,1467,5411,6712
-941,1431,5415,6650
-267,1398,5408,6579
523,1376,5415,6510
1084,1346,5412,6412
1516,1321,5415,6322
2080,1311,5406,6225
2770,1321,5415,6135
3284,1326,5415,6016
3397,1321,5415,5901
3056,1310,5399,5777
2299,1321,5415,5667
1241,1362,5441,5541
157,1431,5468,5433
-642,1484,5460,5326
-993,1486,5468,5245
-959,1433,5489,5161
-679,1376,5521,5105
-262,1342,5517,5051
314,1321,5521,5011
1120,1272,5536,4955
2143,1211,5574,4917
3109,1174,5593,4885
3606,1211,5628,4871
3389,1307,5670,4840
2613,1431,5734,4824
1689,1532,5777,4812
993,1596,5840,4824
637,1610,5911,4820
523,1596,5999,4824
461,1578,6053,4831
366,1596,6105,4871
271,1646,6164,4901
314,1706,6265,4917
553,1756,6352,4906
941,1816,6424,4917
1380,1891,6464,4939
1829,1981,6530,4964
2294,2090,6604,4958
2718,2256,6689,4964
2966,2479,6741,4981
2927,2697,6796,5011
2639,2827,6841,5011
2299,2862,6902,5011
2084,2843,6944,5008
2038,2807,7008,5011
2067,2728,7078,4985
2090,2587,7167,4964
2083,2394,7222,4954
2090,2201,7273,4964
2159,2029,7313,4947
2299,1871,7380,4917
2427,1705,7432,4879
2404,1541,7486,4871
2117,1391,7510,4867
1568,1266,7539,4871
857,1162,7554,4849
157,1101,7592,4824
-350,1086,7618,4788
-523,1101,7645,4777
-374,1091,7640,4772
-52,1046,7645,4777
265,996,7639,4756
523,991,7645,4730
773,1020,7634,4694
1045,1046,7645,4683
1242,1042,7647,4678
1254,1046,7645,4683
1120,1072,7608,4664
1045,1101,7592,4636
1149,1070,7585,4600
1359,991,7592,4590
1498,924,7562,4586
1516,936,7539,4590
1453,1003,7509,4567
1359,1101,7486,4543
1227,1250,7426,4511
1045,1486,7380,4496
779,1685,7342,4471
366,1596,7326,4449
-209,1069,7275,4417
-836,275,7220,4402
-1315,-418,7155,4380
-1463,-715,7114,4355
-1206,-586,7056,4318
-575,-165,7008,4309
294,368,6947,4309
1202,881,6902,4309
1940,1267,6838,4279
2404,1486,6796,4262
2605,1564,6755,4257
2613,1596,6742,4262
2410,1643,6713,4237
1934,1706,6689,4215
1213,1732,6652,4204
470,1706,6636,4215
-41,1646,6607,4212
-209,1596,6583,4215
-115,1574,6541,4213
105,1596,6530,4215
334,1647,6524,4190
523,1706,6530,4168
649,1742,6501,4155
732,1761,6477,4168
797,1781,6458,4170
888,1816,6477,4168
1058,1851,6481,4158
1359,1871,6477,4168
1778,1869,6442,4172
2195,1871,6424,4168
2407,1888,6411,4138
2299,1926,6424,4121
1955,1957,6422,4113
1620,1981,6424,4121
1460,2000,6413,4117
1463,2036,6424,4121
1511,2073,6424,4121
1568,2091,6424,4121
1664,2068,6392,4096
1829,2036,6371,4074
2037,2032,6354,4062
2247,2091,6371,4074
2386,2177,6375,4075
2404,2256,6371,4074
2310,2307,6337,4065
2195,2366,6318,4074
2086,2443,6290,4076
1934,2532,6265,4074
1681,2593,6222,4046
1411,2642,6212,4028
1239,2686,6211,4014
1254,2752,6212,4028
1441,2824,6176,4029
1777,2917,6158,4028
2156,3019,6154,4013
2456,3137,6158,4028
2587,3245,6125,4047
2613,3357,6105,4074
2649,3478,6099,4082
2770,3632,6105,4121
2934,3784,6074,4191
3083,3907,6052,4309
3178,3974,6044,4431
3240,4018,6052,4590
3297,4059,6024,4775
3397,4128,5999,5011
3560,4224,5972,5255
3815,4348,5946,5526
4166,4427,5884,5797
4599,4403,5840,6088
5030,4292,5809,6379
5331,4238,5787,6697
5345,4326,5726,6996
5017,4513,5681,7259
4424,4665,5649,7451
3763,4733,5628,7634
3189,4729,5566,7805
2770,4678,5521,7962
2506,4553,5507,8047
2404,4348,5521,8102
2406,4065,5497,8140
2404,3742,5468,8196
2318,3399,5450,8224
2195,3082,5468,8243
2069,2804,5470,8237
1934,2587,5468,8243
1812,2420,5457,8235
1829,2311,5468,8243
2039,2215,5468,8239
2404,2091,5468,8243
2884,1919,5455,8217
3449,1761,5468,8196
3808,1652,5488,8162
3554,1596,5521,8149
2630,1541,5526,8122
1568,1486,5521,8102
886,1439,5505,8054
627,1431,5521,8008
526,1449,5544,7947
523,1486,5574,7915
698,1485,5574,7883
993,1431,5574,7868
1160,1358,5566,7822
1097,1376,5574,7774
886,1513,5570,7713
679,1706,5574,7681
556,1837,5569,7636
575,1871,5574,7587
750,1816,5568,7506
1045,1706,5574,7446
1359,1574,5571,7391
1620,1486,5574,7353
1800,1464,5565,7282
1934,1486,5574,7212
2033,1507,5576,7132
2090,1541,5574,7072
2080,1596,5542,6996
2038,1651,5521,6931
2044,1665,5509,6855
2195,1651,5521,6791
2531,1636,5518,6700
2979,1651,5521,6603
3299,1705,5516,6481
3240,1816,5521,6369
2752,1935,5498,6246
2090,1981,5468,6135
1575,1898,5426,6010
1359,1761,5415,5901
1344,1675,5409,5780
1359,1706,5415,5667
1250,1798,5406,5538
993,1871,5415,5433
655,1840,5415,5330
418,1706,5415,5245
417,1544,5398,5143
679,1486,5415,5058
1074,1577,5442,4976
1463,1761,5468,4917
1775,1924,5456,4843
2038,2036,5468,4777
2282,2130,5508,4712
2509,2256,5574,4683
2685,2413,5602,4657
2822,2587,5628,4636
2953,2765,5660,4601
3136,2972,5734,4590
3397,3213,5805,4584
3763,3467,5893,4590
4216,3648,5972,4578
4704,3687,6052,4590
5112,3580,6100,4610
5331,3412,6158,4636
5261,3258,6224,4632
4860,3137,6318,4636
4121,3006,6395,4652
3136,2862,6477,4683
2096,2731,6548,4686
1254,2642,6636,4683
753,2541,6712,4676
575,2366,6796,4683
586,2113,6853,4678
679,1871,6902,4683
787,1702,6919,4683
888,1596,6955,4683
963,1489,6995,4656
1045,1376,7061,4636
1167,1275,7109,4627
1359,1211,7167,4636
1605,1168,7214,4620
1881,1156,7273,4590
2157,1185,7303,4551
2404,1266,7326,4543
2550,1344,7335,4541
2561,1376,7380,4543
2448,1351,7428,4519
2299,1321,7486,4496
2143,1296,7509,4466
1986,1266,7539,4449
1860,1222,7558,4422
1881,1211,7592,4402
2096,1229,7608,4374
2404,1266,7645,4355
2604,1349,7671,4327
2561,1541,7698,4309
2214,1714,7689,4282
1568,1596,7698,4262
672,1065,7713,4232
-261,385,7751,4215
-920,-59,7754,4190
-1045,-110,7751,4168
-686,109,7737,4134
-105,440,7751,4121
440,787,7750,4117
888,1101,7751,4121
1264,1344,7736,4100
1568,1541,7751,4074
1771,1715,7755,4044
1934,1871,7751,4028
2137,1990,7710,4001
2404,2091,7698,3981
2651,2170,7709,3966
2822,2201,7751,3981
2930,2146,7772,3988
3031,2036,7804,3981
3124,1928,7815,3946
3240,1871,7804,3934
3471,1857,7740,3947
3867,1871,7698,3981
4172,1894,7670,3987
3972,1926,7645,3981
3128,1955,7562,3970
2038,1981,7486,3981
1253,2003,7424,3984
993,2036,7380,3981
1073,2069,7293,3954
1254,2091,7220,3934
1422,2086,7160,3920
1568,2091,7114,3934
1679,2143,7025,3941
1777,2256,6955,3934
1883,2353,6912,3901
2038,2366,6902,3887
2242,2285,6850,3886
2509,2201,6796,3887
2799,2171,6749,3860
3083,2201,6742,3840
3315,2245,6716,3834
3501,2311,6689,3840
3630,2406,6650,3820
3711,2532,6636,3793
3716,2646,6607,3764
3658,2752,6583,3747
3516,2840,6545,3716
3292,2917,6530,3700
2984,2954,6503,3692
2665,2972,6477,3700
2450,2981,6433,3681
2456,3027,6424,3653
2656,3122,6423,3616
2927,3302,6424,3606
3112,3529,6373,3600
3188,3742,6318,3606
3199,3837,6271,3600
3240,3797,6265,3606
3347,3670,6243,3601
3554,3577,6212,3606
3817,3579,6150,3610
4076,3687,6105,3653
4250,3845,6065,3712
4338,4018,6052,3793
4350,4166,6026,3868
4338,4293,5999,3981
4347,4397,5957,4123
4442,4513,5946,4309
4600,4645,5942,4500
4756,4788,5946,4730
4863,4907,5916,4990
4965,5008,5893,5292
5074,5097,5878,5592
5174,5173,5893,5901
5268,5175,5892,6189
5435,5063,5893,6463
5652,4848,5882,6685
5749,4623,5893,6884
5519,4441,5894,7052
4965,4293,5893,7212
4245,4088,5862,7336
3554,3797,5840,7446
2967,3451,5823,7524
2509,3137,5840,7587
2137,2875,5846,7612
1829,2642,5840,7634
1569,2378,5802,7648
1411,2091,5787,7681
1379,1811,5781,7688
1463,1596,5787,7681
1589,1449,5759,7645
1725,1376,5734,7634
1853,1363,5716,7628
1986,1431,5734,7634
2073,1557,5738,7608
2090,1706,5734,7587
2058,1784,5701,7556
2090,1761,5681,7540
2249,1665,5666,7507
2509,1596,5681,7493
2732,1584,5684,7470
2822,1596,5681,7446
2721,1560,5647,7389
2456,1486,5628,7353
2074,1425,5616,7323
1672,1431,5628,7306
1330,1482,5625,7255
1097,1541,5628,7212
958,1578,5620,7164
888,1596,5628,7119
887,1566,5623,7039
993,1486,5628,6978
1218,1424,5621,6926
1516,1486,5628,6884
1752,1635,5622,6808
1829,1706,5628,6744
1745,1589,5622,6690
1620,1376,5628,6650
1550,1202,5621,6576
1568,1101,5628,6510
1634,1038,5623,6453
1725,1046,5628,6416
1788,1141,5620,6348
1777,1266,5628,6276
1654,1337,5624,6183
1463,1376,5628,6088
1262,1415,5618,5962
1097,1431,5628,5854
991,1381,5629,5754
993,1321,5628,5667
1141,1314,5594,5546
1411,1376,5574,5433
1666,1472,5563,5326
1777,1596,5574,5245
1735,1685,5569,5147
1672,1651,5574,5058
1692,1466,5571,4973
1829,1266,5574,4917
2076,1177,5560,4847
2404,1211,5574,4777
2614,1270,5598,4707
2456,1321,5628,4683
1904,1385,5620,4666
1307,1486,5628,4636
1019,1596,5659,4573
1097,1706,5734,4543
1326,1826,5790,4538
1568,1981,5840,4543
1821,2165,5877,4510
2090,2366,5946,4496
2301,2550,6018,4509
2404,2697,6105,4543
2444,2795,6177,4541
2509,2862,6265,4543
2626,2897,6340,4558
2770,2917,6424,4590
2904,2948,6492,4589
3031,3027,6583,4590
3157,3103,6665,4602
3292,3082,6742,4636
3456,2907,6784,4643
3711,2642,6849,4636
4051,2374,6922,4624
4338,2146,7008,4636
4303,1954,7057,4639
3763,1816,7114,4636
2759,1745,7166,4611
1568,1706,7220,4590
507,1626,7237,4561
-209,1486,7273,4543
-549,1324,7321,4515
-575,1211,7380,4496
-410,1160,7399,4468
-157,1156,7433,4449
95,1157,7478,4422
314,1156,7539,4402
512,1165,7560,4375
732,1211,7592,4355
972,1273,7634,4327
1202,1321,7698,4309
1368,1331,7723,4282
1463,1321,7751,4262
1483,1270,7787,4232
1463,1156,7857,4215
1452,982,7894,4190
1516,826,7910,4168
1633,731,7896,4135
1777,715,7910,4121
1965,793,7928,4103
2247,991,7964,4074
2494,1190,7968,4018
2404,1156,7964,3981
1789,742,7930,3956
836,110,7910,3934
-27,-417,7877,3880
-470,-605,7857,3840
-449,-451,7822,3826
-105,-55,7804,3840
359,459,7774,3837
784,991,7751,3840
1079,1427,7697,3866
1254,1706,7645,3934
1339,1827,7579,3991
1359,1871,7539,4028
1317,1910,7485,4041
1254,1981,7433,4074
1205,2065,7361,4105
1202,2146,7326,4121
1249,2199,7297,4110
1359,2201,7273,4121
1509,2135,7212,4147
1672,2036,7167,4168
1812,1965,7129,4144
1934,1981,7114,4121
2024,2078,7076,4116
2090,2201,7061,4121
2164,2255,7053,4084
2299,2201,7061,4028
2467,2107,7031,3984
2561,2091,7008,3981
2503,2158,6991,3969
2352,2201,7008,3934
2196,2135,7005,3874
2090,2036,7008,3840
2032,2012,6998,3831
2038,2091,7008,3840
2078,2189,7001,3823
2090,2256,7008,3793
2033,2272,7001,3756
1986,2256,7008,3747
2036,2231,6998,3744
2195,2256,7008,3747
2360,2331,7007,3726
2456,2422,7008,3700
2457,2491,6977,3665
2404,2587,6955,3653
2331,2719,6923,3647
2299,2862,6902,3653
2334,2970,6862,3647
2456,3082,6849,3653
2629,3202,6841,3652
2822,3302,6849,3653
2990,3337,6822,3641
3136,3357,6796,3653
3250,3387,6759,3673
3345,3412,6742,3700
3405,3387,6711,3697
3449,3357,6689,3700
3463,3363,6656,3709
3449,3412,6636,3747
3395,3443,6602,3768
3345,3467,6583,3793
3343,3519,6552,3819
3449,3632,6530,3887
3670,3757,6491,3969
3972,3852,6477,4074
4230,3889,6468,4188
4338,3907,6477,4355
4283,3940,6453,4553
4181,4018,6424,4777
4088,4108,6381,4992
3972,4183,6371,5245
3799,4215,6364,5531
3658,4238,6371,5854
3640,4285,6347,6159
3763,4403,6318,6463
3974,4585,6275,6748
4233,4788,6265,7025
4396,4900,6260,7250
4285,4843,6265,7446
3849,4609,6236,7599
3292,4293,6212,7727
2841,3963,6193,7804
2561,3632,6212,7868
2384,3257,6217,7914
2299,2862,6212,7962
2296,2509,6174,7970
2299,2256,6158,7962
2192,2062,6151,7931
1986,1871,6158,7915
1766,1671,6134,7888
1620,1541,6105,7868
1562,1521,6067,7835
1620,1596,6052,7821
1804,1672,6025,7797
2090,1706,5999,7774
2356,1676,5960,7723
2456,1596,5946,7681
2272,1461,5923,7628
1829,1321,5893,7587
1251,1237,5830,7529
732,1266,5787,7493
377,1344,5752,7461
209,1376,5734,7446
168,1305,5696,7401
209,1211,5681,7353
294,1173,5675,7292
418,1211,5681,7259
581,1265,5652,7214
784,1321,5628,7165
967,1390,5612,7086
1045,1486,5628,7025
979,1570,5627,6967
836,1596,5628,6931
717,1525,5618,6879
732,1376,5628,6838
979,1207,5624,6773
1516,1101,5628,6697
2186,1061,5620,6590
2665,1046,5628,6510
2648,1025,5622,6438
2143,1046,5628,6369
1415,1125,5621,6253
784,1211,5628,6135
418,1205,5622,6025
314,1101,5628,5948
343,975,5620,5852
366,936,5628,5760
319,1008,5623,5672
261,1156,5628,5620
270,1293,5618,5554
366,1376,5628,5479
508,1389,5626,5387
679,1376,5628,5339
887,1367,5612,5311
1202,1376,5628,5292
1705,1348,5651,5238
2404,1266,5681,5198
3066,1177,5674,5181
3345,1211,5681,5198
3054,1412,5696,5198
2352,1706,5734,5198
1522,1951,5751,5192
836,2091,5787,5198
519,2154,5830,5178
732,2201,5893,5152
1322,2264,5936,5114
1829,2366,5999,5105
1878,2511,6070,5098
1568,2697,6158,5105
1317,2911,6226,5099
1411,3137,6318,5105
1800,3306,6418,5101
2299,3357,6530,5105
2806,3287,6606,5097
3292,3192,6689,5105
3658,3142,6767,5105
3763,3137,6849,5105
3573,3122,6893,5079
3240,3082,6955,5058
2911,3002,7026,5031
2665,2862,7114,5011
2545,2652,7164,4977
2613,2422,7220,4964
2762,2202,7283,4960
2718,1981,7380,4964
2307,1726,7456,4941
1672,1486,7539,4917
1065,1335,7609,4889
627,1321,7698,4871
414,1409,7769,4840
523,1541,7857,4824
921,1633,7934,4803
1307,1651,8017,4777
1326,1644,8066,4722
993,1706,8123,4683
713,1795,8169,4656
888,1761,8229,4636
1459,1518,8255,4587
1986,1211,8282,4543
2038,1016,8295,4510
1620,991,8335,4496
1084,1069,8360,4454
836,1211,8388,4402
1015,1357,8384,4344
1516,1486,8388,4309
2083,1662,8379,4276
2456,1981,8388,4262
2420,2257,8381,4240
1934,2091,8388,4215
1157,1320,8380,4164
418,330,8388,4121
-11,-330,8380,4087
-52,-440,8388,4074
166,-147,8381,4050
470,385,8388,4028
764,1051,8378,3997
1097,1706,8388,3981
1580,2127,8382,3956
2247,2201,8388,3934
2906,1979,8376,3903
3240,1651,8388,3887
3040,1420,8388,3864
2404,1431,8388,3840
1602,1662,8352,3805
941,1981,8335,3793
655,2246,8322,3792
888,2422,8335,3793
1522,2500,8312,3767
2195,2477,8282,3747
2500,2340,8237,3736
2299,2146,8229,3747
1730,1957,8207,3744
1097,1816,8176,3747
703,1741,8108,3745
732,1761,8070,3747
1114,1874,8038,3723
1568,2036,8017,3700
1815,2172,7955,3684
1829,2256,7910,3700
1795,2278,7873,3721
1934,2256,7857,3747
2314,2214,7802,3750
2874,2201,7751,3747
3422,2220,7705,3736
3763,2256,7698,3747
3747,2312,7672,3753
3397,2422,7645,3747
2871,2515,7603,3714
2404,2477,7592,3700
2125,2275,7567,3700
2038,2091,7539,3700
2030,2087,7477,3671
2038,2256,7433,3653
2048,2433,7392,3650
2090,2532,7380,3653
2148,2560,7349,3626
2195,2587,7326,3606
2209,2627,7292,3601
2247,2697,7273,3606
2380,2762,7225,3581
2665,2807,7167,3559
3040,2819,7093,3550
3397,2862,7061,3559
3635,2968,7034,3538
3763,3137,7008,3512
3820,3294,6945,3493
3920,3412,6902,3512
4141,3490,6868,3533
4494,3577,6849,3559
4746,3677,6792,3572
4599,3797,6742,3606
3977,3936,6701,3641
3240,4128,6689,3700
2877,4357,6644,3769
3083,4568,6583,3887
3573,4676,6509,4032
3920,4678,6477,4215
3929,4629,6448,4407
3763,4623,6424,4636
3663,4695,6380,4881
3711,4843,6371,5152
3800,5008,6370,5418
3867,5118,6371,5714
3972,5076,6334,6016
4233,4843,6318,6322
4614,4462,6313,6587
4913,4073,6318,6838
4872,3787,6282,7071
4442,3632,6265,7306
3835,3518,6274,7492
3397,3357,6318,7634
3279,3105,6324,7715
3345,2807,6318,7774
3282,2507,6304,7801
2927,2256,6318,7821
2336,2061,6315,7817
1725,1926,6318,7821
1254,1798,6309,7817
993,1651,6318,7821
901,1486,6312,7800
941,1376,6318,7774
1052,1331,6311,7723
1202,1321,6318,7681
1319,1289,6311,7626
1359,1266,6318,7587
1282,1277,6312,7535
1097,1321,6318,7493
830,1332,6309,7438
575,1321,6318,7400
444,1352,6316,7349
523,1486,6318,7306
747,1619,6288,7246
993,1596,6265,7212
1175,1369,6246,7180
1359,1101,6265,7165
1622,960,6272,7120
1934,991,6265,7072
2138,1117,6225,7012
2195,1266,6212,6978
2278,1355,6209,6931
2561,1321,6212,6884
2857,1185,6178,6820
2718,1101,6158,6791
1918,1168,6150,6768
836,1321,6158,6744
95,1400,6132,6673
0,1376,6105,6603
315,1340,6086,6541
627,1376,6105,6510
737,1437,6110,6463
732,1431,6105,6416
783,1316,6073,6347
941,1156,6052,6276
1109,1030,6021,6177
1202,991,5999,6088
1239,1022,5963,5992
1307,1101,5946,5901
1401,1190,5920,5780
1463,1266,5893,5667
1497,1304,5834,5559
1672,1321,5787,5479
2124,1322,5746,5385
2770,1321,5734,5292
3234,1316,5706,5187
3188,1321,5681,5105
2603,1311,5642,5023
1777,1266,5628,4964
980,1204,5615,4906
314,1211,5628,4871
-139,1304,5627,4836
-209,1431,5628,4824
149,1524,5611,4799
732,1596,5628,4777
1259,1659,5652,4740
1620,1706,5681,4730
1779,1748,5660,4725
1725,1871,5628,4730
1586,2121,5585,4719
1672,2422,5574,4730
2130,2628,5576,4749
2770,2697,5628,4777
3328,2693,5698,4775
3763,2697,5787,4777
4046,2692,5855,4787
3972,2642,5946,4824
3356,2561,6046,4849
2404,2532,6158,4871
1572,2564,6237,4871
1202,2587,6318,4871
1312,2517,6392,4859
1725,2366,6477,4871
2198,2182,6529,4890
2509,1981,6583,4917
2537,1752,6628,4918
2299,1541,6689,4917
1874,1409,6734,4912
1359,1376,6796,4917
875,1368,6849,4899
627,1321,6902,4871
749,1216,6921,4833
1150,1101,6955,4824
1452,1014,6998,4821
1307,991,7061,4824
755,1052,7090,4800
261,1211,7114,4777
253,1395,7128,4747
732,1486,7167,4730
1301,1402,7192,4703
1568,1211,7220,4683
1352,1028,7234,4656
784,936,7273,4636
271,917,7301,4607
261,936,7326,4590
822,949,7320,4565
1620,991,7326,4543
2325,1153,7325,4507
2874,1486,7326,4496
3159,1785,7295,4494
2927,1706,7273,4496
2125,1105,7244,4470
1097,275,7220,4449
122,-325,7162,4425
-784,-440,7114,4402
-1441,-153,7072,4351
-1307,330,7061,4309
-201,836,7032,4276
1202,1266,7008,4262
1972,1556,6971,4232
1881,1706,6955,4215
1397,1751,6923,4207
993,1761,6902,4215
793,1773,6867,4208
784,1816,6849,4215
977,1886,6816,4231
1359,1981,6796,4262
1828,2061,6761,4265
2299,2091,6742,4262
2697,2064,6710,4253
2927,2036,6689,4262
2825,2046,6654,4261
2404,2091,6636,4262
1991,2118,6620,4254
2038,2091,6636,4262
2578,1983,6640,4263
3083,1816,6636,4262
2958,1696,6600,4238
2143,1761,6583,4215
1045,2014,6574,4186
157,2311,6583,4168
-211,2498,6559,4142
52,2587,6530,4121
747,2637,6491,4093
1463,2642,6477,4074
1920,2497,6449,4047
2195,2201,6424,4028
2473,1892,6385,4001
2770,1761,6371,3981
2932,1857,6347,3952
2874,2091,6318,3934
2564,2316,6256,3908
2090,2477,6212,3887
1739,2577,6176,3857
1986,2642,6158,3840
3027,2613,6107,3818
4442,2477,6052,3793
5358,2300,6002,3757
5174,2256,5999,3747
3977,2424,6000,3747
2456,2752,5999,3747
1276,3093,5965,3716
732,3357,5946,3700
730,3464,5934,3695
1097,3412,5946,3700
1706,3258,5942,3673
2456,3137,5946,3653
3176,3061,5939,3642
3711,2972,5946,3653
3963,2865,5939,3645
3972,2917,5946,3653
3812,3227,5943,3668
3606,3687,5946,3700
3463,4068,5935,3711
3501,4293,5946,3747
3758,4391,5950,3813
4233,4403,5946,3934
4859,4326,5908,4062
5540,4238,5893,4215
6049,4231,5890,4380
6115,4348,5893,4590
5546,4518,5858,4822
4494,4678,5840,5105
3408,4782,5835,5414
2770,4843,5840,5760
2772,4858,5807,6094
3240,4843,5787,6416
3787,4784,5780,6701
4076,4678,5787,6978
3974,4494,5756,7224
3606,4238,5734,7446
3246,3932,5725,7607
3240,3632,5734,7727
3759,3337,5706,7801
4599,3027,5681,7868
5123,2696,5667,7902
4808,2422,5681,7915
3771,2241,5677,7889
2718,2146,5681,7868
2101,2093,5679,7841
1725,2091,5681,7821
1168,2109,5652,7772
470,2091,5628,7727
-1,1990,5599,7686
-52,1871,5574,7681
150,1793,5520,7663
418,1761,5468,7634
706,1712,5413,7574
1045,1651,5362,7540
1368,1603,5280,7512
1620,1596,5203,7493
1813,1584,5135,7441
2090,1541,5097,7400
2581,1442,5045,7363
3240,1321,4990,7353
3732,1220,4924,7311
3658,1211,4884,7259
2885,1311,4850,7194
1725,1486,4831,7165
629,1635,4800,7139
-105,1706,4778,7119
-448,1721,4747,7068
-470,1761,4725,7025
-239,1831,4691,6971
261,1871,4672,6931
1077,1831,4659,6876
2143,1761,4672,6838
3109,1715,4675,6790
3501,1706,4672,6744
3121,1714,4643,6668
2247,1761,4619,6603
1318,1833,4587,6531
627,1871,4566,6463
325,1829,4533,6364
523,1761,4513,6276
1113,1720,4484,6181
1725,1706,4460,6088
1979,1690,4424,5964
1881,1706,4406,5854
1691,1774,4384,5753
1620,1871,4353,5667
1661,1953,4293,5548
1725,2036,4247,5433
1734,2102,4215,5324
1672,2091,4194,5245
1583,1951,4141,5150
1568,1761,4088,5058
1646,1625,4044,4967
1725,1596,4035,4917
1640,1631,4028,4869
1359,1706,4035,4824
993,1791,4032,4761
784,1871,4035,4730
918,1924,4024,4718
1411,1981,4035,4730
2018,2069,4054,4725
2404,2201,4088,4730
2399,2341,4105,4727
2143,2477,4141,4730
1923,2605,4185,4716
1934,2752,4247,4730
2146,2911,4292,4765
2456,3082,4353,4824
2830,3249,4422,4852
3292,3412,4513,4871
3751,3544,4588,4881
3972,3632,4672,4917
3759,3684,4748,4944
3188,3742,4831,4964
2557,3796,4900,4960
2195,3797,4990,4964
2238,3695,5091,4961
2561,3522,5203,4964
2811,3326,5284,4956
2665,3137,5362,4964
2107,2940,5433,4967
1463,2752,5521,4964
1066,2578,5596,4934
993,2422,5681,4917
1091,2240,5755,4910
1202,2036,5840,4917
1193,1835,5912,4897
993,1706,5999,4871
660,1663,6078,4838
418,1706,6158,4824
426,1800,6209,4798
627,1926,6265,4777
855,2033,6312,4747
1045,2091,6371,4730
1216,2103,6413,4703
1359,2146,6477,4683
1416,2241,6548,4654
1359,2366,6636,4636
1169,2459,6694,4609
888,2532,6742,4590
657,2579,6780,4559
679,2587,6849,4543
959,2526,6908,4531
1307,2477,6955,4543
1576,2541,6956,4546
1829,2752,6955,4543
2062,2947,6946,4513
2038,2917,6955,4496
1492,2551,6949,4486
470,1981,6955,4496
-720,1441,6950,4494
-1725,1156,6955,4496
-2246,1214,6930,4490
-2090,1596,6902,4496
-1330,2133,6862,4492
-314,2642,6849,4496
574,3002,6825,4491
1202,3247,6796,4496
1624,3403,6734,4492
1881,3467,6689,4496
1959,3423,6652,4491
1934,3357,6636,4496
1983,3335,6590,4492
2195,3357,6530,4496
2389,3359,6442,4493
2299,3357,6371,4496
1874,3386,6303,4477
1359,3467,6265,4449
971,3551,6215,4410
732,3632,6158,4402
