II,MCL,PLETH,RESP
12558,4697,5208,1992
12462,4705,5312,1982
12313,4677,5402,1960
12075,4630,5484,1935
11690,4576,5535,1905
11303,4556,5587,1888
10948,4548,5634,1875
10626,4556,5689,1864
10244,4554,5723,1840
9950,4556,5758,1817
9806,4551,5787,1798
9854,4556,5827,1793
9907,4555,5846,1785
9950,4556,5861,1770
9940,4548,5858,1742
9950,4556,5861,1722
9913,4556,5846,1709
9854,4556,5827,1699
9719,4540,5787,1676
9564,4556,5758,1652
9352,4592,5721,1626
9177,4630,5689,1604
9078,4580,5636,1578
9177,4406,5587,1557
9443,4066,5529,1542
9950,3585,5484,1534
10775,2973,5427,1514
12075,2315,5381,1486
13641,1684,5326,1456
15070,1195,5278,1439
15912,910,5218,1428
16133,896,5175,1416
15831,1126,5134,1391
15167,1568,5107,1368
14161,2131,5057,1352
13041,2763,5004,1345
12069,3365,4941,1333
11496,3883,4901,1321
11220,4267,4862,1307
11109,4556,4833,1298
11065,4766,4782,1285
11206,4929,4730,1274
11460,5022,4668,1261
11689,5078,4627,1250
11746,5109,4588,1237
11786,5153,4558,1227
11877,5191,4508,1214
11979,5228,4456,1203
11912,5235,4395,1189
11786,5228,4353,1180
11717,5212,4313,1168
11786,5228,4284,1156
11810,5264,4236,1140
11786,5302,4181,1133
11730,5308,4117,1131
11786,5302,4079,1133
11879,5294,4045,1123
11979,5302,4010,1109
11987,5300,3952,1093
11979,5302,3907,1085
11956,5295,3870,1081
11979,5302,3839,1085
11974,5298,3783,1088
11979,5302,3736,1085
11960,5296,3696,1072
11979,5302,3667,1062
11973,5298,3615,1058
11979,5302,3564,1062
11958,5295,3521,1062
11979,5302,3496,1062
11977,5300,3460,1060
11979,5302,3427,1062
11947,5293,3391,1061
11979,5302,3359,1062
12023,5304,3307,1060
12075,5302,3256,1062
12060,5284,3210,1061
12075,5302,3187,1062
12106,5339,3168,1060
12172,5377,3153,1062
12196,5372,3122,1061
12269,5377,3085,1062
12360,5401,3040,1060
12462,5452,3016,1062
12463,5483,2999,1062
12462,5526,2982,1062
12505,5567,2943,1058
12655,5601,2913,1062
12775,5594,2892,1072
12848,5601,2879,1085
12863,5629,2846,1088
12945,5676,2810,1085
13045,5682,2782,1082
13138,5676,2776,1085
13138,5668,2764,1087
13138,5676,2742,1085
13132,5648,2703,1081
13138,5601,2673,1085
13081,5547,2649,1096
13041,5526,2639,1109
12995,5498,2622,1111
12945,5452,2605,1109
12805,5368,2580,1105
12655,5302,2571,1109
12472,5256,2567,1110
12269,5228,2571,1109
11994,5162,2556,1104
11786,5078,2536,1109
11658,4985,2511,1120
11592,4929,2502,1133
11448,4885,2498,1134
11303,4854,2502,1133
11200,4809,2490,1130
11206,4780,2468,1133
11205,4762,2439,1132
11206,4780,2433,1133
11182,4788,2436,1132
11206,4780,2433,1133
11209,4735,2411,1130
11206,4705,2399,1133
11145,4691,2398,1134
11109,4705,2399,1133
11082,4704,2379,1120
11109,4705,2365,1109
11109,4697,2362,1105
11109,4705,2365,1109
11081,4701,2347,1109
11109,4705,2331,1109
11147,4699,2325,1107
11206,4705,2331,1109
11207,4701,2317,1108
11206,4705,2296,1109
11186,4700,2284,1107
11206,4705,2296,1109
11203,4700,2303,1108
11206,4705,2296,1109
11185,4700,2273,1108
11206,4705,2262,1109
11211,4700,2260,1108
11206,4705,2262,1109
11142,4700,2245,1108
11109,4705,2228,1109
11091,4700,2217,1108
11109,4705,2228,1109
11093,4700,2233,1108
11109,4705,2228,1109
11140,4700,2206,1108
11206,4705,2194,1109
11217,4700,2188,1107
11206,4705,2194,1109
11148,4700,2191,1108
11109,4705,2194,1109
11074,4700,2191,1107
11109,4705,2194,1109
11131,4700,2189,1109
11109,4705,2194,1109
10991,4700,2193,1105
10916,4705,2194,1109
10893,4700,2184,1118
10916,4705,2194,1133
10867,4700,2219,1137
10820,4705,2262,1133
10788,4699,2293,1126
10820,4705,2331,1133
10817,4701,2372,1145
10820,4705,2433,1156
10804,4699,2494,1155
10820,4705,2571,1156
10798,4702,2659,1164
10820,4705,2776,1180
10922,4695,2894,1184
11206,4705,3016,1180
11578,4728,3127,1173
11979,4780,3256,1180
12292,4820,3398,1193
12558,4854,3564,1203
12742,4878,3721,1202
12848,4929,3873,1203
12793,4977,4006,1211
12655,5004,4147,1227
12501,4972,4282,1232
12462,4929,4421,1227
12487,4884,4541,1219
12558,4854,4661,1227
12599,4811,4774,1241
12655,4780,4901,1250
12677,4744,5021,1248
12655,4705,5141,1250
12497,4649,5242,1261
12269,4630,5347,1274
12006,4633,5445,1276
11786,4630,5552,1274
11498,4585,5641,1272
11109,4556,5724,1274
10623,4554,5788,1271
10240,4556,5861,1274
10012,4513,5928,1284
9950,4481,5998,1298
9888,4499,6039,1299
9854,4556,6066,1298
9846,4574,6076,1295
9950,4556,6101,1298
10032,4535,6120,1296
10047,4556,6135,1298
9946,4568,6118,1298
9854,4556,6101,1298
9730,4527,6077,1292
9564,4556,6066,1298
9323,4612,6035,1311
9177,4630,5998,1321
9131,4510,5942,1311
9177,4257,5895,1298
9316,3867,5838,1292
9854,3361,5792,1298
10939,2736,5736,1299
12462,2091,5689,1298
13970,1499,5632,1295
15167,1046,5587,1298
15834,784,5531,1297
15940,821,5484,1298
15454,1161,5425,1296
14587,1718,5381,1298
13539,2322,5327,1297
12558,2913,5278,1298
11735,3457,5216,1296
11206,3958,5175,1298
10940,4350,5137,1296
10916,4630,5107,1298
11006,4802,5053,1296
11206,4929,5004,1298
11415,5013,4947,1296
11592,5078,4901,1298
11654,5112,4842,1296
11689,5153,4798,1298
11719,5190,4758,1296
11786,5228,4730,1298
11794,5233,4679,1296
11786,5228,4627,1298
11754,5219,4568,1296
11786,5228,4524,1298
11790,5229,4469,1296
11786,5228,4421,1298
11743,5219,4365,1296
11786,5228,4318,1298
11871,5230,4263,1296
11979,5228,4216,1298
11992,5212,4161,1296
11979,5228,4113,1298
11953,5260,4056,1296
11979,5302,4010,1298
11977,5307,3957,1296
11979,5302,3907,1298
11957,5291,3847,1297
11979,5302,3804,1298
11977,5301,3767,1296
11979,5302,3736,1298
11950,5293,3683,1297
11979,5302,3633,1298
12018,5300,3587,1295
12075,5302,3564,1298
12071,5292,3534,1298
12075,5302,3496,1298
12063,5303,3439,1293
12075,5302,3393,1298
12055,5286,3352,1308
12075,5302,3325,1321
12105,5336,3289,1323
12172,5377,3256,1321
12202,5377,3217,1318
12269,5377,3187,1321
12346,5393,3152,1321
12462,5452,3119,1321
12517,5498,3079,1320
12558,5526,3050,1321
12578,5520,3016,1320
12655,5526,2982,1321
12737,5547,2938,1320
12848,5601,2913,1321
12908,5645,2895,1319
12945,5676,2879,1321
12929,5673,2842,1321
12945,5676,2810,1321
12944,5674,2786,1317
12945,5676,2776,1321
12913,5643,2757,1332
12945,5601,2742,1345
12972,5551,2724,1347
12945,5526,2708,1345
12792,5494,2673,1342
12655,5452,2639,1345
12552,5375,2611,1345
12462,5302,2605,1345
12272,5223,2593,1342
12075,5153,2571,1345
11877,5068,2531,1345
11689,5004,2502,1345
11450,4953,2480,1342
11303,4929,2468,1345
11244,4891,2448,1345
11206,4854,2433,1345
11024,4806,2415,1340
10820,4780,2399,1345
10696,4764,2376,1356
10723,4780,2365,1368
10739,4787,2361,1369
10723,4780,2365,1368
10653,4735,2351,1367
10626,4705,2331,1368
10603,4692,2307,1364
10626,4705,2296,1368
10652,4702,2280,1379
10723,4705,2262,1392
10771,4700,2238,1393
10820,4705,2228,1392
10816,4696,2225,1390
10820,4705,2228,1392
10803,4707,2214,1389
10820,4705,2194,1392
10813,4686,2168,1402
10820,4705,2159,1416
10803,4747,2157,1418
10820,4780,2159,1416
10817,4748,2146,1412
10820,4705,2125,1416
10797,4685,2099,1416
10820,4705,2091,1416
10830,4708,2090,1412
10820,4705,2091,1416
10748,4695,2073,1416
10723,4705,2056,1416
10721,4703,2048,1411
10723,4705,2056,1416
10656,4698,2060,1426
10626,4705,2056,1439
10626,4701,2037,1441
10626,4705,2022,1439
10526,4699,2013,1436
10433,4705,2022,1439
10397,4700,2027,1439
10433,4705,2022,1439
10404,4700,2000,1436
10337,4705,1988,1439
10253,4700,1984,1439
10240,4705,1988,1439
10229,4700,1982,1435
10240,4705,1988,1439
10226,4700,2001,1449
10240,4705,2022,1463
10231,4701,2032,1465
10240,4705,2056,1463
10226,4699,2096,1458
10240,4705,2159,1463
10231,4702,2221,1472
10240,4705,2296,1486
10224,4697,2376,1490
10240,4705,2468,1486
10237,4704,2547,1479
10240,4705,2639,1486
10206,4692,2744,1500
10240,4705,2879,1510
10386,4734,3012,1507
10723,4780,3153,1510
11150,4811,3294,1521
11592,4854,3462,1534
11904,4894,3632,1533
12075,4929,3804,1534
12074,4928,3955,1542
11979,4929,4113,1557
11812,4929,4276,1559
11689,4929,4456,1557
11633,4893,4616,1560
11689,4854,4764,1581
11751,4812,4894,1598
11786,4780,5038,1604
11763,4732,5177,1599
11786,4705,5312,1604
11812,4696,5417,1616
11786,4705,5518,1628
11591,4677,5614,1626
11303,4630,5724,1628
10964,4576,5816,1637
10626,4556,5895,1652
10206,4548,5945,1653
9757,4556,5998,1652
9330,4554,6043,1649
9081,4556,6101,1652
8967,4551,6149,1648
8984,4556,6204,1652
9010,4554,6240,1661
9081,4556,6272,1675
9127,4549,6284,1677
9177,4556,6306,1675
9175,4556,6322,1672
9177,4556,6341,1675
9114,4540,6327,1675
8984,4556,6306,1675
8761,4590,6267,1673
8598,4630,6238,1675
8531,4603,6197,1674
8598,4481,6169,1675
8752,4195,6132,1673
9177,3734,6101,1675
10004,3114,6047,1674
11303,2464,5998,1675
12830,1874,5939,1673
14297,1419,5895,1675
15327,1118,5840,1673
15746,1046,5792,1675
15522,1204,5734,1674
14877,1568,5689,1675
13961,2048,5634,1673
12945,2614,5587,1675
11944,3197,5527,1674
11206,3734,5484,1675
10782,4131,5432,1673
10626,4406,5381,1675
10593,4601,5307,1674
10723,4780,5244,1675
10960,4915,5183,1671
11206,5004,5141,1675
11294,5039,5086,1684
11303,5078,5038,1699
11291,5117,4981,1702
11303,5153,4935,1699
11250,5154,4879,1691
11206,5153,4833,1699
11179,5150,4776,1711
11206,5153,4730,1722
11190,5143,4673,1720
11206,5153,4627,1722
11234,5185,4572,1731
11303,5228,4524,1746
11307,5235,4464,1747
11303,5228,4421,1746
11282,5217,4381,1750
11303,5228,4353,1770
11297,5226,4303,1785
11303,5228,4250,1793
11287,5220,4188,1790
11303,5228,4147,1793
11294,5224,4109,1801
11303,5228,4079,1817
11287,5221,4029,1827
11303,5228,3976,1840
11294,5224,3914,1850
11303,5228,3873,1864
11286,5220,3835,1874
11303,5228,3804,1888
11298,5225,3755,1897
11303,5228,3702,1911
11274,5218,3641,1920
11303,5228,3599,1935
11371,5229,3559,1945
11496,5228,3530,1958
11563,5209,3492,1966
11592,5228,3462,1982
11569,5264,3424,2002
11592,5302,3393,2029
11624,5298,3354,2044
11689,5302,3325,2053
11722,5326,3290,2056
11786,5377,3256,2076
11859,5411,3202,2101
11979,5452,3153,2123
12048,5490,3109,2131
12075,5526,3085,2147
12047,5524,3052,2170
12075,5526,3016,2194
12121,5548,2971,2203
12172,5601,2948,2218
12160,5619,2939,2239
12172,5601,2948,2265
12177,5553,2946,2275
12172,5526,2948,2289
12100,5496,2945,2309
12075,5452,2948,2336
12082,5369,2934,2346
12075,5302,2913,2359
11940,5255,2886,2379
11786,5228,2879,2407
11663,5163,2878,2420
11592,5078,2879,2430
11428,4985,2862,2439
11206,4929,2845,2454
10964,4884,2823,2462
10820,4854,2810,2477
10733,4812,2791,2497
10723,4780,2776,2525
10689,4738,2757,2538
10626,4705,2742,2548
10501,4659,2719,2555
10433,4630,2708,2572
10409,4613,2702,2582
10433,4630,2708,2595
10419,4638,2696,2604
10433,4630,2673,2619
10434,4586,2644,2629
10433,4556,2639,2643
10391,4542,2642,2651
10433,4556,2639,2666
10534,4555,2616,2676
10626,4556,2605,2690
10559,4548,2604,2697
10433,4556,2605,2713
10356,4552,2584,2726
10433,4556,2571,2737
10541,4550,2568,2734
10626,4556,2571,2737
10627,4551,2551,2744
10626,4556,2536,2761
10612,4550,2533,2770
10626,4556,2536,2784
10616,4551,2518,2795
10626,4556,2502,2808
10617,4551,2496,2806
10626,4556,2502,2808
10612,4551,2487,2812
10626,4556,2468,2831
10622,4551,2456,2844
10626,4556,2468,2855
10604,4551,2472,2852
10626,4556,2468,2855
10639,4551,2447,2859
10626,4556,2433,2878
10522,4551,2425,2893
10433,4556,2433,2902
10392,4551,2437,2897
10433,4556,2433,2902
10445,4551,2412,2911
10433,4556,2399,2926
10373,4551,2393,2924
10337,4556,2399,2926
10276,4551,2396,2930
10240,4556,2399,2949
10204,4551,2398,2960
10240,4556,2399,2973
10283,4550,2391,2980
10337,4556,2399,2996
10332,4552,2413,3006
10337,4556,2433,3020
10325,4549,2442,3028
10337,4556,2468,3044
10317,4554,2510,3053
10337,4556,2571,3067
10368,4546,2618,3076
10433,4556,2673,3091
10435,4558,2742,3099
10433,4556,2845,3114
10479,4536,2948,3123
10723,4556,3050,3138
11120,4617,3142,3146
11592,4705,3256,3162
11950,4756,3384,3171
12172,4780,3530,3185
12246,4778,3656,3193
12269,4780,3770,3209
12226,4771,3865,3219
12172,4780,3976,3232
12095,4784,4099,3237
12075,4780,4250,3256
12094,4740,4392,3277
12172,4705,4524,3303
12226,4667,4635,3314
12269,4630,4764,3327
12268,4576,4900,3335
12269,4556,5038,3350
12182,4556,5144,3357
11979,4556,5244,3374
11614,4512,5341,3393
11206,4481,5450,3421
10794,4475,5538,3433
10433,4481,5621,3445
10061,4446,5687,3451
9757,4406,5758,3468
9532,4391,5810,3478
9467,4406,5861,3492
9447,4407,5894,3500
9467,4406,5929,3516
9471,4427,5946,3524
9564,4481,5964,3539
9677,4505,5963,3547
9757,4481,5964,3563
9662,4420,5944,3571
9467,4406,5929,3586
9229,4456,5906,3595
9081,4556,5895,3610
9013,4605,5865,3617
9081,4556,5827,3633
9206,4361,5766,3644
9467,4033,5724,3657
10010,3536,5685,3654
11109,2913,5655,3657
12654,2254,5601,3661
14297,1718,5552,3681
15639,1323,5496,3693
16616,1046,5450,3704
17095,899,5389,3700
16906,1046,5347,3704
15964,1515,5308,3708
14684,2166,5278,3728
13486,2767,5223,3740
12558,3286,5175,3751
11773,3753,5130,3748
11206,4182,5107,3751
10967,4495,5070,3755
11109,4705,5038,3775
11377,4837,4998,3787
11592,4929,4970,3799
11656,4967,4930,3794
11689,5004,4901,3799
11718,5042,4863,3803
11786,5078,4833,3822
11799,5074,4791,3833
11786,5078,4764,3846
11719,5107,4730,3844
11689,5153,4696,3846
11659,5163,4638,3839
11689,5153,4593,3846
11687,5143,4553,3853
11689,5153,4524,3869
11679,5153,4472,3870
11786,5153,4421,3869
11935,5146,4374,3860
12075,5153,4353,3869
12140,5150,4323,3879
12269,5153,4284,3893
12412,5146,4225,3891
12462,5153,4181,3893
12284,5149,4142,3890
12075,5153,4113,3893
11968,5145,4073,3886
11979,5153,4044,3893
11907,5151,4011,3901
11786,5153,3976,3917
11702,5143,3918,3915
11786,5153,3873,3917
11901,5156,3834,3912
11979,5153,3804,3917
11962,5133,3752,3912
11979,5153,3702,3917
12015,5192,3657,3915
12075,5228,3633,3917
12068,5219,3598,3901
12075,5228,3564,3893
12096,5260,3525,3886
12172,5302,3496,3893
12211,5300,3459,3890
12269,5302,3427,3893
12335,5327,3390,3890
12462,5377,3359,3893
12532,5386,3319,3879
12558,5377,3290,3869
12553,5385,3265,3860
12655,5452,3256,3869
12807,5509,3238,3871
12945,5526,3222,3869
12955,5505,3198,3852
12945,5526,3187,3846
12958,5574,3172,3841
13041,5601,3153,3846
13091,5560,3115,3835
13138,5526,3085,3822
13142,5523,3060,3802
13138,5526,3050,3799
13076,5462,3033,3796
13041,5377,3016,3799
12998,5318,2994,3785
12945,5302,2982,3775
12802,5248,2964,3759
12655,5153,2948,3751
12474,5049,2924,3736
12269,5004,2913,3728
11992,4975,2897,3713
11786,4929,2879,3704
11659,4840,2852,3687
11592,4780,2845,3681
11447,4763,2846,3668
11303,4780,2845,3657
11200,4755,2822,3629
11206,4705,2810,3610
11205,4647,2809,3593
11206,4630,2810,3586
11182,4624,2790,3564
11206,4630,2776,3539
11206,4625,2774,3508
11206,4630,2776,3492
11174,4625,2756,3477
11206,4630,2742,3468
11249,4625,2739,3445
11303,4630,2742,3421
11292,4625,2722,3390
11303,4630,2708,3374
11300,4625,2705,3360
11303,4630,2708,3350
11265,4625,2688,3325
11303,4630,2673,3303
11391,4626,2670,3276
11496,4630,2673,3256
11500,4625,2654,3228
11496,4630,2639,3209
11516,4625,2635,3185
11592,4630,2639,3162
11605,4625,2622,3123
11592,4630,2605,3091
11564,4626,2597,3061
11592,4630,2605,3044
11596,4625,2603,3019
11592,4630,2605,2996
11564,4626,2606,2969
11592,4630,2605,2949
11605,4625,2584,2923
11592,4630,2571,2902
11516,4626,2566,2875
11496,4630,2571,2855
11500,4624,2554,2828
11496,4630,2536,2808
11391,4627,2526,2781
11303,4630,2536,2761
11265,4622,2539,2734
11303,4630,2536,2713
11299,4632,2528,2688
11303,4630,2536,2666
11294,4593,2539,2638
11303,4556,2536,2619
11246,4531,2522,2595
11206,4556,2536,2572
11179,4592,2568,2541
11206,4630,2605,2525
11199,4633,2616,2513
11206,4630,2639,2501
11194,4620,2680,2473
11206,4630,2742,2454
11187,4630,2789,2440
11206,4630,2845,2430
11207,4620,2915,2404
11206,4630,3016,2383
11163,4634,3114,2368
11206,4630,3222,2359
11343,4610,3331,2335
11592,4630,3462,2312
11854,4691,3591,2294
12172,4780,3736,2289
12513,4831,3882,2269
12848,4854,4044,2241
12995,4851,4196,2210
12945,4854,4353,2194
12762,4848,4501,2182
12655,4854,4661,2171
12630,4854,4813,2146
12655,4854,4970,2123
12629,4822,5108,2104
12655,4780,5244,2100
12764,4730,5362,2092
12945,4705,5484,2076
12991,4671,5590,2048
12848,4630,5689,2029
12547,4576,5760,2016
12269,4556,5827,2006
11999,4554,5886,1981
11689,4556,5964,1958
11252,4519,6033,1942
10820,4481,6101,1935
10457,4463,6147,1915
10240,4481,6204,1888
10086,4490,6254,1856
10047,4481,6306,1840
10035,4463,6327,1829
10047,4481,6341,1817
10006,4519,6338,1793
10047,4556,6341,1770
10143,4557,6323,1745
10240,4556,6306,1722
10179,4549,6271,1695
10047,4556,6238,1675
9888,4570,6183,1661
9757,4630,6135,1652
9555,4680,6077,1630
9371,4630,6032,1604
9276,4380,5975,1578
9467,3958,5929,1557
10036,3400,5874,1533
11109,2763,5827,1510
12519,2084,5757,1485
14007,1494,5689,1463
15245,1079,5610,1437
16133,896,5552,1416
16494,923,5494,1393
16229,1195,5450,1368
15339,1681,5393,1339
14201,2315,5347,1321
13119,2947,5290,1310
12269,3510,5244,1298
11619,3964,5186,1272
11303,4332,5141,1250
11326,4593,5086,1237
11592,4780,5038,1227
11825,4900,4978,1204
11979,5004,4935,1180
12066,5082,4895,1162
12172,5153,4867,1156
12229,5195,4816,1146
12269,5228,4764,1133
12264,5233,4704,1117
12269,5228,4661,1109
12220,5213,4609,1098
12172,5228,4558,1085
12096,5263,4497,1069
12075,5302,4456,1062
12054,5308,4417,1061
12075,5302,4387,1062
12065,5294,4336,1052
12075,5302,4284,1038
12061,5301,4225,1023
12075,5302,4181,1015
12065,5295,4128,1011
12075,5302,4079,1015
12062,5299,4020,1017
12075,5302,3976,1015
12064,5296,3925,1001
12075,5302,3873,991
12060,5298,3810,987
12075,5302,3770,991
12066,5295,3736,991
12075,5302,3702,991
12057,5300,3644,989
12075,5302,3599,991
12071,5292,3562,990
12075,5302,3530,991
12046,5304,3473,990
12075,5302,3427,991
12115,5283,3400,990
12172,5302,3393,991
12188,5340,3363,990
12269,5377,3325,991
12368,5371,3282,990
12462,5377,3256,991
12454,5405,3221,990
12462,5452,3187,991
12491,5456,3148,990
12558,5452,3119,991
12578,5465,3082,990
12655,5526,3050,991
12784,5576,3013,989
12945,5601,2982,991
13006,5591,2943,991
13041,5601,2913,991
13072,5627,2878,989
13138,5676,2845,991
13141,5691,2803,992
13138,5676,2776,991
13121,5626,2756,986
13138,5601,2742,991
13124,5593,2709,1002
13138,5601,2673,1015
13142,5574,2643,1015
13138,5526,2639,1015
13021,5450,2639,1014
12848,5377,2639,1015
12633,5295,2621,1011
12462,5228,2605,1015
12268,5151,2584,1025
12075,5078,2571,1038
11851,4991,2550,1039
11689,4929,2536,1038
11563,4881,2518,1037
11496,4854,2502,1038
11393,4811,2479,1035
11303,4780,2468,1038
11214,4761,2463,1049
11206,4780,2468,1062
11204,4789,2455,1063
11206,4780,2433,1062
11145,4734,2407,1060
11109,4705,2399,1062
11084,4691,2398,1059
11109,4705,2399,1062
11104,4704,2382,1072
11109,4705,2365,1085
11090,4697,2354,1088
11109,4705,2365,1085
11130,4701,2371,1082
11206,4705,2365,1085
11262,4699,2341,1085
11303,4705,2331,1085
11285,4701,2329,1084
11303,4705,2331,1085
11308,4700,2312,1084
11303,4705,2296,1085
11256,4700,2290,1085
11303,4705,2296,1085
11409,4700,2286,1083
11496,4705,2262,1085
11419,4700,2233,1086
11303,4705,2228,1085
11244,4700,2230,1081
11303,4705,2228,1085
11327,4700,2208,1097
11303,4705,2194,1109
11227,4700,2188,1110
11206,4705,2194,1109
11194,4700,2191,1108
11206,4705,2194,1109
11191,4700,2193,1105
11206,4705,2194,1109
11204,4700,2175,1120
11206,4705,2159,1133
11151,4700,2150,1133
11109,4705,2159,1133
11077,4700,2161,1140
11109,4705,2159,1156
11115,4699,2150,1161
11109,4705,2159,1156
11075,4701,2173,1148
11109,4705,2194,1156
11132,4698,2205,1170
11109,4705,2228,1180
10988,4702,2254,1178
10916,4705,2296,1180
10898,4697,2338,1189
10916,4705,2399,1203
10860,4705,2473,1205
10820,4705,2571,1203
10799,4690,2667,1207
10820,4705,2776,1227
10816,4737,2887,1244
10916,4780,3016,1250
11145,4784,3146,1246
11496,4780,3290,1250
11825,4791,3427,1263
12172,4854,3564,1274
12522,4909,3691,1273
12848,4929,3839,1274
12958,4910,3989,1283
12848,4929,4147,1298
12608,4975,4291,1300
12462,5004,4456,1298
12425,4945,4626,1302
12462,4854,4798,1321
12450,4786,4936,1338
12462,4780,5073,1345
12521,4781,5206,1342
12655,4780,5347,1345
12714,4747,5465,1354
12655,4705,5587,1368
12441,4650,5705,1372
12172,4630,5827,1368
11844,4630,5915,1362
11496,4630,5998,1368
11068,4591,6076,1380
10626,4556,6169,1392
10204,4542,6243,1393
9950,4556,6306,1392
9834,4557,6343,1390
9854,4556,6375,1392
9881,4551,6388,1391
9950,4556,6409,1392
9994,4551,6423,1391
10047,4556,6443,1392
10047,4555,6443,1389
10047,4556,6443,1392
9955,4542,6426,1394
9757,4556,6409,1392
9435,4589,6372,1379
9177,4630,6341,1368
9026,4603,6301,1364
8984,4481,6272,1368
8971,4216,6222,1368
9177,3809,6169,1368
9782,3250,6095,1367
10916,2614,6032,1368
12381,1966,5969,1366
13911,1419,5929,1368
15108,1034,5879,1370
15746,896,5827,1368
15706,1003,5751,1355
15167,1344,5689,1345
14303,1846,5629,1341
13331,2464,5587,1345
12330,3094,5530,1344
11496,3659,5484,1345
10954,4085,5428,1344
10820,4406,5381,1345
10928,4650,5321,1342
11109,4854,5278,1345
11204,4990,5237,1347
11303,5078,5210,1345
11429,5118,5159,1331
11592,5153,5107,1321
11667,5181,5046,1318
11689,5228,5004,1321
11670,5269,4953,1318
11689,5302,4901,1321
11681,5305,4828,1331
11689,5302,4764,1345
11670,5296,4701,1346
11689,5302,4661,1345
11678,5301,4612,1343
11689,5302,4558,1345
11674,5297,4484,1342
11689,5302,4421,1345
11679,5298,4362,1354
11689,5302,4318,1368
11675,5297,4264,1372
11689,5302,4216,1368
11680,5298,4159,1362
11689,5302,4113,1368
11669,5296,4057,1379
11689,5302,4010,1392
11716,5298,3955,1394
11786,5302,3907,1392
11800,5295,3850,1387
11786,5302,3804,1392
11739,5300,3752,1402
11786,5302,3702,1416
11876,5292,3640,1419
11979,5302,3599,1416
11982,5304,3563,1409
11979,5302,3530,1416
11991,5283,3475,1428
12075,5302,3427,1439
12126,5341,3388,1437
12172,5377,3359,1439
12192,5369,3308,1448
12269,5377,3256,1463
12351,5408,3210,1465
12462,5452,3187,1463
12517,5450,3157,1466
12558,5452,3119,1486
12572,5474,3072,1504
12655,5526,3050,1510
12750,5560,3035,1504
12848,5601,3016,1510
12882,5639,2976,1523
12945,5676,2948,1534
13028,5673,2928,1531
13138,5676,2913,1534
13162,5678,2876,1545
13138,5676,2845,1557
13070,5631,2823,1555
13041,5601,2810,1557
12990,5595,2776,1567
12945,5601,2742,1581
12876,5545,2716,1580
12848,5452,2708,1581
12778,5354,2690,1590
12655,5302,2673,1604
12440,5262,2654,1604
12269,5228,2639,1604
12149,5160,2606,1613
12075,5078,2571,1628
11909,4985,2540,1630
11689,4929,2536,1628
11446,4888,2538,1625
11303,4854,2536,1628
11218,4802,2516,1625
11206,4780,2502,1628
11165,4776,2496,1637
11109,4780,2502,1652
10995,4741,2491,1654
10916,4705,2468,1652
10847,4687,2439,1648
10820,4705,2433,1652
10759,4706,2434,1651
10723,4705,2433,1652
10691,4696,2413,1650
10723,4705,2399,1652
10755,4702,2394,1649
10820,4705,2399,1652
10860,4698,2387,1651
10916,4705,2365,1652
10922,4701,2339,1647
10916,4705,2331,1652
10886,4699,2329,1662
10916,4705,2331,1675
10933,4700,2317,1677
10916,4705,2296,1675
10832,4700,2271,1672
10820,4705,2262,1675
10861,4700,2260,1674
10916,4705,2262,1675
10893,4700,2257,1673
10916,4705,2262,1675
11000,4700,2266,1673
11109,4705,2262,1675
11117,4700,2240,1674
11109,4705,2228,1675
11107,4700,2226,1673
11109,4705,2228,1675
11014,4700,2209,1675
10916,4705,2194,1675
10845,4700,2189,1671
10820,4705,2194,1675
10753,4700,2178,1685
10723,4705,2159,1699
10716,4700,2149,1701
10723,4705,2159,1699
10658,4700,2162,1694
10626,4705,2159,1699
10624,4700,2150,1700
10626,4705,2159,1699
10525,4700,2173,1692
10433,4705,2194,1699
10394,4700,2205,1711
10433,4705,2228,1722
10430,4700,2254,1720
10433,4705,2296,1722
10423,4700,2337,1732
10433,4705,2399,1746
10403,4700,2473,1746
10433,4705,2571,1746
10510,4701,2667,1752
10626,4705,2776,1770
10668,4697,2886,1774
10723,4705,3016,1770
10843,4725,3147,1761
11109,4780,3290,1770
11431,4827,3433,1782
11786,4854,3599,1793
12070,4845,3766,1791
12269,4854,3941,1793
12311,4884,4106,1801
12269,4929,4284,1817
12159,4939,4457,1820
12075,4929,4627,1817
12026,4893,4775,1810
12075,4854,4935,1817
12137,4802,5093,1827
12172,4780,5244,1840
12143,4776,5352,1843
12172,4780,5450,1840
12213,4746,5545,1834
12172,4705,5655,1840
11927,4661,5744,1852
11592,4630,5827,1864
11217,4585,5901,1863
10820,4556,5998,1864
10349,4543,6087,1864
9950,4556,6169,1864
9659,4557,6220,1851
9467,4556,6272,1840
9263,4549,6317,1836
9177,4556,6375,1840
9223,4555,6413,1839
9371,4556,6443,1840
9435,4549,6444,1840
9467,4556,6443,1840
9474,4555,6434,1829
9467,4556,6443,1817
9314,4544,6435,1809
9081,4556,6409,1817
8833,4585,6349,1821
8694,4630,6306,1817
8608,4612,6269,1800
8598,4481,6238,1793
8661,4179,6169,1793
8984,3734,6101,1793
9697,3163,6037,1779
10916,2539,5998,1770
12430,1920,5934,1767
13911,1419,5861,1770
14933,1085,5777,1759
15360,971,5724,1746
15210,1074,5671,1732
14684,1419,5621,1722
13850,1936,5546,1707
12848,2539,5484,1699
11834,3118,5423,1697
11109,3659,5381,1699
